film_id,attore_id,nome,cognome
115,45,REESE,KILMER
286,185,MICHAEL,BOLGER
437,158,VIVIEN,BASINGER
623,190,AUDREY,BAILEY
136,32,TIM,HACKMAN
967,99,JIM,MOSTEL
739,31,SISSY,SOBIESKI
365,106,GROUCHO,DUNST
603,111,CAMERON,ZELLWEGER
21,25,KEVIN,BLOOM
301,75,BURT,POSEY
935,23,SANDRA,KILMER
508,28,WOODY,HOFFMAN
124,17,HELEN,VOIGHT
34,40,JOHNNY,CAGE
800,17,HELEN,VOIGHT
1,162,OPRAH,KILMER
564,25,KEVIN,BLOOM
622,192,JOHN,SUVARI
577,123,JULIANNE,DENCH
128,116,DAN,STREEP
667,32,TIM,HACKMAN
855,90,SEAN,GUINESS
411,190,AUDREY,BAILEY
407,49,ANNE,CRONYN
957,66,MARY,TANDY
730,123,JULIANNE,DENCH
29,197,REESE,WEST
245,48,FRANCES,DAY-LEWIS
206,188,ROCK,DUKAKIS
180,43,KIRK,JOVOVICH
829,50,NATALIE,HOPKINS
168,174,MICHAEL,BENING
894,158,VIVIEN,BASINGER
705,48,FRANCES,DAY-LEWIS
195,181,MATTHEW,CARREY
56,4,JENNIFER,DAVIS
958,200,THORA,TEMPLE
668,191,GREGORY,GOODING
643,81,SCARLETT,DAMON
159,41,JODIE,DEGENERES
988,153,MINNIE,KILMER
833,43,KIRK,JOVOVICH
188,168,WILL,WILSON
449,121,LIZA,BERGMAN
485,11,ZERO,CAGE
750,79,MAE,HOFFMAN
369,83,BEN,WILLIS
417,56,DAN,HARRIS
661,115,HARRISON,BALE
383,41,JODIE,DEGENERES
465,81,SCARLETT,DAMON
491,122,SALMA,NOLTE
215,81,SCARLETT,DAMON
65,135,RITA,REYNOLDS
54,59,DUSTIN,TAUTOU
798,4,JENNIFER,DAVIS
877,82,WOODY,JOLIE
385,62,JAYNE,NEESON
606,76,ANGELINA,ASTAIRE
444,76,ANGELINA,ASTAIRE
714,100,SPENCER,DEPP
193,94,KENNETH,TORN
968,152,BEN,HARRIS
451,174,MICHAEL,BENING
870,87,SPENCER,PECK
489,120,PENELOPE,MONROE
802,176,JON,CHASE
589,84,JAMES,PITT
766,7,GRACE,MOSTEL
755,97,MEG,HAWKE
892,108,WARREN,NOLTE
450,71,ADAM,GRANT
665,140,WHOOPI,HURT
101,57,JUDE,CRUISE
155,16,FRED,COSTNER
121,200,THORA,TEMPLE
57,172,GROUCHO,WILLIAMS
574,157,GRETA,MALDEN
678,51,GARY,PHOENIX
91,12,KARL,BERRY
916,93,ELLEN,PRESLEY
117,23,SANDRA,KILMER
112,107,GINA,DEGENERES
32,168,WILL,WILSON
49,171,OLYMPIA,PFEIFFER
423,61,CHRISTIAN,NEESON
103,26,RIP,CRAWFORD
960,66,MARY,TANDY
801,164,HUMPHREY,WILLIS
648,22,ELVIS,MARX
475,65,ANGELA,HUDSON
538,77,CARY,MCCONAUGHEY
839,38,TOM,MCKELLEN
894,120,PENELOPE,MONROE
763,127,KEVIN,GARLAND
239,143,RIVER,DEAN
320,135,RITA,REYNOLDS
726,177,GENE,MCKELLEN
686,21,KIRSTEN,PALTROW
956,36,BURT,DUKAKIS
32,183,RUSSELL,CLOSE
606,17,HELEN,VOIGHT
640,129,DARYL,CRAWFORD
980,64,RAY,JOHANSSON
9,10,CHRISTIAN,GABLE
162,176,JON,CHASE
974,51,GARY,PHOENIX
253,21,KIRSTEN,PALTROW
538,132,ADAM,HOPPER
938,129,DARYL,CRAWFORD
882,185,MICHAEL,BOLGER
209,107,GINA,DEGENERES
223,76,ANGELINA,ASTAIRE
150,48,FRANCES,DAY-LEWIS
424,95,DARYL,WAHLBERG
4,88,KENNETH,PESCI
467,45,REESE,KILMER
912,128,CATE,MCQUEEN
280,93,ELLEN,PRESLEY
475,80,RALPH,CRUZ
852,64,RAY,JOHANSSON
176,44,NICK,STALLONE
202,127,KEVIN,GARLAND
342,148,EMILY,DEE
251,147,FAY,WINSLET
738,117,RENEE,TRACY
331,68,RIP,WINSLET
441,176,JON,CHASE
229,66,MARY,TANDY
749,77,CARY,MCCONAUGHEY
817,198,MARY,KEITEL
117,45,REESE,KILMER
497,68,RIP,WINSLET
632,50,NATALIE,HOPKINS
967,157,GRETA,MALDEN
428,115,HARRISON,BALE
216,12,KARL,BERRY
847,169,KENNETH,HOFFMAN
123,92,KIRSTEN,AKROYD
990,62,JAYNE,NEESON
357,135,RITA,REYNOLDS
872,143,RIVER,DEAN
753,173,ALAN,DREYFUSS
312,112,RUSSELL,BACALL
909,66,MARY,TANDY
504,50,NATALIE,HOPKINS
839,37,VAL,BOLGER
373,140,WHOOPI,HURT
461,176,JON,CHASE
710,98,CHRIS,BRIDGES
304,70,MICHELLE,MCCONAUGHEY
480,153,MINNIE,KILMER
58,44,NICK,STALLONE
993,77,CARY,MCCONAUGHEY
882,133,RICHARD,PENN
822,145,KIM,ALLEN
206,103,MATTHEW,LEIGH
959,7,GRACE,MOSTEL
326,130,GRETA,KEITEL
134,96,GENE,WILLIS
619,168,WILL,WILSON
564,173,ALAN,DREYFUSS
585,24,CAMERON,STREEP
504,70,MICHELLE,MCCONAUGHEY
55,66,MARY,TANDY
255,166,NICK,DEGENERES
305,33,MILLA,PECK
596,52,CARMEN,HUNT
384,146,ALBERT,JOHANSSON
852,118,CUBA,ALLEN
879,138,LUCILLE,DEE
887,150,JAYNE,NOLTE
7,162,OPRAH,KILMER
166,192,JOHN,SUVARI
10,64,RAY,JOHANSSON
815,39,GOLDIE,BRODY
842,54,PENELOPE,PINKETT
27,179,ED,GUINESS
566,84,JAMES,PITT
688,80,RALPH,CRUZ
78,181,MATTHEW,CARREY
989,138,LUCILLE,DEE
707,62,JAYNE,NEESON
518,185,MICHAEL,BOLGER
21,26,RIP,CRAWFORD
147,197,REESE,WEST
234,88,KENNETH,PESCI
48,109,SYLVESTER,DERN
925,170,MENA,HOPPER
64,153,MINNIE,KILMER
586,27,JULIA,MCQUEEN
529,83,BEN,WILLIS
758,176,JON,CHASE
508,61,CHRISTIAN,NEESON
529,69,KENNETH,PALTROW
980,46,PARKER,GOLDBERG
43,189,CUBA,BIRCH
826,23,SANDRA,KILMER
923,95,DARYL,WAHLBERG
392,63,CAMERON,WRAY
272,62,JAYNE,NEESON
339,167,LAURENCE,BULLOCK
495,22,ELVIS,MARX
222,121,LIZA,BERGMAN
312,97,MEG,HAWKE
574,71,ADAM,GRANT
626,158,VIVIEN,BASINGER
205,79,MAE,HOFFMAN
718,148,EMILY,DEE
346,13,UMA,WOOD
379,4,JENNIFER,DAVIS
388,107,GINA,DEGENERES
647,140,WHOOPI,HURT
6,62,JAYNE,NEESON
831,117,RENEE,TRACY
714,36,BURT,DUKAKIS
230,41,JODIE,DEGENERES
506,180,JEFF,SILVERSTONE
22,122,SALMA,NOLTE
379,173,ALAN,DREYFUSS
51,188,ROCK,DUKAKIS
468,148,EMILY,DEE
872,194,MERYL,ALLEN
517,94,KENNETH,TORN
973,157,GRETA,MALDEN
224,187,RENEE,BALL
593,156,FAY,WOOD
241,14,VIVIEN,BERGEN
263,156,FAY,WOOD
530,10,CHRISTIAN,GABLE
713,59,DUSTIN,TAUTOU
392,195,JAYNE,SILVERSTONE
561,82,WOODY,JOLIE
575,196,BELA,WALKEN
246,115,HARRISON,BALE
506,49,ANNE,CRONYN
207,80,RALPH,CRUZ
765,76,ANGELINA,ASTAIRE
834,70,MICHELLE,MCCONAUGHEY
88,194,MERYL,ALLEN
858,80,RALPH,CRUZ
599,144,ANGELA,WITHERSPOON
968,158,VIVIEN,BASINGER
587,11,ZERO,CAGE
89,43,KIRK,JOVOVICH
177,146,ALBERT,JOHANSSON
245,115,HARRISON,BALE
896,158,VIVIEN,BASINGER
601,124,SCARLETT,BENING
303,50,NATALIE,HOPKINS
453,82,WOODY,JOLIE
194,102,WALTER,TORN
639,182,DEBBIE,AKROYD
284,121,LIZA,BERGMAN
296,46,PARKER,GOLDBERG
478,17,HELEN,VOIGHT
529,37,VAL,BOLGER
745,198,MARY,KEITEL
596,191,GREGORY,GOODING
359,155,IAN,TANDY
807,91,CHRISTOPHER,BERRY
960,193,BURT,TEMPLE
747,68,RIP,WINSLET
571,5,JOHNNY,LOLLOBRIGIDA
467,141,CATE,HARRIS
292,14,VIVIEN,BERGEN
208,154,MERYL,GIBSON
484,160,CHRIS,DEPP
498,75,BURT,POSEY
870,67,JESSICA,BAILEY
758,7,GRACE,MOSTEL
465,192,JOHN,SUVARI
928,32,TIM,HACKMAN
963,37,VAL,BOLGER
676,90,SEAN,GUINESS
370,126,FRANCES,TOMEI
883,160,CHRIS,DEPP
919,196,BELA,WALKEN
875,36,BURT,DUKAKIS
940,182,DEBBIE,AKROYD
544,26,RIP,CRAWFORD
262,139,EWAN,GOODING
686,92,KIRSTEN,AKROYD
394,40,JOHNNY,CAGE
85,162,OPRAH,KILMER
360,165,AL,GARLAND
27,7,GRACE,MOSTEL
581,158,VIVIEN,BASINGER
561,105,SIDNEY,CROWE
245,95,DARYL,WAHLBERG
190,91,CHRISTOPHER,BERRY
811,9,JOE,SWANK
190,150,JAYNE,NOLTE
985,184,HUMPHREY,GARLAND
342,66,MARY,TANDY
167,151,GEOFFREY,HESTON
169,154,MERYL,GIBSON
401,104,PENELOPE,CRONYN
905,107,GINA,DEGENERES
12,180,JEFF,SILVERSTONE
229,139,EWAN,GOODING
72,167,LAURENCE,BULLOCK
617,187,RENEE,BALL
312,84,JAMES,PITT
671,128,CATE,MCQUEEN
912,22,ELVIS,MARX
786,123,JULIANNE,DENCH
62,190,AUDREY,BAILEY
830,46,PARKER,GOLDBERG
378,103,MATTHEW,LEIGH
575,142,JADA,RYDER
664,52,CARMEN,HUNT
127,144,ANGELA,WITHERSPOON
664,187,RENEE,BALL
160,182,DEBBIE,AKROYD
829,141,CATE,HARRIS
130,59,DUSTIN,TAUTOU
324,164,HUMPHREY,WILLIS
853,23,SANDRA,KILMER
354,149,RUSSELL,TEMPLE
560,189,CUBA,BIRCH
527,20,LUCILLE,TRACY
176,38,TOM,MCKELLEN
60,101,SUSAN,DAVIS
857,129,DARYL,CRAWFORD
631,102,WALTER,TORN
677,195,JAYNE,SILVERSTONE
63,167,LAURENCE,BULLOCK
566,188,ROCK,DUKAKIS
758,197,REESE,WEST
8,110,SUSAN,DAVIS
654,87,SPENCER,PECK
398,81,SCARLETT,DAMON
517,121,LIZA,BERGMAN
230,66,MARY,TANDY
385,90,SEAN,GUINESS
578,81,SCARLETT,DAMON
891,51,GARY,PHOENIX
297,60,HENRY,BERRY
640,72,SEAN,WILLIAMS
58,126,FRANCES,TOMEI
364,11,ZERO,CAGE
340,5,JOHNNY,LOLLOBRIGIDA
512,67,JESSICA,BAILEY
699,92,KIRSTEN,AKROYD
746,176,JON,CHASE
683,39,GOLDIE,BRODY
433,137,MORGAN,WILLIAMS
954,154,MERYL,GIBSON
381,181,MATTHEW,CARREY
53,70,MICHELLE,MCCONAUGHEY
220,107,GINA,DEGENERES
150,176,JON,CHASE
647,116,DAN,STREEP
340,83,BEN,WILLIS
987,110,SUSAN,DAVIS
280,133,RICHARD,PENN
52,115,HARRISON,BALE
968,88,KENNETH,PESCI
144,19,BOB,FAWCETT
411,185,MICHAEL,BOLGER
933,136,ED,MANSFIELD
89,22,ELVIS,MARX
910,81,SCARLETT,DAMON
622,99,JIM,MOSTEL
79,143,RIVER,DEAN
552,136,ED,MANSFIELD
957,147,FAY,WINSLET
655,108,WARREN,NOLTE
284,196,BELA,WALKEN
493,36,BURT,DUKAKIS
389,35,JUDY,DEAN
838,82,WOODY,JOLIE
162,173,ALAN,DREYFUSS
420,114,MORGAN,MCDORMAND
485,2,NICK,WAHLBERG
503,123,JULIANNE,DENCH
113,124,SCARLETT,BENING
479,123,JULIANNE,DENCH
166,106,GROUCHO,DUNST
766,67,JESSICA,BAILEY
842,154,MERYL,GIBSON
437,57,JUDE,CRUISE
115,8,MATTHEW,JOHANSSON
953,145,KIM,ALLEN
429,21,KIRSTEN,PALTROW
709,76,ANGELINA,ASTAIRE
260,81,SCARLETT,DAMON
265,185,MICHAEL,BOLGER
973,47,JULIA,BARRYMORE
410,191,GREGORY,GOODING
482,151,GEOFFREY,HESTON
508,138,LUCILLE,DEE
636,99,JIM,MOSTEL
135,194,MERYL,ALLEN
490,99,JIM,MOSTEL
754,60,HENRY,BERRY
124,80,RALPH,CRUZ
866,114,MORGAN,MCDORMAND
100,41,JODIE,DEGENERES
774,107,GINA,DEGENERES
775,33,MILLA,PECK
213,57,JUDE,CRUISE
574,184,HUMPHREY,GARLAND
775,124,SCARLETT,BENING
383,5,JOHNNY,LOLLOBRIGIDA
988,11,ZERO,CAGE
219,108,WARREN,NOLTE
67,144,ANGELA,WITHERSPOON
769,66,MARY,TANDY
338,65,ANGELA,HUDSON
700,101,SUSAN,DAVIS
897,132,ADAM,HOPPER
418,22,ELVIS,MARX
207,87,SPENCER,PECK
297,98,CHRIS,BRIDGES
710,142,JADA,RYDER
127,17,HELEN,VOIGHT
614,192,JOHN,SUVARI
802,31,SISSY,SOBIESKI
858,119,WARREN,JACKMAN
207,49,ANNE,CRONYN
380,141,CATE,HARRIS
277,37,VAL,BOLGER
855,23,SANDRA,KILMER
853,38,TOM,MCKELLEN
894,106,GROUCHO,DUNST
419,23,SANDRA,KILMER
950,94,KENNETH,TORN
313,173,ALAN,DREYFUSS
327,50,NATALIE,HOPKINS
416,130,GRETA,KEITEL
67,141,CATE,HARRIS
228,94,KENNETH,TORN
219,32,TIM,HACKMAN
336,128,CATE,MCQUEEN
208,186,JULIA,ZELLWEGER
663,37,VAL,BOLGER
535,42,TOM,MIRANDA
165,20,LUCILLE,TRACY
731,140,WHOOPI,HURT
232,194,MERYL,ALLEN
372,105,SIDNEY,CROWE
320,176,JON,CHASE
307,56,DAN,HARRIS
411,100,SPENCER,DEPP
588,133,RICHARD,PENN
256,97,MEG,HAWKE
758,170,MENA,HOPPER
67,47,JULIA,BARRYMORE
125,198,MARY,KEITEL
407,128,CATE,MCQUEEN
751,177,GENE,MCKELLEN
625,181,MATTHEW,CARREY
97,65,ANGELA,HUDSON
107,139,EWAN,GOODING
807,168,WILL,WILSON
644,59,DUSTIN,TAUTOU
545,110,SUSAN,DAVIS
636,183,RUSSELL,CLOSE
856,14,VIVIEN,BERGEN
909,141,CATE,HARRIS
161,194,MERYL,ALLEN
286,127,KEVIN,GARLAND
308,31,SISSY,SOBIESKI
48,87,SPENCER,PECK
379,73,GARY,PENN
849,171,OLYMPIA,PFEIFFER
903,171,OLYMPIA,PFEIFFER
430,22,ELVIS,MARX
598,43,KIRK,JOVOVICH
541,198,MARY,KEITEL
111,50,NATALIE,HOPKINS
662,49,ANNE,CRONYN
792,143,RIVER,DEAN
808,18,DAN,TORN
728,56,DAN,HARRIS
862,76,ANGELINA,ASTAIRE
383,115,HARRISON,BALE
216,85,MINNIE,ZELLWEGER
673,108,WARREN,NOLTE
405,175,WILLIAM,HACKMAN
999,66,MARY,TANDY
255,14,VIVIEN,BERGEN
400,12,KARL,BERRY
86,166,NICK,DEGENERES
37,112,RUSSELL,BACALL
529,84,JAMES,PITT
975,45,REESE,KILMER
785,117,RENEE,TRACY
131,29,ALEC,WAYNE
795,26,RIP,CRAWFORD
224,117,RENEE,TRACY
101,62,JAYNE,NEESON
409,181,MATTHEW,CARREY
212,98,CHRIS,BRIDGES
87,4,JENNIFER,DAVIS
622,166,NICK,DEGENERES
140,1,PENELOPE,GUINESS
420,50,NATALIE,HOPKINS
802,157,GRETA,MALDEN
943,59,DUSTIN,TAUTOU
593,56,DAN,HARRIS
484,74,MILLA,KEITEL
708,192,JOHN,SUVARI
178,50,NATALIE,HOPKINS
155,156,FAY,WOOD
750,19,BOB,FAWCETT
317,57,JUDE,CRUISE
696,108,WARREN,NOLTE
714,52,CARMEN,HUNT
407,45,REESE,KILMER
633,121,LIZA,BERGMAN
485,128,CATE,MCQUEEN
954,169,KENNETH,HOFFMAN
881,33,MILLA,PECK
432,199,JULIA,FAWCETT
90,139,EWAN,GOODING
620,99,JIM,MOSTEL
165,83,BEN,WILLIS
124,64,RAY,JOHANSSON
695,182,DEBBIE,AKROYD
865,9,JOE,SWANK
73,39,GOLDIE,BRODY
452,114,MORGAN,MCDORMAND
170,75,BURT,POSEY
529,90,SEAN,GUINESS
671,9,JOE,SWANK
764,84,JAMES,PITT
620,136,ED,MANSFIELD
20,139,EWAN,GOODING
998,169,KENNETH,HOFFMAN
510,185,MICHAEL,BOLGER
907,42,TOM,MIRANDA
215,103,MATTHEW,LEIGH
612,55,FAY,KILMER
899,132,ADAM,HOPPER
846,96,GENE,WILLIS
248,152,BEN,HARRIS
627,138,LUCILLE,DEE
911,127,KEVIN,GARLAND
19,27,JULIA,MCQUEEN
285,156,FAY,WOOD
154,13,UMA,WOOD
112,33,MILLA,PECK
366,166,NICK,DEGENERES
788,118,CUBA,ALLEN
413,84,JAMES,PITT
36,127,KEVIN,GARLAND
179,21,KIRSTEN,PALTROW
905,135,RITA,REYNOLDS
886,170,MENA,HOPPER
893,145,KIM,ALLEN
694,64,RAY,JOHANSSON
973,28,WOODY,HOFFMAN
85,179,ED,GUINESS
369,22,ELVIS,MARX
218,113,MORGAN,HOPKINS
917,18,DAN,TORN
114,57,JUDE,CRUISE
277,115,HARRISON,BALE
836,74,MILLA,KEITEL
395,198,MARY,KEITEL
929,92,KIRSTEN,AKROYD
478,20,LUCILLE,TRACY
741,99,JIM,MOSTEL
232,151,GEOFFREY,HESTON
379,198,MARY,KEITEL
1,188,ROCK,DUKAKIS
273,47,JULIA,BARRYMORE
529,188,ROCK,DUKAKIS
383,85,MINNIE,ZELLWEGER
909,93,ELLEN,PRESLEY
71,183,RUSSELL,CLOSE
600,159,LAURA,BRODY
463,4,JENNIFER,DAVIS
894,169,KENNETH,HOFFMAN
367,151,GEOFFREY,HESTON
945,30,SANDRA,PECK
179,111,CAMERON,ZELLWEGER
501,38,TOM,MCKELLEN
484,196,BELA,WALKEN
337,117,RENEE,TRACY
665,42,TOM,MIRANDA
335,24,CAMERON,STREEP
732,35,JUDY,DEAN
72,149,RUSSELL,TEMPLE
721,41,JODIE,DEGENERES
337,62,JAYNE,NEESON
909,162,OPRAH,KILMER
274,20,LUCILLE,TRACY
236,17,HELEN,VOIGHT
89,176,JON,CHASE
450,38,TOM,MCKELLEN
21,119,WARREN,JACKMAN
853,34,AUDREY,OLIVIER
763,192,JOHN,SUVARI
650,59,DUSTIN,TAUTOU
537,178,LISA,MONROE
775,22,ELVIS,MARX
146,178,LISA,MONROE
193,88,KENNETH,PESCI
601,67,JESSICA,BAILEY
429,125,ALBERT,NOLTE
27,154,MERYL,GIBSON
674,192,JOHN,SUVARI
977,107,GINA,DEGENERES
193,154,MERYL,GIBSON
718,100,SPENCER,DEPP
10,188,ROCK,DUKAKIS
438,34,AUDREY,OLIVIER
969,113,MORGAN,HOPKINS
781,195,JAYNE,SILVERSTONE
484,18,DAN,TORN
797,45,REESE,KILMER
112,32,TIM,HACKMAN
717,50,NATALIE,HOPKINS
318,171,OLYMPIA,PFEIFFER
192,74,MILLA,KEITEL
767,78,GROUCHO,SINATRA
966,115,HARRISON,BALE
688,25,KEVIN,BLOOM
790,55,FAY,KILMER
923,47,JULIA,BARRYMORE
878,52,CARMEN,HUNT
343,70,MICHELLE,MCCONAUGHEY
271,136,ED,MANSFIELD
14,85,MINNIE,ZELLWEGER
588,37,VAL,BOLGER
37,130,GRETA,KEITEL
589,20,LUCILLE,TRACY
107,167,LAURENCE,BULLOCK
420,116,DAN,STREEP
824,98,CHRIS,BRIDGES
566,106,GROUCHO,DUNST
597,64,RAY,JOHANSSON
792,148,EMILY,DEE
146,171,OLYMPIA,PFEIFFER
553,127,KEVIN,GARLAND
393,78,GROUCHO,SINATRA
386,68,RIP,WINSLET
307,55,FAY,KILMER
168,187,RENEE,BALL
477,27,JULIA,MCQUEEN
169,184,HUMPHREY,GARLAND
208,159,LAURA,BRODY
60,76,ANGELINA,ASTAIRE
188,125,ALBERT,NOLTE
623,86,GREG,CHAPLIN
74,95,DARYL,WAHLBERG
10,142,JADA,RYDER
980,49,ANNE,CRONYN
539,181,MATTHEW,CARREY
516,38,TOM,MCKELLEN
869,85,MINNIE,ZELLWEGER
344,159,LAURA,BRODY
953,127,KEVIN,GARLAND
1,53,MENA,TEMPLE
714,161,HARVEY,HOPE
561,73,GARY,PENN
318,103,MATTHEW,LEIGH
787,101,SUSAN,DAVIS
769,195,JAYNE,SILVERSTONE
710,81,SCARLETT,DAMON
713,145,KIM,ALLEN
402,145,KIM,ALLEN
35,113,MORGAN,HOPKINS
404,25,KEVIN,BLOOM
980,101,SUSAN,DAVIS
805,60,HENRY,BERRY
988,101,SUSAN,DAVIS
859,107,GINA,DEGENERES
683,177,GENE,MCKELLEN
521,102,WALTER,TORN
744,102,WALTER,TORN
311,118,CUBA,ALLEN
391,49,ANNE,CRONYN
631,83,BEN,WILLIS
506,1,PENELOPE,GUINESS
235,173,ALAN,DREYFUSS
91,15,CUBA,OLIVIER
136,107,GINA,DEGENERES
979,80,RALPH,CRUZ
607,98,CHRIS,BRIDGES
212,19,BOB,FAWCETT
845,182,DEBBIE,AKROYD
637,31,SISSY,SOBIESKI
587,140,WHOOPI,HURT
752,197,REESE,WEST
325,68,RIP,WINSLET
105,123,JULIANNE,DENCH
732,179,ED,GUINESS
804,23,SANDRA,KILMER
277,24,CAMERON,STREEP
419,126,FRANCES,TOMEI
239,105,SIDNEY,CROWE
952,60,HENRY,BERRY
658,195,JAYNE,SILVERSTONE
811,149,RUSSELL,TEMPLE
919,111,CAMERON,ZELLWEGER
387,78,GROUCHO,SINATRA
521,40,JOHNNY,CAGE
122,37,VAL,BOLGER
365,149,RUSSELL,TEMPLE
558,85,MINNIE,ZELLWEGER
413,134,GENE,HOPKINS
509,189,CUBA,BIRCH
52,177,GENE,MCKELLEN
904,26,RIP,CRAWFORD
243,145,KIM,ALLEN
980,1,PENELOPE,GUINESS
680,80,RALPH,CRUZ
750,51,GARY,PHOENIX
670,78,GROUCHO,SINATRA
68,114,MORGAN,MCDORMAND
116,105,SIDNEY,CROWE
1,1,PENELOPE,GUINESS
193,149,RUSSELL,TEMPLE
548,187,RENEE,BALL
988,154,MERYL,GIBSON
139,142,JADA,RYDER
431,39,GOLDIE,BRODY
678,85,MINNIE,ZELLWEGER
187,89,CHARLIZE,DENCH
489,139,EWAN,GOODING
903,103,MATTHEW,LEIGH
828,95,DARYL,WAHLBERG
451,151,GEOFFREY,HESTON
968,162,OPRAH,KILMER
700,112,RUSSELL,BACALL
295,48,FRANCES,DAY-LEWIS
850,11,ZERO,CAGE
820,164,HUMPHREY,WILLIS
342,133,RICHARD,PENN
194,98,CHRIS,BRIDGES
6,169,KENNETH,HOFFMAN
58,96,GENE,WILLIS
846,127,KEVIN,GARLAND
543,85,MINNIE,ZELLWEGER
453,93,ELLEN,PRESLEY
535,61,CHRISTIAN,NEESON
459,117,RENEE,TRACY
766,61,CHRISTIAN,NEESON
216,144,ANGELA,WITHERSPOON
297,121,LIZA,BERGMAN
597,11,ZERO,CAGE
6,137,MORGAN,WILLIAMS
994,28,WOODY,HOFFMAN
945,200,THORA,TEMPLE
532,71,ADAM,GRANT
518,97,MEG,HAWKE
485,192,JOHN,SUVARI
281,109,SYLVESTER,DERN
489,122,SALMA,NOLTE
679,60,HENRY,BERRY
225,26,RIP,CRAWFORD
788,34,AUDREY,OLIVIER
498,95,DARYL,WAHLBERG
