webpage,genderType,motherName,kind,religionLabel,twitterUsername,musicianName,spouse,kickoff,familyName,NChildren,geniusNameLabel,residence,birthDate,city,forename,recordCompany,ethnicity,fatherName,musicianID
,m,,,atheism,,Walter Bruce Willis,Emma Heming Willis,1979-01-01T00:00:00Z,Willis,,,Los Angeles,1955-03-19T00:00:00Z,Idar-Oberstein,Bruce,Motown,,,http://www.wikidata.org/entity/Q2680
http://50cent.com/,m,,African-American music,,50cent,Curtis Jackson,,1998-01-01T00:00:00Z,Jackson,2.0,,,1975-07-06T00:00:00Z,New York City,Curtis,Universal Records,African Americans,,http://www.wikidata.org/entity/Q6060
,m,,popular music,,,"Woodrow Wilson ""Woody"" Guthrie",Marjorie Guthrie,1930-01-01T00:00:00Z,Guthrie,8.0,,,1912-07-14T00:00:00Z,Okemah,Woody,Folkways Records,,,http://www.wikidata.org/entity/Q4061
http://www.paulsimon.com,m,Belle (?),rock music,Judaism,paulsimonmusic,Jerry Landis,Kathleen Chitty,1957-01-01T00:00:00Z,Simon,,Paul-simon,,1941-10-13T00:00:00Z,Newark,Paul Frederic,Warner Bros. Records,,Louis Simon,http://www.wikidata.org/entity/Q4028
http://www.pattismith.net/intro.html,f,,rock music,,,00089248238 IPI,Frederick Dewey Smith,1967-01-01T00:00:00Z,Smith,,Patti-smith,,1946-12-30T00:00:00Z,Chicago,Patti,Arista,,,http://www.wikidata.org/entity/Q557
,m,,,,,Rodger A. Bumpass,,1977-01-01T00:00:00Z,Bumpass,,,,1951-11-20T00:00:00Z,Little Rock,Rodger,,,,http://www.wikidata.org/entity/Q4337
http://www.marlene.com/,f,Josefine von Losch,,state atheism,,Dietrich,Taidje Khan,1919-01-01T00:00:00Z,Dietrich,,Marlene-dietrich,,1901-12-27T00:00:00Z,Berlin,Marie,Liberty,Germans,Louis Erich Otto Dietrich,http://www.wikidata.org/entity/Q4612
https://www.jimihendrix.com/,m,,rock music,Lapsed Catholic,JimiHendrix,Jimmy James,,1965-01-01T00:00:00Z,Hendrix,,Jimi-hendrix,,1942-11-27T00:00:00Z,Seattle,Jimi,MCA Inc.,Cherokee,,http://www.wikidata.org/entity/Q5928
http://www.carlyrosesonenclar.com,f,,contemporary R&B,,CarlyRoseMusic,,,,,,,,1999-04-20T00:00:00Z,New York City,Carly,Syco Music,,,http://www.wikidata.org/entity/Q8160
http://www.tarastrong.com,f,Lucy Shapiro,,Judaism,tarastrong,Tara Charendoff,Craig Michael Strong,1986-01-01T00:00:00Z,Strong,,,Los Angeles,1973-02-12T00:00:00Z,Toronto,Tara,,Ashkenazi Jews,Syd Connolly Charendoff,http://www.wikidata.org/entity/Q4029
http://www.drdre.com,m,,African-American music,,drdre,Andre Romelle Young,,1984-01-01T00:00:00Z,Young,8.0,Dr-dre,Beverly Hills,1965-02-18T00:00:00Z,Compton,Romelle,Death Row Records,African Americans,,http://www.wikidata.org/entity/Q6078
http://www.ceelogreen.com,m,,popular music,,CeeLoGreen,Thomas Callaway,,1994-01-01T00:00:00Z,Callaway,1.0,Ceelo-green,,1975-05-30T00:00:00Z,Atlanta,DeCarlo,Arista,African Americans,,http://www.wikidata.org/entity/Q4042
https://www.aaliyah.com/,f,,African-American music,Catholicism,AaliyahHaughton,Baby Girl,Robert Kelly,1991-01-01T00:00:00Z,Haughton,,Aaliyah,Detroit,1979-01-16T00:00:00Z,New York City,Aaliyah,Virgin Records,African Americans,,http://www.wikidata.org/entity/Q11617
http://kevincostner.com/,m,,pop music,Baptists,,Kevin Michael Costner,Christine Anne Baumgartner,1974-01-01T00:00:00Z,Costner,7.0,,California,1955-01-18T00:00:00Z,Lynwood,Kevin,Show Dog-Universal Music,,,http://www.wikidata.org/entity/Q11930
http://www.mirandacosgroveofficial.com,f,,popular music,,MirandaBuzz,Miranda Taylor Cosgrove,,2001-01-01T00:00:00Z,Cosgrove,,Miranda-cosgrove,,1993-05-14T00:00:00Z,Los Angeles,Miranda,Epic,,,http://www.wikidata.org/entity/Q5104
http://www.kimcarnes.com,f,,pop music,,,,,1967-01-01T00:00:00Z,Carnes,,,,1945-07-20T00:00:00Z,Pasadena,Kim,A&M Records,,,http://www.wikidata.org/entity/Q4070
,m,,rock music,,MarkHoppus,Jack Hoppus,,1988-01-01T00:00:00Z,Hoppus,,,Beverly Hills,1972-03-15T00:00:00Z,Ridgecrest,Mark Alan,BMG Rights Management,,,http://www.wikidata.org/entity/Q4271
http://www.jennettemccurdy.com/,f,,popular music,,jennettemccurdy,,,2000-01-01T00:00:00Z,McCurdy,,,Studio City,1992-06-26T00:00:00Z,Long Beach,Jennette,Capitol Records,,,http://www.wikidata.org/entity/Q4473
http://www.godfatherofsoul.com,m,,Christian music,,,James Joseph Brown,,1954-01-01T00:00:00Z,Brown,,James-brown,,1933-05-03T00:00:00Z,Barnwell,James,Federal,African Americans,,http://www.wikidata.org/entity/Q5950
,m,,popular music,,,"Chesney Henry ""Chet"" Baker",,1949-01-01T00:00:00Z,Baker,,Chet-baker,,1929-12-23T00:00:00Z,Yale,Chesney,Columbia Records,,,http://www.wikidata.org/entity/Q2274
http://www.melissafahn.com/,f,,,,melissafahn,Heather Lee Joelson,Joel Alpers,,Fahn,,,,1967-04-28T00:00:00Z,New York City,Melissa,,,,http://www.wikidata.org/entity/Q4350
http://www.eddie-cochran.info,m,,pop music,,,Edward Raymond 'Eddie' Cochran,00028511301 IPI,1952-01-01T00:00:00Z,Cochran,,Eddie-cochran,,1938-10-03T00:00:00Z,Albert Lea,Edward,Liberty,,,http://www.wikidata.org/entity/Q5969
http://www.artgarfunkel.com,m,,popular music,,,"Arthur Ira ""Art"" Garfunkel",,1956-01-01T00:00:00Z,Garfunkel,,,,1941-11-05T00:00:00Z,New York City,Arthur,Columbia Records,,,http://www.wikidata.org/entity/Q4039
http://www.myspace.com/davidcicero,m,,electronic music,,,,,1988-01-01T00:00:00Z,,,David-cicero,,1970-05-29T00:00:00Z,Greenport,David,Spaghetti Records,,,http://www.wikidata.org/entity/Q8876
,m,,rock music,,axlrose,W. Axl Rose,Erin Everly,1995-01-01T00:00:00Z,Rose,,,Spain,1962-02-06T00:00:00Z,Lafayette,Bruce,Uzi Suicide,,,http://www.wikidata.org/entity/Q11885
http://www.cher.com,f,Georgia LaPiere,rock music,,cher,Cleo,Richard Stephen Sambora,1963-01-01T00:00:00Z,,,Cher,,1946-05-20T00:00:00Z,El Centro,Cher,Imperial,Irish people,,http://www.wikidata.org/entity/Q12003
http://www.bobdylan.com,m,,country music,,bobdylan,Alias,Joan Báez,1962-01-01T00:00:00Z,Dylan,,Bob-dylan,Malibu,1941-05-24T00:00:00Z,Duluth,Bob,Asylum Records,,,http://www.wikidata.org/entity/Q392
http://www.eelstheband.com/,m,,popular music,atheism,,E,,1985-01-01T00:00:00Z,Everett,,,,1963-04-10T00:00:00Z,Virginia,Mark,DreamWorks Records,,Hugh Everett,http://www.wikidata.org/entity/Q11907
http://www.sashagrey.com/,f,,,atheism,sashagrey,Anna Karina,,,Grey,,,,1988-03-14T00:00:00Z,North Highlands,Ann,,White people,,http://www.wikidata.org/entity/Q2709
http://www.corbinbleu.com,m,,popular music,,corbinbleu,Blue Man,Sasha Clements,1996-01-01T00:00:00Z,Reivers,,Corbin-bleu,Los Angeles,1989-02-21T00:00:00Z,New York City,Bleu,Walt Disney Records,African Americans,David Reivers,http://www.wikidata.org/entity/Q4617
,f,,,,,Anne Jacqueline Hathaway,Adam Shulman,1999-01-01T00:00:00Z,Hathaway,,Anne-hathaway,,1982-11-12T00:00:00Z,New York City,Anne,,,,http://www.wikidata.org/entity/Q36301
,f,,popular music,,therealsavannah,,,2007-01-01T00:00:00Z,Outen,,Savannah-outen,,1992-10-14T00:00:00Z,Hillsboro,Savannah,,,,http://www.wikidata.org/entity/Q54858
http://victoriajackson.com,f,,,,VictoriaJackson,Victoria Lynn Jackson-Wessel,,1982-01-01T00:00:00Z,Jackson,,,,1959-08-02T00:00:00Z,Miami,Victoria,,,,http://www.wikidata.org/entity/Q46080
http://www.leannrimesworld.com,f,,popular music,,leannrimes,LeAnn Rimes Cibrian,Edward Bryant Cibrian,1991-01-01T00:00:00Z,,,,,1982-08-28T00:00:00Z,Jackson,,Curb Records,,,http://www.wikidata.org/entity/Q120533
http://freddurst.com/,m,,rap rock,,FredDurst,,,1993-01-01T00:00:00Z,Durst,,,,1970-08-20T00:00:00Z,Jacksonville,Fred,Shrapnel Records,,,http://www.wikidata.org/entity/Q44707
https://louisck.net/,m,,,,louisck,Louis CK,Alix Bailey,,Székely,2.0,,Mexico City,1967-09-12T00:00:00Z,Tecámac Municipality,Louis,,,,http://www.wikidata.org/entity/Q15079
http://www.raywj.com,m,,,,RayWJ,,,2007-01-01T00:00:00Z,Johnson,,Ray-william-johnson,Los Angeles,1981-08-14T00:00:00Z,Oklahoma City,Ray,,,,http://www.wikidata.org/entity/Q49847
,m,,music,,,Deacon L. J. Bates,,1900-01-01T00:00:00Z,Jefferson,,Blind-lemon-jefferson,,1894-10-26T00:00:00Z,Coutchman,,Paramount,African Americans,,http://www.wikidata.org/entity/Q45001
http://mikeshinoda.com,m,,rock music,,m_shinoda,Michael Kenji Shinoda,,1994-01-01T00:00:00Z,Shinoda,3.0,Mike-shinoda,,1977-02-11T00:00:00Z,Panorama City,Mike,Machine Shop Records,German Americans,,http://www.wikidata.org/entity/Q19201
http://www.johnbarrowman.com,m,,play,,,,Scott Gill,1985-01-01T00:00:00Z,Barrowman,,,Glasgow,1967-03-11T00:00:00Z,Glasgow,John,,Scottish American,,http://www.wikidata.org/entity/Q24632
http://www.aloeblacc.com/,m,,popular music,,aloeblacc,,,1995-01-01T00:00:00Z,,,Aloe-blacc,,1979-01-07T00:00:00Z,Newport Beach,,Stones Throw Records,,,http://www.wikidata.org/entity/Q49319
http://www.lisazane.com,f,,,,,"Elizabeth Frances ""Lisa"" Zane",,1984-01-01T00:00:00Z,Zane,,,,1961-04-05T00:00:00Z,Chicago,Lisa,,,,http://www.wikidata.org/entity/Q26539
https://www.izhawaii.com,m,,popular music,,,Bruddah Iz,,1976-01-01T00:00:00Z,,,,,1959-05-20T00:00:00Z,Honolulu,Israel,Mountain Apple Company,,,http://www.wikidata.org/entity/Q42180
https://www.whitneyhouston.com/,f,Cissy Houston,Christian music,Baptists,,Whitney Elizabeth Houston,"Robert Barisford ""Bobby"" Brown",1977-01-01T00:00:00Z,Houston,,Whitney-houston,,1963-08-09T00:00:00Z,Newark,Whitney,Arista,African Americans,,http://www.wikidata.org/entity/Q34389
,m,,reggae,,,John Lester Nash,,1956-01-01T00:00:00Z,Nash,,,,1940-08-19T00:00:00Z,Houston,Lester,Epic,African Americans,,http://www.wikidata.org/entity/Q49735
http://www.wizkhalifa.com/,m,,popular music,Catholicism,wizkhalifa,Cameron Thomaz,Amber Levonchuck,2005-01-01T00:00:00Z,,,,Germany,1987-09-08T00:00:00Z,Minot,,Warner Bros. Records,African Americans,,http://www.wikidata.org/entity/Q117139
https://www.christinaaguilera.com/,f,,electronic music,,xtina,Christina Maria Aguilera,Jordan Bratman,1991-01-01T00:00:00Z,Aguilera,2.0,Christina-aguilera,Rochester,1980-12-18T00:00:00Z,New York City,Christina,RCA Records,,Fausto Wagner Xavier Aguilera-Monge,http://www.wikidata.org/entity/Q41594
,m,,hyphy,,KeakDaSneak,Charles Toby Williams,,1992-01-01T00:00:00Z,Williams,,,,1977-05-09T00:00:00Z,Oakland,,Entertainment One Music,,,http://www.wikidata.org/entity/Q40422
http://www.lalaine.net/,f,,popular music,,,Lalaine,,1999-01-01T00:00:00Z,,,,,1987-06-03T00:00:00Z,Burbank,,Reprise Records,,,http://www.wikidata.org/entity/Q30896
http://www.parishilton.com,f,Kathy Hilton,popular music,,ParisHilton,Paris Whitney Hilton,Jason Shaw,1997-01-01T00:00:00Z,Hilton,,Paris-hilton,,1981-02-17T00:00:00Z,New York City,Paris,Warner Bros. Records,,Richard Hilton,http://www.wikidata.org/entity/Q47899
,m,,film,,,"Joseph Frank ""Joe"" Pesci",,1961-01-01T00:00:00Z,Pesci,,Joe-pesci,Lavallette,1943-02-09T00:00:00Z,Newark,Joe,,,,http://www.wikidata.org/entity/Q20178
http://www.sharonvanetten.com,f,,popular music,,sharonvanetten,,,2007-01-01T00:00:00Z,,,Sharon-van-etten,,1981-02-26T00:00:00Z,Belleville,Sharon,Jagjaguwar,,,http://www.wikidata.org/entity/Q14538
,f,,popular music,,CandiceAccola,Candice Accola,Joe King,2006-01-01T00:00:00Z,Accola,,,,1987-05-13T00:00:00Z,Houston,Candice,,,,http://www.wikidata.org/entity/Q39574
http://www.dizzygillespie.com/,m,,jazz,Bahá'í Faith,,John Birks Dizzy Gillespie,,1935-01-01T00:00:00Z,Gillespie,,Dizzy-gillespie,,1917-10-21T00:00:00Z,Cheraw,,Savoy Records,African Americans,,http://www.wikidata.org/entity/Q49575
http://www.jackiejackson5.com/,m,Katherine Esther Scruse,popular music,,,Sigmund Esco Jackson,Paula Julie Abdul,1962-01-01T00:00:00Z,Jackson,,,,1951-05-04T00:00:00Z,Gary,Jackie,Epic,African Americans,Joseph Jackson,http://www.wikidata.org/entity/Q44855
http://www.marcanthonyonline.com/,m,,dance music,,MarcAnthony,Marco Antonio Muñiz,J-Lo,1988-01-01T00:00:00Z,Muñiz,,,,1968-09-16T00:00:00Z,New York City,Marco Antonio,RMM Records & Video,,,http://www.wikidata.org/entity/Q26625
http://www.amandasomerville.com/,f,,popular music,,amsomerville,Amanda Sommerville,,1997-01-01T00:00:00Z,Somerville,,,,1979-03-07T00:00:00Z,Flushing,Amanda,,,,http://www.wikidata.org/entity/Q24064
,m,,,,,Parker,,1989-01-01T00:00:00Z,Parker,,,,1969-10-19T00:00:00Z,Conifer,Randolph,,,,http://www.wikidata.org/entity/Q44414
http://www.mosdefmusic.com/,m,,African-American music,Islam,MosDefOfficial,Black Dante,,1994-01-01T00:00:00Z,Smith,6.0,,,1973-12-11T00:00:00Z,New York City,,Downtown Records,,,http://www.wikidata.org/entity/Q38875
http://www.theborlandgallery.com/,m,,heavy metal,,wesborland,,,1994-01-01T00:00:00Z,Borland,,,,1975-02-07T00:00:00Z,Richmond,Wes,independent record label,,,http://www.wikidata.org/entity/Q44721
https://www.lanadelrey.com,f,,alternative rock,,LanaDelRey,Elizabeth Grant,,2005-01-01T00:00:00Z,Grant,,Lana-del-rey,Los Angeles,1985-06-21T00:00:00Z,New York City,Elizabeth,Interscope Records,,,http://www.wikidata.org/entity/Q37150
https://lionelrichie.com,m,,popular music,,lionelrichie,Lionel Brockman Richie,Brenda Harvey-Richie,1968-01-01T00:00:00Z,,,,Los Angeles,1949-06-20T00:00:00Z,Tuskegee,Lionel,Motown,,,http://www.wikidata.org/entity/Q26695
,m,,ska,,,,,1995-01-01T00:00:00Z,McWane,,,,1976-11-18T00:00:00Z,Beverly,David,,,,http://www.wikidata.org/entity/Q38150
http://www.jamesmaslow.com,m,,popular music,,jamesmaslow,James David Maslow Burge,,2008-01-01T00:00:00Z,Maslow,,,,1990-07-16T00:00:00Z,New York City,James,Nick Records,,,http://www.wikidata.org/entity/Q26058
,f,Geneviève Waïte,popular music,Scientology,,Bijou Lilly Phillips,Daniel Masterson,1994-01-01T00:00:00Z,Phillips,,Bijou-phillips,,1980-04-01T00:00:00Z,Greenwich,Bijou,,,00024235418 IPI,http://www.wikidata.org/entity/Q45362
http://www.emmyrossum.com/,f,,popular music,,emmyrossum,"Emmanuelle Grey ""Emmy"" Rossum",Sam Esmail,1993-01-01T00:00:00Z,Rossum,,,,1986-09-12T00:00:00Z,New York City,Emmy,Warner Bros. Records,,,http://www.wikidata.org/entity/Q35912
http://hoodieallen.com,m,,African-American music,,HoodieAllen,Andrew Alen,,,Allen,,,,1988-08-19T00:00:00Z,Plainview,,,,,http://www.wikidata.org/entity/Q39224
http://www.jjcale.com/,m,,music,,,J.J. Cale,Christine Lakeland,1958-01-01T00:00:00Z,,,,,1938-12-05T00:00:00Z,Oklahoma City,John,Shelter Records,,,http://www.wikidata.org/entity/Q44833
http://www.jamielynnspears.com,f,Lynne Irene Bridges,pop music,Christianity,jamielynnspears,Jamie Lynn Marie Spears,,2002-01-01T00:00:00Z,Spears,2.0,,,1991-04-04T00:00:00Z,McComb,Lynn,,,,http://www.wikidata.org/entity/Q55497
http://www.dianaross.com/,f,,popular music,,iamdianaross,Diana Ernestine Earle Ross,Berry Gordy,1959-01-01T00:00:00Z,Ross,,,,1944-03-26T00:00:00Z,Detroit,Diana,RCA,African Americans,,http://www.wikidata.org/entity/Q36290
http://www.johnleehooker.com,m,,music,,,,,1942-01-01T00:00:00Z,Hooker,,,,1917-08-22T00:00:00Z,Clarksdale,Lee,Charly Records,African Americans,,http://www.wikidata.org/entity/Q44570
,f,,popular music,,MelissaBenoist,,"Christopher Charles ""Chris"" Wood",2008-01-01T00:00:00Z,Benoist,,Melissa-benoist,Vancouver,1988-10-04T00:00:00Z,Littleton,Melissa,,,,http://www.wikidata.org/entity/Q46677
,f,,,Catholicism,,,Grant Tinker,1958-01-01T00:00:00Z,,1.0,,,1936-12-29T00:00:00Z,New York City,Mary,,,,http://www.wikidata.org/entity/Q41342
http://www.rebeccablackonline.com,f,,popular music,,MsRebeccaBlack,Rebecca Renee Black,,2010-01-01T00:00:00Z,Black,,Rebecca-black,,1997-06-21T00:00:00Z,Irvine,Rebecca,ARK Music Factory,,,http://www.wikidata.org/entity/Q18804
,f,Dina Lohan,pop music,,lindsaylohan,Lindsay Dee Lohan,,1989-01-01T00:00:00Z,Lohan,,Lindsay-lohan,London,1986-07-02T00:00:00Z,New York City,Lindsay,Casablanca Records,,Michael John Lohan,http://www.wikidata.org/entity/Q44903
,m,,,Southern Baptist Convention,,Chester Trent Lott,,,Lott,,,,1941-10-09T00:00:00Z,Grenada,Trent,,,,http://www.wikidata.org/entity/Q50608
,m,,popular music,,,"James Douglas ""Jim"" Morrison",Pamela Courson,1971-01-01T00:00:00Z,Morrison,,Jim-morrison,,1943-12-08T00:00:00Z,Melbourne,Douglas,Elektra,,George Stephen Morrison,http://www.wikidata.org/entity/Q44301
http://www.ericclapton.com/,m,,blues,,EricClapton,Eric Patrick Clapton,Lory Del Santo,1962-01-01T00:00:00Z,Clapton,,,,1945-03-30T00:00:00Z,Ripley,Eric,Warner Bros. Records,,,http://www.wikidata.org/entity/Q48187
https://www.mayaangelou.com/,f,,,,DrMayaAngelou,Marguerite Ann Johnson,,1969-01-01T00:00:00Z,Angelou,,,St. Louis,1928-04-04T00:00:00Z,St. Louis,Maya,,African Americans,,http://www.wikidata.org/entity/Q19526
http://www.missmarthareeves.com,f,,popular music,,,,,1957-01-01T00:00:00Z,Reeves,,,,1941-07-18T00:00:00Z,Eufaula,Martha,Motown,African Americans,,http://www.wikidata.org/entity/Q25652
,f,,,,ryrynewman,Ryan Whitney Newman,,2006-01-01T00:00:00Z,Newman,,,,1998-04-24T00:00:00Z,Manhattan Beach,Ryan,,,,http://www.wikidata.org/entity/Q18989
http://moby.com,m,,electronic music,Christianity,thelittleidiot,Barracuda,,1978-01-01T00:00:00Z,Hall,,Moby,,1965-09-11T00:00:00Z,New York City,Melville,Mute Records,,,http://www.wikidata.org/entity/Q14045
http://www.nicolekidmanofficial.com/,f,Janelle Kidman,,,NicoleKidman,Nicole Mary Kidman,Keith Lionel Urban,1983-01-01T00:00:00Z,Kidman,4.0,Nicole-kidman,,1967-06-20T00:00:00Z,Honolulu,Nicole,,,Antony David Kidman,http://www.wikidata.org/entity/Q37459
http://kanyewest.com,m,Donda W.,African-American music,Catholicism,kanyewest,Ye,Keeks,1996-01-01T00:00:00Z,West,4.0,Kanye-west,Hidden Hills,1977-06-08T00:00:00Z,Atlanta,Omari,Def Jam Recordings,African Americans,father of Kanye West,http://www.wikidata.org/entity/Q15935
,m,,,,albinokid,Anthony Deane Rapp,,,Rapp,,,,1971-10-26T00:00:00Z,Chicago,Anthony,,,,http://www.wikidata.org/entity/Q39983
,m,,rock music,,,Keanu Charles Reeves,Alexandra Grant,1984-01-01T00:00:00Z,Reeves,,,Hollywood Hills,1964-09-02T00:00:00Z,Beirut,Charles,,,,http://www.wikidata.org/entity/Q43416
,m,,,Nation of Islam,,Louis X,Khadijah Farrakhan,,Farrakhan,,,Kenwood,1933-05-11T00:00:00Z,New York City,Louis,,African Americans,,http://www.wikidata.org/entity/Q49075
http://noahcyrus.com,f,Leticia Finley,popular music,,noahcyrus,Noah Lindsey Cyrus,,2002-01-01T00:00:00Z,Cyrus,,Noah-cyrus,Nashville,2000-01-08T00:00:00Z,Nashville,Noah,Syco Music,,Billy Ray Cyrus,http://www.wikidata.org/entity/Q54868
http://www.coheedandcambria.com,m,,rock music,,,,,1995-01-01T00:00:00Z,Sanchez,,,,1978-03-12T00:00:00Z,Suffern,Claudio,Columbia Records,,,http://www.wikidata.org/entity/Q18593
http://www.officiallizaminnelli.com/,f,Frances Ethel Gumm,popular music,Episcopal Church,,Liza May Minnelli,Peter Allen,1949-01-01T00:00:00Z,Minnelli,,Liza-minnelli,Los Angeles,1946-03-12T00:00:00Z,Hollywood,Liza,Capitol Records,,Lester Anthony Minnelli,http://www.wikidata.org/entity/Q14441
