attore_id,film_id
86,808
57,605
43,161
178,311
159,876
23,78
28,973
55,307
26,885
60,658
108,744
157,574
117,707
48,101
74,192
187,914
147,405
70,50
94,402
166,366
68,378
190,374
180,777
32,112
81,389
10,983
187,29
19,473
107,239
195,794
9,811
167,717
117,190
124,343
127,366
59,946
139,605
109,12
51,112
149,188
60,177
153,47
198,886
23,125
106,780
35,914
1,277
147,987
2,550
15,500
12,400
125,98
184,452
178,194
52,664
116,128
4,691
168,626
106,126
198,952
51,733
141,992
93,835
10,980
134,683
46,768
48,287
159,674
197,758
143,706
63,932
29,10
78,762
67,512
12,513
49,391
85,461
189,896
57,340
23,414
157,573
125,450
187,768
101,978
84,616
101,758
40,933
90,868
24,3
7,618
97,466
83,631
138,561
77,969
74,834
8,859
65,517
14,612
107,534
18,321
177,289
68,747
165,779
29,436
6,994
186,994
133,338
197,63
69,720
124,726
124,263
140,258
88,785
34,779
145,661
107,136
189,548
187,923
22,291
36,381
197,164
69,15
109,785
80,888
138,583
188,206
25,538
145,120
129,857
53,961
70,654
158,473
90,330
96,945
84,703
139,602
171,625
139,746
110,650
107,879
175,978
72,640
12,672
73,374
134,243
138,376
123,43
164,984
126,370
191,551
105,21
140,778
42,320
100,250
82,985
38,547
61,372
161,749
193,709
80,124
6,519
151,342
9,514
126,347
43,917
177,684
42,932
21,700
114,961
194,719
67,144
146,966
116,36
33,56
120,414
49,282
136,229
117,785
195,560
83,672
58,243
67,766
161,89
114,913
151,703
57,101
73,51
117,778
170,139
45,416
75,645
133,868
165,737
126,256
102,605
140,77
186,95
45,330
123,577
37,555
17,310
187,906
193,80
44,88
28,58
12,37
63,249
167,554
186,422
198,536
67,57
66,207
165,473
125,497
12,216
77,458
15,326
10,914
67,256
87,599
43,276
198,329
57,144
151,131
123,3
26,688
147,431
139,892
72,743
128,407
132,538
59,984
102,485
100,563
110,801
38,501
57,714
47,233
11,118
111,731
33,305
64,597
7,846
50,288
59,241
21,983
136,401
74,321
176,252
67,725
48,134
37,588
190,38
30,797
97,930
132,904
47,787
90,838
46,540
135,628
119,636
104,394
92,94
118,311
57,393
40,233
71,638
128,671
85,446
141,341
79,242
145,402
28,358
130,208
53,268
3,966
157,604
84,975
107,292
116,647
178,146
192,166
78,86
66,676
147,708
56,63
165,95
117,468
34,90
144,845
122,307
56,383
180,622
27,85
89,410
172,771
75,920
107,849
2,369
133,452
2,31
74,956
137,446
8,752
36,499
43,833
67,244
183,495
196,576
57,134
147,298
58,316
187,25
181,152
119,412
129,520
39,425
177,52
151,527
22,600
103,942
146,372
61,780
21,497
21,734
129,834
62,428
51,103
139,529
85,297
92,207
106,194
170,537
76,251
19,877
50,717
12,728
13,162
159,208
119,786
111,699
141,829
152,927
98,824
114,339
105,42
199,785
35,612
149,365
130,869
102,508
110,961
76,650
12,17
91,190
23,673
65,516
112,231
92,90
57,447
1,1
177,827
6,503
195,359
145,664
158,824
102,329
90,529
5,383
152,846
54,600
178,483
189,266
75,744
173,928
13,513
87,157
169,954
150,75
117,197
98,721
182,677
104,39
198,395
2,145
177,764
105,858
65,938
6,29
112,151
191,834
99,636
74,185
88,940
173,162
85,296
185,882
188,338
61,767
173,405
35,201
174,827
84,574
54,754
170,27
127,791
195,885
195,361
144,130
131,320
51,678
49,250
41,942
12,945
132,81
77,538
153,938
147,563
167,856
41,779
44,84
32,667
100,718
133,133
80,687
169,673
93,916
197,531
175,890
175,129
74,902
17,959
47,67
79,776
100,17
177,649
110,62
78,599
90,442
153,847
170,416
181,83
95,35
175,596
95,551
77,938
56,421
52,203
200,116
128,336
108,278
119,802
76,870
79,473
52,689
153,480
97,342
153,732
186,654
21,6
150,206
182,301
72,956
153,476
135,455
90,901
117,432
141,752
161,927
36,731
175,778
137,96
117,316
83,873
85,337
70,414
103,221
44,952
126,317
90,880
129,938
81,332
22,964
118,572
9,204
18,612
7,805
79,299
5,171
60,971
113,642
127,953
17,770
192,179
166,867
181,195
1,361
83,519
38,353
14,417
179,85
173,592
195,673
34,125
99,27
56,795
176,73
37,989
40,128
129,910
115,302
135,364
14,948
99,84
25,606
96,320
46,478
63,392
152,964
28,14
191,819
60,85
166,38
68,497
81,232
189,82
39,587
158,581
20,1
128,312
187,224
106,136
137,14
23,235
123,480
95,22
43,608
83,52
121,170
92,103
114,237
73,936
179,817
129,249
155,941
72,636
111,737
29,449
181,892
198,464
147,295
48,295
76,862
112,37
23,367
9,722
2,540
72,249
94,775
73,772
195,781
38,793
171,450
27,359
57,114
42,713
189,492
135,616
171,872
41,724
141,191
92,991
75,492
191,638
42,527
65,471
162,612
101,774
103,378
19,152
155,20
111,669
143,79
94,428
106,439
198,997
68,255
158,601
44,825
22,634
23,820
120,231
130,525
137,917
120,746
188,773
89,473
182,33
5,19
127,48
175,719
93,874
21,281
36,387
3,967
36,81
131,921
137,56
128,696
132,377
184,336
121,847
170,925
169,349
6,451
73,467
190,679
174,853
43,344
20,784
145,39
175,483
39,320
185,694
73,823
60,262
82,316
9,752
8,895
151,451
56,892
4,79
94,713
158,483
153,486
9,434
92,512
12,155
157,431
61,703
49,433
158,626
165,286
134,624
87,961
161,90
115,846
171,181
148,133
74,484
184,642
195,141
78,265
190,310
173,491
139,862
70,856
66,300
112,856
26,795
175,772
100,642
37,508
172,385
159,907
105,915
12,416
128,665
85,2
104,309
30,565
180,963
102,517
168,188
86,249
3,539
55,340
179,852
56,728
157,661
94,322
100,967
38,619
42,922
23,853
95,420
36,569
94,206
194,161
157,835
198,796
155,885
163,45
127,771
171,549
50,829
144,473
104,945
85,630
152,332
200,346
102,418
31,880
34,172
99,978
39,476
43,753
145,494
139,373
63,278
97,951
117,887
19,785
74,537
23,105
64,197
62,413
85,895
28,263
175,977
129,920
192,578
108,379
15,414
174,618
65,615
85,812
126,199
80,858
59,713
179,588
154,698
195,494
129,669
43,410
12,16
159,600
120,830
41,249
162,121
105,994
38,160
146,12
168,678
142,794
76,60
10,694
149,95
183,862
144,504
99,835
147,178
50,632
59,5
157,321
53,256
2,357
150,647
98,81
102,200
48,599
17,957
26,392
200,121
120,424
5,316
192,819
173,688
156,262
165,421
42,738
97,312
100,919
43,359
184,492
86,760
17,521
194,215
113,732
195,144
124,449
140,702
154,467
108,702
68,706
131,494
99,490
86,752
65,476
88,881
96,846
128,614
3,685
15,125
115,277
106,585
173,80
160,950
155,153
181,609
181,625
18,561
9,552
131,66
135,88
123,786
56,307
119,592
173,154
141,863
169,992
