inventario_id,film_id,negozio_id
378,83,2
2002,436,1
2875,630,2
3823,837,2
3795,831,1
1269,281,2
1820,395,2
4478,979,1
1490,326,2
2692,590,2
1728,376,2
178,39,2
936,207,1
2857,626,2
1084,242,1
4396,961,1
750,164,2
3198,702,2
2842,623,2
3472,761,2
1377,302,2
1814,394,1
1767,383,1
4432,969,1
1687,367,2
87,18,1
2185,472,2
2206,477,2
2182,471,2
1173,260,2
3666,803,1
3822,837,2
3056,672,1
352,78,1
3366,738,2
1045,233,1
4111,894,1
4355,949,1
2497,548,1
3665,800,2
2918,641,2
751,164,2
741,162,2
3258,717,1
4273,930,1
1717,374,2
2095,454,1
1322,292,2
1699,370,1
3044,668,1
2241,484,2
218,49,1
526,116,1
1351,298,2
3251,715,2
3611,789,1
3531,773,1
859,189,2
2678,588,2
1098,244,1
90,18,2
686,150,2
3171,696,2
840,184,1
1620,354,1
1995,434,2
2561,561,1
3094,680,2
1867,408,1
1216,270,1
1961,428,1
1235,273,2
1181,263,1
508,113,2
2616,574,1
2551,559,2
3076,676,2
464,102,2
1642,358,1
2434,531,2
1887,411,1
2165,468,1
982,219,1
3053,670,2
1129,250,2
2981,653,1
780,170,2
2714,595,2
622,135,2
2455,536,1
2436,531,2
3518,771,1
2951,647,2
3173,697,1
1479,323,2
704,154,1
3129,687,2
2368,516,2
1596,350,1
80,16,2
3947,861,1
1102,245,1
2248,486,1
2604,572,1
2584,567,1
3239,711,2
924,205,1
3006,660,1
4121,896,1
1741,378,2
4574,1000,1
1382,303,2
3635,793,1
673,147,1
553,120,1
4471,976,2
1557,341,2
4530,989,1
2403,525,1
1879,409,2
1501,329,1
1350,298,1
1837,399,2
3344,735,1
683,149,2
143,29,1
4494,981,2
16,4,1
2630,577,1
3990,869,2
3193,702,1
2997,657,1
3987,869,1
2605,572,1
3892,850,2
958,213,1
3050,670,1
1388,304,2
2771,609,1
2346,510,1
2084,451,2
2438,532,2
1703,371,1
2950,647,2
747,163,2
4459,974,1
3453,757,1
420,92,1
1966,429,1
1695,369,2
4036,879,1
252,56,2
407,90,1
4550,993,1
2846,624,2
2940,645,2
2209,478,1
1000,223,2
2953,648,1
2679,588,2
604,131,2
3698,809,2
2925,643,2
2406,525,2
1358,300,1
3900,851,2
606,132,1
1670,365,1
4488,980,2
1936,421,2
4521,987,1
2358,513,2
1037,232,1
2807,616,2
3364,738,2
3497,766,1
1485,326,1
1097,244,1
1616,353,2
928,206,1
3031,665,1
1734,377,2
4022,876,1
393,86,2
994,222,1
757,165,2
3652,797,2
2466,539,1
6,1,2
440,97,2
4106,893,2
147,31,1
3656,798,2
1582,347,1
1499,328,2
1942,423,1
1853,403,2
2176,470,1
1246,275,1
1780,387,1
3510,768,2
2134,462,1
3355,737,1
4292,935,2
986,220,1
847,186,1
1931,420,1
1941,422,2
1748,380,1
3174,697,1
1137,252,1
153,31,2
3658,799,1
2280,493,2
3778,827,2
1339,295,2
3784,828,2
793,173,2
1723,376,1
1656,361,2
917,204,1
2387,521,1
1630,356,1
2647,580,1
3982,868,1
4209,915,1
1770,384,2
1289,285,1
2959,649,1
2486,545,1
2773,609,1
3802,833,1
2826,620,2
4564,996,1
1883,410,1
2536,556,2
1006,226,1
4523,987,2
1793,389,2
713,155,2
1206,268,2
3494,765,1
3505,767,2
2378,518,2
4183,911,1
3710,812,1
2941,646,1
1384,304,1
4086,890,2
4075,888,1
2259,488,2
64,12,2
522,115,2
3131,688,2
2599,571,1
1943,423,1
25,5,2
4097,892,2
2407,525,2
2785,611,1
4223,918,2
3953,862,1
1015,227,2
863,190,2
4386,958,1
3356,737,2
3323,731,2
1610,352,2
1278,283,1
878,193,2
3266,720,1
880,193,2
1329,293,2
933,206,2
967,215,2
1914,416,2
2565,562,1
4487,980,1
28,6,1
727,159,1
1243,274,2
4329,944,1
687,150,2
940,208,1
1605,351,1
3032,665,2
3701,810,1
2154,465,2
1202,267,1
1245,275,1
2349,511,2
1124,249,2
3274,721,1
3552,776,2
1547,339,2
4182,911,1
2053,446,1
1852,403,1
3535,773,2
14,3,2
2754,604,2
1356,299,1
3321,730,2
48,10,1
4315,940,1
2708,595,1
4201,914,1
1664,363,2
1120,248,2
1,1,1
3523,771,2
3824,837,2
3138,689,2
1990,434,1
21,4,2
184,40,2
2975,651,2
1052,234,2
569,123,2
3663,800,2
4295,936,2
1593,349,2
2519,554,1
512,114,1
4374,953,2
2695,591,2
682,149,2
577,126,2
2401,524,2
13,3,2
409,90,2
3306,728,1
1857,405,2
3327,732,1
3272,720,2
2076,450,2
502,112,1
2859,626,2
1486,326,1
3855,844,1
636,138,2
1426,312,2
2126,460,2
3254,716,1
1316,291,1
1736,378,1
548,119,2
2331,506,1
8,1,2
359,79,1
1324,292,2
650,141,1
4008,873,1
3706,810,2
1041,232,2
1711,373,2
4105,893,2
4381,957,1
318,71,2
2688,590,1
3216,706,2
4107,893,2
1303,287,2
2907,638,2
226,50,2
2575,563,2
2949,647,2
576,125,2
778,170,1
4510,985,1
792,173,1
273,61,1
1859,406,1
3144,690,2
54,11,1
738,162,1
2339,508,2
2608,572,2
950,212,1
4495,981,2
3465,760,1
4291,935,2
4146,901,1
2108,457,2
4147,901,1
3781,828,2
1336,295,1
1439,314,2
602,131,1
2571,563,1
2274,491,2
769,167,2
1299,286,2
4362,951,2
243,55,1
3027,664,2
988,220,1
3860,845,1
1408,308,2
221,49,2
1659,362,1
3471,760,2
3317,730,1
3298,726,2
3828,838,2
2684,589,2
2863,627,2
882,194,1
2956,648,2
3122,686,1
2299,500,1
2316,503,1
250,56,1
4113,894,2
1176,261,1
1196,266,2
3749,820,1
3988,869,2
3820,836,1
706,154,2
4002,871,2
4037,879,2
656,142,1
2270,491,1
518,114,2
3913,854,2
1521,331,2
2737,600,2
2974,651,2
2353,512,1
1261,280,1
1714,374,1
2728,598,1
2809,616,2
1680,366,2
1232,273,1
1060,235,2
1314,290,1
1029,231,1
4572,999,2
895,199,2
2144,464,1
3593,785,2
1180,263,1
2244,485,2
4028,877,2
664,143,2
4082,890,1
505,112,2
3590,785,1
45,9,2
257,57,2
4162,904,1
2457,536,2
3066,674,1
3451,757,1
3976,866,2
1969,429,2
3568,780,2
3559,778,1
1301,287,1
299,67,2
2588,568,1
1573,345,2
3475,762,2
3806,833,2
182,40,2
3137,689,1
305,69,1
3519,771,1
1063,236,2
4372,953,1
2043,444,2
523,115,2
2374,518,1
4363,951,2
4249,924,1
2931,644,2
1935,420,2
887,197,1
4150,901,2
1693,369,1
943,209,1
2901,638,1
3177,697,2
3610,789,1
3538,773,2
4537,990,2
4049,881,2
2333,506,2
942,209,1
1647,360,1
265,59,1
3948,861,2
1050,234,1
534,117,1
1578,346,2
3705,810,2
241,54,2
4165,905,1
2018,439,1
2525,555,1
2511,552,2
3484,764,1
1662,363,1
3196,702,2
492,109,2
655,142,1
347,77,1
1016,228,1
2965,650,1
2023,440,1
3087,678,1
1402,307,1
2055,446,2
1198,266,2
181,40,2
4547,993,1
3020,663,1
1017,228,1
3340,734,2
4465,975,2
909,202,1
1440,315,2
752,164,2
3080,677,2
2905,638,2
910,202,1
491,109,2
2159,467,1
1054,234,2
4569,999,1
3441,755,1
1514,331,1
2827,620,2
1249,276,1
3007,660,1
956,213,1
2226,481,2
383,85,2
530,116,2
3345,735,1
3993,870,1
594,130,1
3794,831,1
152,31,2
4420,966,2
1592,349,1
2543,557,2
3212,706,1
1624,354,2
2697,592,1
4541,991,2
3890,850,1
208,46,2
2862,627,2
541,118,1
2135,462,1
113,22,2
3433,753,1
1924,418,1
2655,582,2
3560,778,1
2928,644,1
4152,902,1
2496,548,1
306,69,1
156,34,2
3821,836,1
2977,652,1
813,176,2
4453,973,1
2218,480,1
1254,277,1
4546,992,2
395,88,2
2736,600,2
2582,566,1
1690,369,1
209,46,2
2887,634,2
4144,900,2
4341,946,2
822,179,1
3858,844,2
2797,614,2
4551,993,2
2555,560,1
1568,344,2
2252,487,2
3970,865,1
4304,938,1
2042,444,1
666,145,2
1234,273,2
3549,776,1
511,113,2
506,112,2
1586,348,2
302,68,2
229,51,2
4293,936,1
2585,567,2
1625,355,2
2988,655,1
3257,716,2
2578,564,2
2716,596,1
588,129,1
4077,889,1
772,168,1
2613,573,1
3804,833,2
4444,971,1
2325,505,2
3233,710,1
1832,397,2
710,155,1
2883,632,1
1021,228,2
1337,295,1
2454,536,1
4145,901,1
434,96,1
4197,913,1
2870,629,2
1474,322,2
681,149,2
339,75,2
1090,243,1
2983,654,1
1463,320,2
167,37,1
1795,390,1
3620,790,2
557,121,2
2376,518,2
955,213,1
2788,611,2
1024,229,1
545,119,1
3713,812,2
2303,500,2
3293,725,1
734,160,2
1088,242,2
91,18,2
1980,432,1
371,81,1
4426,967,2
3598,786,2
2668,586,1
1516,331,1
2179,471,1
399,89,1
3277,722,2
1503,329,1
4018,875,2
3376,741,1
3142,690,1
631,137,2
4526,988,1
637,138,2
3068,674,1
3102,681,2
929,206,1
1906,415,1
500,111,2
3428,752,2
905,201,1
4533,989,1
30,6,2
2184,471,2
2828,621,1
2729,599,1
3700,810,1
3026,664,2
3812,835,1
4200,913,2
463,102,2
2111,457,2
4290,934,2
2765,608,1
2793,613,1
1406,308,1
2780,610,1
4193,912,2
3253,716,1
2474,542,1
3199,702,2
3033,665,2
1583,347,1
3883,849,1
4449,972,2
1370,301,2
3537,773,2
298,67,2
375,83,1
2276,492,1
2622,575,1
2266,489,2
2930,644,1
468,103,1
362,79,2
1352,298,2
1170,259,1
2638,579,1
4203,914,2
345,77,1
2801,615,2
4195,913,1
1756,381,2
4211,915,2
2314,502,2
49,10,1
3477,762,2
3682,805,2
2117,458,2
516,114,2
481,106,1
1609,351,2
1768,383,2
2550,559,2
3546,775,2
2867,628,2
2989,655,2
4019,875,2
2362,514,2
3683,805,2
3114,683,2
1518,331,2
3729,815,1
4058,884,2
2016,438,2
1683,367,1
2658,583,1
3659,799,1
3793,830,2
34,7,2
564,122,2
2535,556,2
1410,309,1
2885,633,2
1363,300,2
3402,746,1
3413,748,1
1947,424,1
616,134,2
1011,227,1
2984,654,2
3273,721,1
4083,890,2
2242,484,2
1400,307,1
2250,486,2
4184,911,1
2712,595,2
227,51,1
2131,461,2
3601,787,1
2284,494,1
2493,546,2
4125,897,1
918,204,1
1366,301,1
170,37,1
1651,361,1
581,127,1
3875,847,2
3617,790,1
1284,284,2
842,184,2
2741,601,2
3112,683,2
2390,521,2
4445,972,1
1103,245,1
3952,862,1
3232,709,2
3411,748,1
3750,820,1
1922,417,2
1645,358,2
658,142,2
1290,285,1
3217,707,1
3354,737,1
3853,843,2
2461,537,2
3470,760,2
2414,527,1
290,65,2
2606,572,1
3328,732,1
1958,427,1
3062,673,1
1948,424,1
1093,243,2
644,140,1
1152,254,2
1105,245,2
1912,416,1
4486,980,1
1511,330,2
1221,271,1
4270,929,1
2629,576,2
1517,331,1
2835,621,2
614,133,2
3994,870,1
3211,706,1
2443,533,1
1944,423,2
984,219,1
4404,963,1
1094,243,2
3170,696,2
3048,668,2
1730,377,1
2136,462,2
1395,305,2
4439,970,2
1276,282,2
2279,493,2
1953,426,2
1564,343,1
1150,254,2
111,22,1
124,25,1
4219,917,1
2404,525,1
2153,465,2
232,51,2
3203,704,1
4518,986,1
1800,391,1
4090,891,2
2216,479,2
2090,453,1
2365,514,2
4366,952,1
3512,768,2
3467,760,1
2415,527,1
2296,500,1
519,115,1
1012,227,1
2609,572,2
2980,653,1
3123,687,1
3933,857,2
1530,334,2
2200,476,1
4534,989,2
2557,560,2
202,45,1
2955,648,1
675,147,2
1799,391,1
1571,345,1
3586,784,2
3864,845,2
3526,772,1
2132,461,2
2946,647,1
3704,810,2
4040,880,1
3649,797,1
4472,977,2
490,109,2
3288,724,2
2874,630,2
4032,878,2
1921,417,2
2937,645,1
907,201,1
2039,444,1
3923,856,1
3285,723,2
1144,253,1
1079,240,2
3369,739,1
1328,293,2
2854,625,2
1598,350,1
2260,489,1
2681,588,2
3128,687,2
254,57,1
4124,896,2
974,218,1
2295,499,1
1422,311,2
1272,282,1
3564,778,2
1487,326,2
3320,730,2
4042,880,1
973,216,2
2323,504,2
3205,704,2
2855,625,2
2864,628,1
3295,725,2
3686,806,1
2287,496,1
3589,785,1
35,7,2
1201,267,1
2233,483,1
1371,301,2
1725,376,1
596,130,2
3582,784,1
19,4,1
4543,992,2
245,55,1
1484,324,2
2934,644,2
123,24,1
1394,305,2
3390,744,2
3735,816,2
1383,303,2
3185,698,2
1952,425,2
2683,589,2
659,143,1
103,21,1
4417,966,1
1896,413,1
1691,369,1
428,95,1
2640,579,1
1737,378,1
200,44,2
634,138,1
287,65,2
15,3,2
1763,382,2
1939,421,2
2228,482,1
3640,795,1
3571,781,2
138,27,1
4179,910,2
2311,502,1
495,110,1
2861,627,2
1106,245,2
3305,727,2
191,43,1
562,122,1
1138,252,1
4576,1000,1
3829,838,2
3347,735,2
2210,478,2
2960,649,2
4544,992,2
4255,925,1
2224,481,1
1929,418,2
729,159,2
935,207,1
3407,747,1
2037,443,2
3912,854,2
4228,919,1
4442,971,1
2577,564,2
1308,288,2
4064,886,1
872,191,2
712,155,2
2888,634,2
259,57,2
1218,270,2
3515,770,2
1367,301,1
4294,936,1
2488,545,2
790,173,1
4284,932,2
3346,735,2
1160,256,2
2845,624,1
578,126,2
3716,813,2
4279,931,2
3627,791,2
2478,543,1
2508,551,2
4462,975,1
131,26,1
3870,846,2
2049,445,1
3057,672,1
321,72,1
2806,616,2
1660,362,1
3055,670,2
2770,608,2
2162,467,2
3457,758,2
3524,771,2
1477,323,2
247,55,2
1796,390,1
885,196,1
1892,412,2
4581,1000,2
408,90,2
3371,739,2
118,23,2
3680,805,1
2258,488,2
1413,309,2
3553,777,1
2196,475,2
721,158,2
1204,267,2
401,89,1
987,220,1
465,103,1
726,159,1
1075,239,2
1270,281,2
3877,847,2
2993,656,2
2417,527,2
1467,321,1
4084,890,2
2395,523,1
3382,743,1
2017,439,1
2563,562,1
3689,807,1
2050,445,2
1271,281,2
3725,814,2
4122,896,1
3945,861,1
3105,682,1
1897,413,1
4560,995,1
1162,257,2
3206,704,2
3708,811,1
186,42,2
4234,920,2
744,162,2
386,85,2
4093,891,2
1523,333,1
3745,819,1
356,78,2
4116,895,1
2235,483,2
2782,610,2
2479,543,1
269,60,1
4260,926,2
2562,561,1
3036,666,1
2898,637,2
1412,309,2
187,42,2
2538,556,2
66,12,2
3854,843,2
4142,900,1
2203,476,2
3388,744,1
1223,271,1
2004,436,2
2799,614,2
2487,545,1
4013,873,2
4447,972,1
2969,650,2
1987,433,1
320,72,1
3834,840,1
1164,257,2
603,131,1
3139,689,2
2351,511,2
42,9,1
3939,859,1
3940,859,1
1965,428,2
3674,804,1
3230,709,2
4440,970,2
2954,648,1
3885,849,2
3852,843,2
3097,680,2
3989,869,2
1974,430,2
3693,807,2
310,69,2
3602,787,1
2219,480,1
2909,639,2
2680,588,2
2146,464,1
1869,408,1
2289,496,2
814,177,2
1632,356,2
4139,899,1
1884,410,2
3681,805,2
2069,449,2
4328,944,1
2143,463,2
2664,585,2
373,82,1
1706,372,1
4126,897,1
4235,921,1
3986,869,1
3377,741,1
4078,889,1
1449,317,2
2494,547,2
1007,226,1
3670,803,2
740,162,1
1404,307,2
728,159,2
4433,969,1
1117,247,2
2544,558,2
2197,475,2
2814,618,2
1225,271,2
855,188,1
4438,970,2
2227,481,2
402,89,2
1570,345,1
1946,424,1
4456,973,2
385,85,2
781,170,2
3810,834,2
584,127,2
2693,591,2
4338,945,2
423,93,2
835,183,1
4458,973,2
3536,773,2
718,157,2
2696,592,1
1529,334,2
4481,979,1
2721,597,2
1026,229,2
1078,240,2
1707,372,1
297,67,2
1590,349,1
4253,924,2
1819,395,2
960,214,2
802,174,2
4148,901,1
295,67,1
2847,624,2
3008,660,2
788,172,2
2198,476,1
3352,736,1
1531,334,2
484,107,2
4342,946,2
1257,278,1
183,40,2
1321,292,1
2948,647,1
1197,266,2
358,79,1
4067,887,1
805,175,2
957,213,1
2256,488,1
192,43,2
212,48,1
1762,382,2
2319,504,1
3483,763,2
341,75,2
4354,949,1
65,12,2
1022,228,2
3629,792,2
903,200,2
4334,945,1
1059,235,2
1217,270,2
2440,532,2
1777,385,2
2085,452,2
4454,973,1
1380,303,1
4400,962,1
3435,753,2
1675,366,1
1535,336,1
1119,248,2
1355,299,1
3085,678,1
2645,580,1
4345,947,1
1049,234,1
488,109,1
4300,937,1
555,121,1
2322,504,1
2188,473,1
3175,697,1
3316,730,1
2848,624,2
1183,263,2
2361,514,1
1589,349,1
4051,881,2
4394,960,2
745,163,2
2282,494,1
720,158,1
3334,733,2
2815,618,2
1751,380,2
3207,705,1
1433,313,2
2900,637,2
3024,664,1
4336,945,1
4491,981,1
466,103,1
2904,638,1
1238,274,1
3662,800,2
2386,521,1
2804,616,1
108,22,1
2408,525,2
1595,349,2
948,211,1
1292,285,2
3250,715,2
3724,814,2
2249,486,1
4043,880,1
3152,692,2
4030,878,2
1959,427,1
3632,793,1
3393,745,1
102,21,1
1815,394,1
1455,319,2
4422,967,1
1561,342,1
4466,976,1
1580,346,2
4344,946,2
3157,693,2
1608,351,2
1572,345,1
1443,316,2
2489,545,2
823,180,2
3434,753,1
3119,686,1
1846,402,2
2621,575,1
2691,590,2
1220,270,2
4095,892,1
1034,231,2
41,9,1
1798,391,1
498,111,2
271,60,1
3493,765,1
418,91,2
1903,414,2
2366,515,2
3210,705,1
1893,412,2
1657,361,2
544,119,1
3805,833,2
2784,611,1
4143,900,2
3685,806,1
4330,944,2
1972,430,2
4431,969,1
2261,489,1
2409,525,2
3648,796,2
1265,280,2
2429,530,1
1849,403,1
3399,745,2
2602,571,2
4213,916,1
327,73,1
1298,286,2
1177,262,2
3425,750,1
3957,863,1
3058,672,2
3330,733,1
2060,447,1
3673,804,1
1872,408,2
3125,687,1
216,49,1
2567,562,2
2104,456,2
1786,388,1
3469,760,2
962,214,2
3134,689,1
1860,406,1
2568,562,2
3719,813,2
1858,405,2
2877,631,1
923,205,1
3583,784,1
3180,698,1
2878,631,1
266,59,1
2040,444,1
4243,922,2
782,170,2
2654,582,2
1617,353,2
1281,284,1
3811,835,1
1086,242,2
2075,450,1
4542,991,2
2938,645,2
3296,725,2
2483,544,2
2308,501,2
2484,545,1
979,218,2
4168,906,2
487,109,1
3052,670,1
1636,357,2
817,178,1
3872,846,2
2208,478,1
944,209,1
1926,418,1
3625,791,2
496,110,1
1166,258,2
3997,870,2
2035,443,2
2171,468,2
2762,606,2
4268,929,1
4461,975,1
32,7,1
3282,723,1
4017,875,1
1633,356,2
1962,428,1
1132,251,1
381,84,1
2958,649,1
2504,550,1
663,143,2
1458,319,2
4196,913,1
2231,483,1
4285,933,1
3120,686,1
3671,803,2
497,111,2
3063,673,1
1310,289,1
2751,603,1
2798,614,2
3331,733,1
976,218,1
779,170,2
3462,759,2
2092,453,2
4375,956,1
2251,486,2
23,5,2
3461,759,2
1562,342,1
3474,761,2
2247,486,1
3392,744,2
4248,923,2
61,12,1
3728,815,1
1113,247,1
1850,403,1
3767,824,2
2005,436,2
1865,407,1
4296,936,2
4506,984,1
1344,296,1
2890,634,2
2448,534,2
2291,496,2
4230,920,1
100,20,1
430,95,2
2341,509,2
3422,749,2
1247,275,2
2278,493,2
2623,575,2
1964,428,2
267,59,2
2821,619,2
3405,746,2
421,92,2
2894,636,1
1500,328,2
598,130,2
2081,451,1
1773,385,1
1385,304,1
2475,542,1
2027,441,1
3412,748,1
2086,452,2
1726,376,2
3566,779,2
372,82,1
3252,715,2
719,158,1
4434,970,1
340,75,2
762,166,2
1920,417,1
3766,824,2
953,212,2
3219,707,2
4167,906,1
4376,956,1
3017,662,2
281,63,1
52,10,2
2070,449,2
172,37,2
1277,282,2
3406,747,1
2240,484,2
621,135,1
3168,696,1
3155,693,1
4410,964,1
1821,395,2
3578,783,1
330,73,2
4117,895,1
1509,330,1
925,205,1
609,132,1
1453,319,1
791,173,1
1035,231,2
431,95,2
652,141,2
2113,458,1
4322,941,2
3931,857,2
2369,516,2
2038,443,2
3876,847,2
4512,985,2
810,176,2
2068,448,2
3166,695,1
2920,641,2
2755,604,2
3335,733,2
1996,434,2
911,202,1
3963,864,1
3709,811,1
1665,363,2
1772,384,2
4356,949,1
173,37,2
2026,440,2
3436,753,2
1047,233,2
1861,406,2
86,17,2
1056,235,1
2979,652,1
4298,936,2
1676,366,1
1604,351,1
1901,414,1
1274,282,1
1153,255,1
1874,409,1
1018,228,1
1185,263,2
2891,635,2
4429,968,1
964,215,1
4347,948,1
231,51,2
2178,471,1
4177,908,2
1764,382,2
737,161,1
3573,782,1
841,184,1
364,80,1
1491,327,1
2682,589,2
3394,745,1
477,105,1
1237,274,1
932,206,2
1057,235,2
862,189,2
1200,267,1
851,187,2
2426,529,1
3267,720,1
4470,976,2
1193,266,1
4474,977,2
1915,416,2
2398,524,2
2952,648,1
2128,461,1
852,187,2
2082,451,2
2382,519,2
1968,429,2
3045,668,1
1319,292,1
2947,647,1
2694,591,2
620,135,1
1831,397,2
1532,335,1
2293,498,1
3075,676,2
3955,862,2
4558,995,1
2399,524,2
3930,857,1
4188,911,2
4108,893,2
3447,755,2
4529,988,2
1189,265,1
3757,822,2
3265,719,1
328,73,1
1111,246,2
1381,303,1
3084,678,1
1760,382,1
89,18,1
1641,358,1
1071,239,1
2477,542,2
4241,922,1
3901,851,2
1705,371,1
3281,723,1
2897,637,1
4015,875,1
165,35,2
3964,864,1
2792,613,1
3303,727,2
2170,468,2
4302,937,2
195,43,2
2800,615,2
3101,681,2
1427,312,2
3099,681,1
4099,892,2
4055,882,1
4556,994,1
873,193,1
684,150,1
3604,788,1
3226,708,2
3115,684,2
2586,567,2
2970,651,1
374,83,1
157,34,2
3558,777,2
3231,709,2
3490,764,2
2141,463,1
2526,555,1
1376,302,2
3509,768,1
1674,366,1
2158,467,1
337,74,2
975,218,1
1481,324,1
3430,752,2
1194,266,1
2570,563,1
4119,895,2
4027,877,2
3363,738,1
4009,873,1
210,47,2
1115,247,2
617,134,2
4364,951,2
2302,500,2
2189,473,2
1242,274,2
3307,728,1
3086,678,1
2373,518,1
3636,794,1
971,216,2
1950,424,2
3100,681,1
597,130,2
2317,503,1
2944,646,2
1658,361,2
965,215,1
1219,270,2
