film_id,actor_id,first_name,last_name,title,description,release_year,language,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating
606,25,KEVIN,BLOOM,MUMMY CREATURES,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,English,,3,0.99,160,15.99,NC-17
606,102,WALTER,TORN,MUMMY CREATURES,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,English,,3,0.99,160,15.99,NC-17
606,32,TIM,HACKMAN,MUMMY CREATURES,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,English,,3,0.99,160,15.99,NC-17
606,76,ANGELINA,ASTAIRE,MUMMY CREATURES,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,English,,3,0.99,160,15.99,NC-17
67,7,GRACE,MOSTEL,BERETS AGENT,A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China,2006,English,,5,2.99,77,24.99,PG-13
67,194,MERYL,ALLEN,BERETS AGENT,A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China,2006,English,,5,2.99,77,24.99,PG-13
67,155,IAN,TANDY,BERETS AGENT,A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China,2006,English,,5,2.99,77,24.99,PG-13
43,34,AUDREY,OLIVIER,ATLANTIS CAUSE,A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank,2006,English,,6,2.99,170,15.99,G
43,160,CHRIS,DEPP,ATLANTIS CAUSE,A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank,2006,English,,6,2.99,170,15.99,G
43,28,WOODY,HOFFMAN,ATLANTIS CAUSE,A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank,2006,English,,6,2.99,170,15.99,G
928,101,SUSAN,DAVIS,UPTOWN YOUNG,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,2006,English,,5,2.99,84,16.99,PG
928,66,MARY,TANDY,UPTOWN YOUNG,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,2006,English,,5,2.99,84,16.99,PG
956,36,BURT,DUKAKIS,WANDA CHAMBER,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,2006,English,,7,4.99,107,23.99,PG-13
956,177,GENE,MCKELLEN,WANDA CHAMBER,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,2006,English,,7,4.99,107,23.99,PG-13
956,72,SEAN,WILLIAMS,WANDA CHAMBER,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,2006,English,,7,4.99,107,23.99,PG-13
956,103,MATTHEW,LEIGH,WANDA CHAMBER,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,2006,English,,7,4.99,107,23.99,PG-13
871,25,KEVIN,BLOOM,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,English,,6,4.99,176,19.99,PG
871,66,MARY,TANDY,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,English,,6,4.99,176,19.99,PG
871,198,MARY,KEITEL,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,English,,6,4.99,176,19.99,PG
871,12,KARL,BERRY,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,English,,6,4.99,176,19.99,PG
758,16,FRED,COSTNER,SAINTS BRIDE,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,2006,English,,5,2.99,125,11.99,G
758,198,MARY,KEITEL,SAINTS BRIDE,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,2006,English,,5,2.99,125,11.99,G
248,159,LAURA,BRODY,DOZEN LION,A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies,2006,English,,6,4.99,177,20.99,NC-17
248,152,BEN,HARRIS,DOZEN LION,A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies,2006,English,,6,4.99,177,20.99,NC-17
33,82,WOODY,JOLIE,APOLLO TEEN,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English,,5,2.99,153,15.99,PG-13
33,170,MENA,HOPPER,APOLLO TEEN,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English,,5,2.99,153,15.99,PG-13
658,195,JAYNE,SILVERSTONE,PARIS WEEKEND,A Intrepid Story of a Squirrel And a Crocodile who must Defeat a Monkey in The Outback,2006,English,,7,2.99,121,19.99,PG-13
135,83,BEN,WILLIS,CHANCE RESURRECTION,A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China,2006,English,,3,2.99,70,22.99,R
135,33,MILLA,PECK,CHANCE RESURRECTION,A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China,2006,English,,3,2.99,70,22.99,R
135,144,ANGELA,WITHERSPOON,CHANCE RESURRECTION,A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China,2006,English,,3,2.99,70,22.99,R
312,97,MEG,HAWKE,FIDDLER LOST,A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico,2006,English,,4,4.99,75,20.99,R
312,84,JAMES,PITT,FIDDLER LOST,A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico,2006,English,,4,4.99,75,20.99,R
568,101,SUSAN,DAVIS,MEMENTO ZOOLANDER,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,2006,English,,4,4.99,77,11.99,NC-17
568,92,KIRSTEN,AKROYD,MEMENTO ZOOLANDER,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,2006,English,,4,4.99,77,11.99,NC-17
188,112,RUSSELL,BACALL,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,,7,2.99,136,24.99,PG
188,161,HARVEY,HOPE,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,,7,2.99,136,24.99,PG
188,31,SISSY,SOBIESKI,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,,7,2.99,136,24.99,PG
188,82,WOODY,JOLIE,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,,7,2.99,136,24.99,PG
394,119,WARREN,JACKMAN,HAMLET WISDOM,A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback,2006,English,,7,2.99,146,21.99,R
857,173,ALAN,DREYFUSS,STRICTLY SCARFACE,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,2006,English,,3,2.99,144,24.99,PG-13
857,86,GREG,CHAPLIN,STRICTLY SCARFACE,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,2006,English,,3,2.99,144,24.99,PG-13
680,45,REESE,KILMER,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
680,143,RIVER,DEAN,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
680,80,RALPH,CRUZ,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
680,154,MERYL,GIBSON,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
680,159,LAURA,BRODY,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
680,111,CAMERON,ZELLWEGER,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
344,159,LAURA,BRODY,FURY MURDER,A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery,2006,English,,3,0.99,178,28.99,PG-13
593,156,FAY,WOOD,MONTEREY LABYRINTH,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,2006,English,,6,0.99,158,13.99,G
593,27,JULIA,MCQUEEN,MONTEREY LABYRINTH,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,2006,English,,6,0.99,158,13.99,G
211,62,JAYNE,NEESON,DARLING BREAKING,A Brilliant Documentary of a Astronaut And a Squirrel who must Succumb a Student in The Gulf of Mexico,2006,English,,7,4.99,165,20.99,PG-13
211,48,FRANCES,DAY-LEWIS,DARLING BREAKING,A Brilliant Documentary of a Astronaut And a Squirrel who must Succumb a Student in The Gulf of Mexico,2006,English,,7,4.99,165,20.99,PG-13
170,151,GEOFFREY,HESTON,COMMAND DARLING,A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan,2006,English,,5,4.99,120,28.99,PG-13
170,75,BURT,POSEY,COMMAND DARLING,A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan,2006,English,,5,4.99,120,28.99,PG-13
256,24,CAMERON,STREEP,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,2006,English,,6,4.99,178,20.99,R
256,126,FRANCES,TOMEI,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,2006,English,,6,4.99,178,20.99,R
256,67,JESSICA,BAILEY,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,2006,English,,6,4.99,178,20.99,R
256,53,MENA,TEMPLE,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,2006,English,,6,4.99,178,20.99,R
6,62,JAYNE,NEESON,AGENT TRUMAN,A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China,2006,English,,3,2.99,169,17.99,PG
6,197,REESE,WEST,AGENT TRUMAN,A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China,2006,English,,3,2.99,169,17.99,PG
324,182,DEBBIE,AKROYD,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,English,,3,4.99,148,11.99,PG-13
463,179,ED,GUINESS,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,English,,4,2.99,116,21.99,PG
463,46,PARKER,GOLDBERG,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,English,,4,2.99,116,21.99,PG
463,45,REESE,KILMER,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,English,,4,2.99,116,21.99,PG
856,93,ELLEN,PRESLEY,STREETCAR INTENTIONS,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,2006,English,,5,4.99,73,11.99,R
856,112,RUSSELL,BACALL,STREETCAR INTENTIONS,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,2006,English,,5,4.99,73,11.99,R
413,134,GENE,HOPKINS,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,English,,7,2.99,169,16.99,NC-17
413,62,JAYNE,NEESON,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,English,,7,2.99,169,16.99,NC-17
413,182,DEBBIE,AKROYD,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,English,,7,2.99,169,16.99,NC-17
413,84,JAMES,PITT,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,English,,7,2.99,169,16.99,NC-17
547,38,TOM,MCKELLEN,MAGIC MALLRATS,A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California,2006,English,,3,0.99,117,19.99,PG
547,29,ALEC,WAYNE,MAGIC MALLRATS,A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California,2006,English,,3,0.99,117,19.99,PG
547,92,KIRSTEN,AKROYD,MAGIC MALLRATS,A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California,2006,English,,3,0.99,117,19.99,PG
218,7,GRACE,MOSTEL,DECEIVER BETRAYED,A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India,2006,English,,7,0.99,122,22.99,NC-17
322,44,NICK,STALLONE,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,English,,5,2.99,100,29.99,G
322,170,MENA,HOPPER,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,English,,5,2.99,100,29.99,G
322,188,ROCK,DUKAKIS,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,English,,5,2.99,100,29.99,G
389,34,AUDREY,OLIVIER,GUNFIGHTER MUSSOLINI,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,2006,English,,3,2.99,127,9.99,PG-13
349,156,FAY,WOOD,GANGS PRIDE,A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin,2006,English,,4,2.99,185,27.99,PG-13
349,169,KENNETH,HOFFMAN,GANGS PRIDE,A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin,2006,English,,4,2.99,185,27.99,PG-13
802,176,JON,CHASE,SKY MIRACLE,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,2006,English,,7,2.99,132,15.99,PG
802,159,LAURA,BRODY,SKY MIRACLE,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,2006,English,,7,2.99,132,15.99,PG
802,119,WARREN,JACKMAN,SKY MIRACLE,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,2006,English,,7,2.99,132,15.99,PG
802,31,SISSY,SOBIESKI,SKY MIRACLE,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,2006,English,,7,2.99,132,15.99,PG
14,85,MINNIE,ZELLWEGER,ALICE FANTASIA,A Emotional Drama of a A Shark And a Database Administrator who must Vanquish a Pioneer in Soviet Georgia,2006,English,,6,0.99,94,23.99,NC-17
396,69,KENNETH,PALTROW,HANGING DEEP,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,2006,English,,5,4.99,62,18.99,G
396,40,JOHNNY,CAGE,HANGING DEEP,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,2006,English,,5,4.99,62,18.99,G
396,68,RIP,WINSLET,HANGING DEEP,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,2006,English,,5,4.99,62,18.99,G
376,138,LUCILLE,DEE,GRAPES FURY,A Boring Yarn of a Mad Cow And a Sumo Wrestler who must Meet a Robot in Australia,2006,English,,4,0.99,155,20.99,G
376,52,CARMEN,HUNT,GRAPES FURY,A Boring Yarn of a Mad Cow And a Sumo Wrestler who must Meet a Robot in Australia,2006,English,,4,0.99,155,20.99,G
836,74,MILLA,KEITEL,SQUAD FISH,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,2006,English,,3,2.99,136,14.99,PG
407,155,IAN,TANDY,HAWK CHILL,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia,2006,English,,5,0.99,47,12.99,PG-13
843,198,MARY,KEITEL,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,English,,4,4.99,143,15.99,NC-17
843,84,JAMES,PITT,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,English,,4,4.99,143,15.99,NC-17
155,145,KIM,ALLEN,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,English,,6,0.99,150,26.99,PG-13
155,175,WILLIAM,HACKMAN,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,English,,6,0.99,150,26.99,PG-13
155,192,JOHN,SUVARI,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,English,,6,0.99,150,26.99,PG-13
155,16,FRED,COSTNER,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,English,,6,0.99,150,26.99,PG-13
155,12,KARL,BERRY,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,English,,6,0.99,150,26.99,PG-13
636,99,JIM,MOSTEL,OLEANDER CLUE,A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat,2006,English,,5,0.99,161,12.99,PG
636,54,PENELOPE,PINKETT,OLEANDER CLUE,A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat,2006,English,,5,0.99,161,12.99,PG
699,44,NICK,STALLONE,PRIVATE DROP,A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon,2006,English,,7,4.99,106,26.99,PG
699,92,KIRSTEN,AKROYD,PRIVATE DROP,A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon,2006,English,,7,4.99,106,26.99,PG
494,145,KIM,ALLEN,KARATE MOON,A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention,2006,English,,4,0.99,120,21.99,PG-13
494,40,JOHNNY,CAGE,KARATE MOON,A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention,2006,English,,4,0.99,120,21.99,PG-13
494,101,SUSAN,DAVIS,KARATE MOON,A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention,2006,English,,4,0.99,120,21.99,PG-13
473,93,ELLEN,PRESLEY,JACKET FRISCO,A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon,2006,English,,5,2.99,181,16.99,PG-13
473,79,MAE,HOFFMAN,JACKET FRISCO,A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon,2006,English,,5,2.99,181,16.99,PG-13
247,83,BEN,WILLIS,DOWNHILL ENOUGH,A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert,2006,English,,3,0.99,47,19.99,G
529,172,GROUCHO,WILLIAMS,LONELY ELEPHANT,A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia,2006,English,,3,2.99,67,12.99,G
529,90,SEAN,GUINESS,LONELY ELEPHANT,A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia,2006,English,,3,2.99,67,12.99,G
570,119,WARREN,JACKMAN,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,English,,5,4.99,104,20.99,NC-17
112,140,WHOOPI,HURT,CALENDAR GUNFIGHT,A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria,2006,English,,4,4.99,120,22.99,NC-17
249,83,BEN,WILLIS,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,English,,7,0.99,176,26.99,G
249,86,GREG,CHAPLIN,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,English,,7,0.99,176,26.99,G
477,10,CHRISTIAN,GABLE,JAWBREAKER BROOKLYN,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat,2006,English,,5,0.99,118,15.99,PG
962,129,DARYL,CRAWFORD,WASTELAND DIVINE,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,2006,English,,7,2.99,85,18.99,PG
889,92,KIRSTEN,AKROYD,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,English,,3,4.99,111,28.99,R
889,27,JULIA,MCQUEEN,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,English,,3,4.99,111,28.99,R
889,9,JOE,SWANK,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,English,,3,4.99,111,28.99,R
141,195,JAYNE,SILVERSTONE,CHICAGO NORTH,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,2006,English,,6,4.99,185,11.99,PG-13
141,143,RIVER,DEAN,CHICAGO NORTH,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,2006,English,,6,4.99,185,11.99,PG-13
141,121,LIZA,BERGMAN,CHICAGO NORTH,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,2006,English,,6,4.99,185,11.99,PG-13
141,127,KEVIN,GARLAND,CHICAGO NORTH,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,2006,English,,6,4.99,185,11.99,PG-13
605,139,EWAN,GOODING,MULHOLLAND BEAST,A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat,2006,English,,7,2.99,157,13.99,PG
605,6,BETTE,NICHOLSON,MULHOLLAND BEAST,A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat,2006,English,,7,2.99,157,13.99,PG
571,5,JOHNNY,LOLLOBRIGIDA,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,English,,6,2.99,161,26.99,PG-13
944,100,SPENCER,DEPP,VIRGIN DAISY,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,2006,English,,6,4.99,179,29.99,PG-13
944,63,CAMERON,WRAY,VIRGIN DAISY,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,2006,English,,6,4.99,179,29.99,PG-13
162,13,UMA,WOOD,CLUELESS BUCKET,A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,2.99,95,13.99,R
162,176,JON,CHASE,CLUELESS BUCKET,A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,2.99,95,13.99,R
162,89,CHARLIZE,DENCH,CLUELESS BUCKET,A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,2.99,95,13.99,R
44,74,MILLA,KEITEL,ATTACKS HATE,A Fast-Paced Panorama of a Technical Writer And a Mad Scientist who must Find a Feminist in An Abandoned Mine Shaft,2006,English,,5,4.99,113,21.99,PG-13
99,144,ANGELA,WITHERSPOON,BRINGING HYSTERICAL,A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat,2006,English,,7,2.99,136,14.99,PG
87,119,WARREN,JACKMAN,BOONDOCK BALLROOM,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,English,,7,0.99,76,14.99,NC-17
87,56,DAN,HARRIS,BOONDOCK BALLROOM,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,English,,7,0.99,76,14.99,NC-17
87,98,CHRIS,BRIDGES,BOONDOCK BALLROOM,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,English,,7,0.99,76,14.99,NC-17
