assays_src_id,assays_cell_id,assays_curated_by,assays_description,assays_relationship_type,assays_assay_strain,assays_src_assay_id,assays_assay_organism,assays_assay_cell_type,assays_assay_subcellular_fraction,assays_assay_tax_id,assays_bao_format,assays_tid,assays_confidence_score,assays_assay_category,assays_tissue_id,assays_chembl_id,assays_assay_test_type,assays_assay_tissue,assays_doc_id,assays_assay_type,assays_assay_id,assays_variant_id
1,,Intermediate,Half life in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL873807,,,3169,A,7540,
1,,Intermediate,Half life in Dawley rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618662,,,5353,A,7541,
1,,Intermediate,Half life period after 3 mg/kg iv administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618663,In vivo,,2864,A,7542,
1,,Intermediate,Half life period after 3 mg/kg iv administration in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618664,In vivo,,2864,A,7543,
1,,Intermediate,Half life period after 3 mg/kg iv administration in the rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618665,In vivo,,2864,A,7544,
1,,Intermediate,Half life period in female Sprague-Dawley rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL876498,,,6362,A,7545,
1,,Intermediate,Half life period in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618666,,,6249,A,7546,
1,,Intermediate,Half-life in rats was determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL620440,,,3169,A,7547,
1,,Intermediate,Half-life in rats with metabolic oxidation,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL620441,,,3169,A,7548,
1,,Intermediate,Half-life in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL620442,,,3169,A,7549,
1,,Intermediate,T 1/2 at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL620443,In vivo,,17260,A,7550,
1,,Intermediate,T 1/2 at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL620444,In vivo,,17260,A,7551,
1,,Intermediate,T max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL620445,In vivo,,17260,A,7552,
1,,Intermediate,T max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL620446,In vivo,,17260,A,7553,
1,,Intermediate,Biological half-life measured in plasma of rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL620447,,Plasma,2879,A,7554,
1,,Intermediate,Biological half-life measured in plasma of rat; 22-25,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL621129,,Plasma,2879,A,7555,
1,,Intermediate,Biological half-life measured in plasma of rat; 9-16,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL621130,,Plasma,2879,A,7556,
1,,Intermediate,Compound was evaluated for its half life when administered intravenously in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL873808,In vivo,,3184,A,7557,
1,,Intermediate,Compound was evaluated for pharmacokinetic parameter percent bioavailability at 8 h,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL876598,In vivo,,4891,A,7558,
1,,Intermediate,Evaluated for pharmacokinetic parameter half-life in rat at the dose 50 mg/kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621131,In vivo,,429,A,7559,
1,,Intermediate,Half life (T1/2) after oral administration in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621132,In vivo,,5656,A,7560,
1,,Intermediate,Half life of compound after iv administration of 20 mg/kg dose in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621133,In vivo,,4413,A,7561,
1,,Expert,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621312,In vivo,,3598,A,7562,
1,,Intermediate,Half life of compound was determined in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621313,,,17267,A,7563,
1,,Intermediate,Half life of compound was determined in rat blood,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,178.0,CHEMBL621314,,Blood,4727,A,7564,
1,,Intermediate,Half life at 1 mg/kg was determined in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621315,In vivo,,17651,A,7565,
1,,Intermediate,Half life at 10 mg/kg was determined in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621316,In vivo,,17651,A,7566,
1,,Intermediate,Half life in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621317,,,401,A,7567,
1,,Intermediate,Half life in rats in hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621318,,,4942,A,7568,
1,,Intermediate,Half life following 10 mg/kg intravenous or 50 mg/kg oral dosing in rats was determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621319,In vivo,,17735,A,7569,
1,,Intermediate,Half life was calculated at a single intravenous administration of 20 mg/kg in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621377,In vivo,,6056,A,7570,
1,,Intermediate,Half life was determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621378,,,5213,A,7571,
1,,Intermediate,Half life after i.v. administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL876599,In vivo,,6616,A,7572,
1,,Intermediate,Half life in rat after intravenous administration at a concentration 0.5 mg/kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621379,In vivo,,5937,A,7573,
1,,Intermediate,Half life in rat plasma,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL621380,,Plasma,5819,A,7574,
1,,Intermediate,Half life in rat plasma; Not detected,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL621381,,Plasma,5819,A,7575,
1,,Intermediate,Half life in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618515,,,6803,A,7576,
1,,Intermediate,Half life period of compound was determined after peroral administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618516,In vivo,,17804,A,7577,
1,,Intermediate,Half life period of compound was determined at a dose of 3 mg/kg by intravenous administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618517,In vivo,,17804,A,7578,
1,,Intermediate,Half life period in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618518,,,5948,A,7579,
1,,Intermediate,Half life period was evaluated against Sprague-Dawley rats at a dose of 15 mg/kg after iv administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618519,In vivo,,1916,A,7580,
1,,Intermediate,Half life period was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618698,In vivo,,1916,A,7581,
1,,Intermediate,Half life period was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration; Not available,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618862,In vivo,,1916,A,7582,
1,,Intermediate,Half life period was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618863,In vivo,,4890,A,7583,
1,,Intermediate,Half life period was determined for compound after intravenous administration in rats at 24 uM/kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618864,In vivo,,17764,A,7584,
1,,Intermediate,Half life time in rat the dose of 2 mg/kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618865,In vivo,,4727,A,7585,
1,,Intermediate,Half-life 24 hr after 10 mg/kg iv administration in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618866,In vivo,,17509,A,7586,
1,,Intermediate,Half-life 24 hr after 2 mg/kg iv administration in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618867,In vivo,,17509,A,7587,
1,,Intermediate,Half-life consistent with the observed metabolic steady state in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL875828,,,6597,A,7588,
1,,Intermediate,Half-life following 10 mg/kg intravenous or 50 mg/kg oral dosing in rats was determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618868,In vivo,,17735,A,7589,
1,,Intermediate,Half-life for oxidative metabolic stability was determined using male human,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618869,,,6597,A,7590,
1,,Intermediate,"Half-life in fischer rats at 5 mg/kg dose, administered intravenously",N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL618870,In vivo,,17670,A,7591,
1,,Intermediate,Half-life in rat plasma,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL618871,,Plasma,1696,A,7592,
1,,Intermediate,Half-life in rat plasma was determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL618872,,Plasma,1742,A,7593,
1,,Intermediate,Half-life in rats was determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL873816,,,17800,A,7594,
1,,Autocuration,Area under curve of acid 2a was determined by HPLC at a dosage of 54.5 mg/kg administered intragastrically by gavage method in dog,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL618873,,,12923,A,7595,
1,,Autocuration,Area under curve after oral dose of 0.1 mg//kg,U,,,,,,,BAO_0000019,22224,0,,,CHEMBL621602,,,11954,A,7596,
1,,Autocuration,Area under curve after oral dose of 0.3 mg/kg,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL621603,,,11954,A,7597,
1,,Autocuration,Area under curve after oral dose of 1 mg/kg,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL621604,,,11954,A,7598,
1,,Autocuration,Area under curve after oral dose of 10 mg/kg,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL621605,,,11954,A,7599,
1,,Autocuration,Area under curve after oral dose of 23.4 mg/kg,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL621606,,,11954,A,7600,
1,,Autocuration,Area under curve after oral dose of 3 mg/kg,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL621607,,,11954,A,7601,
1,,Autocuration,Area under curve after oral dose of 3.87 mg/kg,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL621608,,,11954,A,7602,
1,,Autocuration,Area under curve was determined,U,,,,,,,BAO_0000019,22224,0,,,CHEMBL621609,,,5237,A,7603,
1,,Autocuration,Area under curve at a dose of 10 mg/kg,U,,,,,,,BAO_0000218,22224,0,,,CHEMBL621610,,,4026,A,7604,
1,,Intermediate,Area under curve was determined; ND=No data,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621611,,,5237,A,7605,
1,,Intermediate,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621612,,,14793,A,7606,
1,,Intermediate,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL622308,,,14793,A,7607,
1,,Intermediate,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL622309,,,14793,A,7608,
1,,Intermediate,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for infinite hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL622310,,,14793,A,7609,
1,,Intermediate,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL622311,,,14793,A,7610,
1,,Intermediate,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for infinite hours; Not calculated,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL622312,,,14793,A,7611,
1,,Intermediate,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL622931,,,14793,A,7612,
1,,Intermediate,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for infinite hours; Not calculated,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL622932,,,14793,A,7613,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622736,,Plasma,14793,A,7614,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622737,,Plasma,14793,A,7615,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622738,,Plasma,14793,A,7616,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for infinite hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622739,,Plasma,14793,A,7617,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622740,,Plasma,14793,A,7618,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for infinite hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622741,,Plasma,14793,A,7619,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622742,,Plasma,14793,A,7620,
1,,Intermediate,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for infinite hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622743,,Plasma,14793,A,7621,
1,,Intermediate,AUC in mice,N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,1969.0,CHEMBL622744,,Plasma,11637,A,7622,
1,,Autocuration,Area under curve was measured from the graph obtained from concentration Vs time,U,,,,,,,BAO_0000019,22224,0,,,CHEMBL624134,,,11149,A,7623,
1,,Autocuration,Area under curve value of compound per hour after oral administration,U,,,,,,,BAO_0000019,22224,0,,,CHEMBL624135,,,10016,A,7624,
1,,Intermediate,Area under curve was determined after oral administration in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624136,,,17796,A,7625,
1,,Intermediate,Area under curve was determined after oral administration in rats; No data,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624137,,,17796,A,7626,
1,,Intermediate,Area under curve was determined after oral administration in rats;No data,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624320,,,17796,A,7627,
1,,Intermediate,Area under curve was determined by HPLC at a dosage of 2.27 mg/kg administered intravenously by bolus method in dog,N,,,Canis lupus familiaris,,,9615.0,BAO_0000218,50588,1,,,CHEMBL624321,,,12923,A,7628,
1,,Intermediate,Area under curve was determined for the compound after iv dose of 4.74 mg/kg in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624322,,,15372,A,7629,
1,,Intermediate,Area under curve was determined for the compound after iv dose of 5.06 in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624323,,,15372,A,7630,
1,,Intermediate,Area under curve was determined for the compound after iv dose of 5.10 mg/kg in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624324,,,15372,A,7631,
1,,Intermediate,Area under curve was determined for the compound after po dose of 5.01 mg/kg in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624325,,,15372,A,7632,
1,,Intermediate,Area under curve was determined for the compound after po dose of 5.03 mg/kg in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624326,,,15372,A,7633,
1,,Intermediate,Area under curve was determined for the compound after po dose of 5.22 mg/kg in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624327,,,15372,A,7634,
1,,Intermediate,Area under curve was determined for the compound after po dose of 5.46 mg/kg in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL624328,,,15372,A,7635,
1,,Intermediate,Area under curve was determined in Dogs after peroral administration,N,,,Canis lupus familiaris,,,9615.0,BAO_0000218,50588,1,,,CHEMBL627848,,,14169,A,7636,
1,,Intermediate,Area under curve was determined in Rats after peroral administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL627849,,,14169,A,7637,
1,,Intermediate,Area under curve was determined in carotid blood of rat when administered intradermally,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL627850,,,14258,A,7638,
1,,Intermediate,Area under curve was determined in portal blood of rat when administered intradermally,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL627851,,,14258,A,7639,
1,,Intermediate,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,,CHEMBL627852,,,15011,A,7640,
1,,Intermediate,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,,CHEMBL627853,,,15011,A,7641,
1,,Intermediate,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (micronized sample),N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,,CHEMBL627854,,,15011,A,7642,
1,,Intermediate,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,,CHEMBL627855,,,15011,A,7643,
1,,Intermediate,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg (run time 7 hr),N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,,CHEMBL627856,,,15011,A,7644,
1,,Intermediate,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,,CHEMBL875339,,,15011,A,7645,
1,,Intermediate,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (Run time = 7 hr),N,,,Mus musculus,,,10090.0,BAO_0000218,50594,1,,,CHEMBL627857,,,15011,A,7646,
1,,Intermediate,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 65 mins after i.v. administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2106.0,CHEMBL627858,In vivo,Spleen,11195,A,7647,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in blood; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,178.0,CHEMBL627859,,Blood,10130,A,7648,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in brain; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,955.0,CHEMBL627860,,Brain,10130,A,7649,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in heart; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL627019,,Heart,10130,A,7650,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in liver; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2107.0,CHEMBL627020,,Liver,10130,A,7651,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in lung; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2048.0,CHEMBL627021,,Lung,10130,A,7652,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in muscle; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2385.0,CHEMBL627022,,Muscle tissue,10130,A,7653,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in skin; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL627023,,,10130,A,7654,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in spleen; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2106.0,CHEMBL627024,,Spleen,10130,A,7655,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in thyroid; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2046.0,CHEMBL627025,,Thyroid gland,10130,A,7656,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in kidney; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL627026,,Kidney,10130,A,7657,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in blood; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,178.0,CHEMBL627027,,Blood,10130,A,7658,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in brain; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,955.0,CHEMBL627028,,Brain,10130,A,7659,
1,,Intermediate,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in heart; Expressed as percent dose/organ,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL627029,,Heart,10130,A,7660,
