rental_date,amount,customer_id,rstaff_id,payment_date,return_date,inventory_id,rental_id,pstaff_id,payment_id
2005-07-29 01:11:23,2.99,5,2,2005-07-29 01:11:23,2005-07-31 01:53:23,28,8263,1,128
2005-07-30 04:14:28,1.99,5,1,2005-07-30 04:14:28,2005-08-06 09:08:28,711,8978,1,129
2005-08-02 04:56:45,4.99,5,1,2005-08-02 04:56:45,2005-08-11 08:04:45,3701,11001,2,134
2005-08-20 15:16:18,0.99,5,1,2005-08-20 15:16:18,2005-08-22 18:20:18,3387,13877,2,140
2006-02-14 15:16:03,0.99,5,2,2006-02-14 15:16:03,,1574,13209,2,145
2005-06-16 23:44:13,2.99,6,1,2005-06-16 23:44:13,2005-06-22 04:09:13,2363,1841,2,150
2005-07-11 12:39:01,5.99,6,2,2005-07-11 12:39:01,2005-07-20 15:59:01,2699,6211,2,156
2005-07-11 15:01:54,7.99,6,1,2005-07-11 15:01:54,2005-07-19 16:58:54,2686,6248,1,157
2005-06-19 14:00:26,0.99,7,2,2005-06-19 14:00:26,2005-06-23 14:56:26,2877,2709,1,181
2005-07-07 13:22:20,2.99,7,2,2005-07-07 13:22:20,2005-07-10 07:44:20,3024,4238,2,185
2005-07-08 16:16:04,5.99,7,2,2005-07-08 16:16:04,2005-07-14 18:02:04,3929,4787,2,186
2005-07-08 18:47:38,4.99,7,2,2005-07-08 18:47:38,2005-07-13 15:02:38,2441,4856,1,187
2005-07-11 17:30:58,2.99,7,1,2005-07-11 17:30:58,2005-07-15 15:50:58,1393,6295,1,191
2005-07-31 04:30:03,7.99,7,1,2005-07-31 04:30:03,2005-08-06 09:13:03,3480,9624,2,194
2005-08-17 00:51:32,7.99,7,2,2005-08-17 00:51:32,2005-08-24 20:29:32,2155,11542,2,200
2005-08-18 21:55:01,2.99,7,1,2005-08-18 21:55:01,2005-08-22 01:23:01,75,12730,1,202
2005-06-15 09:59:16,2.99,8,2,2005-06-15 09:59:16,2005-06-19 09:48:16,187,1305,2,208
2005-07-08 02:17:12,3.99,8,1,2005-07-08 02:17:12,2005-07-13 08:12:12,1503,4503,1,215
2005-07-09 15:40:46,2.99,8,1,2005-07-09 15:40:46,2005-07-15 13:46:46,2520,5300,1,216
2005-07-09 17:13:23,2.99,8,2,2005-07-09 17:13:23,2005-07-14 18:11:23,2522,5341,2,217
2005-07-12 10:43:53,0.99,8,1,2005-07-12 10:43:53,2005-07-14 05:37:53,1841,6647,1,219
2005-07-31 22:08:29,0.99,8,1,2005-07-31 22:08:29,2005-08-06 16:59:29,8,10141,2,222
2005-08-02 13:04:12,9.99,8,1,2005-08-02 13:04:12,2005-08-10 15:39:12,971,11232,1,224
2005-08-21 01:07:11,0.99,8,1,2005-08-21 01:07:11,2005-08-24 20:33:11,2270,14114,1,227
2005-05-27 05:01:28,4.99,9,2,2005-05-27 05:01:28,2005-06-04 05:01:28,2756,350,2,231
2005-05-31 10:13:34,4.99,9,1,2005-05-31 10:13:34,2005-06-09 08:11:34,2279,1075,2,233
2005-07-10 07:45:40,2.99,9,1,2005-07-10 07:45:40,2005-07-15 05:20:40,4265,5659,1,239
2005-08-18 05:58:40,2.99,9,2,2005-08-18 05:58:40,2005-08-20 02:20:40,762,12309,1,250
2005-06-16 20:21:53,4.99,10,1,2005-06-16 20:21:53,2005-06-18 23:18:53,1015,1801,1,255
2005-07-07 14:14:13,1.99,10,1,2005-07-07 14:14:13,2005-07-12 18:32:13,749,4255,1,262
2005-07-28 05:21:42,2.99,10,2,2005-07-28 05:21:42,2005-08-03 09:46:42,80,7738,1,267
2005-07-28 15:10:55,6.99,10,1,2005-07-28 15:10:55,2005-08-05 18:23:55,2570,8001,2,268
2005-08-01 17:09:59,8.99,10,1,2005-08-01 17:09:59,2005-08-09 21:36:59,4430,10671,2,271
2005-08-02 14:55:00,2.99,10,1,2005-08-02 14:55:00,2005-08-11 13:57:00,2869,11289,2,272
2005-07-08 22:43:05,4.99,11,2,2005-07-08 22:43:05,2005-07-15 18:17:05,2732,4943,1,284
2005-07-11 09:09:59,6.99,11,2,2005-07-11 09:09:59,2005-07-20 11:42:59,3374,6146,2,286
2005-08-01 22:41:16,4.99,11,1,2005-08-01 22:41:16,2005-08-07 00:50:16,3762,10812,1,294
2005-08-17 19:32:44,5.99,11,2,2005-08-17 19:32:44,2005-08-23 13:36:44,593,12015,2,297
2005-08-20 12:17:27,4.99,11,1,2005-08-20 12:17:27,2005-08-25 12:20:27,1385,13790,1,299
2005-06-20 19:33:52,2.99,12,1,2005-06-20 19:33:52,2005-06-29 18:20:52,1122,3135,2,309
2005-07-27 11:50:47,0.99,12,2,2005-07-27 11:50:47,2005-07-30 11:19:47,1424,7279,2,318
2005-07-31 07:45:33,5.99,12,1,2005-07-31 07:45:33,2005-08-08 08:56:33,3264,9708,2,323
2005-06-18 02:24:01,4.99,13,2,2005-06-18 02:24:01,2005-06-22 04:13:01,2441,2209,1,332
2005-07-06 21:39:24,2.99,13,1,2005-07-06 21:39:24,2005-07-11 16:10:24,294,3946,2,335
2005-07-31 06:12:08,0.99,13,2,2005-07-31 06:12:08,2005-08-04 02:19:08,360,9664,1,345
2005-07-31 08:58:40,7.99,13,2,2005-07-31 08:58:40,2005-08-09 08:34:40,2072,9736,1,346
2005-07-31 17:48:51,4.99,13,1,2005-07-31 17:48:51,2005-08-02 14:23:51,1603,10003,1,347
2005-08-21 05:44:07,9.99,13,1,2005-08-21 05:44:07,2005-08-29 08:53:07,2660,14252,1,355
2005-08-21 15:44:23,7.99,13,2,2005-08-21 15:44:23,2005-08-29 20:09:23,2459,14545,2,356
2005-05-28 22:04:30,2.99,14,2,2005-05-28 22:04:30,2005-06-03 01:21:30,1027,671,1,361
2005-07-10 03:29:48,7.99,14,1,2005-07-10 03:29:48,2005-07-17 04:43:48,3368,5565,1,369
2005-07-28 16:23:01,6.99,14,1,2005-07-28 16:23:01,2005-08-05 10:52:01,1503,8035,1,370
2005-07-29 22:46:08,4.99,14,2,2005-07-29 22:46:08,2005-08-02 19:53:08,3265,8836,2,373
2005-08-01 05:23:00,2.99,14,2,2005-08-01 05:23:00,2005-08-04 01:12:00,2076,10348,1,376
2005-08-02 22:18:24,4.99,14,2,2005-08-02 22:18:24,2005-08-04 21:22:24,4161,11480,1,378
2005-06-18 21:26:56,2.99,15,1,2005-06-18 21:26:56,2005-06-22 23:42:56,268,2486,1,386
2005-07-10 11:02:03,2.99,15,1,2005-07-10 11:02:03,2005-07-13 13:00:03,529,5717,1,391
2005-07-27 05:15:37,4.99,15,2,2005-07-27 05:15:37,2005-07-28 05:49:37,864,7105,1,393
2005-08-02 15:48:08,2.99,15,2,2005-08-02 15:48:08,2005-08-06 20:33:08,1490,11307,2,400
2005-08-20 02:00:33,5.99,15,1,2005-08-20 02:00:33,2005-08-28 21:03:33,453,13503,2,408
2005-08-20 03:41:41,4.99,15,1,2005-08-20 03:41:41,2005-08-24 23:14:41,1363,13541,1,409
2005-08-23 17:12:31,4.99,15,1,2005-08-23 17:12:31,2005-08-30 17:22:31,1652,15897,1,415
2006-02-14 15:16:03,0.0,15,2,2006-02-14 15:16:03,,3715,13968,2,417
2005-05-27 03:07:10,3.99,16,2,2005-05-27 03:07:10,2005-06-05 00:15:10,1411,335,1,418
2005-05-28 13:33:23,2.99,16,2,2005-05-28 13:33:23,2005-05-30 17:10:23,1810,593,1,419
2005-06-21 11:16:42,0.99,16,2,2005-06-21 11:16:42,2005-06-27 13:50:42,2945,3348,2,426
2005-07-06 02:23:39,0.99,16,2,2005-07-06 02:23:39,2005-07-08 07:53:39,4498,3548,1,427
2005-07-07 12:11:22,2.99,16,1,2005-07-07 12:11:22,2005-07-11 11:05:22,2800,4219,2,428
2005-07-11 06:40:31,4.99,16,2,2005-07-11 06:40:31,2005-07-14 10:59:31,3485,6100,1,431
2005-07-27 19:39:38,0.99,16,2,2005-07-27 19:39:38,2005-07-30 23:10:38,3732,7489,2,432
2005-08-01 17:53:02,2.99,16,2,2005-08-01 17:53:02,2005-08-05 19:16:02,3191,10687,2,437
2005-08-02 15:50:44,0.99,16,2,2005-08-02 15:50:44,2005-08-05 11:38:44,699,11308,2,439
2005-08-17 22:53:00,2.99,16,1,2005-08-17 22:53:00,2005-08-23 19:49:00,4551,12104,2,440
2005-08-18 07:41:43,4.99,16,1,2005-08-18 07:41:43,2005-08-20 03:46:43,504,12358,1,441
2005-08-18 15:39:46,7.99,16,2,2005-08-18 15:39:46,2005-08-25 18:05:46,4134,12577,1,442
2005-08-19 22:01:42,4.99,16,2,2005-08-19 22:01:42,2005-08-24 22:20:42,4220,13391,1,444
2005-06-19 12:29:08,8.99,17,2,2005-06-19 12:29:08,2005-06-28 08:50:08,1225,2684,1,451
2005-07-28 23:37:33,2.99,17,2,2005-07-28 23:37:33,2005-07-31 00:32:33,3816,8213,1,457
2005-07-30 08:30:56,8.99,17,2,2005-07-30 08:30:56,2005-08-06 08:09:56,1877,9092,2,458
2005-07-30 10:11:52,2.99,17,2,2005-07-30 10:11:52,2005-07-31 07:05:52,2550,9138,1,459
2005-08-21 08:42:26,2.99,17,2,2005-08-21 08:42:26,2005-08-23 09:18:26,109,14346,1,466
2005-08-23 12:41:38,5.99,17,1,2005-08-23 12:41:38,2005-09-01 14:06:38,2112,15752,2,467
2005-05-25 06:44:53,2.99,18,2,2005-05-25 06:44:53,2005-05-28 11:28:53,1983,50,1,468
2005-06-15 19:30:18,5.99,18,2,2005-06-15 19:30:18,2005-06-19 19:22:18,3560,1451,2,471
2005-07-08 10:15:38,3.99,18,1,2005-07-08 10:15:38,2005-07-16 05:06:38,1922,4672,2,475
2005-07-08 12:46:30,3.99,18,1,2005-07-08 12:46:30,2005-07-14 12:39:30,3375,4724,2,476
2005-07-28 19:27:37,2.99,18,2,2005-07-28 19:27:37,2005-07-29 19:48:37,2141,8122,2,480
2005-07-30 09:13:21,4.99,18,2,2005-07-30 09:13:21,2005-08-05 06:00:21,893,9114,2,483
2005-08-02 20:22:45,4.99,18,1,2005-08-02 20:22:45,2005-08-04 18:30:45,2897,11439,2,487
2005-08-18 06:51:39,0.99,18,2,2005-08-18 06:51:39,2005-08-21 01:44:39,4370,12333,2,488
2005-05-29 01:59:10,2.99,19,1,2005-05-29 01:59:10,2005-06-01 02:45:10,2076,696,2,495
2005-06-21 17:38:02,2.99,19,1,2005-06-21 17:38:02,2005-06-23 19:47:02,3612,3423,2,498
2005-08-17 14:10:22,5.99,19,1,2005-08-17 14:10:22,2005-08-24 18:39:22,3453,11869,1,506
2005-06-16 02:33:53,0.99,20,2,2005-06-16 02:33:53,2005-06-19 20:50:53,4350,1558,2,517
2005-06-18 11:46:26,4.99,20,2,2005-06-18 11:46:26,2005-06-22 11:37:26,4554,2343,2,519
2005-06-21 11:21:38,4.99,20,2,2005-06-21 11:21:38,2005-06-28 15:37:38,3221,3350,1,520
2005-07-07 21:39:45,2.99,20,1,2005-07-07 21:39:45,2005-07-11 23:40:45,267,4407,1,522
2005-07-11 15:53:00,6.99,20,2,2005-07-11 15:53:00,2005-07-17 18:09:00,2152,6267,2,525
2005-07-27 09:31:44,4.99,20,1,2005-07-27 09:31:44,2005-07-29 10:48:44,2646,7217,2,526
2005-07-28 19:45:19,2.99,20,2,2005-07-28 19:45:19,2005-07-31 22:07:19,4265,8127,2,528
2005-08-01 03:33:19,4.99,20,1,2005-08-01 03:33:19,2005-08-09 07:58:19,2879,10284,2,531
2005-08-21 18:03:20,2.99,20,1,2005-08-21 18:03:20,2005-08-26 19:46:20,3841,14613,2,539
2005-08-22 14:37:22,1.99,20,1,2005-08-22 14:37:22,2005-08-27 17:40:22,1445,15161,1,541
2005-08-23 01:10:42,2.99,20,2,2005-08-23 01:10:42,2005-08-28 20:49:42,2907,15460,1,543
2005-06-18 04:08:50,7.99,21,1,2005-06-18 04:08:50,2005-06-27 07:58:50,3463,2235,2,547
2005-06-21 01:04:35,10.99,21,2,2005-06-21 01:04:35,2005-06-30 00:10:35,4178,3212,1,551
2005-07-10 13:27:40,3.99,21,1,2005-07-10 13:27:40,2005-07-17 08:24:40,3635,5772,1,553
2005-07-26 23:28:13,1.99,21,2,2005-07-26 23:28:13,2005-07-30 02:22:13,2436,6943,2,555
2005-07-28 14:56:54,0.99,21,2,2005-07-28 14:56:54,2005-07-30 09:56:54,2431,7994,1,556
2005-08-17 17:53:09,0.99,21,1,2005-08-17 17:53:09,2005-08-24 14:41:09,1779,11970,2,564
2005-08-20 23:24:07,8.99,21,1,2005-08-20 23:24:07,2005-08-29 02:53:07,3184,14077,2,574
2005-08-22 03:20:26,4.99,21,2,2005-08-22 03:20:26,2005-08-23 05:25:26,455,14869,1,577
2006-02-14 15:16:03,2.99,21,2,2006-02-14 15:16:03,,1186,14933,1,578
2005-08-21 16:24:43,6.99,22,1,2005-08-21 16:24:43,2005-08-26 16:58:43,3250,14564,1,595
2005-08-23 08:48:43,4.99,22,1,2005-08-23 08:48:43,2005-08-25 05:38:43,3565,15658,1,598
2006-02-14 15:16:03,4.99,22,1,2006-02-14 15:16:03,,3949,12222,1,600
2005-05-31 12:03:44,0.99,23,2,2005-05-31 12:03:44,2005-06-02 15:54:44,3329,1090,2,603
2005-06-20 13:19:58,4.99,23,1,2005-06-20 13:19:58,2005-06-27 14:54:58,1510,3055,1,607
2005-07-06 13:53:41,2.99,23,1,2005-07-06 13:53:41,2005-07-15 10:03:41,3894,3781,2,610
2005-07-11 12:43:07,2.99,23,2,2005-07-11 12:43:07,2005-07-16 07:23:07,485,6213,1,612
2005-07-11 14:20:18,2.99,23,1,2005-07-11 14:20:18,2005-07-14 18:34:18,3749,6238,1,613
2005-07-29 17:41:14,0.99,23,2,2005-07-29 17:41:14,2005-08-01 18:22:14,137,8718,2,617
2005-07-30 12:55:36,5.99,23,2,2005-07-30 12:55:36,2005-08-03 11:31:36,3940,9209,2,618
2005-08-16 23:04:53,2.99,23,2,2005-08-16 23:04:53,2005-08-19 20:57:53,2147,11501,2,623
2005-08-19 18:31:50,2.99,23,2,2005-08-19 18:31:50,2005-08-25 15:49:50,4174,13290,2,624
2005-06-17 20:16:12,4.99,24,2,2005-06-17 20:16:12,2005-06-18 17:03:12,2373,2116,2,635
2005-06-20 07:33:09,7.99,24,1,2005-06-20 07:33:09,2005-06-28 09:23:09,1444,2963,2,637
2005-07-07 20:29:08,2.99,24,2,2005-07-07 20:29:08,2005-07-12 19:17:08,1244,4378,2,639
2005-08-17 00:57:36,2.99,24,1,2005-08-17 00:57:36,2005-08-18 23:16:36,2522,11546,2,649
2005-08-19 07:34:53,1.99,24,1,2005-08-19 07:34:53,2005-08-26 03:57:53,661,12999,1,652
2005-08-19 16:45:59,0.99,24,1,2005-08-19 16:45:59,2005-08-25 15:25:59,1271,13247,1,654
2005-08-17 04:48:05,0.99,25,2,2005-08-17 04:48:05,2005-08-18 01:53:05,3790,11642,1,679
2005-08-23 02:57:30,0.99,25,2,2005-08-23 02:57:30,2005-08-25 01:47:30,4336,15512,1,683
2005-08-23 20:00:30,5.99,25,1,2005-08-23 20:00:30,2005-08-30 00:25:30,4428,15972,1,684
2005-05-29 16:59:44,2.99,26,2,2005-05-29 16:59:44,2005-06-03 16:22:44,2697,796,1,685
2005-06-15 18:53:14,5.99,26,1,2005-06-15 18:53:14,2005-06-24 15:28:14,2921,1440,1,687
2005-06-16 14:01:02,4.99,26,1,2005-06-16 14:01:02,2005-06-25 19:29:02,2935,1706,2,688
2005-07-07 14:42:04,4.99,26,1,2005-07-07 14:42:04,2005-07-13 20:23:04,787,4274,1,695
2005-07-27 13:55:18,0.99,26,1,2005-07-27 13:55:18,2005-08-01 19:52:18,663,7328,2,704
2005-08-21 03:24:29,4.99,26,2,2005-08-21 03:24:29,2005-08-22 07:25:29,1888,14183,2,713
2005-08-21 17:51:06,1.99,26,1,2005-08-21 17:51:06,2005-08-28 15:36:06,94,14603,2,715
2005-08-23 11:16:29,7.99,26,2,2005-08-23 11:16:29,2005-09-01 13:24:29,2809,15722,1,718
2005-06-15 10:11:42,4.99,27,1,2005-06-15 10:11:42,2005-06-16 15:00:42,2045,1310,1,720
2005-06-15 21:17:17,4.99,27,1,2005-06-15 21:17:17,2005-06-23 22:01:17,2598,1480,2,721
2005-06-16 13:05:09,2.99,27,2,2005-06-16 13:05:09,2005-06-17 09:53:09,4507,1699,2,722
2005-07-10 03:01:19,0.99,27,2,2005-07-10 03:01:19,2005-07-13 06:53:19,2879,5552,1,730
2005-07-10 11:45:48,4.99,27,1,2005-07-10 11:45:48,2005-07-13 16:40:48,1172,5736,1,731
2005-07-12 11:13:21,4.99,27,2,2005-07-12 11:13:21,2005-07-17 09:10:21,172,6658,2,734
2005-07-30 14:06:53,0.99,27,1,2005-07-30 14:06:53,2005-08-03 19:46:53,3640,9244,2,736
2005-08-17 19:52:43,5.99,27,1,2005-08-17 19:52:43,2005-08-23 21:49:43,3977,12021,2,745
2005-08-18 13:57:50,2.99,27,2,2005-08-18 13:57:50,2005-08-22 09:46:50,2771,12531,1,747
2005-05-30 04:19:55,2.99,28,1,2005-05-30 04:19:55,2005-05-31 02:28:55,3604,868,1,751
2005-06-15 04:58:07,2.99,28,1,2005-06-15 04:58:07,2005-06-17 23:56:07,3841,1240,2,752
2005-06-16 01:24:08,4.99,28,2,2005-06-16 01:24:08,2005-06-18 06:24:08,1188,1543,1,753
2005-07-06 16:38:14,0.99,28,2,2005-07-06 16:38:14,2005-07-09 14:59:14,4495,3845,1,757
2005-08-21 15:34:23,2.99,28,2,2005-08-21 15:34:23,2005-08-27 11:51:23,2362,14540,2,778
2005-08-23 02:08:40,2.99,28,2,2005-08-23 02:08:40,2005-08-23 20:23:40,2059,15491,1,780
2005-05-26 06:52:33,1.99,29,2,2005-05-26 06:52:33,2005-05-30 04:08:33,1337,194,2,782
2005-06-19 19:18:09,2.99,29,2,2005-06-19 19:18:09,2005-06-20 20:11:09,4572,2801,2,787
2005-06-21 08:49:16,2.99,29,1,2005-06-21 08:49:16,2005-06-22 12:31:16,2830,3324,1,789
2005-07-27 10:12:36,3.99,29,2,2005-07-27 10:12:36,2005-07-31 08:40:36,1904,7237,2,795
2005-07-30 19:50:13,4.99,29,2,2005-07-30 19:50:13,2005-08-03 22:38:13,2797,9392,2,799
2005-08-02 07:29:10,4.99,29,2,2005-08-02 07:29:10,2005-08-07 01:59:10,3185,11079,1,803
2005-08-18 12:48:22,4.99,29,1,2005-08-18 12:48:22,2005-08-19 16:19:22,3323,12488,1,805
2005-08-18 13:20:13,2.99,29,1,2005-08-18 13:20:13,2005-08-22 12:55:13,1059,12508,1,806
2005-08-18 15:20:46,6.99,29,2,2005-08-18 15:20:46,2005-08-24 12:38:46,1009,12569,2,807
2005-08-19 23:36:25,0.99,29,1,2005-08-19 23:36:25,2005-08-23 18:38:25,2499,13436,1,810
2005-06-17 04:25:12,2.99,30,1,2005-06-17 04:25:12,2005-06-26 08:44:12,680,1895,2,819
2005-07-09 06:44:30,9.99,30,1,2005-07-09 06:44:30,2005-07-17 04:24:30,4229,5108,1,826
2005-07-09 15:14:08,0.99,30,2,2005-07-09 15:14:08,2005-07-12 12:51:08,4336,5289,1,827
2005-08-20 08:50:39,4.99,30,2,2005-08-20 08:50:39,2005-08-21 09:05:39,287,13682,1,846
2005-08-22 10:39:51,4.99,30,2,2005-08-22 10:39:51,2005-08-25 16:03:51,1159,15063,1,849
2005-08-23 04:17:56,4.99,30,2,2005-08-23 04:17:56,2005-09-01 00:43:56,1918,15544,1,850
2005-06-18 03:57:36,0.99,31,2,2005-06-18 03:57:36,2005-06-21 09:42:36,3063,2233,1,854
2005-06-20 18:05:15,2.99,31,1,2005-06-20 18:05:15,2005-06-26 17:28:15,2184,3117,2,860
2005-07-27 18:49:42,2.99,31,2,2005-07-27 18:49:42,2005-07-28 20:45:42,845,7464,2,872
2005-08-23 09:37:34,6.99,31,1,2005-08-23 09:37:34,2005-08-31 06:01:34,3293,15682,2,876
2005-05-29 17:52:30,4.99,32,2,2005-05-29 17:52:30,2005-05-30 14:35:30,1602,803,2,879
2005-06-17 03:53:18,6.99,32,2,2005-06-17 03:53:18,2005-06-25 07:37:18,3591,1887,2,881
2005-07-07 22:48:34,2.99,32,1,2005-07-07 22:48:34,2005-07-09 18:55:34,1801,4434,1,886
2005-07-11 07:58:07,3.99,32,1,2005-07-11 07:58:07,2005-07-16 09:52:07,2212,6122,1,892
2005-07-12 00:49:05,2.99,32,2,2005-07-12 00:49:05,2005-07-13 01:54:05,2413,6450,2,893
2005-07-27 23:23:36,5.99,32,1,2005-07-27 23:23:36,2005-08-04 00:16:36,1569,7589,1,895
2005-07-29 05:52:26,5.99,32,2,2005-07-29 05:52:26,2005-08-04 08:12:26,581,8390,2,897
2005-08-17 12:54:47,4.99,32,1,2005-08-17 12:54:47,2005-08-21 11:21:47,4562,11831,2,901
2005-08-20 23:18:54,0.99,32,2,2005-08-20 23:18:54,2005-08-26 21:59:54,3793,14075,1,905
2005-08-21 16:32:32,5.99,32,2,2005-08-21 16:32:32,2005-08-30 12:03:32,955,14570,2,906
2005-06-15 09:46:33,10.99,33,2,2005-06-15 09:46:33,2005-06-24 08:56:33,1484,1301,1,908
2005-07-10 11:14:48,4.99,33,2,2005-07-10 11:14:48,2005-07-11 15:46:48,605,5723,1,912
2005-08-21 18:29:13,0.99,33,2,2005-08-21 18:29:13,2005-08-26 20:48:13,901,14623,1,924
2005-08-22 12:28:01,2.99,33,1,2005-08-22 12:28:01,2005-08-26 16:12:01,1739,15115,2,926
2005-07-06 00:24:25,3.99,34,2,2005-07-06 00:24:25,2005-07-10 05:38:25,2381,3508,2,931
2005-07-27 02:15:01,2.99,34,2,2005-07-27 02:15:01,2005-07-28 07:46:01,376,7015,2,936
2005-07-30 11:17:33,3.99,34,2,2005-07-30 11:17:33,2005-08-06 15:16:33,183,9160,1,939
2005-08-01 14:58:14,4.99,34,1,2005-08-01 14:58:14,2005-08-02 13:38:14,2639,10615,1,941
2005-08-21 20:32:08,5.99,34,1,2005-08-21 20:32:08,2005-08-26 18:07:08,814,14686,1,950
2005-08-21 20:54:32,7.99,34,1,2005-08-21 20:54:32,2005-08-30 16:46:32,3034,14701,2,951
2005-06-20 17:53:30,4.99,35,1,2005-06-20 17:53:30,2005-06-26 16:03:30,3725,3112,2,959
2005-07-09 16:34:07,0.99,35,1,2005-07-09 16:34:07,2005-07-13 21:37:07,1302,5323,2,964
2005-07-11 09:13:08,5.99,35,1,2005-07-11 09:13:08,2005-07-17 03:48:08,910,6147,1,967
2005-07-12 05:56:38,4.99,35,1,2005-07-12 05:56:38,2005-07-16 10:41:38,3121,6572,1,970
2005-07-27 06:54:12,4.99,35,2,2005-07-27 06:54:12,2005-08-03 10:36:12,2028,7140,1,971
2005-07-30 06:07:42,2.99,35,1,2005-07-30 06:07:42,2005-08-05 01:18:42,3416,9033,2,974
2005-07-31 02:59:20,6.99,35,2,2005-07-31 02:59:20,2005-08-06 03:52:20,3547,9579,1,975
2005-05-27 04:53:11,0.99,36,2,2005-05-27 04:53:11,2005-05-28 06:33:11,2920,349,1,984
