rental_id,payment_id,customer_id,payment_date,amount,staff_id
6122,892,32,2005-07-11 07:58:07,3.99,1
6450,893,32,2005-07-12 00:49:05,2.99,2
7589,895,32,2005-07-27 23:23:36,5.99,1
8390,897,32,2005-07-29 05:52:26,5.99,2
11831,901,32,2005-08-17 12:54:47,4.99,2
14075,905,32,2005-08-20 23:18:54,0.99,1
14570,906,32,2005-08-21 16:32:32,5.99,2
1301,908,33,2005-06-15 09:46:33,10.99,1
5723,912,33,2005-07-10 11:14:48,4.99,1
14623,924,33,2005-08-21 18:29:13,0.99,1
15115,926,33,2005-08-22 12:28:01,2.99,2
3508,931,34,2005-07-06 00:24:25,3.99,2
7015,936,34,2005-07-27 02:15:01,2.99,2
9160,939,34,2005-07-30 11:17:33,3.99,1
10615,941,34,2005-08-01 14:58:14,4.99,1
14686,950,34,2005-08-21 20:32:08,5.99,1
14701,951,34,2005-08-21 20:54:32,7.99,2
3112,959,35,2005-06-20 17:53:30,4.99,2
5323,964,35,2005-07-09 16:34:07,0.99,2
6147,967,35,2005-07-11 09:13:08,5.99,1
6572,970,35,2005-07-12 05:56:38,4.99,1
7140,971,35,2005-07-27 06:54:12,4.99,1
9033,974,35,2005-07-30 06:07:42,2.99,2
9579,975,35,2005-07-31 02:59:20,6.99,1
349,984,36,2005-05-27 04:53:11,0.99,1
4560,988,36,2005-07-08 04:58:48,4.99,2
8391,996,36,2005-07-29 05:52:50,2.99,1
8952,997,36,2005-07-30 03:20:38,4.99,1
9805,999,36,2005-07-31 11:11:10,0.99,2
10525,1000,36,2005-08-01 11:53:17,2.99,2
10964,1003,36,2005-08-02 03:56:23,6.99,2
13564,1007,36,2005-08-20 04:34:46,1.99,2
3734,1017,37,2005-07-06 11:40:27,5.99,1
5425,1018,37,2005-07-09 21:02:26,5.99,1
7939,1019,37,2005-07-28 12:45:47,0.99,2
11176,1023,37,2005-08-02 10:39:43,3.99,1
16035,1033,37,2005-08-23 22:08:04,0.99,2
4202,1039,38,2005-07-07 11:23:48,5.99,1
5273,1043,38,2005-07-09 14:31:24,2.99,1
6864,1046,38,2005-07-12 19:59:25,5.99,1
7158,1048,38,2005-07-27 07:23:58,4.99,2
9216,1053,38,2005-07-30 13:11:19,0.99,2
12092,1061,38,2005-08-17 22:28:15,0.99,2
14632,1064,38,2005-08-21 18:48:06,2.99,2
14787,1065,38,2005-08-22 00:25:59,6.99,1
15738,1067,38,2005-08-23 11:55:50,5.99,1
2631,1072,39,2005-06-19 08:49:53,4.99,1
5451,1078,39,2005-07-09 22:22:10,4.99,1
5515,1079,39,2005-07-10 01:12:44,2.99,2
8805,1084,39,2005-07-29 21:29:58,2.99,1
10251,1089,39,2005-08-01 02:39:12,4.99,1
10639,1092,39,2005-08-01 15:44:43,9.99,1
12268,1093,39,2005-08-18 04:26:54,0.99,2
2993,1100,40,2005-06-20 09:12:12,4.99,1
5777,1103,40,2005-07-10 13:38:41,2.99,2
6502,1105,40,2005-07-12 03:15:45,0.99,1
13951,1121,40,2005-08-20 17:58:11,2.99,1
4294,1127,41,2005-07-07 15:56:23,9.99,2
7153,1131,41,2005-07-27 07:15:38,4.99,2
8712,1137,41,2005-07-29 17:30:06,2.99,1
10064,1139,41,2005-07-31 19:27:02,2.99,1
12173,1144,41,2005-08-18 01:08:34,3.99,2
15860,1147,41,2005-08-23 16:08:40,4.99,2
5199,1155,42,2005-07-09 10:50:56,4.99,2
8095,1163,42,2005-07-28 18:32:40,6.99,1
8499,1165,42,2005-07-29 09:10:41,3.99,1
10935,1172,42,2005-08-02 02:54:53,5.99,1
12478,1173,42,2005-08-18 12:25:16,4.99,1
15407,1178,42,2006-02-14 15:16:03,0.0,1
123,1179,43,2005-05-25 20:26:42,4.99,2
1544,1181,43,2005-06-16 01:28:22,4.99,2
4498,1183,43,2005-07-08 02:07:50,2.99,1
5162,1184,43,2005-07-09 09:00:11,4.99,1
5401,1185,43,2005-07-09 19:59:10,4.99,1
5831,1186,43,2005-07-10 16:34:02,2.99,1
6680,1189,43,2005-07-12 12:01:56,0.99,2
7868,1191,43,2005-07-28 10:08:55,4.99,2
8376,1192,43,2005-07-29 05:25:32,4.99,2
14649,1196,43,2005-08-21 19:19:21,4.99,1
15745,1202,43,2006-02-14 15:16:03,0.0,1
1497,1208,44,2005-06-15 21:56:39,3.99,1
5849,1216,44,2005-07-10 17:32:33,6.99,2
8775,1220,44,2005-07-29 20:05:38,4.99,2
12345,1223,44,2005-08-18 07:16:58,3.99,2
12982,1226,44,2005-08-19 07:06:34,4.99,2
15054,1227,44,2005-08-22 10:14:33,2.99,2
2722,1232,45,2005-06-19 14:55:17,4.99,2
5637,1238,45,2005-07-10 06:31:37,0.99,1
11004,1246,45,2005-08-02 05:04:18,8.99,1
11488,1249,45,2005-08-02 22:35:15,3.99,2
13340,1251,45,2005-08-19 20:18:39,3.99,1
14576,1253,45,2005-08-21 16:52:03,6.99,1
401,1256,46,2005-05-27 12:57:55,2.99,2
938,1258,46,2005-05-30 14:47:31,2.99,1
2144,1261,46,2005-06-17 22:05:40,0.99,2
3916,1267,46,2005-07-06 20:18:50,4.99,1
8152,1270,46,2005-07-28 20:53:05,3.99,2
9045,1271,46,2005-07-30 06:36:57,8.99,2
9806,1272,46,2005-07-31 11:13:49,2.99,2
12095,1278,46,2005-08-17 22:32:37,4.99,2
12238,1279,46,2005-08-18 03:25:08,2.99,2
12298,1281,46,2005-08-18 05:30:31,2.99,1
13226,1283,46,2005-08-19 16:05:36,0.99,1
14144,1284,46,2005-08-21 02:10:57,4.99,2
15438,1287,46,2005-08-23 00:31:57,2.99,1
300,1292,47,2005-05-26 20:57:00,6.99,1
4064,1297,47,2005-07-07 04:29:20,5.99,2
6337,1301,47,2005-07-11 19:30:47,3.99,1
8863,1304,47,2005-07-29 23:52:01,3.99,1
11477,1307,47,2005-08-02 22:09:01,5.99,2
390,1314,48,2005-05-27 11:02:26,4.99,1
1164,1333,49,2005-06-14 23:16:26,0.99,1
3615,1339,49,2005-07-06 05:47:47,0.99,2
5491,1340,49,2005-07-10 00:09:45,2.99,1
6521,1343,49,2005-07-12 04:06:11,7.99,1
905,1359,50,2005-05-30 10:25:00,4.99,1
7383,1373,50,2005-07-27 15:46:53,4.99,1
8089,1374,50,2005-07-28 18:26:47,0.99,1
8619,1376,50,2005-07-29 13:50:08,5.99,1
9615,1378,50,2005-07-31 03:59:56,4.99,1
10165,1381,50,2005-07-31 23:21:23,0.99,2
10261,1383,50,2005-08-01 02:58:27,4.99,2
1028,1394,51,2005-05-31 03:48:05,4.99,2
1373,1395,51,2005-06-15 14:48:04,1.99,2
1477,1396,51,2005-06-15 21:11:18,0.99,1
5473,1400,51,2005-07-09 23:19:11,7.99,1
7398,1403,51,2005-07-27 16:07:22,6.99,1
13098,1417,51,2005-08-19 10:51:59,2.99,2
13302,1418,51,2005-08-19 18:54:26,2.99,1
3196,1429,52,2005-06-21 00:02:28,4.99,2
7284,1435,52,2005-07-27 12:12:04,0.99,2
12200,1446,52,2005-08-18 02:12:33,2.99,2
12520,1447,52,2005-08-18 13:42:45,0.99,2
12001,1453,52,2006-02-14 15:16:03,4.99,1
378,1455,53,2005-05-27 09:23:22,2.99,1
1107,1459,53,2005-05-31 15:04:05,2.99,1
3898,1466,53,2005-07-06 19:12:37,4.99,2
12054,1473,53,2005-08-17 20:59:56,5.99,1
13789,1476,53,2005-08-20 12:16:38,2.99,2
14091,1478,53,2005-08-21 00:11:17,0.99,2
441,1485,54,2005-05-27 18:11:05,4.99,2
545,1486,54,2005-05-28 07:10:20,3.99,2
2323,1489,54,2005-06-18 09:55:02,6.99,2
5992,1494,54,2005-07-11 01:06:21,2.99,1
12775,1505,54,2005-08-18 23:35:56,5.99,2
2062,1517,55,2005-06-17 15:56:43,2.99,2
9302,1525,55,2005-07-30 16:34:57,2.99,1
13345,1532,55,2005-08-19 20:25:24,6.99,1
341,1536,56,2005-05-27 04:01:42,5.99,1
569,1538,56,2005-05-28 10:12:41,6.99,1
7942,1550,56,2005-07-28 12:49:44,0.99,2
8285,1551,56,2005-07-29 02:00:18,0.99,1
11656,1556,56,2005-08-17 05:11:09,4.99,1
152,1565,57,2005-05-26 00:41:10,9.99,2
2360,1569,57,2005-06-18 13:11:13,4.99,1
2910,1570,57,2005-06-20 03:31:18,7.99,2
3727,1572,57,2005-07-06 11:16:43,4.99,1
4226,1573,57,2005-07-07 12:37:56,4.99,2
9211,1583,57,2005-07-30 12:59:45,1.99,1
276,1594,58,2005-05-26 17:16:07,7.99,2
761,1595,58,2005-05-29 11:09:01,0.99,2
2191,1596,58,2005-06-18 01:33:09,4.99,1
4131,1600,58,2005-07-07 07:53:18,4.99,2
7063,1602,58,2005-07-27 03:52:27,9.99,1
7487,1603,58,2005-07-27 19:32:45,4.99,2
12292,1611,58,2005-08-18 05:08:54,8.99,2
13973,1615,58,2005-08-20 18:52:43,4.99,2
14665,1617,58,2005-08-21 19:49:46,6.99,1
15326,1619,58,2006-02-14 15:16:03,0.99,2
1154,1622,59,2005-05-31 21:42:09,5.99,1
1269,1623,59,2005-06-15 07:29:59,2.99,1
4384,1627,59,2005-07-07 20:46:45,4.99,1
4891,1629,59,2005-07-08 20:06:19,3.99,1
5830,1632,59,2005-07-10 16:34:00,4.99,1
8643,1634,59,2005-07-29 14:45:23,4.99,2
13282,1639,59,2005-08-19 18:08:18,2.99,2
14135,1642,59,2005-08-21 01:53:54,5.99,1
15905,1646,59,2005-08-23 17:33:04,2.99,2
1482,1650,60,2005-06-15 21:18:16,4.99,2
6282,1654,60,2005-07-11 16:46:22,5.99,1
7067,1655,60,2005-07-27 03:55:10,0.99,2
11404,1662,60,2005-08-02 19:12:40,8.99,1
8029,1675,61,2005-07-28 16:11:21,6.99,2
8651,1677,61,2005-07-29 15:02:18,3.99,1
12072,1681,61,2005-08-17 21:50:25,9.99,1
15089,1684,61,2005-08-22 11:34:06,6.99,2
15681,1685,61,2005-08-23 09:35:34,1.99,1
1241,1688,62,2005-06-15 04:59:43,6.99,2
1587,1690,62,2005-06-16 04:52:28,0.99,1
4159,1696,62,2005-07-07 09:10:57,4.99,2
14594,1705,62,2005-08-21 17:34:24,2.99,2
9795,1721,63,2005-07-31 10:47:19,0.99,1
10148,1723,63,2005-07-31 22:19:16,0.99,2
12342,1726,63,2005-08-18 07:12:46,2.99,2
14931,1731,63,2005-08-22 05:38:55,3.99,1
4819,1742,64,2005-07-08 17:19:15,5.99,2
6457,1748,64,2005-07-12 01:06:35,0.99,2
7045,1751,64,2005-07-27 03:27:35,0.99,2
7476,1753,64,2005-07-27 19:08:56,1.99,1
10185,1758,64,2005-08-01 00:12:11,0.99,2
295,1767,65,2005-05-26 20:33:20,4.99,1
933,1789,66,2005-05-30 13:08:45,4.99,2
4165,1801,66,2005-07-07 09:23:27,6.99,2
4911,1802,66,2005-07-08 21:20:26,5.99,2
6290,1804,66,2005-07-11 17:12:42,8.99,1
9091,1809,66,2005-07-30 08:30:45,5.99,1
10419,1810,66,2005-08-01 08:13:22,0.99,1
13900,1816,66,2005-08-20 16:05:41,2.99,1
15026,1821,66,2005-08-22 09:01:52,4.99,2
2064,1825,67,2005-06-17 15:57:56,3.99,1
4090,1829,67,2005-07-07 05:47:33,4.99,2
11295,1837,67,2005-08-02 15:10:06,8.99,1
13437,1839,67,2005-08-19 23:37:52,4.99,2
13837,1842,67,2005-08-20 14:19:03,2.99,2
1828,1845,68,2005-06-16 22:04:34,5.99,2
1957,1846,68,2005-06-17 08:50:58,8.99,2
2633,1847,68,2005-06-19 08:53:10,2.99,2
6512,1855,68,2005-07-12 03:42:49,4.99,1
9339,1856,68,2005-07-30 18:03:28,3.99,2
14947,1865,68,2005-08-22 06:07:52,1.99,1
1549,1869,69,2005-06-16 01:57:15,2.99,1
3358,1870,69,2005-06-21 11:56:40,4.99,1
6785,1877,69,2005-07-12 16:30:57,6.99,2
9193,1879,69,2005-07-30 12:28:42,2.99,2
9612,1880,69,2005-07-31 03:58:31,2.99,1
11943,1882,69,2005-08-17 17:00:42,3.99,1
12012,1883,69,2005-08-17 19:20:48,2.99,1
12218,1904,70,2005-08-18 02:48:14,4.99,2
12581,1905,70,2005-08-18 15:49:15,6.99,1
12951,1906,70,2005-08-19 05:56:44,3.99,1
199,1910,71,2005-05-26 07:11:58,2.99,1
1873,1912,71,2005-06-17 02:38:28,2.99,2
5543,1918,71,2005-07-10 02:48:03,8.99,1
6020,1921,71,2005-07-11 02:08:55,0.99,2
6739,1922,71,2005-07-12 14:22:08,5.99,1
8128,1926,71,2005-07-28 19:46:06,2.99,2
8668,1929,71,2005-07-29 15:41:31,4.99,1
8956,1932,71,2005-07-30 03:32:29,0.99,1
14781,1936,71,2005-08-22 00:15:12,4.99,2
2294,1943,72,2005-06-18 07:46:34,4.99,2
9027,1951,72,2005-07-30 05:58:27,2.99,1
11422,1956,72,2005-08-02 19:52:08,5.99,2
11679,1958,72,2005-08-17 06:08:54,4.99,1
12020,1960,72,2005-08-17 19:50:33,2.99,2
12593,1962,72,2005-08-18 16:17:54,0.99,2
13660,1966,72,2005-08-20 08:05:56,4.99,2
14020,1967,72,2005-08-20 20:59:43,0.99,1
4327,1974,73,2005-07-07 18:01:39,2.99,2
6645,1978,73,2005-07-12 10:39:55,2.99,1
8377,1981,73,2005-07-29 05:27:40,4.99,1
9776,1983,73,2005-07-31 10:01:03,2.99,1
10434,1984,73,2005-08-01 08:47:00,4.99,2
11609,1988,73,2005-08-17 03:41:11,3.99,2
2498,1995,74,2005-06-18 22:56:26,1.99,1
10051,2008,74,2005-07-31 19:14:20,3.99,2
15325,2017,74,2005-08-22 20:27:38,4.99,2
2161,2024,75,2005-06-17 23:39:50,7.99,1
4179,2029,75,2005-07-07 10:17:15,2.99,2
6486,2035,75,2005-07-12 02:09:36,0.99,1
6530,2036,75,2005-07-12 04:33:19,0.99,2
9168,2044,75,2005-07-30 11:31:17,5.99,2
10726,2049,75,2005-08-01 19:14:53,3.99,1
12412,2055,75,2005-08-18 09:49:52,5.99,1
12426,2056,75,2005-08-18 10:24:11,4.99,1
1487,2064,76,2005-06-15 21:27:42,0.99,2
8357,2074,76,2005-07-29 04:59:44,2.99,2
14637,2082,76,2005-08-21 19:01:00,2.99,1
15169,2083,76,2005-08-22 15:21:56,4.99,2
15566,2084,76,2005-08-23 05:17:23,10.99,1
319,2085,77,2005-05-26 23:52:13,2.99,2
6168,2096,77,2005-07-11 10:21:38,0.99,2
10886,2103,77,2005-08-02 00:52:34,2.99,1
10991,2105,77,2005-08-02 04:41:12,0.99,2
11767,2107,77,2005-08-17 10:00:40,7.99,2
13752,2110,77,2005-08-20 11:17:45,9.99,2
15359,2112,77,2005-08-22 21:34:00,2.99,2
2207,2113,78,2005-06-18 02:19:21,2.99,1
2949,2114,78,2005-06-20 06:05:53,6.99,2
7957,2127,78,2005-07-28 13:34:08,6.99,1
8920,2128,78,2005-07-30 01:59:24,4.99,2
10350,2130,78,2005-08-01 05:30:05,3.99,2
10942,2133,78,2005-08-02 03:16:31,10.99,1
13124,2136,78,2005-08-19 11:55:59,5.99,2
13432,2137,78,2005-08-19 23:29:06,0.99,1
14716,2140,78,2005-08-21 21:29:55,0.99,1
14862,2142,78,2005-08-22 02:51:41,7.99,2
3748,2150,79,2005-07-06 12:11:22,2.99,1
4049,2151,79,2005-07-07 03:34:53,4.99,2
8849,2158,79,2005-07-29 23:21:01,2.99,1
9814,2159,79,2005-07-31 11:29:46,1.99,1
9989,2161,79,2005-07-31 17:22:39,0.99,1
11641,2163,79,2005-08-17 04:45:39,4.99,2
13026,2164,79,2005-08-19 08:22:45,2.99,2
5420,2173,80,2005-07-09 20:48:42,3.99,2
6199,2175,80,2005-07-11 12:16:03,5.99,1
6417,2176,80,2005-07-11 23:35:11,6.99,2
6707,2177,80,2005-07-12 13:07:55,1.99,2
10690,2183,80,2005-08-01 18:05:54,8.99,1
11839,2185,80,2005-08-17 13:08:45,0.99,2
14916,2192,80,2005-08-22 04:56:57,0.99,1
16012,2194,80,2005-08-23 21:13:39,5.99,1
289,2196,81,2005-05-26 20:01:09,0.99,1
2854,2198,81,2005-06-19 23:11:48,5.99,1
4983,2201,81,2005-07-09 00:34:16,9.99,2
10456,2206,81,2005-08-01 09:17:21,0.99,2
11837,2207,81,2005-08-17 13:04:41,5.99,1
