assay_id,src_id,assay_type,bao_format,assay_tax_id,doc_id,tid,relationship_type,confidence_score,curated_by,src_assay_id,chembl_id,cell_id,tissue_id,variant_id
7612,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622931,,,
7613,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622932,,,
7614,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622736,,1969.0,
7615,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622737,,1969.0,
7616,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622738,,1969.0,
7617,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622739,,1969.0,
7618,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622740,,1969.0,
7619,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622741,,1969.0,
7620,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622742,,1969.0,
7621,1,A,BAO_0000218,10116.0,14793,50597,N,1,Intermediate,,CHEMBL622743,,1969.0,
7622,1,A,BAO_0000218,10090.0,11637,50594,N,1,Intermediate,,CHEMBL622744,,1969.0,
7623,1,A,BAO_0000019,,11149,22224,U,0,Autocuration,,CHEMBL624134,,,
7624,1,A,BAO_0000019,,10016,22224,U,0,Autocuration,,CHEMBL624135,,,
7625,1,A,BAO_0000218,10116.0,17796,50597,N,1,Intermediate,,CHEMBL624136,,,
7626,1,A,BAO_0000218,10116.0,17796,50597,N,1,Intermediate,,CHEMBL624137,,,
7627,1,A,BAO_0000218,10116.0,17796,50597,N,1,Intermediate,,CHEMBL624320,,,
7628,1,A,BAO_0000218,9615.0,12923,50588,N,1,Intermediate,,CHEMBL624321,,,
7629,1,A,BAO_0000218,10116.0,15372,50597,N,1,Intermediate,,CHEMBL624322,,,
7630,1,A,BAO_0000218,10116.0,15372,50597,N,1,Intermediate,,CHEMBL624323,,,
7631,1,A,BAO_0000218,10116.0,15372,50597,N,1,Intermediate,,CHEMBL624324,,,
7632,1,A,BAO_0000218,10116.0,15372,50597,N,1,Intermediate,,CHEMBL624325,,,
7633,1,A,BAO_0000218,10116.0,15372,50597,N,1,Intermediate,,CHEMBL624326,,,
7634,1,A,BAO_0000218,10116.0,15372,50597,N,1,Intermediate,,CHEMBL624327,,,
7635,1,A,BAO_0000218,10116.0,15372,50597,N,1,Intermediate,,CHEMBL624328,,,
7636,1,A,BAO_0000218,9615.0,14169,50588,N,1,Intermediate,,CHEMBL627848,,,
7637,1,A,BAO_0000218,10116.0,14169,50597,N,1,Intermediate,,CHEMBL627849,,,
7638,1,A,BAO_0000218,10116.0,14258,50597,N,1,Intermediate,,CHEMBL627850,,,
7639,1,A,BAO_0000218,10116.0,14258,50597,N,1,Intermediate,,CHEMBL627851,,,
7640,1,A,BAO_0000218,10090.0,15011,50594,N,1,Intermediate,,CHEMBL627852,,,
7641,1,A,BAO_0000218,10090.0,15011,50594,N,1,Intermediate,,CHEMBL627853,,,
7642,1,A,BAO_0000218,10090.0,15011,50594,N,1,Intermediate,,CHEMBL627854,,,
7643,1,A,BAO_0000218,10090.0,15011,50594,N,1,Intermediate,,CHEMBL627855,,,
7644,1,A,BAO_0000218,10090.0,15011,50594,N,1,Intermediate,,CHEMBL627856,,,
7645,1,A,BAO_0000218,10090.0,15011,50594,N,1,Intermediate,,CHEMBL875339,,,
7646,1,A,BAO_0000218,10090.0,15011,50594,N,1,Intermediate,,CHEMBL627857,,,
7647,1,A,BAO_0000218,10116.0,11195,50597,N,1,Intermediate,,CHEMBL627858,,2106.0,
7648,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627859,,178.0,
7649,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627860,,955.0,
7650,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627019,,948.0,
7651,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627020,,2107.0,
7652,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627021,,2048.0,
7653,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627022,,2385.0,
7654,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627023,,,
7655,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627024,,2106.0,
7656,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627025,,2046.0,
7657,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627026,,2113.0,
7658,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627027,,178.0,
7659,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627028,,955.0,
7660,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627029,,948.0,
7661,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627030,,2113.0,
7662,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627031,,2107.0,
7663,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627032,,2048.0,
7664,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627033,,2385.0,
7665,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627034,,,
7666,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627035,,2106.0,
7667,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627036,,2046.0,
7668,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL875340,,178.0,
7669,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627037,,948.0,
7670,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627038,,2113.0,
7671,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627039,,2107.0,
7672,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL627040,,2385.0,
7673,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL624663,,2106.0,
7674,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL625963,,2046.0,
7675,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL876799,,955.0,
7676,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL626133,,2048.0,
7677,1,A,BAO_0000218,10116.0,10130,50597,N,1,Intermediate,,CHEMBL626134,,,
7678,1,A,BAO_0000218,10116.0,6295,50597,N,1,Intermediate,,CHEMBL626135,,,
7679,1,A,BAO_0000218,10116.0,6296,50597,N,1,Intermediate,,CHEMBL626136,,,
7680,1,A,BAO_0000218,10116.0,6296,50597,N,1,Intermediate,,CHEMBL626137,,,
7681,1,A,BAO_0000218,10116.0,6295,50597,N,1,Intermediate,,CHEMBL626138,,,
7682,1,A,BAO_0000218,10116.0,6296,50597,N,1,Intermediate,,CHEMBL626139,,,
7683,1,A,BAO_0000218,10116.0,17260,50597,N,1,Intermediate,,CHEMBL626140,,,
7684,1,A,BAO_0000218,10116.0,17260,50597,N,1,Intermediate,,CHEMBL626141,,,
7685,1,A,BAO_0000218,10116.0,17686,50597,N,1,Intermediate,,CHEMBL626142,,,
7686,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627930,,2385.0,
7687,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627931,,2385.0,
7688,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627932,,2385.0,
7689,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627933,,2106.0,
7690,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627934,,2106.0,
7691,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627935,,2106.0,
7692,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627936,,178.0,
7693,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627937,,178.0,
7694,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627938,,178.0,
7695,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627939,,178.0,
7696,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627940,,178.0,
7697,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627941,,178.0,
7698,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL876800,,178.0,
7699,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627942,,178.0,
7700,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627943,,178.0,
7701,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627944,,178.0,
7702,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627945,,178.0,
7703,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL628584,,178.0,
7704,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL628585,,178.0,
7705,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL628586,,178.0,
7706,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL628587,,178.0,
7707,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL628588,,178.0,
7708,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL628589,,178.0,
7709,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL625304,,178.0,
7710,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL625305,,178.0,
7711,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL625306,,178.0,
7712,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL625307,,178.0,
7713,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL625308,,178.0,
7714,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627740,,178.0,
7715,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627741,,178.0,
7716,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627742,,178.0,
7717,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627743,,178.0,
7718,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627744,,178.0,
7719,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627745,,10000001.0,
7720,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627746,,10000001.0,
7721,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627747,,10000001.0,
7722,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL876810,,10000001.0,
7723,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627748,,10000001.0,
7724,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627749,,10000001.0,
7725,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL627750,,10000001.0,
7726,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618728,,10000001.0,
7727,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618729,,10000001.0,
7728,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618730,,10000001.0,
7729,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618731,,10000001.0,
7730,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618732,,10000001.0,
7731,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618733,,10000001.0,
7732,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618734,,10000001.0,
7733,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618735,,10000001.0,
7734,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL876602,,10000001.0,
7735,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618736,,10000001.0,
7736,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618737,,10000001.0,
7737,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618738,,10000001.0,
7738,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618739,,10000001.0,
7739,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618740,,10000001.0,
7740,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618741,,10000001.0,
7741,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618742,,10000001.0,
7742,1,A,BAO_0000218,10116.0,9866,50597,N,1,Intermediate,,CHEMBL618743,,10000001.0,
7743,1,A,BAO_0000218,10116.0,17752,50597,N,1,Intermediate,,CHEMBL618744,,1969.0,
7744,1,A,BAO_0000218,10116.0,5610,50597,N,1,Intermediate,,CHEMBL618745,,,
7745,1,A,BAO_0000218,10116.0,5939,50597,N,1,Intermediate,,CHEMBL620479,,,
7746,1,A,BAO_0000218,10116.0,5939,50597,N,1,Intermediate,,CHEMBL620480,,,
7747,1,A,BAO_0000218,10116.0,17771,50597,N,1,Intermediate,,CHEMBL620481,,,
7748,1,A,BAO_0000218,10116.0,1974,50597,N,1,Intermediate,,CHEMBL620482,,,
7749,1,A,BAO_0000218,10116.0,4239,50597,N,1,Intermediate,,CHEMBL876603,,,
7750,1,A,BAO_0000218,10116.0,6681,50597,N,1,Intermediate,,CHEMBL620483,,,
7751,1,A,BAO_0000218,10116.0,17752,50597,N,1,Intermediate,,CHEMBL620484,,,
7752,1,A,BAO_0000218,10116.0,6046,50597,N,1,Intermediate,,CHEMBL620485,,,
7753,1,A,BAO_0000218,10116.0,6685,50597,N,1,Intermediate,,CHEMBL620486,,,
7754,1,A,BAO_0000218,10116.0,6685,50597,N,1,Intermediate,,CHEMBL620487,,,
7755,1,A,BAO_0000218,10116.0,6685,50597,N,1,Intermediate,,CHEMBL620488,,,
7756,1,A,BAO_0000218,10116.0,4727,50597,N,1,Intermediate,,CHEMBL620489,,,
7757,1,A,BAO_0000218,10116.0,1088,50597,N,1,Intermediate,,CHEMBL620490,,,
7758,1,A,BAO_0000218,10116.0,5610,50597,N,1,Intermediate,,CHEMBL620491,,,
7759,1,A,BAO_0000218,10116.0,3032,50597,N,1,Intermediate,,CHEMBL876604,,1969.0,
7760,1,A,BAO_0000218,10116.0,5199,50597,N,1,Intermediate,,CHEMBL620492,,,
7761,1,A,BAO_0000218,10116.0,14941,50597,N,1,Intermediate,,CHEMBL620493,,,
7762,1,A,BAO_0000218,10116.0,4408,50597,N,1,Intermediate,,CHEMBL620494,,,
7763,1,A,BAO_0000218,10116.0,2552,50597,N,1,Intermediate,,CHEMBL620495,,1969.0,
7764,1,A,BAO_0000218,10116.0,5199,50597,N,1,Intermediate,,CHEMBL620496,,1969.0,
7765,1,A,BAO_0000218,10116.0,15662,50597,N,1,Intermediate,,CHEMBL620497,,1969.0,
7766,1,A,BAO_0000218,10116.0,1465,50597,N,1,Intermediate,,CHEMBL620498,,1969.0,
7767,1,A,BAO_0000218,10116.0,1446,50597,N,1,Intermediate,,CHEMBL620499,,1969.0,
7768,1,A,BAO_0000218,10116.0,6824,50597,N,1,Intermediate,,CHEMBL620500,,1969.0,
7769,1,A,BAO_0000218,10116.0,17533,50597,N,1,Intermediate,,CHEMBL873809,,1969.0,
7770,1,A,BAO_0000218,10116.0,5979,50597,N,1,Intermediate,,CHEMBL620501,,,
7771,1,A,BAO_0000218,10116.0,4689,50597,N,1,Intermediate,,CHEMBL620502,,,
7772,1,A,BAO_0000218,10116.0,4689,50597,N,1,Intermediate,,CHEMBL620503,,,
7773,1,A,BAO_0000218,10116.0,2463,50597,N,1,Intermediate,,CHEMBL620504,,,
7774,1,A,BAO_0000218,10116.0,4883,50597,N,1,Intermediate,,CHEMBL876605,,,
7775,1,A,BAO_0000218,10116.0,4883,50597,N,1,Intermediate,,CHEMBL620505,,,
7776,1,A,BAO_0000218,10116.0,15662,50597,N,1,Intermediate,,CHEMBL873811,,1969.0,
7777,1,A,BAO_0000218,10116.0,3598,50597,N,1,Expert,,CHEMBL624016,,,
7778,1,A,BAO_0000218,10116.0,4576,50597,N,1,Intermediate,,CHEMBL624017,,,
7779,1,A,BAO_0000218,10116.0,4576,50597,N,1,Intermediate,,CHEMBL624018,,,
7780,1,A,BAO_0000218,10116.0,4576,50597,N,1,Intermediate,,CHEMBL624019,,,
7781,1,A,BAO_0000218,10116.0,4910,50597,N,1,Intermediate,,CHEMBL624020,,955.0,
7782,1,A,BAO_0000218,10116.0,4891,50597,N,1,Intermediate,,CHEMBL624201,,,
7783,1,A,BAO_0000218,10116.0,429,50597,N,1,Intermediate,,CHEMBL872528,,,
7784,1,A,BAO_0000218,10116.0,5974,50597,N,1,Intermediate,,CHEMBL624202,,,
7785,1,A,BAO_0000218,10116.0,5974,50597,N,1,Intermediate,,CHEMBL624203,,,
7786,1,A,BAO_0000218,10116.0,5974,50597,N,1,Intermediate,,CHEMBL624350,,,
7787,1,A,BAO_0000218,10116.0,5974,50597,N,1,Intermediate,,CHEMBL621320,,,
7788,1,A,BAO_0000218,10116.0,17582,50597,N,1,Intermediate,,CHEMBL621321,,,
7789,1,A,BAO_0000218,10116.0,4026,50597,N,1,Intermediate,,CHEMBL621322,,,
7790,1,A,BAO_0000218,10116.0,4890,50597,N,1,Intermediate,,CHEMBL621323,,,
7791,1,A,BAO_0000218,10116.0,6571,50597,N,1,Intermediate,,CHEMBL621324,,,
7792,1,A,BAO_0000218,10116.0,4727,50597,N,1,Intermediate,,CHEMBL621325,,,
7793,1,A,BAO_0000218,10116.0,17651,50597,N,1,Intermediate,,CHEMBL875837,,1969.0,
7794,1,A,BAO_0000218,10116.0,17651,50597,N,1,Intermediate,,CHEMBL621326,,1969.0,
7795,1,A,BAO_0000218,10116.0,14465,50597,N,1,Intermediate,,CHEMBL621327,,,
7796,1,A,BAO_0000218,10116.0,14941,50597,N,1,Intermediate,,CHEMBL621328,,,
