curated_by,bao_format,assay_category,assay_type,assay_strain,src_id,assay_organism,confidence_score,relationship_type,variant_id,doc_id,tid,cell_id,tissue_id,assay_tissue,assay_tax_id,src_assay_id,assay_id,description,assay_subcellular_fraction,assay_test_type,assay_cell_type,chembl_id
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5819,50597,,1969.0,Plasma,10116.0,,7574,Half life in rat plasma,,,,CHEMBL621380
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5819,50597,,1969.0,Plasma,10116.0,,7575,Half life in rat plasma; Not detected,,,,CHEMBL621381
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6803,50597,,,,10116.0,,7576,Half life in rats,,,,CHEMBL618515
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17804,50597,,,,10116.0,,7577,Half life period of compound was determined after peroral administration,,In vivo,,CHEMBL618516
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17804,50597,,,,10116.0,,7578,Half life period of compound was determined at a dose of 3 mg/kg by intravenous administration,,In vivo,,CHEMBL618517
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5948,50597,,,,10116.0,,7579,Half life period in rat,,,,CHEMBL618518
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1916,50597,,,,10116.0,,7580,Half life period was evaluated against Sprague-Dawley rats at a dose of 15 mg/kg after iv administration,,In vivo,,CHEMBL618519
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1916,50597,,,,10116.0,,7581,Half life period was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,,In vivo,,CHEMBL618698
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1916,50597,,,,10116.0,,7582,Half life period was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration; Not available,,In vivo,,CHEMBL618862
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4890,50597,,,,10116.0,,7583,Half life period was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,,In vivo,,CHEMBL618863
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17764,50597,,,,10116.0,,7584,Half life period was determined for compound after intravenous administration in rats at 24 uM/kg,,In vivo,,CHEMBL618864
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4727,50597,,,,10116.0,,7585,Half life time in rat the dose of 2 mg/kg,,In vivo,,CHEMBL618865
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17509,50597,,,,10116.0,,7586,Half-life 24 hr after 10 mg/kg iv administration in rats,,In vivo,,CHEMBL618866
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17509,50597,,,,10116.0,,7587,Half-life 24 hr after 2 mg/kg iv administration in rats,,In vivo,,CHEMBL618867
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6597,50597,,,,10116.0,,7588,Half-life consistent with the observed metabolic steady state in rats,,,,CHEMBL875828
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17735,50597,,,,10116.0,,7589,Half-life following 10 mg/kg intravenous or 50 mg/kg oral dosing in rats was determined,,In vivo,,CHEMBL618868
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6597,50597,,,,10116.0,,7590,Half-life for oxidative metabolic stability was determined using male human,,,,CHEMBL618869
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17670,50597,,,,10116.0,,7591,"Half-life in fischer rats at 5 mg/kg dose, administered intravenously",,In vivo,,CHEMBL618870
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1696,50597,,1969.0,Plasma,10116.0,,7592,Half-life in rat plasma,,,,CHEMBL618871
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1742,50597,,1969.0,Plasma,10116.0,,7593,Half-life in rat plasma was determined,,,,CHEMBL618872
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17800,50597,,,,10116.0,,7594,Half-life in rats was determined,,,,CHEMBL873816
Autocuration,BAO_0000218,,A,,1,,0,U,,12923,22224,,,,,,7595,Area under curve of acid 2a was determined by HPLC at a dosage of 54.5 mg/kg administered intragastrically by gavage method in dog,,,,CHEMBL618873
Autocuration,BAO_0000019,,A,,1,,0,U,,11954,22224,,,,,,7596,Area under curve after oral dose of 0.1 mg//kg,,,,CHEMBL621602
Autocuration,BAO_0000218,,A,,1,,0,U,,11954,22224,,,,,,7597,Area under curve after oral dose of 0.3 mg/kg,,,,CHEMBL621603
Autocuration,BAO_0000218,,A,,1,,0,U,,11954,22224,,,,,,7598,Area under curve after oral dose of 1 mg/kg,,,,CHEMBL621604
Autocuration,BAO_0000218,,A,,1,,0,U,,11954,22224,,,,,,7599,Area under curve after oral dose of 10 mg/kg,,,,CHEMBL621605
Autocuration,BAO_0000218,,A,,1,,0,U,,11954,22224,,,,,,7600,Area under curve after oral dose of 23.4 mg/kg,,,,CHEMBL621606
Autocuration,BAO_0000218,,A,,1,,0,U,,11954,22224,,,,,,7601,Area under curve after oral dose of 3 mg/kg,,,,CHEMBL621607
Autocuration,BAO_0000218,,A,,1,,0,U,,11954,22224,,,,,,7602,Area under curve after oral dose of 3.87 mg/kg,,,,CHEMBL621608
Autocuration,BAO_0000019,,A,,1,,0,U,,5237,22224,,,,,,7603,Area under curve was determined,,,,CHEMBL621609
Autocuration,BAO_0000218,,A,,1,,0,U,,4026,22224,,,,,,7604,Area under curve at a dose of 10 mg/kg,,,,CHEMBL621610
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5237,50597,,,,10116.0,,7605,Area under curve was determined; ND=No data,,,,CHEMBL621611
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7606,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,,,,CHEMBL621612
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7607,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,,,,CHEMBL622308
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7608,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,,,,CHEMBL622309
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7609,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for infinite hours,,,,CHEMBL622310
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7610,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,,,,CHEMBL622311
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7611,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for infinite hours; Not calculated,,,,CHEMBL622312
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7612,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,,,,CHEMBL622931
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,,,10116.0,,7613,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for infinite hours; Not calculated,,,,CHEMBL622932
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7614,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,,,,CHEMBL622736
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7615,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,,,,CHEMBL622737
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7616,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,,,,CHEMBL622738
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7617,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for infinite hours,,,,CHEMBL622739
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7618,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,,,,CHEMBL622740
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7619,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for infinite hours,,,,CHEMBL622741
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7620,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,,,,CHEMBL622742
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14793,50597,,1969.0,Plasma,10116.0,,7621,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for infinite hours,,,,CHEMBL622743
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,11637,50594,,1969.0,Plasma,10090.0,,7622,AUC in mice,,,,CHEMBL622744
Autocuration,BAO_0000019,,A,,1,,0,U,,11149,22224,,,,,,7623,Area under curve was measured from the graph obtained from concentration Vs time,,,,CHEMBL624134
Autocuration,BAO_0000019,,A,,1,,0,U,,10016,22224,,,,,,7624,Area under curve value of compound per hour after oral administration,,,,CHEMBL624135
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17796,50597,,,,10116.0,,7625,Area under curve was determined after oral administration in rats,,,,CHEMBL624136
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17796,50597,,,,10116.0,,7626,Area under curve was determined after oral administration in rats; No data,,,,CHEMBL624137
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17796,50597,,,,10116.0,,7627,Area under curve was determined after oral administration in rats;No data,,,,CHEMBL624320
Intermediate,BAO_0000218,,A,,1,Canis lupus familiaris,1,N,,12923,50588,,,,9615.0,,7628,Area under curve was determined by HPLC at a dosage of 2.27 mg/kg administered intravenously by bolus method in dog,,,,CHEMBL624321
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15372,50597,,,,10116.0,,7629,Area under curve was determined for the compound after iv dose of 4.74 mg/kg in rats,,,,CHEMBL624322
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15372,50597,,,,10116.0,,7630,Area under curve was determined for the compound after iv dose of 5.06 in rats,,,,CHEMBL624323
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15372,50597,,,,10116.0,,7631,Area under curve was determined for the compound after iv dose of 5.10 mg/kg in rats,,,,CHEMBL624324
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15372,50597,,,,10116.0,,7632,Area under curve was determined for the compound after po dose of 5.01 mg/kg in rats,,,,CHEMBL624325
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15372,50597,,,,10116.0,,7633,Area under curve was determined for the compound after po dose of 5.03 mg/kg in rats,,,,CHEMBL624326
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15372,50597,,,,10116.0,,7634,Area under curve was determined for the compound after po dose of 5.22 mg/kg in rats,,,,CHEMBL624327
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15372,50597,,,,10116.0,,7635,Area under curve was determined for the compound after po dose of 5.46 mg/kg in rats,,,,CHEMBL624328
Intermediate,BAO_0000218,,A,,1,Canis lupus familiaris,1,N,,14169,50588,,,,9615.0,,7636,Area under curve was determined in Dogs after peroral administration,,,,CHEMBL627848
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14169,50597,,,,10116.0,,7637,Area under curve was determined in Rats after peroral administration,,,,CHEMBL627849
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14258,50597,,,,10116.0,,7638,Area under curve was determined in carotid blood of rat when administered intradermally,,,,CHEMBL627850
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,14258,50597,,,,10116.0,,7639,Area under curve was determined in portal blood of rat when administered intradermally,,,,CHEMBL627851
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,15011,50594,,,,10090.0,,7640,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,,,,CHEMBL627852
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,15011,50594,,,,10090.0,,7641,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,,,,CHEMBL627853
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,15011,50594,,,,10090.0,,7642,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (micronized sample),,,,CHEMBL627854
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,15011,50594,,,,10090.0,,7643,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,,,,CHEMBL627855
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,15011,50594,,,,10090.0,,7644,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg (run time 7 hr),,,,CHEMBL627856
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,15011,50594,,,,10090.0,,7645,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,,,,CHEMBL875339
Intermediate,BAO_0000218,,A,,1,Mus musculus,1,N,,15011,50594,,,,10090.0,,7646,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (Run time = 7 hr),,,,CHEMBL627857
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11195,50597,,2106.0,Spleen,10116.0,,7647,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 65 mins after i.v. administration,,In vivo,,CHEMBL627858
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,178.0,Blood,10116.0,,7648,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in blood; Expressed as percent dose/organ,,,,CHEMBL627859
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,955.0,Brain,10116.0,,7649,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in brain; Expressed as percent dose/organ,,,,CHEMBL627860
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,948.0,Heart,10116.0,,7650,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in heart; Expressed as percent dose/organ,,,,CHEMBL627019
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2107.0,Liver,10116.0,,7651,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in liver; Expressed as percent dose/organ,,,,CHEMBL627020
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2048.0,Lung,10116.0,,7652,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in lung; Expressed as percent dose/organ,,,,CHEMBL627021
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2385.0,Muscle tissue,10116.0,,7653,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in muscle; Expressed as percent dose/organ,,,,CHEMBL627022
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,,,10116.0,,7654,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in skin; Expressed as percent dose/organ,,,,CHEMBL627023
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2106.0,Spleen,10116.0,,7655,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in spleen; Expressed as percent dose/organ,,,,CHEMBL627024
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2046.0,Thyroid gland,10116.0,,7656,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in thyroid; Expressed as percent dose/organ,,,,CHEMBL627025
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2113.0,Kidney,10116.0,,7657,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in kidney; Expressed as percent dose/organ,,,,CHEMBL627026
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,178.0,Blood,10116.0,,7658,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in blood; Expressed as percent dose/organ,,,,CHEMBL627027
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,955.0,Brain,10116.0,,7659,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in brain; Expressed as percent dose/organ,,,,CHEMBL627028
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,948.0,Heart,10116.0,,7660,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in heart; Expressed as percent dose/organ,,,,CHEMBL627029
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2113.0,Kidney,10116.0,,7661,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in kidney; Expressed as percent dose/organ,,,,CHEMBL627030
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10130,50597,,2107.0,Liver,10116.0,,7662,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,,,,CHEMBL627031
