city_id,address_id,address2,country,phone,city,address,district,country_id,postal_code
480,91,,Colombia,198123170793.0,Sincelejo,1740 Portoviejo Avenue,Sucre,24,29932.0
113,92,,South Korea,978987363654.0,Cheju,1942 Ciparay Parkway,Cheju,86,82624.0
289,93,,Argentina,846225459260.0,La Plata,1926 El Alto Avenue,Buenos Aires,6,75543.0
332,94,,China,991562402283.0,Meixian,1952 Chatsworth Drive,Guangdong,23,25958.0
53,95,,Brunei,345679835036.0,Bandar Seri Begawan,1370 Le Mans Avenue,Brunei and Muara,16,52163.0
183,96,,Brazil,132986892228.0,Goiânia,984 Effon-Alaiye Avenue,Gois,15,17119.0
592,97,,China,275595571388.0,Zalantun,832 Nakhon Sawan Manor,Inner Mongolia,23,49021.0
82,98,,Philippines,835433605312.0,Bislig,152 Kitwe Parkway,Caraga,75,53182.0
399,99,,India,4764773857.0,Pathankot,1697 Tanauan Lane,Punjab,44,22870.0
41,100,,United States,6171054059.0,Augusta-Richmond County,1308 Arecibo Way,Georgia,103,30695.0
534,101,,Mozambique,817248913162.0,Tete,1599 Plock Drive,Tete,63,71986.0
12,102,,United Arab Emirates,412903167998.0,al-Ayn,669 Firozabad Loop,Abu Dhabi,101,92265.0
268,103,,South Korea,333339908719.0,Kimchon,588 Vila Velha Manor,Kyongsangbuk,86,51540.0
238,104,,Russian Federation,942570536750.0,Jelets,1913 Kamakura Place,Lipetsk,80,97287.0
2,105,,Saudi Arabia,196568435814.0,Abha,733 Mandaluyong Place,Asir,82,77459.0
34,106,,Israel,709935135487.0,Ashdod,659 Vaduz Drive,Ha Darom,48,49708.0
220,107,,Nigeria,484292626944.0,Ilorin,1177 Jelets Way,Kwara & Kogi,69,3305.0
543,108,,France,449216226468.0,Toulon,1386 Yangor Avenue,Provence-Alpes-Cte,34,80720.0
173,109,,Tuvalu,963887147572.0,Funafuti,454 Nakhon Sawan Boulevard,Funafuti,99,76383.0
225,110,,Russian Federation,547003310357.0,Ivanovo,1867 San Juan Bautista Tuxtepec Avenue,Ivanovo,80,78311.0
334,111,,Argentina,330838016880.0,Merlo,1532 Dzerzinsk Way,Buenos Aires,6,9599.0
213,112,,Mexico,371490777743.0,Huixquilucan,1002 Ahmadnagar Manor,Mxico,60,93026.0
273,113,,South Africa,622255216127.0,Klerksdorp,682 Junan Way,North West,85,30418.0
159,114,,China,379804592943.0,Enshi,804 Elista Drive,Hubei,23,61069.0
102,115,,Venezuela,272234298332.0,Caracas,1378 Alvorada Avenue,Distrito Federal,104,75834.0
292,116,,United States,824370924746.0,Lancaster,793 Cam Ranh Avenue,California,103,87057.0
132,117,,Venezuela,358178933857.0,Cumaná,1079 Tel Aviv-Jaffa Boulevard,Sucre,104,10885.0
148,118,,Germany,886636413768.0,Duisburg,442 Rae Bareli Place,Nordrhein-Westfalen,38,24321.0
365,119,,Mexico,867546627903.0,Nezahualcóyotl,1107 Nakhon Sawan Avenue,Mxico,60,75149.0
403,120,,Indonesia,386759646229.0,Pemalang,544 Malmö Parkway,Central Java,45,63502.0
176,121,,India,577812616052.0,Gandhinagar,1967 Sincelejo Place,Gujarat,44,73644.0
185,122,,United States,909029256431.0,Grand Prairie,333 Goiânia Way,Texas,103,78625.0
476,123,,Egypt,787654415858.0,Shubra al-Khayma,1987 Coacalco de Berriozábal Loop,al-Qalyubiya,29,96065.0
147,124,,Colombia,765345144779.0,Dos Quebradas,241 Mosul Lane,Risaralda,24,76157.0
164,125,,India,665993880048.0,Etawah,211 Chiayi Drive,Uttar Pradesh,44,58186.0
305,126,,Peru,937222955822.0,Lima,1175 Tanauan Way,Lima,74,64615.0
566,127,,India,677976133614.0,Varanasi (Benares),117 Boa Vista Way,Uttar Pradesh,44,6804.0
281,128,,Turkey,614935229095.0,Kütahya,848 Tafuna Manor,Kütahya,97,45142.0
85,129,,South Africa,490211944645.0,Boksburg,569 Baicheng Lane,Gauteng,85,60304.0
410,130,,Brazil,582835362905.0,Poá,1666 Qomsheh Drive,São Paulo,15,66255.0
484,131,,Russian Federation,237426099212.0,Smolensk,801 Hagonoy Drive,Smolensk,80,8439.0
236,132,,Poland,973047364353.0,Jastrzebie-Zdrój,1050 Garden Grove Avenue,Slaskie,76,4999.0
302,133,,China,509492324775.0,Liaocheng,1854 Tieli Street,Shandong,23,15819.0
190,134,,Brazil,935448624185.0,Águas Lindas de Goiás,758 Junan Lane,Gois,15,82639.0
345,135,,Ukraine,252265130067.0,Mukatševe,1752 São Leopoldo Parkway,Taka-Karpatia,100,14014.0
87,136,,South Africa,707169393853.0,Botshabelo,898 Belém Manor,Free State,85,49757.0
541,137,,Mexico,321944036800.0,Torreón,261 Saint Louis Way,Coahuila de Zaragoza,60,83401.0
421,138,,Egypt,23712411567.0,Qalyub,765 Southampton Drive,al-Qalyubiya,29,4285.0
417,139,,India,90921003005.0,Pune,943 Johannesburg Avenue,Maharashtra,44,5892.0
211,140,,India,146497509724.0,Hubli-Dharwad,788 Atšinsk Street,Karnataka,44,81691.0
29,141,,Netherlands,963369996279.0,Apeldoorn,1749 Daxian Place,Gelderland,67,11044.0
207,142,,China,468060467018.0,Hohhot,1587 Sullana Lane,Inner Mongolia,23,85769.0
542,143,,Taiwan,33173584456.0,Touliu,1029 Dzerzinsk Manor,Ynlin,92,57519.0
123,144,,United States,9099941466.0,Clarksville,1666 Beni-Mellal Place,Tennessee,103,13377.0
172,145,,Japan,581852137991.0,Fukuyama,928 Jaffna Loop,Hiroshima,50,93762.0
149,146,,United Kingdom,581174211853.0,Dundee,483 Ljubertsy Parkway,Scotland,102,60562.0
266,147,,Turkey,923261616249.0,Kilis,374 Bat Yam Boulevard,Kilis,97,97700.0
340,148,,Belarus,563660187896.0,Molodetšno,1027 Songkhla Manor,Minsk,13,30861.0
491,149,,South Africa,918032330119.0,Soshanguve,999 Sanaa Loop,Gauteng,85,3439.0
499,150,,United States,206841104594.0,Sterling Heights,879 Newcastle Way,Michigan,103,90732.0
555,151,,Japan,597815221267.0,Urawa,1337 Lincoln Parkway,Saitama,50,99457.0
442,152,,Réunion,354615066969.0,Saint-Denis,1952 Pune Lane,Saint-Denis,79,92150.0
94,153,,United States,885899703621.0,Brockton,782 Mosul Street,Massachusetts,103,25545.0
202,154,,Mexico,632316273199.0,Hidalgo,781 Shimonoseki Drive,Michoacn de Ocampo,60,95444.0
291,155,,China,189446090264.0,Laiwu,1560 Jelets Boulevard,Shandong,23,77777.0
354,156,,India,761379480249.0,Nagaon,1963 Moscow Place,Assam,44,64863.0
232,157,,Indonesia,719202533520.0,Jakarta,456 Escobar Way,Jakarta Raya,45,36061.0
590,158,,China,499408708580.0,Yuncheng,798 Cianjur Avenue,Shanxi,23,76990.0
72,159,,Switzerland,904253967161.0,Bern,185 Novi Sad Place,Bern,91,41778.0
381,160,,Nigeria,889538496300.0,Ondo,1367 Yantai Manor,Ondo & Ekiti,69,21294.0
420,161,,North Korea,368899174225.0,Pyongyang,1386 Nakhon Sawan Boulevard,Pyongyang-si,70,53502.0
187,162,,United States,170117068815.0,Greensboro,369 Papeete Way,North Carolina,103,66639.0
307,163,,Austria,931059836497.0,Linz,1440 Compton Place,North Austria,9,81037.0
310,164,,Russian Federation,149981248346.0,Ljubertsy,1623 Bahía Blanca Manor,Moskova,80,81511.0
533,165,,Israel,177167004331.0,Tel Aviv-Jaffa,97 Shimoga Avenue,Tel Aviv,48,44660.0
297,166,,France,168476538960.0,Le Mans,1740 Le Mans Loop,Pays de la Loire,34,22853.0
253,167,,Japan,819416131190.0,Kakamigahara,1287 Xi´angfan Boulevard,Gifu,50,57844.0
529,168,,Turkey,697151428760.0,Tarsus,842 Salzburg Lane,Adana,97,3313.0
199,169,,China,935508855935.0,Hami,154 Tallahassee Loop,Xinxiang,23,62250.0
304,170,,Malawi,843801144113.0,Lilongwe,710 San Felipe del Progreso Avenue,Lilongwe,58,76901.0
107,171,,India,182363341674.0,Chandrapur,1540 Wroclaw Drive,Maharashtra,44,62686.0
240,172,,China,201705577290.0,Jinchang,475 Atšinsk Way,Gansu,23,59571.0
407,173,,China,161801569569.0,Pingxiang,1294 Firozabad Drive,Ji´angxi,23,70618.0
550,174,,India,264541743403.0,Udaipur,1877 Ezhou Lane,Rajasthan,44,63337.0
223,175,,Malaysia,275788967899.0,Ipoh,316 Uruapan Street,Perak,59,58194.0
58,176,,Turkey,734780743462.0,Batman,29 Pyongyang Loop,Batman,97,47753.0
186,177,,Austria,493008546874.0,Graz,1010 Klerksdorp Way,Steiermark,9,6802.0
18,179,,India,230250973122.0,Allappuzha (Alleppey),431 Xi´angtan Avenue,Kerala,44,4854.0
483,180,,Algeria,506134035434.0,Skikda,757 Rustenburg Avenue,Skikda,2,89668.0
330,181,,Mexico,953689007081.0,Matamoros,146 Johannesburg Way,Tamaulipas,60,54132.0
456,182,,Brazil,391065549876.0,Santa Bárbara d´Oeste,1891 Rizhao Boulevard,São Paulo,15,47288.0
270,183,,Russian Federation,866092335135.0,Kirovo-Tšepetsk,1089 Iwatsuki Avenue,Kirov,80,35109.0
405,184,,Colombia,104150372603.0,Pereira,1410 Benin City Parkway,Risaralda,24,29747.0
333,185,,United States,72136330362.0,Memphis,682 Garden Grove Place,Tennessee,103,67497.0
126,186,,United States,662227486184.0,Compton,533 al-Ayn Boulevard,California,103,8862.0
317,187,,Brazil,947468818183.0,Luziânia,1839 Székesfehérvár Parkway,Gois,15,55709.0
438,188,,Netherlands,302590383819.0,´s-Hertogenbosch,741 Ambattur Manor,Noord-Brabant,67,43310.0
467,189,,Iran,951486492670.0,Shahr-e Kord,927 Barcelona Street,Chaharmahal va Bakht,46,65121.0
195,190,,India,760171523969.0,Haldia,435 0 Way,West Bengali,44,74750.0
506,191,,Ukraine,855863906434.0,Sumy,140 Chiayi Parkway,Sumy,100,38982.0
62,192,,Philippines,650752094490.0,Bayugan,1166 Changhwa Street,Caraga,75,58852.0
383,193,,Canada,247646995453.0,Oshawa,891 Novi Sad Manor,Ontario,20,5379.0
513,194,,Tanzania,352469351088.0,Tabora,605 Rio Claro Parkway,Tabora,93,49348.0
369,195,,Russian Federation,812824036424.0,Novotšerkassk,1077 San Felipe de Puerto Plata Place,Rostov-na-Donu,80,65387.0
169,196,,India,956188728558.0,Firozabad,9 San Miguel de Tucumán Manor,Uttar Pradesh,44,90845.0
271,197,,Kenya,940830176580.0,Kisumu,447 Surakarta Loop,Nyanza,52,10428.0
204,198,,Japan,104491201771.0,Hino,345 Oshawa Boulevard,Tokyo-to,50,32114.0
477,199,,Germany,419419591240.0,Siegen,1792 Valle de la Pascua Place,Nordrhein-Westfalen,38,15540.0
325,200,,Germany,331132568928.0,Mannheim,1074 Binzhou Manor,Baden-Wrttemberg,38,36490.0
109,201,,China,264286442804.0,Changzhou,817 Bradford Loop,Ji´angsu,23,89459.0
218,202,,Nigeria,768481779568.0,Ikerre,955 Bamenda Way,Ondo & Ekiti,69,1545.0
194,203,,Vietnam,470884141195.0,Haiphong,1149 A Coruña (La Coruña) Boulevard,Haiphong,105,95824.0
35,204,,Turkmenistan,764477681869.0,Ashgabat,387 Mwene-Ditu Drive,Ahal,98,8073.0
575,205,,Germany,146640639760.0,Witten,68 Molodetšno Manor,Nordrhein-Westfalen,38,4662.0
77,206,,India,369050085652.0,Bhusawal,642 Nador Drive,Maharashtra,44,3924.0
184,207,,Indonesia,652218196731.0,Gorontalo,1688 Nador Lane,Sulawesi Utara,45,61613.0
557,208,,Turkey,646237101779.0,Usak,1215 Pyongyang Parkway,Usak,97,25238.0
122,209,,Paraguay,905903574913.0,Ciudad del Este,1679 Antofagasta Street,Alto Paran,73,86599.0
83,210,,Brazil,90336226227.0,Blumenau,1304 ´s-Hertogenbosch Way,Santa Catarina,15,10925.0
371,211,,Greenland,403404780639.0,Nuuk,850 Salala Loop,Kitaa,40,10800.0
51,212,,India,49677664184.0,Balurghat,624 Oshawa Boulevard,West Bengali,44,89959.0
74,213,,India,95666951770.0,Bhilwara,43 Dadu Avenue,Rajasthan,44,4855.0
7,214,,Yemen,756460337785.0,Aden,751 Lima Loop,Aden,107,99405.0
174,215,,China,408304391718.0,Fuyu,1333 Haldia Street,Jilin,23,82161.0
65,216,,United States,168758068397.0,Bellevue,660 Jedda Boulevard,Washington,103,25053.0
518,217,,Yemen,584316724815.0,Taizz,1001 Miyakonojo Lane,Taizz,107,67924.0
508,218,,United States,785881412500.0,Sunnyvale,226 Brest Manor,California,103,2299.0
498,219,,Bulgaria,352679173732.0,Stara Zagora,1229 Valencia Parkway,Haskovo,17,99124.0
28,220,,Brazil,873492228462.0,Aparecida de Goiânia,1201 Qomsheh Manor,Gois,15,21464.0
448,221,,India,778502731092.0,Sambhal,866 Shivapuri Manor,Uttar Pradesh,44,22474.0
251,222,,Afghanistan,886649065861.0,Kabul,1168 Najafabad Parkway,Kabol,1,40301.0
567,223,,Argentina,991802825778.0,Vicente López,1244 Allappuzha (Alleppey) Place,Buenos Aires,6,20657.0
593,224,,Tanzania,706878974831.0,Zanzibar,1842 Luziânia Boulevard,Zanzibar West,93,94420.0
511,225,,Italy,469738825391.0,Syrakusa,1926 Gingoog Street,Sisilia,49,22824.0
235,226,,Russian Federation,516331171356.0,Jaroslavl,810 Palghat (Palakkad) Boulevard,Jaroslavl,80,73431.0
324,227,,Pakistan,99760893676.0,Mandi Bahauddin,1820 Maringá Parkway,Punjab,72,88307.0
243,228,,India,963063788669.0,Jodhpur,60 Poços de Caldas Street,Rajasthan,44,82338.0
22,229,,India,460795526514.0,Ambattur,1014 Loja Manor,Tamil Nadu,44,66851.0
37,230,,Paraguay,684192903087.0,Asunción,201 Effon-Alaiye Way,Asunción,73,64344.0
439,231,,Germany,669828224459.0,Saarbrücken,430 Alessandria Loop,Saarland,38,47446.0
406,232,,Cambodia,594319417514.0,Phnom Penh,754 Valencia Place,Phnom Penh,18,87911.0
26,233,,Brazil,22326410776.0,Anápolis,356 Olomouc Manor,Gois,15,93323.0
86,234,,Romania,479007229460.0,Botosani,1256 Bislig Boulevard,Botosani,78,50598.0
559,235,,India,541327526474.0,Uttarpara-Kotrung,954 Kimchon Place,West Bengali,44,42420.0
596,236,,Nigeria,588964509072.0,Zaria,885 Yingkou Manor,Kaduna,69,31390.0
216,237,,Egypt,431770603551.0,Idfu,1736 Cavite Place,Qina,29,98775.0
96,239,,Colombia,610173756082.0,Buenaventura,98 Stara Zagora Boulevard,Valle,24,76448.0
527,240,,Philippines,727785483194.0,Tanza,1479 Rustenburg Boulevard,Southern Tagalog,75,18727.0
357,241,,South Korea,792557457753.0,Naju,647 A Coruña (La Coruña) Street,Chollanam,86,36971.0
473,242,,India,918119601885.0,Shimoga,1964 Gijón Manor,Karnataka,44,14408.0
118,243,,Indonesia,63937119031.0,Ciomas,47 Syktyvkar Lane,West Java,45,22236.0
226,244,,Japan,137773001988.0,Iwaki,1148 Saarbrücken Parkway,Fukushima,50,1921.0
578,245,,China,279979529227.0,Xi´angfan,1103 Bilbays Parkway,Hubei,23,87660.0
422,246,,China,890283544295.0,Qinhuangdao,1246 Boksburg Parkway,Hebei,23,28349.0
454,247,,Argentina,686015532180.0,San Miguel de Tucumán,1483 Pathankot Street,Tucumn,6,37288.0
294,248,,Philippines,569868543137.0,Lapu-Lapu,582 Papeete Loop,Central Visayas,75,27722.0
553,249,,South Korea,890289150158.0,Uijongbu,300 Junan Street,Kyonggi,86,81314.0
328,250,,Brazil,741070712873.0,Maringá,829 Grand Prairie Way,Paraná,15,6461.0
124,251,,Mexico,266798132374.0,Coacalco de Berriozábal,1473 Changhwa Parkway,Mxico,60,75933.0
520,252,,United States,435785045362.0,Tallahassee,1309 Weifang Street,Florida,103,57338.0
535,253,,China,56257502250.0,Tianjin,1760 Oshawa Manor,Tianjin,23,38140.0
390,254,,Nigeria,716256596301.0,Oyo,786 Stara Zagora Way,Oyo & Osun,69,98332.0
198,255,,Germany,567359279425.0,Halle/Saale,1966 Tonghae Street,Anhalt Sachsen,38,36481.0
312,256,,United Kingdom,246810237916.0,London,1497 Yuzhou Drive,England,102,3433.0
338,258,,Japan,134673576619.0,Miyakonojo,752 Ondo Loop,Miyazaki,50,32474.0
413,259,,Brazil,840522972766.0,Poços de Caldas,1338 Zalantun Lane,Minas Gerais,15,45403.0
192,260,,Philippines,987442542471.0,Hagonoy,127 Iwakuni Boulevard,Central Luzon,75,20777.0
342,261,,Myanmar,884536620568.0,Monywa,51 Laredo Avenue,Sagaing,64,68146.0
64,262,,Mozambique,245477603573.0,Beira,771 Yaoundé Manor,Sofala,63,86768.0
460,263,,Dominican Republic,46871694740.0,Santiago de los Caballeros,532 Toulon Street,Santiago,27,69517.0
197,264,,India,538241037443.0,Halisahar,1027 Banjul Place,West Bengali,44,50390.0
136,265,,China,276555730211.0,Datong,1158 Mandi Bahauddin Parkway,Shanxi,23,98484.0
548,266,,Philippines,265153400632.0,Tuguegarao,862 Xintai Lane,Cagayan Valley,75,30065.0
414,267,,Ecuador,282874611748.0,Portoviejo,816 Cayenne Parkway,Manab,28,93629.0
323,268,,Philippines,322888976727.0,Mandaluyong,1831 Nam Dinh Loop,National Capital Reg,75,51990.0
203,269,,Japan,303967439816.0,Higashiosaka,446 Kirovo-Tšepetsk Lane,Osaka,50,19428.0
378,270,,Czech Republic,475553436330.0,Olomouc,682 Halisahar Place,Severn Morava,26,20536.0
447,271,,Austria,621625204422.0,Salzburg,1587 Loja Manor,Salzburg,9,5410.0
298,272,,China,192459639410.0,Lengshuijiang,1762 Paarl Parkway,Hunan,23,53928.0
395,273,,India,357445645426.0,Palghat (Palakkad),1519 Ilorin Place,Kerala,44,49298.0
446,274,,United States,685010736240.0,Salinas,920 Kumbakonam Loop,California,103,75090.0
255,275,,Poland,701767622697.0,Kalisz,906 Goiânia Way,Wielkopolskie,76,83565.0
283,276,,India,271149517630.0,Kumbakonam,1675 Xi´angfan Manor,Tamil Nadu,44,11763.0
584,277,,China,170739645687.0,Yantai,85 San Felipe de Puerto Plata Drive,Shandong,23,46063.0
445,278,,Mexico,45387294817.0,Salamanca,144 South Hill Loop,Guanajuato,60,2012.0
263,279,,India,959949395183.0,Karnal,1884 Shikarpur Avenue,Haryana,44,85548.0
404,280,,United States,874337098891.0,Peoria,1980 Kamjanets-Podilskyi Street,Illinois,103,89502.0
573,281,,United States,75975221996.0,Warren,1944 Bamenda Way,Michigan,103,24645.0
374,282,,Nigeria,363982224739.0,Ogbomosho,556 Baybay Manor,Oyo & Osun,69,55802.0
222,283,,Turkey,880756161823.0,Inegöl,457 Tongliao Loop,Bursa,97,56254.0
514,284,,Iran,117592274996.0,Tabriz,600 Bradford Street,East Azerbaidzan,46,96204.0
389,285,,Nigeria,85059738746.0,Owo,1006 Santa Bárbara d´Oeste Manor,Ondo & Ekiti,69,36229.0
175,286,,China,583021225407.0,Fuzhou,1308 Sumy Loop,Fujian,23,30657.0
411,287,,Puerto Rico,62781725285.0,Ponce,1405 Chisinau Place,Ponce,77,8160.0
277,288,,China,790651020929.0,Korla,226 Halifax Street,Xinxiang,23,58492.0
69,289,,Nigeria,195003555232.0,Benin City,1279 Udine Parkway,Edo & Delta,69,75860.0
