CURB,ASCTY,AST,DI,ASSTT,ASSCAT,SRI,VAI,ASSSUBCEFRAC,RELATY,CI,ASSI,BAFO,ASSST,CONSCO,SRASSI,ASSTAI,TII,Ti,Des,ASSORG,CHEI,ASTI
Intermediate,,A,3184,In vivo,,1,,,N,,7557,BAO_0000218,,1,,10116.0,,50597,Compound was evaluated for its half life when administered intravenously in rat,Rattus norvegicus,CHEMBL873808,
Intermediate,,A,4891,In vivo,,1,,,N,,7558,BAO_0000218,,1,,10116.0,,50597,Compound was evaluated for pharmacokinetic parameter percent bioavailability at 8 h,Rattus norvegicus,CHEMBL876598,
Intermediate,,A,429,In vivo,,1,,,N,,7559,BAO_0000218,,1,,10116.0,,50597,Evaluated for pharmacokinetic parameter half-life in rat at the dose 50 mg/kg,Rattus norvegicus,CHEMBL621131,
Intermediate,,A,5656,In vivo,,1,,,N,,7560,BAO_0000218,,1,,10116.0,,50597,Half life (T1/2) after oral administration in rat,Rattus norvegicus,CHEMBL621132,
Intermediate,,A,4413,In vivo,,1,,,N,,7561,BAO_0000218,,1,,10116.0,,50597,Half life of compound after iv administration of 20 mg/kg dose in rat,Rattus norvegicus,CHEMBL621133,
Expert,,A,3598,In vivo,,1,,,N,,7562,BAO_0000218,,1,,10116.0,,50597,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,Rattus norvegicus,CHEMBL621312,
Intermediate,,A,17267,,,1,,,N,,7563,BAO_0000218,,1,,10116.0,,50597,Half life of compound was determined in rat,Rattus norvegicus,CHEMBL621313,
Intermediate,,A,4727,,,1,,,N,,7564,BAO_0000218,,1,,10116.0,178.0,50597,Half life of compound was determined in rat blood,Rattus norvegicus,CHEMBL621314,Blood
Intermediate,,A,17651,In vivo,,1,,,N,,7565,BAO_0000218,,1,,10116.0,,50597,Half life at 1 mg/kg was determined in rat,Rattus norvegicus,CHEMBL621315,
Intermediate,,A,17651,In vivo,,1,,,N,,7566,BAO_0000218,,1,,10116.0,,50597,Half life at 10 mg/kg was determined in rat,Rattus norvegicus,CHEMBL621316,
Intermediate,,A,401,,,1,,,N,,7567,BAO_0000218,,1,,10116.0,,50597,Half life in rats,Rattus norvegicus,CHEMBL621317,
Intermediate,,A,4942,,,1,,,N,,7568,BAO_0000218,,1,,10116.0,,50597,Half life in rats in hours,Rattus norvegicus,CHEMBL621318,
Intermediate,,A,17735,In vivo,,1,,,N,,7569,BAO_0000218,,1,,10116.0,,50597,Half life following 10 mg/kg intravenous or 50 mg/kg oral dosing in rats was determined,Rattus norvegicus,CHEMBL621319,
Intermediate,,A,6056,In vivo,,1,,,N,,7570,BAO_0000218,,1,,10116.0,,50597,Half life was calculated at a single intravenous administration of 20 mg/kg in rat,Rattus norvegicus,CHEMBL621377,
Intermediate,,A,5213,,,1,,,N,,7571,BAO_0000218,,1,,10116.0,,50597,Half life was determined,Rattus norvegicus,CHEMBL621378,
Intermediate,,A,6616,In vivo,,1,,,N,,7572,BAO_0000218,,1,,10116.0,,50597,Half life after i.v. administration,Rattus norvegicus,CHEMBL876599,
Intermediate,,A,5937,In vivo,,1,,,N,,7573,BAO_0000218,,1,,10116.0,,50597,Half life in rat after intravenous administration at a concentration 0.5 mg/kg,Rattus norvegicus,CHEMBL621379,
Intermediate,,A,5819,,,1,,,N,,7574,BAO_0000218,,1,,10116.0,1969.0,50597,Half life in rat plasma,Rattus norvegicus,CHEMBL621380,Plasma
Intermediate,,A,5819,,,1,,,N,,7575,BAO_0000218,,1,,10116.0,1969.0,50597,Half life in rat plasma; Not detected,Rattus norvegicus,CHEMBL621381,Plasma
Intermediate,,A,6803,,,1,,,N,,7576,BAO_0000218,,1,,10116.0,,50597,Half life in rats,Rattus norvegicus,CHEMBL618515,
Intermediate,,A,17804,In vivo,,1,,,N,,7577,BAO_0000218,,1,,10116.0,,50597,Half life period of compound was determined after peroral administration,Rattus norvegicus,CHEMBL618516,
Intermediate,,A,17804,In vivo,,1,,,N,,7578,BAO_0000218,,1,,10116.0,,50597,Half life period of compound was determined at a dose of 3 mg/kg by intravenous administration,Rattus norvegicus,CHEMBL618517,
Intermediate,,A,5948,,,1,,,N,,7579,BAO_0000218,,1,,10116.0,,50597,Half life period in rat,Rattus norvegicus,CHEMBL618518,
Intermediate,,A,1916,In vivo,,1,,,N,,7580,BAO_0000218,,1,,10116.0,,50597,Half life period was evaluated against Sprague-Dawley rats at a dose of 15 mg/kg after iv administration,Rattus norvegicus,CHEMBL618519,
Intermediate,,A,1916,In vivo,,1,,,N,,7581,BAO_0000218,,1,,10116.0,,50597,Half life period was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,Rattus norvegicus,CHEMBL618698,
Intermediate,,A,1916,In vivo,,1,,,N,,7582,BAO_0000218,,1,,10116.0,,50597,Half life period was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration; Not available,Rattus norvegicus,CHEMBL618862,
Intermediate,,A,4890,In vivo,,1,,,N,,7583,BAO_0000218,,1,,10116.0,,50597,Half life period was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,Rattus norvegicus,CHEMBL618863,
Intermediate,,A,17764,In vivo,,1,,,N,,7584,BAO_0000218,,1,,10116.0,,50597,Half life period was determined for compound after intravenous administration in rats at 24 uM/kg,Rattus norvegicus,CHEMBL618864,
Intermediate,,A,4727,In vivo,,1,,,N,,7585,BAO_0000218,,1,,10116.0,,50597,Half life time in rat the dose of 2 mg/kg,Rattus norvegicus,CHEMBL618865,
Intermediate,,A,17509,In vivo,,1,,,N,,7586,BAO_0000218,,1,,10116.0,,50597,Half-life 24 hr after 10 mg/kg iv administration in rats,Rattus norvegicus,CHEMBL618866,
Intermediate,,A,17509,In vivo,,1,,,N,,7587,BAO_0000218,,1,,10116.0,,50597,Half-life 24 hr after 2 mg/kg iv administration in rats,Rattus norvegicus,CHEMBL618867,
Intermediate,,A,6597,,,1,,,N,,7588,BAO_0000218,,1,,10116.0,,50597,Half-life consistent with the observed metabolic steady state in rats,Rattus norvegicus,CHEMBL875828,
Intermediate,,A,17735,In vivo,,1,,,N,,7589,BAO_0000218,,1,,10116.0,,50597,Half-life following 10 mg/kg intravenous or 50 mg/kg oral dosing in rats was determined,Rattus norvegicus,CHEMBL618868,
Intermediate,,A,6597,,,1,,,N,,7590,BAO_0000218,,1,,10116.0,,50597,Half-life for oxidative metabolic stability was determined using male human,Rattus norvegicus,CHEMBL618869,
Intermediate,,A,17670,In vivo,,1,,,N,,7591,BAO_0000218,,1,,10116.0,,50597,"Half-life in fischer rats at 5 mg/kg dose, administered intravenously",Rattus norvegicus,CHEMBL618870,
Intermediate,,A,1696,,,1,,,N,,7592,BAO_0000218,,1,,10116.0,1969.0,50597,Half-life in rat plasma,Rattus norvegicus,CHEMBL618871,Plasma
Intermediate,,A,1742,,,1,,,N,,7593,BAO_0000218,,1,,10116.0,1969.0,50597,Half-life in rat plasma was determined,Rattus norvegicus,CHEMBL618872,Plasma
Intermediate,,A,17800,,,1,,,N,,7594,BAO_0000218,,1,,10116.0,,50597,Half-life in rats was determined,Rattus norvegicus,CHEMBL873816,
Autocuration,,A,12923,,,1,,,U,,7595,BAO_0000218,,0,,,,22224,Area under curve of acid 2a was determined by HPLC at a dosage of 54.5 mg/kg administered intragastrically by gavage method in dog,,CHEMBL618873,
Autocuration,,A,11954,,,1,,,U,,7596,BAO_0000019,,0,,,,22224,Area under curve after oral dose of 0.1 mg//kg,,CHEMBL621602,
Autocuration,,A,11954,,,1,,,U,,7597,BAO_0000218,,0,,,,22224,Area under curve after oral dose of 0.3 mg/kg,,CHEMBL621603,
Autocuration,,A,11954,,,1,,,U,,7598,BAO_0000218,,0,,,,22224,Area under curve after oral dose of 1 mg/kg,,CHEMBL621604,
Autocuration,,A,11954,,,1,,,U,,7599,BAO_0000218,,0,,,,22224,Area under curve after oral dose of 10 mg/kg,,CHEMBL621605,
Autocuration,,A,11954,,,1,,,U,,7600,BAO_0000218,,0,,,,22224,Area under curve after oral dose of 23.4 mg/kg,,CHEMBL621606,
Autocuration,,A,11954,,,1,,,U,,7601,BAO_0000218,,0,,,,22224,Area under curve after oral dose of 3 mg/kg,,CHEMBL621607,
Autocuration,,A,11954,,,1,,,U,,7602,BAO_0000218,,0,,,,22224,Area under curve after oral dose of 3.87 mg/kg,,CHEMBL621608,
Autocuration,,A,5237,,,1,,,U,,7603,BAO_0000019,,0,,,,22224,Area under curve was determined,,CHEMBL621609,
Autocuration,,A,4026,,,1,,,U,,7604,BAO_0000218,,0,,,,22224,Area under curve at a dose of 10 mg/kg,,CHEMBL621610,
Intermediate,,A,5237,,,1,,,N,,7605,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined; ND=No data,Rattus norvegicus,CHEMBL621611,
Intermediate,,A,14793,,,1,,,N,,7606,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL621612,
Intermediate,,A,14793,,,1,,,N,,7607,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,Rattus norvegicus,CHEMBL622308,
Intermediate,,A,14793,,,1,,,N,,7608,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL622309,
Intermediate,,A,14793,,,1,,,N,,7609,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered intravenously at a dose of 10 mg/kg for infinite hours,Rattus norvegicus,CHEMBL622310,
Intermediate,,A,14793,,,1,,,N,,7610,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL622311,
Intermediate,,A,14793,,,1,,,N,,7611,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered perorally at a dose of 100 mg/kg for infinite hours; Not calculated,Rattus norvegicus,CHEMBL622312,
Intermediate,,A,14793,,,1,,,N,,7612,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL622931,
Intermediate,,A,14793,,,1,,,N,,7613,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat brain when administered perorally at a dose of 10 mg/kg for infinite hours; Not calculated,Rattus norvegicus,CHEMBL622932,
Intermediate,,A,14793,,,1,,,N,,7614,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL622736,Plasma
Intermediate,,A,14793,,,1,,,N,,7615,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered intraperitoneally at a dose of 10 mg/kg for infinite hours,Rattus norvegicus,CHEMBL622737,Plasma
Intermediate,,A,14793,,,1,,,N,,7616,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL622738,Plasma
Intermediate,,A,14793,,,1,,,N,,7617,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered intravenously at a dose of 10 mg/kg for infinite hours,Rattus norvegicus,CHEMBL622739,Plasma
Intermediate,,A,14793,,,1,,,N,,7618,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL622740,Plasma
Intermediate,,A,14793,,,1,,,N,,7619,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered perorally at a dose of 100 mg/kg for infinite hours,Rattus norvegicus,CHEMBL622741,Plasma
Intermediate,,A,14793,,,1,,,N,,7620,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for 4 or 6 hours,Rattus norvegicus,CHEMBL622742,Plasma
Intermediate,,A,14793,,,1,,,N,,7621,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve was evaluated in rat plasma when administered perorally at a dose of 10 mg/kg for infinite hours,Rattus norvegicus,CHEMBL622743,Plasma
Intermediate,,A,11637,,,1,,,N,,7622,BAO_0000218,,1,,10090.0,1969.0,50594,AUC in mice,Mus musculus,CHEMBL622744,Plasma
Autocuration,,A,11149,,,1,,,U,,7623,BAO_0000019,,0,,,,22224,Area under curve was measured from the graph obtained from concentration Vs time,,CHEMBL624134,
Autocuration,,A,10016,,,1,,,U,,7624,BAO_0000019,,0,,,,22224,Area under curve value of compound per hour after oral administration,,CHEMBL624135,
Intermediate,,A,17796,,,1,,,N,,7625,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined after oral administration in rats,Rattus norvegicus,CHEMBL624136,
Intermediate,,A,17796,,,1,,,N,,7626,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined after oral administration in rats; No data,Rattus norvegicus,CHEMBL624137,
Intermediate,,A,17796,,,1,,,N,,7627,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined after oral administration in rats;No data,Rattus norvegicus,CHEMBL624320,
Intermediate,,A,12923,,,1,,,N,,7628,BAO_0000218,,1,,9615.0,,50588,Area under curve was determined by HPLC at a dosage of 2.27 mg/kg administered intravenously by bolus method in dog,Canis lupus familiaris,CHEMBL624321,
Intermediate,,A,15372,,,1,,,N,,7629,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound after iv dose of 4.74 mg/kg in rats,Rattus norvegicus,CHEMBL624322,
Intermediate,,A,15372,,,1,,,N,,7630,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound after iv dose of 5.06 in rats,Rattus norvegicus,CHEMBL624323,
Intermediate,,A,15372,,,1,,,N,,7631,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound after iv dose of 5.10 mg/kg in rats,Rattus norvegicus,CHEMBL624324,
Intermediate,,A,15372,,,1,,,N,,7632,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound after po dose of 5.01 mg/kg in rats,Rattus norvegicus,CHEMBL624325,
Intermediate,,A,15372,,,1,,,N,,7633,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound after po dose of 5.03 mg/kg in rats,Rattus norvegicus,CHEMBL624326,
Intermediate,,A,15372,,,1,,,N,,7634,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound after po dose of 5.22 mg/kg in rats,Rattus norvegicus,CHEMBL624327,
Intermediate,,A,15372,,,1,,,N,,7635,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound after po dose of 5.46 mg/kg in rats,Rattus norvegicus,CHEMBL624328,
Intermediate,,A,14169,,,1,,,N,,7636,BAO_0000218,,1,,9615.0,,50588,Area under curve was determined in Dogs after peroral administration,Canis lupus familiaris,CHEMBL627848,
Intermediate,,A,14169,,,1,,,N,,7637,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in Rats after peroral administration,Rattus norvegicus,CHEMBL627849,
Intermediate,,A,14258,,,1,,,N,,7638,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in carotid blood of rat when administered intradermally,Rattus norvegicus,CHEMBL627850,
Intermediate,,A,14258,,,1,,,N,,7639,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in portal blood of rat when administered intradermally,Rattus norvegicus,CHEMBL627851,
Intermediate,,A,15011,,,1,,,N,,7640,BAO_0000218,,1,,10090.0,,50594,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,Mus musculus,CHEMBL627852,
Intermediate,,A,15011,,,1,,,N,,7641,BAO_0000218,,1,,10090.0,,50594,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,Mus musculus,CHEMBL627853,
Intermediate,,A,15011,,,1,,,N,,7642,BAO_0000218,,1,,10090.0,,50594,Area under curve was determined using 0.4% Methyl cellulose (MC) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (micronized sample),Mus musculus,CHEMBL627854,
Intermediate,,A,15011,,,1,,,N,,7643,BAO_0000218,,1,,10090.0,,50594,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg,Mus musculus,CHEMBL627855,
Intermediate,,A,15011,,,1,,,N,,7644,BAO_0000218,,1,,10090.0,,50594,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered intravenously to nude mice at a dose of 25 mg/kg (run time 7 hr),Mus musculus,CHEMBL627856,
Intermediate,,A,15011,,,1,,,N,,7645,BAO_0000218,,1,,10090.0,,50594,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg,Mus musculus,CHEMBL875339,
Intermediate,,A,15011,,,1,,,N,,7646,BAO_0000218,,1,,10090.0,,50594,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (Run time = 7 hr),Mus musculus,CHEMBL627857,
Intermediate,,A,11195,In vivo,,1,,,N,,7647,BAO_0000218,,1,,10116.0,2106.0,50597,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 65 mins after i.v. administration,Rattus norvegicus,CHEMBL627858,Spleen
Intermediate,,A,10130,,,1,,,N,,7648,BAO_0000218,,1,,10116.0,178.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in blood; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627859,Blood
Intermediate,,A,10130,,,1,,,N,,7649,BAO_0000218,,1,,10116.0,955.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in brain; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627860,Brain
Intermediate,,A,10130,,,1,,,N,,7650,BAO_0000218,,1,,10116.0,948.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in heart; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627019,Heart
Intermediate,,A,10130,,,1,,,N,,7651,BAO_0000218,,1,,10116.0,2107.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in liver; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627020,Liver
Intermediate,,A,10130,,,1,,,N,,7652,BAO_0000218,,1,,10116.0,2048.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in lung; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627021,Lung
Intermediate,,A,10130,,,1,,,N,,7653,BAO_0000218,,1,,10116.0,2385.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in muscle; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627022,Muscle tissue
Intermediate,,A,10130,,,1,,,N,,7654,BAO_0000218,,1,,10116.0,,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in skin; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627023,
Intermediate,,A,10130,,,1,,,N,,7655,BAO_0000218,,1,,10116.0,2106.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in spleen; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627024,Spleen
Intermediate,,A,10130,,,1,,,N,,7656,BAO_0000218,,1,,10116.0,2046.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in thyroid; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627025,Thyroid gland
Intermediate,,A,10130,,,1,,,N,,7657,BAO_0000218,,1,,10116.0,2113.0,50597,In vivo biodistribution in rats after an intravenous injection at 15 min was determined in kidney; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627026,Kidney
Intermediate,,A,10130,,,1,,,N,,7658,BAO_0000218,,1,,10116.0,178.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in blood; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627027,Blood
Intermediate,,A,10130,,,1,,,N,,7659,BAO_0000218,,1,,10116.0,955.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in brain; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627028,Brain
Intermediate,,A,10130,,,1,,,N,,7660,BAO_0000218,,1,,10116.0,948.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in heart; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627029,Heart
Intermediate,,A,10130,,,1,,,N,,7661,BAO_0000218,,1,,10116.0,2113.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in kidney; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627030,Kidney
Intermediate,,A,10130,,,1,,,N,,7662,BAO_0000218,,1,,10116.0,2107.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,Rattus norvegicus,CHEMBL627031,Liver
