actor_id,last_name,film_id,first_name
7,MOSTEL,554,GRACE
7,MOSTEL,618,GRACE
7,MOSTEL,633,GRACE
7,MOSTEL,637,GRACE
7,MOSTEL,691,GRACE
7,MOSTEL,758,GRACE
7,MOSTEL,766,GRACE
7,MOSTEL,770,GRACE
7,MOSTEL,805,GRACE
7,MOSTEL,806,GRACE
7,MOSTEL,846,GRACE
7,MOSTEL,900,GRACE
7,MOSTEL,901,GRACE
7,MOSTEL,910,GRACE
7,MOSTEL,957,GRACE
7,MOSTEL,959,GRACE
8,JOHANSSON,47,MATTHEW
8,JOHANSSON,115,MATTHEW
8,JOHANSSON,158,MATTHEW
8,JOHANSSON,179,MATTHEW
8,JOHANSSON,195,MATTHEW
8,JOHANSSON,205,MATTHEW
8,JOHANSSON,255,MATTHEW
8,JOHANSSON,263,MATTHEW
8,JOHANSSON,321,MATTHEW
8,JOHANSSON,396,MATTHEW
8,JOHANSSON,458,MATTHEW
8,JOHANSSON,523,MATTHEW
8,JOHANSSON,532,MATTHEW
8,JOHANSSON,554,MATTHEW
8,JOHANSSON,752,MATTHEW
8,JOHANSSON,769,MATTHEW
8,JOHANSSON,771,MATTHEW
8,JOHANSSON,859,MATTHEW
8,JOHANSSON,895,MATTHEW
8,JOHANSSON,936,MATTHEW
9,SWANK,30,JOE
9,SWANK,74,JOE
9,SWANK,147,JOE
9,SWANK,148,JOE
9,SWANK,191,JOE
9,SWANK,200,JOE
9,SWANK,204,JOE
9,SWANK,434,JOE
9,SWANK,510,JOE
9,SWANK,514,JOE
9,SWANK,552,JOE
9,SWANK,650,JOE
9,SWANK,671,JOE
9,SWANK,697,JOE
9,SWANK,722,JOE
9,SWANK,752,JOE
9,SWANK,811,JOE
9,SWANK,815,JOE
9,SWANK,865,JOE
9,SWANK,873,JOE
9,SWANK,889,JOE
9,SWANK,903,JOE
9,SWANK,926,JOE
9,SWANK,964,JOE
9,SWANK,974,JOE
10,GABLE,1,CHRISTIAN
10,GABLE,9,CHRISTIAN
10,GABLE,191,CHRISTIAN
10,GABLE,236,CHRISTIAN
10,GABLE,251,CHRISTIAN
10,GABLE,366,CHRISTIAN
10,GABLE,477,CHRISTIAN
10,GABLE,480,CHRISTIAN
10,GABLE,522,CHRISTIAN
10,GABLE,530,CHRISTIAN
10,GABLE,587,CHRISTIAN
10,GABLE,694,CHRISTIAN
10,GABLE,703,CHRISTIAN
10,GABLE,716,CHRISTIAN
10,GABLE,782,CHRISTIAN
10,GABLE,914,CHRISTIAN
10,GABLE,929,CHRISTIAN
10,GABLE,930,CHRISTIAN
10,GABLE,964,CHRISTIAN
10,GABLE,966,CHRISTIAN
10,GABLE,980,CHRISTIAN
10,GABLE,983,CHRISTIAN
11,CAGE,118,ZERO
11,CAGE,205,ZERO
11,CAGE,281,ZERO
11,CAGE,283,ZERO
11,CAGE,348,ZERO
11,CAGE,364,ZERO
11,CAGE,395,ZERO
11,CAGE,429,ZERO
11,CAGE,433,ZERO
11,CAGE,453,ZERO
11,CAGE,485,ZERO
11,CAGE,532,ZERO
11,CAGE,567,ZERO
11,CAGE,587,ZERO
11,CAGE,597,ZERO
11,CAGE,636,ZERO
11,CAGE,709,ZERO
11,CAGE,850,ZERO
11,CAGE,854,ZERO
11,CAGE,888,ZERO
11,CAGE,896,ZERO
11,CAGE,928,ZERO
11,CAGE,938,ZERO
11,CAGE,969,ZERO
11,CAGE,988,ZERO
12,BERRY,16,KARL
12,BERRY,17,KARL
12,BERRY,34,KARL
12,BERRY,37,KARL
12,BERRY,91,KARL
12,BERRY,92,KARL
12,BERRY,107,KARL
12,BERRY,155,KARL
12,BERRY,177,KARL
12,BERRY,208,KARL
12,BERRY,213,KARL
12,BERRY,216,KARL
12,BERRY,243,KARL
12,BERRY,344,KARL
12,BERRY,400,KARL
12,BERRY,416,KARL
12,BERRY,420,KARL
12,BERRY,457,KARL
12,BERRY,513,KARL
12,BERRY,540,KARL
12,BERRY,593,KARL
12,BERRY,631,KARL
12,BERRY,635,KARL
12,BERRY,672,KARL
12,BERRY,716,KARL
12,BERRY,728,KARL
12,BERRY,812,KARL
12,BERRY,838,KARL
12,BERRY,871,KARL
12,BERRY,880,KARL
12,BERRY,945,KARL
13,WOOD,17,UMA
13,WOOD,29,UMA
13,WOOD,45,UMA
13,WOOD,87,UMA
13,WOOD,110,UMA
13,WOOD,144,UMA
13,WOOD,154,UMA
13,WOOD,162,UMA
13,WOOD,203,UMA
13,WOOD,254,UMA
13,WOOD,337,UMA
13,WOOD,346,UMA
13,WOOD,381,UMA
13,WOOD,385,UMA
13,WOOD,427,UMA
13,WOOD,456,UMA
13,WOOD,513,UMA
13,WOOD,515,UMA
13,WOOD,522,UMA
13,WOOD,524,UMA
13,WOOD,528,UMA
13,WOOD,571,UMA
13,WOOD,588,UMA
13,WOOD,597,UMA
13,WOOD,600,UMA
13,WOOD,718,UMA
13,WOOD,729,UMA
13,WOOD,816,UMA
13,WOOD,817,UMA
13,WOOD,832,UMA
13,WOOD,833,UMA
13,WOOD,843,UMA
13,WOOD,897,UMA
13,WOOD,966,UMA
13,WOOD,998,UMA
14,BERGEN,154,VIVIEN
14,BERGEN,187,VIVIEN
14,BERGEN,232,VIVIEN
14,BERGEN,241,VIVIEN
14,BERGEN,253,VIVIEN
14,BERGEN,255,VIVIEN
14,BERGEN,258,VIVIEN
14,BERGEN,284,VIVIEN
14,BERGEN,292,VIVIEN
14,BERGEN,370,VIVIEN
14,BERGEN,415,VIVIEN
14,BERGEN,417,VIVIEN
14,BERGEN,418,VIVIEN
14,BERGEN,454,VIVIEN
14,BERGEN,472,VIVIEN
14,BERGEN,475,VIVIEN
14,BERGEN,495,VIVIEN
14,BERGEN,536,VIVIEN
14,BERGEN,537,VIVIEN
14,BERGEN,612,VIVIEN
14,BERGEN,688,VIVIEN
14,BERGEN,759,VIVIEN
14,BERGEN,764,VIVIEN
14,BERGEN,847,VIVIEN
14,BERGEN,856,VIVIEN
14,BERGEN,890,VIVIEN
14,BERGEN,908,VIVIEN
14,BERGEN,919,VIVIEN
14,BERGEN,948,VIVIEN
14,BERGEN,970,VIVIEN
15,OLIVIER,31,CUBA
15,OLIVIER,89,CUBA
15,OLIVIER,91,CUBA
15,OLIVIER,108,CUBA
15,OLIVIER,125,CUBA
15,OLIVIER,236,CUBA
15,OLIVIER,275,CUBA
15,OLIVIER,280,CUBA
15,OLIVIER,326,CUBA
15,OLIVIER,342,CUBA
15,OLIVIER,414,CUBA
15,OLIVIER,445,CUBA
15,OLIVIER,500,CUBA
15,OLIVIER,502,CUBA
15,OLIVIER,541,CUBA
15,OLIVIER,553,CUBA
15,OLIVIER,594,CUBA
15,OLIVIER,626,CUBA
15,OLIVIER,635,CUBA
15,OLIVIER,745,CUBA
15,OLIVIER,783,CUBA
15,OLIVIER,795,CUBA
15,OLIVIER,817,CUBA
15,OLIVIER,886,CUBA
15,OLIVIER,924,CUBA
15,OLIVIER,949,CUBA
15,OLIVIER,968,CUBA
15,OLIVIER,985,CUBA
16,COSTNER,80,FRED
16,COSTNER,87,FRED
16,COSTNER,101,FRED
16,COSTNER,121,FRED
16,COSTNER,155,FRED
16,COSTNER,177,FRED
16,COSTNER,218,FRED
16,COSTNER,221,FRED
16,COSTNER,267,FRED
16,COSTNER,269,FRED
16,COSTNER,271,FRED
16,COSTNER,280,FRED
16,COSTNER,287,FRED
16,COSTNER,345,FRED
16,COSTNER,438,FRED
16,COSTNER,453,FRED
16,COSTNER,455,FRED
16,COSTNER,456,FRED
16,COSTNER,503,FRED
16,COSTNER,548,FRED
16,COSTNER,582,FRED
16,COSTNER,583,FRED
16,COSTNER,717,FRED
16,COSTNER,758,FRED
16,COSTNER,779,FRED
16,COSTNER,886,FRED
16,COSTNER,967,FRED
17,VOIGHT,96,HELEN
17,VOIGHT,119,HELEN
17,VOIGHT,124,HELEN
17,VOIGHT,127,HELEN
17,VOIGHT,154,HELEN
17,VOIGHT,199,HELEN
17,VOIGHT,201,HELEN
17,VOIGHT,236,HELEN
17,VOIGHT,280,HELEN
17,VOIGHT,310,HELEN
17,VOIGHT,313,HELEN
17,VOIGHT,378,HELEN
17,VOIGHT,457,HELEN
17,VOIGHT,469,HELEN
17,VOIGHT,478,HELEN
17,VOIGHT,500,HELEN
17,VOIGHT,515,HELEN
17,VOIGHT,521,HELEN
17,VOIGHT,573,HELEN
17,VOIGHT,603,HELEN
17,VOIGHT,606,HELEN
17,VOIGHT,734,HELEN
17,VOIGHT,770,HELEN
17,VOIGHT,794,HELEN
17,VOIGHT,800,HELEN
17,VOIGHT,853,HELEN
17,VOIGHT,873,HELEN
17,VOIGHT,874,HELEN
17,VOIGHT,880,HELEN
17,VOIGHT,948,HELEN
17,VOIGHT,957,HELEN
17,VOIGHT,959,HELEN
18,TORN,44,DAN
18,TORN,84,DAN
18,TORN,144,DAN
18,TORN,172,DAN
18,TORN,268,DAN
18,TORN,279,DAN
18,TORN,280,DAN
18,TORN,321,DAN
18,TORN,386,DAN
18,TORN,460,DAN
18,TORN,462,DAN
18,TORN,484,DAN
18,TORN,536,DAN
18,TORN,561,DAN
18,TORN,612,DAN
18,TORN,717,DAN
18,TORN,808,DAN
18,TORN,842,DAN
18,TORN,863,DAN
18,TORN,883,DAN
18,TORN,917,DAN
18,TORN,944,DAN
19,FAWCETT,2,BOB
19,FAWCETT,3,BOB
19,FAWCETT,144,BOB
19,FAWCETT,152,BOB
19,FAWCETT,182,BOB
19,FAWCETT,208,BOB
19,FAWCETT,212,BOB
19,FAWCETT,217,BOB
19,FAWCETT,266,BOB
19,FAWCETT,404,BOB
19,FAWCETT,428,BOB
19,FAWCETT,473,BOB
19,FAWCETT,490,BOB
19,FAWCETT,510,BOB
19,FAWCETT,513,BOB
19,FAWCETT,644,BOB
19,FAWCETT,670,BOB
19,FAWCETT,673,BOB
19,FAWCETT,711,BOB
19,FAWCETT,750,BOB
19,FAWCETT,752,BOB
19,FAWCETT,756,BOB
19,FAWCETT,771,BOB
19,FAWCETT,785,BOB
19,FAWCETT,877,BOB
20,TRACY,1,LUCILLE
20,TRACY,54,LUCILLE
20,TRACY,63,LUCILLE
20,TRACY,140,LUCILLE
20,TRACY,146,LUCILLE
20,TRACY,165,LUCILLE
20,TRACY,231,LUCILLE
20,TRACY,243,LUCILLE
20,TRACY,269,LUCILLE
20,TRACY,274,LUCILLE
20,TRACY,348,LUCILLE
20,TRACY,366,LUCILLE
20,TRACY,445,LUCILLE
20,TRACY,478,LUCILLE
20,TRACY,492,LUCILLE
20,TRACY,499,LUCILLE
20,TRACY,527,LUCILLE
20,TRACY,531,LUCILLE
20,TRACY,538,LUCILLE
20,TRACY,589,LUCILLE
20,TRACY,643,LUCILLE
20,TRACY,652,LUCILLE
20,TRACY,663,LUCILLE
20,TRACY,714,LUCILLE
20,TRACY,717,LUCILLE
20,TRACY,757,LUCILLE
20,TRACY,784,LUCILLE
20,TRACY,863,LUCILLE
20,TRACY,962,LUCILLE
20,TRACY,977,LUCILLE
21,PALTROW,6,KIRSTEN
21,PALTROW,87,KIRSTEN
21,PALTROW,88,KIRSTEN
21,PALTROW,142,KIRSTEN
21,PALTROW,159,KIRSTEN
21,PALTROW,179,KIRSTEN
21,PALTROW,253,KIRSTEN
21,PALTROW,281,KIRSTEN
21,PALTROW,321,KIRSTEN
21,PALTROW,398,KIRSTEN
21,PALTROW,426,KIRSTEN
21,PALTROW,429,KIRSTEN
21,PALTROW,497,KIRSTEN
21,PALTROW,507,KIRSTEN
21,PALTROW,530,KIRSTEN
21,PALTROW,680,KIRSTEN
21,PALTROW,686,KIRSTEN
21,PALTROW,700,KIRSTEN
21,PALTROW,702,KIRSTEN
21,PALTROW,733,KIRSTEN
21,PALTROW,734,KIRSTEN
21,PALTROW,798,KIRSTEN
21,PALTROW,804,KIRSTEN
21,PALTROW,887,KIRSTEN
21,PALTROW,893,KIRSTEN
21,PALTROW,920,KIRSTEN
21,PALTROW,983,KIRSTEN
22,MARX,9,ELVIS
22,MARX,23,ELVIS
22,MARX,56,ELVIS
22,MARX,89,ELVIS
22,MARX,111,ELVIS
22,MARX,146,ELVIS
22,MARX,291,ELVIS
22,MARX,294,ELVIS
22,MARX,349,ELVIS
22,MARX,369,ELVIS
22,MARX,418,ELVIS
22,MARX,430,ELVIS
22,MARX,483,ELVIS
22,MARX,491,ELVIS
22,MARX,495,ELVIS
22,MARX,536,ELVIS
22,MARX,600,ELVIS
22,MARX,634,ELVIS
22,MARX,648,ELVIS
22,MARX,688,ELVIS
22,MARX,731,ELVIS
22,MARX,742,ELVIS
22,MARX,775,ELVIS
22,MARX,802,ELVIS
22,MARX,912,ELVIS
22,MARX,964,ELVIS
23,KILMER,6,SANDRA
23,KILMER,42,SANDRA
23,KILMER,78,SANDRA
23,KILMER,105,SANDRA
23,KILMER,116,SANDRA
23,KILMER,117,SANDRA
23,KILMER,125,SANDRA
23,KILMER,212,SANDRA
23,KILMER,226,SANDRA
23,KILMER,235,SANDRA
23,KILMER,254,SANDRA
23,KILMER,367,SANDRA
23,KILMER,370,SANDRA
23,KILMER,414,SANDRA
23,KILMER,419,SANDRA
23,KILMER,435,SANDRA
23,KILMER,449,SANDRA
23,KILMER,491,SANDRA
23,KILMER,536,SANDRA
23,KILMER,549,SANDRA
23,KILMER,636,SANDRA
23,KILMER,649,SANDRA
23,KILMER,673,SANDRA
23,KILMER,691,SANDRA
23,KILMER,766,SANDRA
23,KILMER,782,SANDRA
23,KILMER,804,SANDRA
23,KILMER,820,SANDRA
23,KILMER,826,SANDRA
23,KILMER,833,SANDRA
23,KILMER,842,SANDRA
23,KILMER,853,SANDRA
23,KILMER,855,SANDRA
23,KILMER,856,SANDRA
23,KILMER,935,SANDRA
23,KILMER,981,SANDRA
23,KILMER,997,SANDRA
24,STREEP,3,CAMERON
24,STREEP,83,CAMERON
24,STREEP,112,CAMERON
24,STREEP,126,CAMERON
24,STREEP,148,CAMERON
24,STREEP,164,CAMERON
24,STREEP,178,CAMERON
24,STREEP,194,CAMERON
24,STREEP,199,CAMERON
24,STREEP,242,CAMERON
24,STREEP,256,CAMERON
24,STREEP,277,CAMERON
24,STREEP,335,CAMERON
24,STREEP,405,CAMERON
24,STREEP,463,CAMERON
24,STREEP,515,CAMERON
24,STREEP,585,CAMERON
24,STREEP,603,CAMERON
24,STREEP,653,CAMERON
24,STREEP,704,CAMERON
24,STREEP,781,CAMERON
24,STREEP,829,CAMERON
24,STREEP,832,CAMERON
24,STREEP,969,CAMERON
25,BLOOM,21,KEVIN
25,BLOOM,86,KEVIN
25,BLOOM,153,KEVIN
25,BLOOM,179,KEVIN
25,BLOOM,204,KEVIN
25,BLOOM,213,KEVIN
25,BLOOM,226,KEVIN
25,BLOOM,245,KEVIN
25,BLOOM,311,KEVIN
25,BLOOM,404,KEVIN
25,BLOOM,411,KEVIN
25,BLOOM,420,KEVIN
25,BLOOM,538,KEVIN
25,BLOOM,564,KEVIN
25,BLOOM,583,KEVIN
25,BLOOM,606,KEVIN
25,BLOOM,688,KEVIN
25,BLOOM,697,KEVIN
25,BLOOM,755,KEVIN
25,BLOOM,871,KEVIN
25,BLOOM,914,KEVIN
26,CRAWFORD,9,RIP
26,CRAWFORD,21,RIP
26,CRAWFORD,34,RIP
26,CRAWFORD,90,RIP
26,CRAWFORD,93,RIP
26,CRAWFORD,103,RIP
26,CRAWFORD,147,RIP
26,CRAWFORD,186,RIP
26,CRAWFORD,201,RIP
26,CRAWFORD,225,RIP
26,CRAWFORD,241,RIP
26,CRAWFORD,327,RIP
26,CRAWFORD,329,RIP
26,CRAWFORD,340,RIP
26,CRAWFORD,345,RIP
26,CRAWFORD,390,RIP
26,CRAWFORD,392,RIP
26,CRAWFORD,529,RIP
26,CRAWFORD,544,RIP
26,CRAWFORD,564,RIP
26,CRAWFORD,635,RIP
26,CRAWFORD,644,RIP
26,CRAWFORD,682,RIP
26,CRAWFORD,688,RIP
26,CRAWFORD,715,RIP
26,CRAWFORD,732,RIP
26,CRAWFORD,758,RIP
26,CRAWFORD,764,RIP
26,CRAWFORD,795,RIP
26,CRAWFORD,821,RIP
26,CRAWFORD,885,RIP
26,CRAWFORD,904,RIP
26,CRAWFORD,906,RIP
27,MCQUEEN,19,JULIA
27,MCQUEEN,34,JULIA
27,MCQUEEN,85,JULIA
27,MCQUEEN,150,JULIA
27,MCQUEEN,172,JULIA
27,MCQUEEN,273,JULIA
27,MCQUEEN,334,JULIA
27,MCQUEEN,347,JULIA
27,MCQUEEN,359,JULIA
27,MCQUEEN,398,JULIA
27,MCQUEEN,415,JULIA
27,MCQUEEN,462,JULIA
27,MCQUEEN,477,JULIA
27,MCQUEEN,500,JULIA
27,MCQUEEN,503,JULIA
27,MCQUEEN,540,JULIA
27,MCQUEEN,586,JULIA
27,MCQUEEN,593,JULIA
27,MCQUEEN,637,JULIA
27,MCQUEEN,679,JULIA
27,MCQUEEN,682,JULIA
27,MCQUEEN,695,JULIA
27,MCQUEEN,771,JULIA
27,MCQUEEN,805,JULIA
27,MCQUEEN,830,JULIA
27,MCQUEEN,854,JULIA
27,MCQUEEN,873,JULIA
27,MCQUEEN,880,JULIA
27,MCQUEEN,889,JULIA
27,MCQUEEN,904,JULIA
27,MCQUEEN,967,JULIA
27,MCQUEEN,986,JULIA
27,MCQUEEN,996,JULIA
28,HOFFMAN,14,WOODY
28,HOFFMAN,43,WOODY
28,HOFFMAN,58,WOODY
28,HOFFMAN,74,WOODY
28,HOFFMAN,96,WOODY
28,HOFFMAN,107,WOODY
28,HOFFMAN,259,WOODY
28,HOFFMAN,263,WOODY
28,HOFFMAN,287,WOODY
28,HOFFMAN,358,WOODY
28,HOFFMAN,502,WOODY
28,HOFFMAN,508,WOODY
28,HOFFMAN,532,WOODY
28,HOFFMAN,551,WOODY
28,HOFFMAN,574,WOODY
28,HOFFMAN,597,WOODY
28,HOFFMAN,619,WOODY
28,HOFFMAN,625,WOODY
28,HOFFMAN,652,WOODY
28,HOFFMAN,679,WOODY
28,HOFFMAN,743,WOODY
28,HOFFMAN,790,WOODY
28,HOFFMAN,793,WOODY
28,HOFFMAN,816,WOODY
28,HOFFMAN,827,WOODY
28,HOFFMAN,835,WOODY
28,HOFFMAN,879,WOODY
28,HOFFMAN,908,WOODY
28,HOFFMAN,953,WOODY
28,HOFFMAN,973,WOODY
28,HOFFMAN,994,WOODY
29,WAYNE,10,ALEC
29,WAYNE,79,ALEC
29,WAYNE,105,ALEC
29,WAYNE,110,ALEC
29,WAYNE,131,ALEC
29,WAYNE,133,ALEC
29,WAYNE,172,ALEC
29,WAYNE,226,ALEC
29,WAYNE,273,ALEC
29,WAYNE,282,ALEC
29,WAYNE,296,ALEC
29,WAYNE,311,ALEC
29,WAYNE,335,ALEC
29,WAYNE,342,ALEC
29,WAYNE,436,ALEC
29,WAYNE,444,ALEC
29,WAYNE,449,ALEC
29,WAYNE,462,ALEC
29,WAYNE,482,ALEC
29,WAYNE,488,ALEC
29,WAYNE,519,ALEC
29,WAYNE,547,ALEC
29,WAYNE,590,ALEC
29,WAYNE,646,ALEC
29,WAYNE,723,ALEC
29,WAYNE,812,ALEC
29,WAYNE,862,ALEC
29,WAYNE,928,ALEC
29,WAYNE,944,ALEC
30,PECK,1,SANDRA
30,PECK,53,SANDRA
30,PECK,64,SANDRA
30,PECK,69,SANDRA
30,PECK,77,SANDRA
30,PECK,87,SANDRA
30,PECK,260,SANDRA
30,PECK,262,SANDRA
30,PECK,286,SANDRA
30,PECK,292,SANDRA
30,PECK,301,SANDRA
30,PECK,318,SANDRA
30,PECK,321,SANDRA
30,PECK,357,SANDRA
30,PECK,565,SANDRA
30,PECK,732,SANDRA
30,PECK,797,SANDRA
30,PECK,838,SANDRA
30,PECK,945,SANDRA
31,SOBIESKI,88,SISSY
31,SOBIESKI,146,SISSY
31,SOBIESKI,163,SISSY
31,SOBIESKI,164,SISSY
31,SOBIESKI,188,SISSY
31,SOBIESKI,299,SISSY
31,SOBIESKI,308,SISSY
31,SOBIESKI,368,SISSY
31,SOBIESKI,380,SISSY
31,SOBIESKI,431,SISSY
31,SOBIESKI,585,SISSY
31,SOBIESKI,637,SISSY
31,SOBIESKI,700,SISSY
31,SOBIESKI,739,SISSY
31,SOBIESKI,793,SISSY
31,SOBIESKI,802,SISSY
31,SOBIESKI,880,SISSY
31,SOBIESKI,978,SISSY
32,HACKMAN,65,TIM
32,HACKMAN,84,TIM
32,HACKMAN,103,TIM
32,HACKMAN,112,TIM
32,HACKMAN,136,TIM
32,HACKMAN,197,TIM
32,HACKMAN,199,TIM
32,HACKMAN,219,TIM
32,HACKMAN,309,TIM
32,HACKMAN,312,TIM
32,HACKMAN,401,TIM
32,HACKMAN,427,TIM
32,HACKMAN,431,TIM
32,HACKMAN,523,TIM
32,HACKMAN,567,TIM
32,HACKMAN,585,TIM
32,HACKMAN,606,TIM
32,HACKMAN,651,TIM
32,HACKMAN,667,TIM
32,HACKMAN,669,TIM
32,HACKMAN,815,TIM
32,HACKMAN,928,TIM
32,HACKMAN,980,TIM
33,PECK,56,MILLA
33,PECK,112,MILLA
33,PECK,135,MILLA
33,PECK,154,MILLA
33,PECK,214,MILLA
33,PECK,252,MILLA
33,PECK,305,MILLA
33,PECK,306,MILLA
33,PECK,473,MILLA
33,PECK,489,MILLA
33,PECK,574,MILLA
33,PECK,618,MILLA
33,PECK,667,MILLA
33,PECK,694,MILLA
33,PECK,712,MILLA
33,PECK,735,MILLA
33,PECK,737,MILLA
33,PECK,754,MILLA
33,PECK,775,MILLA
33,PECK,878,MILLA
33,PECK,881,MILLA
33,PECK,965,MILLA
33,PECK,972,MILLA
33,PECK,993,MILLA
34,OLIVIER,43,AUDREY
34,OLIVIER,90,AUDREY
34,OLIVIER,119,AUDREY
34,OLIVIER,125,AUDREY
34,OLIVIER,172,AUDREY
34,OLIVIER,182,AUDREY
34,OLIVIER,244,AUDREY
34,OLIVIER,336,AUDREY
34,OLIVIER,389,AUDREY
34,OLIVIER,393,AUDREY
34,OLIVIER,438,AUDREY
34,OLIVIER,493,AUDREY
34,OLIVIER,502,AUDREY
34,OLIVIER,525,AUDREY
34,OLIVIER,668,AUDREY
34,OLIVIER,720,AUDREY
34,OLIVIER,779,AUDREY
34,OLIVIER,788,AUDREY
34,OLIVIER,794,AUDREY
34,OLIVIER,836,AUDREY
34,OLIVIER,846,AUDREY
34,OLIVIER,853,AUDREY
34,OLIVIER,929,AUDREY
34,OLIVIER,950,AUDREY
34,OLIVIER,971,AUDREY
