assay_tissue,src_id,doc_id,variant_id,assay_test_type,src_assay_id,tid,assay_category,assay_subcellular_fraction,assay_cell_type,chembl_id,description,assay_organism,confidence_score,assay_tax_id,cell_id,curated_by,relationship_type,bao_format,tissue_id,assay_id,assay_type,assay_strain
,1,11324,,,,50185,,,,CHEMBL615131,"The compound was tested for minimum inhibitory concentration in Staphylococcus aureus,147N penicillin sensitive Staphylococcus aureus",Staphylococcus aureus,1,1280.0,,Intermediate,N,BAO_0000218,,16,F,
,1,11347,,,,100122,,,,CHEMBL884521,Inhibition of cytochrome P450 progesterone 15-alpha hydroxylase,Rattus norvegicus,9,10116.0,,Expert,D,BAO_0000357,,17,A,
,1,16474,,,,12054,,,,CHEMBL615132,Concentration that cause 50% activation of human reticulocyte 15-lipoxygenase (15-HLO),,8,,,Autocuration,H,BAO_0000357,,18,B,
,1,10091,,,,12054,,,,CHEMBL615133,Inhibition of partially purified 15-lipoxygenase from human leukocytes,,8,,,Autocuration,H,BAO_0000019,,19,B,
,1,16474,,,,12054,,,,CHEMBL615134,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO),,8,,,Autocuration,H,BAO_0000357,,20,B,
,1,16474,,,,12054,,,,CHEMBL615135,Compound was evaluated for the percent increase in activation concentration of human reticulocyte 15-lipoxygenase (15-HLO),,8,,,Autocuration,H,BAO_0000357,,21,B,
,1,16474,,,,12054,,,,CHEMBL615136,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO),,8,,,Autocuration,H,BAO_0000357,,22,B,
,1,16474,,,,12054,,,,CHEMBL615137,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO); NI is no inhibition,,8,,,Autocuration,H,BAO_0000357,,23,B,
,1,16474,,,,12054,,,,CHEMBL615138,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO); NI is no inhibition,,8,,,Autocuration,H,BAO_0000357,,24,B,
,1,14352,,,,22226,,,,CHEMBL836324,"Inhibitory concentration against 15-lipoxygenase, by inhibiting 15-HETE production by human umbilical vein endothelial cells (HUVEC) stimulated by calcium ionophore A 23187 at concentration of 10e-5 M.",,0,,,Autocuration,U,BAO_0000219,,25,B,
,1,5646,,,,12054,,,,CHEMBL615139,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,Oryctolagus cuniculus,8,9986.0,,Autocuration,H,BAO_0000357,,26,B,
,1,5646,,,,12054,,,,CHEMBL615140,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),Oryctolagus cuniculus,8,9986.0,,Autocuration,H,BAO_0000357,,27,B,
,1,10997,,,,12426,,,,CHEMBL615141,Inhibitory activity against 15-lipoxygenase in rat polymorphonuclear leukocytes,,8,,,Autocuration,H,BAO_0000219,,28,B,
,1,6309,,,,12054,,,,CHEMBL615142,Inhibitory activity against 15-lipoxygenase was determined obtained from soya bean,soya bean,8,3847.0,,Autocuration,H,BAO_0000357,,29,B,
,1,167,,,,12054,,,,CHEMBL615143,Inhibitory activity against soybean 15-lipoxygenase was evaluated,Glycine max,8,3847.0,,Autocuration,H,BAO_0000357,,30,B,
,1,167,,,,12054,,,,CHEMBL615144,Inhibitory activity against soybean 15-lipoxygenase was evaluated at 100 uM,Glycine max,8,3847.0,,Autocuration,H,BAO_0000357,,31,B,
,1,11087,,,,12054,,,,CHEMBL872867,The compound was tested for the in vitro inhibition of 15-lipoxygenase of soybean at a concentration of 10 uM,Glycine max,8,3847.0,,Autocuration,H,BAO_0000357,,32,B,
,1,11087,,,,12054,,,,CHEMBL615145,The compound was tested for the in vitro inhibition of 15-lipoxygenase of soybean at a concentration of 100 uM,Glycine max,8,3847.0,,Autocuration,H,BAO_0000357,,33,B,
,1,13622,,,,12054,,,,CHEMBL615146,Compound was tested in vitro for inhibition of 15-lipoxygenase soybean,Glycine max,8,3847.0,,Autocuration,H,BAO_0000357,,34,B,
,1,13622,,,,12054,,,,CHEMBL615147,Compound at 100 uM was tested in vitro for inhibition of 15-lipoxygenase soybean,Glycine max,8,3847.0,,Autocuration,H,BAO_0000357,,35,B,
,1,11347,,,,22226,,,,CHEMBL615148,Inhibition of cytochrome P450 progesterone 16-alpha hydroxylase,Rattus norvegicus,0,10116.0,,Autocuration,U,BAO_0000019,,36,A,
,1,5926,,,,22226,,,,CHEMBL615149,Binding affinity against bacterial 16S rRNA using mass spectrometry based assay,Escherichia coli,0,562.0,,Autocuration,U,BAO_0000019,,37,B,
,1,4567,,,,22226,,,,CHEMBL615150,Dissociation constant with dimeric 16S rRNA RNA construct B,,0,,,Autocuration,U,BAO_0000019,,38,B,
,1,3782,,,,22222,,,,CHEMBL615151,Dissociation constant towards 16S rRNA construct A,,3,,,Intermediate,M,BAO_0000225,,39,B,
,1,3782,,,,22222,,,,CHEMBL615152,Dissociation constant towards 16S rRNA construct B,,3,,,Intermediate,M,BAO_0000225,,40,B,
,1,4466,,,,100263,,,,CHEMBL615153,Binding affinity of aminoglycoside to 16S ribosomal RNA A-site in Escherichia coli,Escherichia coli,3,562.0,,Expert,M,BAO_0000225,,41,B,
,1,6592,,,,100263,,,,CHEMBL615154,Binding affinity for the 16S ribosomal RNA A-site of Escherichia coli,Escherichia coli,3,562.0,,Expert,M,BAO_0000225,,42,B,
,1,898,,,,13053,,,,CHEMBL615155,Inhibitory activity against human placenta 17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD type 2),,8,,,Autocuration,H,BAO_0000019,,43,B,
,1,898,,,,13053,,,,CHEMBL615156,Inhibitory constant against human placenta 17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD type 2),,8,,,Autocuration,H,BAO_0000019,,44,B,
,1,13163,,,,20001,,,,CHEMBL615157,The compound was tested at a concentration of 1 uM for inhibitory activity against 17 beta-hydroxysteroid dehydrogenase from human placental microsomes,Homo sapiens,8,9606.0,,Autocuration,H,BAO_0000019,,45,B,
,1,13163,,,,20001,,,,CHEMBL615158,The compound was tested at a concentration of 1 uM for inhibitory activity against 17 beta-hydroxysteroid dehydrogenase from human placental microsomes,Homo sapiens,8,9606.0,,Autocuration,H,BAO_0000019,,46,B,
,1,10691,,,,12971,,,,CHEMBL615159,"Inhibition of 17-alpha-hydroxylase/17,20 lyase from rat testes microsomal preparation",Rattus norvegicus,9,10116.0,,Expert,D,BAO_0000019,,47,B,
,1,10691,,,,12971,,,,CHEMBL615172,"Inhibition of 17-alpha-hydroxylase/17,20 lyase from rat testes microsomal preparation",Rattus norvegicus,9,10116.0,,Expert,D,BAO_0000019,,48,B,
,1,10691,,,,12971,,,,CHEMBL615173,"Percent inhibition of 17-alpha-hydroxylase/17,20 lyase of rat testes microsomes at 100 uM",Rattus norvegicus,9,10116.0,,Expert,D,BAO_0000019,,49,B,
,1,10691,,,,12971,,,,CHEMBL615174,"Percent inhibition of Steroid 17-alpha-hydroxylase/17,20 lyase of rat testes microsomes at 100 uM",Rattus norvegicus,9,10116.0,,Expert,D,BAO_0000019,,50,B,
,1,898,,,,13053,,,,CHEMBL884518,Inhibitory activity against human placenta 17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD type 2),,8,,,Autocuration,H,BAO_0000019,,51,B,
,1,912,,,,11512,,,,CHEMBL615175,Compound was tested for the inhibition of 17-beta-hydroxysteroid dehydrogenase type 1(17-beta-HSD type 1),,8,,,Autocuration,H,BAO_0000357,,52,B,
,1,912,,,,11512,,,,CHEMBL615176,Compound was tested for the inhibition of 17-beta-hydroxysteroid dehydrogenase type 1(17-beta-HSD type 1) at 1 uM concentration,,8,,,Autocuration,H,BAO_0000357,,53,B,
,1,912,,,,11512,,,,CHEMBL615177,Compound was tested for the inhibition of 17-beta-hydroxysteroid dehydrogenase type 1(17-beta-HSD type 1) at 10 uM concentration,,8,,,Autocuration,H,BAO_0000357,,54,B,
,1,15103,,,,104740,,Membranes,,CHEMBL615178,Selectivity ratio of binding affinity towards mu to delta receptors of rat brain membranes,Rattus norvegicus,5,10116.0,,Autocuration,D,BAO_0000249,,55,B,
,1,5116,,,,80002,,,1A9,CHEMBL615179,Cytotoxicity against ovarian cancer cell line (1A-9) of humans was determined,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,56,F,
,1,14578,,,,104835,,,Oocytes,CHEMBL615180,Functional antagonism by electrical assays in Xenopus oocytes expressing 1A/2A NMDA receptor subtype,Rattus norvegicus,7,10116.0,,Autocuration,D,BAO_0000219,,57,F,
,1,14578,,,,104821,,,Oocytes,CHEMBL615181,Functional antagonism by electrical assays in Xenopus oocytes expressing the 1A/2B NMDA receptor,Rattus norvegicus,7,10116.0,,Autocuration,D,BAO_0000219,,58,F,
,1,14578,,,,104848,,,Oocytes,CHEMBL615182,Functional antagonism by electrical assays in Xenopus oocytes expressing the 1A/2C NMDA receptor,Rattus norvegicus,7,10116.0,,Autocuration,D,BAO_0000219,,59,F,
,1,4787,,,,80002,,,1A9,CHEMBL615183,In vitro effective concentration required to reduce the number of human ovarian cancer (1A9) after 3-day incubation,Homo sapiens,1,9606.0,506.0,Expert,N,BAO_0000219,,60,F,
,1,4787,,,,80002,,,1A9,CHEMBL615184,In vitro effective concentration required to reduce the number of human ovarian cancer cells (1A9) after 3-day incubation,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,61,F,
,1,3547,,,,80002,,,1A9,CHEMBL615185,Cytotoxic activity against human ovarian cancer (1A9) cell line,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,62,F,
,1,3547,,,,80002,,,1A9,CHEMBL615186,Cytotoxic activity against human ovarian cancer (1A9) cell line; ND=Not determined,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,63,F,
,1,6726,,,,80002,,,1A9,CHEMBL615187,Effective dose of compound against replication of 1A9 cell line was evaluated,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,64,F,
,1,3455,,,,80002,,,1A9,CHEMBL885343,In vitro cytotoxic activity was determined against ovarian cancer (1A9) cell line,Homo sapiens,1,9606.0,506.0,Expert,N,BAO_0000219,,65,F,
,1,5726,,,,80002,,,1A9,CHEMBL615188,In vitro cytotoxicity evaluated against human ovarian cancer (1A9 cell line),Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,66,F,
,1,5726,,,,80002,,,1A9,CHEMBL615189,In vitro cytotoxicity evaluated against human ovarian cancer (1A9 cell line); NA is not active,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,67,F,
,1,5726,,,,80002,,,1A9,CHEMBL615190,In vitro percent inhibition evaluated against human ovarian cancer (1A9 cell line) at >20 ug/mL,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,68,F,
,1,3395,,,,80002,,,1A9,CHEMBL615191,Inhibitory activity against Taxol resistant 1A9 cell lines,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,69,F,
,1,3415,,,,80002,,,1A9,CHEMBL615192,Cytotoxicity against human ovarian cancer (1A9) cell lines.,Homo sapiens,1,9606.0,506.0,Expert,N,BAO_0000219,,70,F,
,1,3415,,,,80002,,,1A9,CHEMBL827083,Percentage inhibition of human ovarian cancer (1A9) cell lines.,Homo sapiens,1,9606.0,506.0,Expert,N,BAO_0000219,,71,F,
,1,17099,,,,80002,,,1A9,CHEMBL615193,Effective dose required for inhibitory activity against 1A9 human tumor cell line.,Homo sapiens,1,9606.0,506.0,Expert,N,BAO_0000219,,72,F,
,1,17099,,,,80002,,,1A9,CHEMBL615194,Percent inhibition against 1A9 human tumor cell line at 0.10 ug/mL,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,73,F,
,1,17099,,,,80002,,,1A9,CHEMBL615195,Percent inhibition against 1A9 human tumor cell line at <0.00008 ug/mL,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,74,F,
,1,17099,,,,80002,,,1A9,CHEMBL615196,Percent inhibition against 1A9 human tumor cell line at >10 ug/mL,Homo sapiens,1,9606.0,506.0,Intermediate,N,BAO_0000219,,75,F,
,1,17721,,,,81072,,,Jurkat,CHEMBL615197,Inhibitory concentration against Jurkat cells,Homo sapiens,1,9606.0,503.0,Intermediate,N,BAO_0000219,,76,F,
,1,1229,,,,22226,,,,CHEMBL615198,In vitro anticancer activity against 2 NCI SCLC cell lines; inactive,,0,,,Intermediate,U,BAO_0000019,,77,F,
,1,11347,,,,100121,,,,CHEMBL615199,Inhibition of cytochrome P450 progesterone 2-alpha-hydroxylase,Rattus norvegicus,9,10116.0,,Expert,D,BAO_0000357,,78,A,
,1,17117,,,,11231,,,,CHEMBL615200,"In vitro inhibition of human 2,3-oxidosqualene cyclase.",,8,,,Expert,H,BAO_0000357,,79,B,
,1,17117,,,,11231,,,,CHEMBL615201,"In vitro inhibition of human 2,3-oxidosqualene cyclase.",,8,,,Expert,H,BAO_0000357,,80,B,
,1,17117,,,,11231,,,,CHEMBL615202,"In vitro inhibition of human 2,3-oxidosqualene cyclase at 100 nM.",,8,,,Expert,H,BAO_0000357,,81,B,
,1,11375,,,,11231,,Microsomes,,CHEMBL615203,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene cyclase in Candida albicans microsomes",Candida albicans,8,5476.0,,Autocuration,H,BAO_0000251,,82,B,
,1,11375,,,,11231,,Microsomes,,CHEMBL615204,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in Candida albicans microsomes",Candida albicans,8,5476.0,,Autocuration,H,BAO_0000251,,83,B,
,1,11375,,,,11231,,Microsomes,,CHEMBL615205,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene cyclase in Saccharomyces cerevisiae microsomes",Saccharomyces cerevisiae,8,4932.0,,Autocuration,H,BAO_0000251,,84,B,
,1,11375,,,,11231,,Microsomes,,CHEMBL615206,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in Saccharomyces cerevisiae microsomes",Saccharomyces cerevisiae,8,4932.0,,Autocuration,H,BAO_0000251,,85,B,
Liver,1,11375,,,,12083,,Microsomes,,CHEMBL615207,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in pig liver microsomes",Sus scrofa,8,9823.0,,Autocuration,H,BAO_0000251,2107.0,86,B,
,1,791,,,,11231,,,,CHEMBL827084,"Concentration required to inhibit rat liver 2,3-oxidosqualene-lanosterol cyclase",Rattus norvegicus,8,10116.0,,Autocuration,H,BAO_0000019,,87,B,
,1,791,,,,11231,,,,CHEMBL615208,"Concentration required to inhibit rat liver 2,3-oxidosqualene-lanosterol cyclase (OSC)",Rattus norvegicus,8,10116.0,,Autocuration,H,BAO_0000019,,88,B,
,1,791,,,,11231,,,,CHEMBL615209,"Evaluated for its activity to inhibit rat liver 2,3-oxidosqualene-lanosterol cyclase, activity expressed as Ki",Rattus norvegicus,8,10116.0,,Autocuration,H,BAO_0000019,,89,B,
Liver,1,11375,,,,12083,,Microsomes,,CHEMBL615210,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene cyclase in rat liver microsomes",Rattus norvegicus,9,10116.0,,Autocuration,D,BAO_0000251,2107.0,90,B,
Liver,1,11375,,,,12083,,Microsomes,,CHEMBL615211,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in rat liver microsomes",Rattus norvegicus,9,10116.0,,Autocuration,D,BAO_0000251,2107.0,91,B,
Liver,1,153,,,,12083,,Microsomes,,CHEMBL615212,"Compound was evaluated for inhibitory activity against 2,3-oxidosqualene-lanosterol cyclase in rat liver microsomes",Rattus norvegicus,9,10116.0,,Autocuration,D,BAO_0000251,2107.0,92,B,
,1,8269,,,,11377,,,,CHEMBL615213,Molar concentration needed to give 50% prevention of 2-5A (Adenosine dependent endoribonuclease),,8,,,Expert,H,BAO_0000357,,93,B,
,1,8269,,,,11377,,,,CHEMBL615273,Molar concentration required to displace 50% of the radiolabeled probe from 2-5A (Adenosine dependent endoribonuclease) in endonuclease-nitrocellulose complex,,8,,,Expert,H,BAO_0000357,,94,B,
,1,17653,,,,81020,,,HepG2,CHEMBL615274,In vitro cytotoxic concentration required to inhibit hepatitisB virus (HBV) replication in 2.2.15 cell line,Homo sapiens,1,9606.0,726.0,Expert,N,BAO_0000219,,95,F,
,1,14277,,,,81020,,,HepG2,CHEMBL615275,50% Effective concentration of compound required for inhibiting intracellular viral replicative intermediate DNA in HBV-transfected 2.2.15 cell line.,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,96,F,
,1,1717,,,,81020,,,HepG2,CHEMBL615276,Antiviral activity against Hepatitis B virus in 2.2.15 cell line,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,97,F,
,1,14091,,,,81020,,,HepG2,CHEMBL615277,In vitro effective concentration against hepatitis B virus was determined in 2.2.15 cells,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,98,F,
,1,14091,,,,81020,,,HepG2,CHEMBL615326,In vitro effective concentration against hepatitis B virus was determined in 2.2.15 cells; Not determined,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,99,F,
,1,17653,,,,50606,,,,CHEMBL883130,In vitro effective concentration required to inhibit hepatitisB virus (HBV) replication in 2.2.15 cell line,Hepatitis B virus,1,10407.0,,Expert,N,BAO_0000218,,100,F,
,1,13105,,,,81020,,,HepG2,CHEMBL884519,Ability to inhibit the episomal HBV-DNA in 2.2.15 cells.,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,101,F,
,1,1717,,,,81020,,,HepG2,CHEMBL615327,Concentration required to inhibit 50% of 2.2.15 cell line,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,102,F,
,1,13105,,,,81020,,,HepG2,CHEMBL615328,Anti viral activity against 2.2.15 cells (concentration required to reduce the log phase cell growth by 50%).,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,103,A,
,1,13600,,,,50587,,,2.2.15,CHEMBL615329,Cytotoxic activity of compound against uninfected 2.2.15 cells.,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,104,F,
,1,13467,,,,50587,,,2.2.15,CHEMBL615330,Anti hepatitis-B virus activity was evaluated in 2.2.15 cells.,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,105,F,
,1,17477,,,,50606,,,2.2.15,CHEMBL615331,"Inhibition of the replication of HBV in 2.2.15 cells, by DNA hybridization assay",Hepatitis B virus,1,10407.0,,Expert,N,BAO_0000218,,106,F,
,1,1593,,,,50587,,,2.2.15,CHEMBL615332,In vitro anti-HBV activity in 2.2.15 cells,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,107,F,
,1,1593,,,,50587,,,2.2.15,CHEMBL615333,In vitro anti-HBV activity in 2.2.15 cells; Not determined,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,108,F,
,1,15089,,,,50587,,,2.2.15,CHEMBL615334,The compound was tested in vitro for the anti-HBV activity against 2.2.15 cells,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,109,F,
,1,15089,,,,50587,,,2.2.15,CHEMBL615335,The compound was tested in vitro for the anti-HBV activity in 2.2.15 cells,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,110,F,
,1,1593,,,,50587,,,2.2.15,CHEMBL615336,Cytotoxicity in 2.2.15 cells,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,111,F,
,1,1593,,,,50587,,,2.2.15,CHEMBL615337,Cytotoxicity in 2.2.15 cells; Not determined,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,112,F,
,1,13600,,,,50587,,,2.2.15,CHEMBL615338,Inhibitory activity of compound against hepatitis B virus (HBV) in growing cultures of 2.2.15 cells,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,113,F,
,1,13467,,,,50587,,,2.2.15,CHEMBL615339,The growth inhibition activity for the compound was evaluated in 2.2.15 cells.,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,114,F,
,1,13467,,,,50587,,,2.2.15,CHEMBL615340,Selectivity index was determined from the ratio of IC50 to the EC50 values evaluated in 2.2.15 cells.,Homo sapiens,1,9606.0,,Intermediate,N,BAO_0000218,,115,F,
,1,14764,,,,81020,,,HepG2,CHEMBL615341,Antiviral activity against HBV was determined in 2.215 cell line,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,116,F,
,1,6531,,,,22226,,Microsomes,,CHEMBL615342,Inhibition of 20-HETE synthesis in human renal microsomes,Homo sapiens,0,9606.0,,Autocuration,U,BAO_0000251,,117,B,
,1,17322,,,,22226,,,,CHEMBL615343,Inhibitory activity against 20-HETE production from arachidonic acid using human renal microsome 20-HETE synthase.,,0,,,Autocuration,U,BAO_0000019,,118,B,
,1,17072,,,,80612,,,2008,CHEMBL615344,Inhibitory concentration against 2008 (ovarian) cells,Homo sapiens,1,9606.0,388.0,Intermediate,N,BAO_0000219,,119,F,
,1,16936,,,,80612,,,2008,CHEMBL615345,50% Growth inhibitory concentration( GI 50 ) by using 2008 human ovarian carcinoma cell lines.,Homo sapiens,1,9606.0,388.0,Intermediate,N,BAO_0000219,,120,F,
,1,16936,,,,80612,,,2008,CHEMBL615346,Compound was tested for 50% growth inhibitory concentration by using human ovarian carcinoma cell lines (2008),Homo sapiens,1,9606.0,388.0,Intermediate,N,BAO_0000219,,121,F,
,1,17146,,,,80612,,,2008,CHEMBL615347,Direct cytotoxicity against the selected tumor cell line 2008 was determined especially on ovarian adenocarcinoma derived cells,Homo sapiens,1,9606.0,388.0,Intermediate,N,BAO_0000219,,122,F,
,1,17146,,,,80612,,,2008,CHEMBL615348,Direct cytotoxicity against the selected tumor cell line 2008 was determined especially on ovarian adenocarcinoma derived cells; not detected,Homo sapiens,1,9606.0,388.0,Intermediate,N,BAO_0000219,,123,F,
,1,10797,,,,80613,,,2008/R,CHEMBL827085,In vitro inhibition of 2008/R ovarian cancer cell line,Homo sapiens,1,9606.0,561.0,Intermediate,N,BAO_0000219,,124,F,
,1,10797,,,,80613,,,2008/R,CHEMBL615349,In vitro inhibition of 2008/R ovarian cancer cell line; NA= Not achievable,Homo sapiens,1,9606.0,561.0,Intermediate,N,BAO_0000219,,125,F,
,1,10797,,,,80614,,,2008/S,CHEMBL615350,In vitro inhibition of 2008/S ovarian cancer cell line,Homo sapiens,1,9606.0,389.0,Intermediate,N,BAO_0000219,,126,F,
,1,10797,,,,80614,,,2008/S,CHEMBL615351,In vitro inhibition of 2008/S ovarian cancer cell line; NA= Not achievable,Homo sapiens,1,9606.0,389.0,Intermediate,N,BAO_0000219,,127,F,
,1,4823,,,,100256,,,,CHEMBL615352,Tested in vitro for inhibition of chymotrypsin like activity of purified human 20S proteasome,Homo sapiens,2,9606.0,,Expert,S,BAO_0000220,,128,B,
,1,12912,,,,100256,,,,CHEMBL615353,Compound was evaluated for inhibitory activity against 20S proteasome from human liver and brain,Homo sapiens,2,9606.0,,Intermediate,S,BAO_0000220,,129,B,
,1,2957,,,,100256,,,,CHEMBL615354,Inhibition of chymotrypsin-like activity of 20S proteasome,,2,,,Expert,S,BAO_0000220,,130,B,
,1,2957,,,,100256,,,,CHEMBL615355,Inhibition of chymotrypsin-like activity of 20S proteasome; value ranges from 10-20 uM,,2,,,Expert,S,BAO_0000220,,131,B,
,1,3260,,,,100256,,,,CHEMBL615356,Inhibitory activity against 20S proteosome,,2,,,Intermediate,S,BAO_0000220,,132,B,
,1,3451,,,,22226,,,,CHEMBL615357,Compound was tested for inhibitory activity against tryptase,Homo sapiens,0,9606.0,,Autocuration,U,BAO_0000019,,133,B,
,1,13885,,,,81020,,,HepG2,CHEMBL615358,Concentration required to inhibit 50% of extracellular circular replication of HBV DNA using 2215 cell line,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,134,F,
,1,13885,,,,81020,,,HepG2,CHEMBL827086,Concentration required to inhibit 50% of intracellular circular replication of HBV DNA using 2215 cell line,Homo sapiens,1,9606.0,726.0,Intermediate,N,BAO_0000219,,135,F,
,1,3676,,,,22226,,,,CHEMBL615359,Compound was tested for the inhibition of Alpha-glucosidase,,0,,,Autocuration,U,BAO_0000019,,136,B,
,1,6043,,,,235,,,,CHEMBL615360,Inhibitory concentration against human neutrophil elastase (HNE),,8,,,Autocuration,H,BAO_0000357,,137,B,
Heart,1,11140,,,,22226,,,,CHEMBL615361,Change in heart rate was expressed in percent at at a dose 0.002 mg/kg iv in anesthetized rat,Rattus norvegicus,0,10116.0,,Autocuration,U,BAO_0000218,948.0,138,F,
