assay_id,assay_subcellular_fraction,assay_tissue,tid,confidence_score,curated_by,assay_organism,tissue_id,relationship_type,assay_type,assay_tax_id,assay_cell_type,variant_id,src_assay_id,cell_id,chembl_id,assay_category,assay_strain,src_id,bao_format
7543,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618664,,,1,BAO_0000218
7544,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618665,,,1,BAO_0000218
7545,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL876498,,,1,BAO_0000218
7546,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618666,,,1,BAO_0000218
7547,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL620440,,,1,BAO_0000218
7548,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL620441,,,1,BAO_0000218
7549,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL620442,,,1,BAO_0000218
7550,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL620443,,,1,BAO_0000218
7551,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL620444,,,1,BAO_0000218
7552,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL620445,,,1,BAO_0000218
7553,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL620446,,,1,BAO_0000218
7554,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL620447,,,1,BAO_0000218
7555,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL621129,,,1,BAO_0000218
7556,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL621130,,,1,BAO_0000218
7557,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL873808,,,1,BAO_0000218
7558,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL876598,,,1,BAO_0000218
7559,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621131,,,1,BAO_0000218
7560,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621132,,,1,BAO_0000218
7561,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621133,,,1,BAO_0000218
7562,,,50597,1,Expert,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621312,,,1,BAO_0000218
7563,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621313,,,1,BAO_0000218
7564,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL621314,,,1,BAO_0000218
7565,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621315,,,1,BAO_0000218
7566,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621316,,,1,BAO_0000218
7567,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621317,,,1,BAO_0000218
7568,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621318,,,1,BAO_0000218
7569,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621319,,,1,BAO_0000218
7570,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621377,,,1,BAO_0000218
7571,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621378,,,1,BAO_0000218
7572,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL876599,,,1,BAO_0000218
7573,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621379,,,1,BAO_0000218
7574,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL621380,,,1,BAO_0000218
7575,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL621381,,,1,BAO_0000218
7576,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618515,,,1,BAO_0000218
7577,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618516,,,1,BAO_0000218
7578,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618517,,,1,BAO_0000218
7579,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618518,,,1,BAO_0000218
7580,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618519,,,1,BAO_0000218
7581,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618698,,,1,BAO_0000218
7582,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618862,,,1,BAO_0000218
7583,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618863,,,1,BAO_0000218
7584,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618864,,,1,BAO_0000218
7585,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618865,,,1,BAO_0000218
7586,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618866,,,1,BAO_0000218
7587,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618867,,,1,BAO_0000218
7588,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL875828,,,1,BAO_0000218
7589,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618868,,,1,BAO_0000218
7590,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618869,,,1,BAO_0000218
7591,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL618870,,,1,BAO_0000218
7592,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL618871,,,1,BAO_0000218
7593,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL618872,,,1,BAO_0000218
7594,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL873816,,,1,BAO_0000218
7595,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL618873,,,1,BAO_0000218
7596,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621602,,,1,BAO_0000019
7597,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621603,,,1,BAO_0000218
7598,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621604,,,1,BAO_0000218
7599,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621605,,,1,BAO_0000218
7600,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621606,,,1,BAO_0000218
7601,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621607,,,1,BAO_0000218
7602,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621608,,,1,BAO_0000218
7603,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621609,,,1,BAO_0000019
7604,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL621610,,,1,BAO_0000218
7605,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621611,,,1,BAO_0000218
7606,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL621612,,,1,BAO_0000218
7607,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL622308,,,1,BAO_0000218
7608,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL622309,,,1,BAO_0000218
7609,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL622310,,,1,BAO_0000218
7610,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL622311,,,1,BAO_0000218
7611,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL622312,,,1,BAO_0000218
7612,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL622931,,,1,BAO_0000218
7613,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL622932,,,1,BAO_0000218
7614,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622736,,,1,BAO_0000218
7615,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622737,,,1,BAO_0000218
7616,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622738,,,1,BAO_0000218
7617,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622739,,,1,BAO_0000218
7618,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622740,,,1,BAO_0000218
7619,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622741,,,1,BAO_0000218
7620,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622742,,,1,BAO_0000218
7621,,Plasma,50597,1,Intermediate,Rattus norvegicus,1969.0,N,A,10116.0,,,,,CHEMBL622743,,,1,BAO_0000218
7622,,Plasma,50594,1,Intermediate,Mus musculus,1969.0,N,A,10090.0,,,,,CHEMBL622744,,,1,BAO_0000218
7623,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL624134,,,1,BAO_0000019
7624,,,22224,0,Autocuration,,,U,A,,,,,,CHEMBL624135,,,1,BAO_0000019
7625,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624136,,,1,BAO_0000218
7626,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624137,,,1,BAO_0000218
7627,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624320,,,1,BAO_0000218
7628,,,50588,1,Intermediate,Canis lupus familiaris,,N,A,9615.0,,,,,CHEMBL624321,,,1,BAO_0000218
7629,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624322,,,1,BAO_0000218
7630,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624323,,,1,BAO_0000218
7631,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624324,,,1,BAO_0000218
7632,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624325,,,1,BAO_0000218
7633,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624326,,,1,BAO_0000218
7634,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624327,,,1,BAO_0000218
7635,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL624328,,,1,BAO_0000218
7636,,,50588,1,Intermediate,Canis lupus familiaris,,N,A,9615.0,,,,,CHEMBL627848,,,1,BAO_0000218
7637,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL627849,,,1,BAO_0000218
7638,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL627850,,,1,BAO_0000218
7639,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL627851,,,1,BAO_0000218
7640,,,50594,1,Intermediate,Mus musculus,,N,A,10090.0,,,,,CHEMBL627852,,,1,BAO_0000218
7641,,,50594,1,Intermediate,Mus musculus,,N,A,10090.0,,,,,CHEMBL627853,,,1,BAO_0000218
7642,,,50594,1,Intermediate,Mus musculus,,N,A,10090.0,,,,,CHEMBL627854,,,1,BAO_0000218
7643,,,50594,1,Intermediate,Mus musculus,,N,A,10090.0,,,,,CHEMBL627855,,,1,BAO_0000218
7644,,,50594,1,Intermediate,Mus musculus,,N,A,10090.0,,,,,CHEMBL627856,,,1,BAO_0000218
7645,,,50594,1,Intermediate,Mus musculus,,N,A,10090.0,,,,,CHEMBL875339,,,1,BAO_0000218
7646,,,50594,1,Intermediate,Mus musculus,,N,A,10090.0,,,,,CHEMBL627857,,,1,BAO_0000218
7647,,Spleen,50597,1,Intermediate,Rattus norvegicus,2106.0,N,A,10116.0,,,,,CHEMBL627858,,,1,BAO_0000218
7648,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627859,,,1,BAO_0000218
7649,,Brain,50597,1,Intermediate,Rattus norvegicus,955.0,N,A,10116.0,,,,,CHEMBL627860,,,1,BAO_0000218
7650,,Heart,50597,1,Intermediate,Rattus norvegicus,948.0,N,A,10116.0,,,,,CHEMBL627019,,,1,BAO_0000218
7651,,Liver,50597,1,Intermediate,Rattus norvegicus,2107.0,N,A,10116.0,,,,,CHEMBL627020,,,1,BAO_0000218
7652,,Lung,50597,1,Intermediate,Rattus norvegicus,2048.0,N,A,10116.0,,,,,CHEMBL627021,,,1,BAO_0000218
7653,,Muscle tissue,50597,1,Intermediate,Rattus norvegicus,2385.0,N,A,10116.0,,,,,CHEMBL627022,,,1,BAO_0000218
7654,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL627023,,,1,BAO_0000218
7655,,Spleen,50597,1,Intermediate,Rattus norvegicus,2106.0,N,A,10116.0,,,,,CHEMBL627024,,,1,BAO_0000218
7656,,Thyroid gland,50597,1,Intermediate,Rattus norvegicus,2046.0,N,A,10116.0,,,,,CHEMBL627025,,,1,BAO_0000218
7657,,Kidney,50597,1,Intermediate,Rattus norvegicus,2113.0,N,A,10116.0,,,,,CHEMBL627026,,,1,BAO_0000218
7658,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627027,,,1,BAO_0000218
7659,,Brain,50597,1,Intermediate,Rattus norvegicus,955.0,N,A,10116.0,,,,,CHEMBL627028,,,1,BAO_0000218
7660,,Heart,50597,1,Intermediate,Rattus norvegicus,948.0,N,A,10116.0,,,,,CHEMBL627029,,,1,BAO_0000218
7661,,Kidney,50597,1,Intermediate,Rattus norvegicus,2113.0,N,A,10116.0,,,,,CHEMBL627030,,,1,BAO_0000218
7662,,Liver,50597,1,Intermediate,Rattus norvegicus,2107.0,N,A,10116.0,,,,,CHEMBL627031,,,1,BAO_0000218
7663,,Lung,50597,1,Intermediate,Rattus norvegicus,2048.0,N,A,10116.0,,,,,CHEMBL627032,,,1,BAO_0000218
7664,,Muscle tissue,50597,1,Intermediate,Rattus norvegicus,2385.0,N,A,10116.0,,,,,CHEMBL627033,,,1,BAO_0000218
7665,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL627034,,,1,BAO_0000218
7666,,Spleen,50597,1,Intermediate,Rattus norvegicus,2106.0,N,A,10116.0,,,,,CHEMBL627035,,,1,BAO_0000218
7667,,Thyroid gland,50597,1,Intermediate,Rattus norvegicus,2046.0,N,A,10116.0,,,,,CHEMBL627036,,,1,BAO_0000218
7668,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL875340,,,1,BAO_0000218
7669,,Heart,50597,1,Intermediate,Rattus norvegicus,948.0,N,A,10116.0,,,,,CHEMBL627037,,,1,BAO_0000218
7670,,Kidney,50597,1,Intermediate,Rattus norvegicus,2113.0,N,A,10116.0,,,,,CHEMBL627038,,,1,BAO_0000218
7671,,Liver,50597,1,Intermediate,Rattus norvegicus,2107.0,N,A,10116.0,,,,,CHEMBL627039,,,1,BAO_0000218
7672,,Muscle tissue,50597,1,Intermediate,Rattus norvegicus,2385.0,N,A,10116.0,,,,,CHEMBL627040,,,1,BAO_0000218
7673,,Spleen,50597,1,Intermediate,Rattus norvegicus,2106.0,N,A,10116.0,,,,,CHEMBL624663,,,1,BAO_0000218
7674,,Thyroid gland,50597,1,Intermediate,Rattus norvegicus,2046.0,N,A,10116.0,,,,,CHEMBL625963,,,1,BAO_0000218
7675,,Brain,50597,1,Intermediate,Rattus norvegicus,955.0,N,A,10116.0,,,,,CHEMBL876799,,,1,BAO_0000218
7676,,Lung,50597,1,Intermediate,Rattus norvegicus,2048.0,N,A,10116.0,,,,,CHEMBL626133,,,1,BAO_0000218
7677,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626134,,,1,BAO_0000218
7678,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626135,,,1,BAO_0000218
7679,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626136,,,1,BAO_0000218
7680,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626137,,,1,BAO_0000218
7681,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626138,,,1,BAO_0000218
7682,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626139,,,1,BAO_0000218
7683,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626140,,,1,BAO_0000218
7684,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626141,,,1,BAO_0000218
7685,,,50597,1,Intermediate,Rattus norvegicus,,N,A,10116.0,,,,,CHEMBL626142,,,1,BAO_0000218
7686,,Muscle tissue,50597,1,Intermediate,Rattus norvegicus,2385.0,N,A,10116.0,,,,,CHEMBL627930,,,1,BAO_0000218
7687,,Muscle tissue,50597,1,Intermediate,Rattus norvegicus,2385.0,N,A,10116.0,,,,,CHEMBL627931,,,1,BAO_0000218
7688,,Muscle tissue,50597,1,Intermediate,Rattus norvegicus,2385.0,N,A,10116.0,,,,,CHEMBL627932,,,1,BAO_0000218
7689,,Spleen,50597,1,Intermediate,Rattus norvegicus,2106.0,N,A,10116.0,,,,,CHEMBL627933,,,1,BAO_0000218
7690,,Spleen,50597,1,Intermediate,Rattus norvegicus,2106.0,N,A,10116.0,,,,,CHEMBL627934,,,1,BAO_0000218
7691,,Spleen,50597,1,Intermediate,Rattus norvegicus,2106.0,N,A,10116.0,,,,,CHEMBL627935,,,1,BAO_0000218
7692,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627936,,,1,BAO_0000218
7693,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627937,,,1,BAO_0000218
7694,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627938,,,1,BAO_0000218
7695,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627939,,,1,BAO_0000218
7696,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627940,,,1,BAO_0000218
7697,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627941,,,1,BAO_0000218
7698,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL876800,,,1,BAO_0000218
7699,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627942,,,1,BAO_0000218
7700,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627943,,,1,BAO_0000218
7701,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627944,,,1,BAO_0000218
7702,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627945,,,1,BAO_0000218
7703,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL628584,,,1,BAO_0000218
7704,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL628585,,,1,BAO_0000218
7705,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL628586,,,1,BAO_0000218
7706,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL628587,,,1,BAO_0000218
7707,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL628588,,,1,BAO_0000218
7708,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL628589,,,1,BAO_0000218
7709,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL625304,,,1,BAO_0000218
7710,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL625305,,,1,BAO_0000218
7711,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL625306,,,1,BAO_0000218
7712,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL625307,,,1,BAO_0000218
7713,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL625308,,,1,BAO_0000218
7714,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627740,,,1,BAO_0000218
7715,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627741,,,1,BAO_0000218
7716,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627742,,,1,BAO_0000218
7717,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627743,,,1,BAO_0000218
7718,,Blood,50597,1,Intermediate,Rattus norvegicus,178.0,N,A,10116.0,,,,,CHEMBL627744,,,1,BAO_0000218
7719,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL627745,,,1,BAO_0000218
7720,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL627746,,,1,BAO_0000218
7721,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL627747,,,1,BAO_0000218
7722,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL876810,,,1,BAO_0000218
7723,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL627748,,,1,BAO_0000218
7724,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL627749,,,1,BAO_0000218
7725,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL627750,,,1,BAO_0000218
7726,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618728,,,1,BAO_0000218
7727,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618729,,,1,BAO_0000218
7728,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618730,,,1,BAO_0000218
7729,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618731,,,1,BAO_0000218
7730,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618732,,,1,BAO_0000218
7731,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618733,,,1,BAO_0000218
7732,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618734,,,1,BAO_0000218
7733,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618735,,,1,BAO_0000218
7734,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL876602,,,1,BAO_0000218
7735,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618736,,,1,BAO_0000218
7736,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618737,,,1,BAO_0000218
7737,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618738,,,1,BAO_0000218
7738,,Bone,50597,1,Intermediate,Rattus norvegicus,10000001.0,N,A,10116.0,,,,,CHEMBL618739,,,1,BAO_0000218
