data_pagamento,noleggio_id,cliente_id,ammontare,pagamento_id,personale_id
2005-06-18 10:41:19,2330,390,7.99,10560,1
2005-08-17 22:38:31,12098,545,4.99,14653,1
2005-07-28 00:58:04,7628,516,4.99,13899,1
2005-06-21 15:57:52,3404,424,0.99,11453,2
2005-08-17 17:12:26,11949,198,2.99,5382,2
2005-08-21 23:50:39,14772,411,5.99,11145,1
2005-07-30 03:36:31,8960,525,4.99,14127,1
2005-07-27 17:49:16,7444,531,2.99,14293,2
2005-08-20 17:17:07,13933,159,0.99,4342,1
2005-07-27 11:23:09,7268,260,1.99,7027,1
2005-06-17 10:25:28,1984,380,2.99,10273,1
2005-07-11 13:25:49,6222,386,2.99,10455,1
2005-08-21 03:00:31,14169,396,4.99,10735,1
2005-06-20 01:50:56,2888,7,4.99,182,1
2005-07-27 14:38:29,7352,429,4.99,11590,2
2005-07-10 15:27:56,5812,581,2.99,15575,2
2005-06-21 05:06:30,3269,17,5.99,452,2
2005-07-30 14:39:35,9261,380,6.99,10292,1
2005-07-29 09:04:32,8494,92,4.99,2521,1
2005-08-20 19:03:25,13978,260,0.99,7039,2
2005-07-29 05:08:00,8360,62,4.99,1698,2
2005-08-23 08:34:42,15653,439,4.99,11862,2
2005-08-22 07:53:14,14998,92,4.99,2531,2
2005-07-07 09:10:57,4159,62,4.99,1696,2
2005-07-12 18:59:45,6837,533,9.99,14352,2
2005-07-10 22:30:05,5939,207,0.99,5611,2
2005-08-17 11:51:16,11808,462,2.99,12491,1
2005-07-31 08:28:46,9721,196,6.99,5304,1
2005-08-20 20:22:47,14007,284,5.99,7701,1
2005-08-22 05:58:27,14942,471,7.99,12746,2
2005-08-22 21:06:00,15346,266,4.99,7208,1
2005-05-26 11:53:49,236,446,0.99,12026,1
2005-08-22 09:03:04,15027,478,4.99,12923,1
2005-05-29 03:23:47,708,127,0.99,3415,1
2005-08-01 11:52:32,10523,34,0.99,940,1
2005-05-25 18:45:19,111,227,4.99,6110,1
2005-07-30 14:29:29,9256,19,0.99,502,1
2005-05-29 16:13:55,788,562,2.99,15048,2
2005-07-29 05:24:02,8374,589,3.99,15780,1
2005-07-27 19:32:45,7487,58,4.99,1603,2
2005-06-21 13:35:32,3373,316,8.99,8563,2
2005-05-29 06:03:41,725,245,2.99,6626,2
2005-07-27 14:27:13,7343,526,0.99,14158,2
2005-07-09 18:18:49,5363,425,2.99,11489,2
2005-06-18 23:43:58,2508,476,4.99,12867,2
2005-06-19 22:54:01,2847,148,5.99,4017,2
2005-08-17 08:48:31,11740,27,6.99,744,2
2005-06-20 23:04:20,3186,406,7.99,10979,1
2005-05-25 23:34:53,141,89,2.99,2409,2
2005-08-17 17:49:37,11969,550,4.99,14768,1
2005-08-22 20:49:51,15337,237,0.99,6417,1
2005-07-28 23:37:23,8212,159,2.99,4334,2
2005-07-29 11:16:29,8554,582,2.99,15599,1
2005-08-18 07:02:24,12337,117,2.99,3161,1
2005-07-29 13:59:13,8625,410,3.99,11102,2
2005-05-31 22:37:34,1156,106,0.99,2851,2
2005-08-19 01:59:08,12844,584,2.99,15660,1
2005-08-18 17:22:41,12616,476,4.99,12881,1
2005-07-08 16:09:56,4784,182,0.99,4960,2
2005-06-20 08:31:05,2979,589,2.99,15771,1
2005-07-10 15:16:30,5807,301,2.99,8178,2
2005-07-08 03:43:22,4536,26,3.99,699,1
2005-08-21 12:47:38,14457,340,4.99,9210,1
2005-07-07 03:02:40,4040,103,6.99,2777,2
2005-06-19 10:06:20,2648,31,4.99,859,2
2005-08-23 20:07:08,15976,227,4.99,6132,2
2005-06-18 19:58:12,2461,343,6.99,9276,2
2005-08-18 19:07:23,12660,21,4.99,566,2
2005-06-15 07:52:35,1273,530,1.99,14260,2
2005-07-08 15:29:46,4770,573,2.99,15347,1
2005-07-12 15:17:42,6761,7,3.99,192,2
2005-07-09 07:25:35,5126,315,6.99,8542,2
2005-07-07 20:06:45,4371,90,4.99,2445,2
2005-07-11 16:55:35,6286,140,4.99,3785,1
2005-06-20 11:50:52,3028,264,0.99,7129,1
2005-06-18 02:22:07,2208,132,4.99,3559,1
2005-08-23 08:59:12,15665,487,2.99,13165,2
2005-08-18 12:22:40,12476,122,4.99,3307,2
2005-06-20 02:49:01,2903,53,2.99,1462,1
2005-08-18 10:24:21,12428,121,3.99,3269,2
2005-07-06 05:47:47,3615,49,0.99,1339,2
2005-05-27 14:45:37,413,307,4.99,8326,2
2005-07-09 17:00:13,5334,482,4.99,13015,1
2005-08-02 09:53:36,11152,494,3.99,13321,2
2005-07-27 22:33:59,7565,114,2.99,3075,2
2005-08-23 04:20:38,15546,223,5.99,6039,2
2005-07-27 08:36:15,7191,495,2.99,13339,2
2005-07-28 06:52:12,7771,175,0.99,4746,1
2005-07-31 21:56:10,10134,311,4.99,8447,1
2005-07-10 01:05:41,5513,356,0.99,9613,1
2005-08-01 00:36:15,10198,366,2.99,9903,1
2005-07-10 23:45:22,5962,507,0.99,13672,1
2005-08-23 04:07:37,15538,211,6.99,5750,2
2005-05-28 09:01:21,562,102,1.99,2738,2
2005-05-27 19:52:29,457,300,0.99,8136,2
2005-06-17 14:58:36,2049,182,2.99,4951,1
2005-07-06 05:46:05,3614,502,2.99,13518,2
2005-07-10 09:32:22,5692,244,0.99,6598,2
2005-07-28 10:37:24,7884,502,4.99,13529,1
2005-08-21 06:18:22,14264,295,0.99,8013,1
2005-07-10 02:11:13,5529,590,2.99,15802,1
2005-08-21 02:43:15,14157,128,0.99,3466,2
2005-08-21 11:27:07,14428,458,4.99,12375,2
2005-08-22 19:37:20,15296,55,4.99,1534,1
2005-06-19 15:21:53,2733,188,4.99,5105,2
2005-07-11 06:18:04,6096,420,4.99,11359,2
2005-07-31 00:26:30,9512,173,2.99,4709,2
2005-06-16 14:47:16,1717,277,2.99,7497,2
2005-08-18 08:48:09,12388,555,2.99,14887,1
2005-05-26 12:15:13,237,536,0.99,14428,1
2005-06-15 00:33:04,1177,210,2.99,5689,2
2005-06-21 09:04:50,3327,62,3.99,1694,1
2005-05-29 19:08:20,808,104,3.99,2801,2
2005-07-12 03:35:39,6510,446,4.99,12038,1
2005-07-08 19:42:03,4882,184,6.99,5003,2
2005-08-20 07:47:08,13646,242,5.99,6563,2
2005-08-19 20:00:51,13332,503,2.99,13567,1
2005-07-27 18:26:39,7452,285,9.99,7720,1
2005-08-02 22:36:00,11490,156,2.99,4252,2
2005-07-12 19:03:19,6839,357,0.99,9650,1
2005-08-21 09:25:13,14365,457,6.99,12354,1
2005-05-30 23:08:03,988,12,4.99,303,1
2005-07-27 17:32:20,7433,282,2.99,7639,1
2005-06-20 04:47:39,2929,333,1.99,8990,1
2005-05-29 21:07:22,820,22,8.99,581,2
2005-08-02 05:54:53,11034,586,2.99,15700,1
2005-08-22 15:47:05,15182,443,0.99,11966,1
2005-07-09 15:57:15,5307,32,9.99,889,1
2005-08-20 18:42:40,13969,237,6.99,6414,2
2005-08-20 08:57:28,13686,306,4.99,8320,1
2005-07-27 14:51:04,7359,183,0.99,4986,2
2005-08-02 07:38:44,11086,371,10.99,10044,1
2005-06-16 13:28:44,1703,589,4.99,15768,2
2005-06-19 05:02:36,2584,90,6.99,2442,2
2005-05-27 16:21:26,429,498,8.99,13406,1
2005-08-23 04:17:56,15544,30,4.99,850,1
2005-08-21 22:21:49,14731,154,2.99,4206,2
2005-05-29 08:36:30,742,483,6.99,13037,2
2005-07-12 05:34:09,6563,438,3.99,11811,1
2005-06-19 12:18:17,2682,538,4.99,14482,1
2005-05-25 00:02:21,10,399,5.99,10785,2
2005-07-12 18:24:31,6823,557,4.99,14920,2
2005-07-11 10:17:29,6165,9,5.99,241,1
2005-07-10 19:33:50,5885,331,1.99,8944,1
2005-07-06 03:17:23,3569,496,3.99,13359,2
2005-08-17 13:12:20,11841,270,2.99,7322,2
2005-07-31 20:16:21,10088,46,2.99,1273,1
2005-07-27 04:54:42,7096,3,5.99,68,1
2005-07-08 17:28:54,4823,206,4.99,5577,2
2005-06-15 22:08:06,1504,423,3.99,11424,1
2005-08-19 16:20:56,13238,348,2.99,9426,2
2005-08-19 13:19:59,13159,497,4.99,13398,1
2005-08-22 06:38:10,14963,384,5.99,10416,1
2005-07-07 14:22:18,4259,467,4.99,12589,1
2005-07-30 03:17:13,8950,11,9.99,292,1
2005-05-28 04:25:33,525,14,5.99,360,1
2005-07-08 06:04:23,4580,199,8.99,5398,2
2005-08-19 11:06:16,13105,279,7.99,7574,1
2005-07-12 10:41:34,6646,508,0.99,13692,2
2005-07-12 17:36:42,6808,263,1.99,7110,1
2005-07-11 03:10:37,6038,243,3.99,6574,2
2005-07-09 21:28:07,5435,273,7.99,7377,2
2005-07-12 19:14:53,6844,482,5.99,13021,2
2005-06-15 06:13:57,1256,470,0.99,12691,2
2005-06-16 03:19:09,1569,363,4.99,9808,2
2005-07-11 11:25:09,6185,294,5.99,7959,2
2005-07-31 11:59:05,9830,112,5.99,3013,1
2005-07-28 22:33:53,8187,87,7.99,2370,2
2005-07-05 23:47:30,3494,348,4.99,9403,2
2005-08-21 03:51:34,14201,427,6.99,11554,2
2005-08-18 03:51:51,12247,254,2.99,6864,1
2005-08-01 02:52:05,10259,566,2.99,15179,2
2005-07-31 19:02:07,10043,222,1.99,6020,2
2005-07-30 21:28:17,9433,128,5.99,3454,1
2005-07-29 13:07:07,8603,594,2.99,15918,1
2005-08-18 15:51:12,12582,462,0.99,12493,2
2005-07-12 01:36:57,6475,74,2.99,2004,1
2005-07-11 08:15:09,6129,222,2.99,6014,2
2005-07-31 10:43:41,9792,292,5.99,7914,1
2005-07-28 03:56:05,7702,349,2.99,9446,2
2005-08-19 09:43:39,13061,576,4.99,15450,1
2005-06-17 22:28:13,2147,279,4.99,7556,1
2005-07-06 09:38:33,3687,207,9.99,5604,2
2005-08-23 06:25:07,15599,103,5.99,2797,1
2005-08-20 08:05:59,13661,471,5.99,12741,1
2005-08-01 10:55:59,10497,499,2.99,13450,2
2005-06-18 02:19:21,2207,78,2.99,2113,1
2005-08-20 13:39:28,13822,499,3.99,13459,2
2005-06-20 02:06:39,2892,430,0.99,11604,2
2005-07-11 21:35:20,6373,115,0.99,3103,1
2005-07-06 08:01:08,3658,253,7.99,6819,1
2005-05-29 14:41:18,783,53,5.99,1457,2
2005-08-22 17:18:05,15224,81,5.99,2213,1
2005-07-11 00:34:11,5983,127,2.99,3422,2
2005-07-11 20:25:05,6349,216,7.99,5866,2
2005-05-28 18:59:12,644,316,8.99,8555,1
2005-08-20 07:46:30,13644,464,8.99,12537,1
2005-08-21 10:54:57,14411,502,4.99,13542,1
2005-06-17 13:05:38,2026,491,4.99,13237,2
2005-05-25 19:27:51,116,18,4.99,469,1
2005-08-22 17:46:41,15240,11,2.99,301,2
2005-07-27 14:58:29,7363,407,5.99,11012,1
2005-07-29 17:39:09,8716,48,6.99,1322,1
2005-08-18 07:23:42,12349,545,2.99,14654,1
2005-08-22 11:17:06,15082,137,7.99,3715,2
2005-08-23 11:16:16,15721,154,2.99,4210,1
2005-08-17 22:49:09,12103,153,1.99,4172,1
2005-05-29 02:44:43,704,330,3.99,8907,1
2005-06-18 09:44:21,2322,213,5.99,5776,1
2005-07-09 20:13:23,5406,563,0.99,15086,1
2005-07-09 07:25:47,5127,129,0.99,3483,1
2005-08-02 13:45:39,11258,242,4.99,6556,1
2005-07-12 04:21:20,6526,225,3.99,6074,1
2005-06-19 18:47:00,2787,307,4.99,8332,1
2005-08-18 06:43:22,12327,261,6.99,7064,1
2005-08-21 20:32:08,14686,34,5.99,950,1
2005-08-23 11:55:50,15738,38,5.99,1067,1
2005-06-19 15:14:55,2731,138,7.99,3724,1
2005-06-17 16:19:39,2069,551,4.99,14785,2
2005-07-12 21:44:16,6899,483,9.99,13044,2
2005-08-23 18:40:41,15934,216,4.99,5878,2
2005-07-28 23:44:13,8217,206,5.99,5582,1
2005-08-19 14:56:05,13201,508,2.99,13707,2
2005-08-23 01:39:10,15474,188,4.99,5125,2
2005-06-17 23:51:10,2165,471,2.99,12725,2
2005-07-11 01:38:42,6006,399,2.99,10793,2
2005-07-12 06:15:41,6578,229,4.99,6171,2
2005-08-02 00:12:32,10860,25,2.99,677,2
2005-08-18 20:14:56,12697,152,2.99,4148,1
2005-08-02 15:40:10,11304,413,2.99,11181,2
2005-06-21 10:04:33,3334,66,3.99,1795,1
2005-08-02 10:54:30,11180,534,5.99,14389,2
2005-08-17 23:49:43,12134,288,1.99,7806,1
2005-07-30 08:45:48,9099,250,0.99,6749,2
2005-07-31 05:40:35,9644,441,10.99,11904,2
2005-08-19 18:58:44,13307,547,2.99,14706,2
2005-06-18 12:59:41,2357,561,5.99,15027,1
2005-06-18 10:22:52,2329,587,4.99,15714,1
2005-08-19 13:36:41,13167,120,2.99,3246,2
2005-07-27 10:01:51,7231,86,2.99,2340,1
2005-06-17 02:57:34,1879,343,0.99,9274,2
2005-08-01 06:12:19,10367,242,0.99,6552,2
2005-05-26 00:41:10,152,57,9.99,1565,2
2005-07-08 22:54:21,4948,518,6.99,13945,2
2005-08-18 16:11:35,12590,308,6.99,8374,1
2005-07-31 12:25:28,9843,532,2.99,14323,1
2005-06-15 16:25:26,1397,444,3.99,11972,2
2005-07-27 19:36:15,7488,365,7.99,9867,1
2005-08-20 03:50:24,13546,390,3.99,10581,2
2005-08-23 12:26:19,15746,246,2.99,6676,1
2005-07-10 18:02:02,5859,220,0.99,5954,2
2005-06-17 17:32:07,2086,326,0.99,8805,2
2005-06-20 00:09:25,2869,155,4.99,4215,1
2005-06-17 07:49:17,1943,144,0.99,3882,1
2005-08-20 23:47:54,14086,253,3.99,6834,2
2005-07-31 09:56:56,9773,376,4.99,10190,1
2005-07-27 00:31:25,6972,434,0.99,11703,2
2005-07-06 08:03:14,3659,330,2.99,8915,2
2005-07-27 14:42:11,7354,598,0.99,16020,2
2005-07-10 17:59:29,5857,29,1.99,794,1
2005-07-12 19:38:11,6853,299,7.99,8121,1
2005-08-23 19:46:39,15965,509,2.99,13730,1
2005-07-08 05:36:59,4572,323,1.99,8730,2
2005-05-30 02:00:28,855,406,0.99,10973,1
2005-08-02 10:08:40,11163,505,0.99,13619,1
2005-08-02 19:29:01,11410,592,8.99,15866,1
2005-08-01 16:08:52,10648,270,4.99,7319,2
2005-06-21 16:57:07,3413,322,8.99,8703,2
2006-02-14 15:16:03,12698,497,4.99,13404,1
2005-06-17 02:03:22,1868,380,3.99,10272,1
2005-08-19 23:10:09,13424,216,0.99,5873,2
2005-07-30 11:04:55,9156,145,2.99,3937,1
2005-08-01 06:25:27,10374,307,0.99,8349,1
2005-05-27 20:00:04,459,468,0.99,12614,2
2005-08-01 04:24:47,10310,271,4.99,7340,2
2005-08-01 15:52:01,10645,130,5.99,3521,2
2005-08-01 08:11:07,10418,248,4.99,6709,2
2005-05-26 01:25:21,157,344,2.99,9295,2
2005-06-20 07:31:55,2962,364,3.99,9840,2
2005-07-10 06:46:08,5642,299,2.99,8119,1
2005-07-10 05:07:55,5606,51,4.99,1401,1
2005-07-06 22:50:40,3971,473,0.99,12786,1
2005-08-01 16:48:01,10660,253,2.99,6829,1
2005-07-30 16:34:29,9301,174,4.99,4729,1
2005-07-30 18:39:28,9359,501,2.99,13502,1
2005-07-12 21:23:59,6895,599,2.99,16039,2
2005-05-30 12:53:01,931,421,0.99,11372,1
2005-06-17 05:40:52,1919,197,4.99,5328,2
2005-07-06 17:40:18,3863,481,0.99,12984,1
2005-08-02 17:21:49,11349,73,4.99,1987,2
2005-07-30 05:58:27,9027,72,2.99,1951,1
2005-07-11 07:28:05,6112,366,6.99,9889,1
2005-06-17 05:29:59,1916,429,7.99,11584,2
2005-07-28 16:35:16,8039,203,0.99,5504,1
2005-08-01 14:13:00,10592,265,3.99,7172,2
2005-07-11 22:29:15,6394,52,7.99,1434,1
2005-06-17 13:00:51,2024,329,0.99,8877,2
2005-08-01 06:26:22,10375,202,2.99,5487,1
2005-05-25 17:54:12,105,108,4.99,2903,1
2005-07-09 05:28:38,5082,470,4.99,12699,2
2005-08-18 23:26:11,12768,458,0.99,12371,2
2005-07-31 00:19:01,9506,189,4.99,5142,1
2005-08-02 07:34:19,11084,369,4.99,9995,1
2005-07-12 07:50:24,6602,214,7.99,5813,1
2005-08-19 00:36:34,12805,345,4.99,9333,2
2005-06-18 21:26:56,2486,15,2.99,386,1
2005-07-30 08:24:42,9090,104,3.99,2814,1
2005-07-12 05:05:06,6552,493,4.99,13284,1
2005-08-20 23:29:50,14080,266,1.99,7204,1
2005-07-27 14:29:53,7345,572,4.99,15321,1
2005-07-28 07:18:26,7786,222,0.99,6016,2
2005-08-02 16:53:00,11333,225,1.99,6084,2
2005-07-12 18:53:34,6833,301,6.99,8179,2
2005-06-21 10:37:25,3341,591,2.99,15818,2
2005-07-28 21:35:44,8173,332,6.99,8973,2
2005-08-20 10:59:54,13748,410,2.99,11113,2
2005-07-11 15:53:00,6267,20,6.99,525,2
2005-08-22 00:27:59,14788,139,2.99,3774,1
2005-07-30 05:04:58,9005,204,0.99,5536,2
2005-08-17 04:00:01,11616,36,4.99,1004,2
2005-08-02 03:32:34,10955,490,7.99,13227,1
2005-08-01 23:51:00,10849,278,3.99,7543,2
2005-06-21 10:46:36,3342,196,4.99,5292,2
2005-07-12 14:04:01,6733,585,6.99,15675,2
2005-08-21 14:22:28,14502,378,4.99,10246,2
2005-07-11 15:33:50,6263,336,4.99,9079,2
2005-08-21 22:35:33,14740,333,2.99,9011,1
2005-08-02 03:46:18,10960,399,5.99,10799,2
2005-08-17 00:29:00,11530,400,2.99,10827,2
2005-07-12 08:30:07,6613,460,4.99,12423,1
2005-06-16 00:26:07,1525,304,4.99,8247,2
2005-06-17 09:20:36,1968,246,2.99,6660,1
2005-08-20 08:05:52,13659,520,2.99,14013,2
2005-06-17 06:50:46,1930,112,2.99,3002,2
2005-08-23 02:48:26,15507,563,0.99,15099,2
2005-08-01 13:54:22,10582,233,4.99,6287,1
2005-06-16 22:35:20,1832,220,0.99,5950,1
2005-07-08 12:54:15,4727,39,7.99,1077,2
2006-02-14 15:16:03,12009,296,2.99,8046,1
2005-06-20 17:40:12,3110,333,2.99,8991,1
2005-07-10 06:22:24,5633,480,2.99,12963,2
2005-07-27 19:29:09,7485,362,2.99,9788,1
2005-07-06 16:30:30,3839,231,2.99,6224,1
2005-07-11 12:39:01,6211,6,5.99,156,2
2005-07-29 17:14:29,8705,2,5.99,42,2
2005-07-09 20:55:47,5422,409,0.99,11069,1
2005-07-09 13:56:43,5257,292,0.99,7903,2
2005-06-16 10:05:40,1656,31,4.99,852,2
2005-08-23 15:34:46,15839,294,5.99,7978,1
2005-07-30 18:52:19,9369,36,2.99,998,1
2005-06-15 06:15:36,1257,267,4.99,7212,2
2005-05-27 12:48:38,399,204,4.99,5517,2
2005-07-27 08:03:22,7175,190,4.99,5159,1
2005-07-30 09:25:56,9119,305,4.99,8283,2
2005-07-09 20:48:42,5420,80,3.99,2173,2
2005-08-20 13:57:59,13830,61,0.99,1683,1
2005-07-09 21:59:55,5446,454,2.99,12262,2
2005-07-06 00:45:57,3513,223,5.99,6027,1
2005-07-28 12:10:02,7925,500,2.99,13477,1
2005-07-30 13:31:20,9226,3,1.99,75,1
2005-07-30 13:21:08,9222,95,6.99,2586,1
2005-08-19 17:34:00,13269,461,2.99,12459,1
2005-07-29 14:07:59,8630,406,0.99,10992,2
2005-05-25 17:46:33,104,310,0.99,8412,2
2005-07-28 10:24:22,7876,577,8.99,15469,2
2005-06-20 04:01:04,2916,590,6.99,15796,1
2005-07-27 03:50:03,7057,320,4.99,8661,2
2005-08-21 20:32:16,14687,550,4.99,14775,1
2005-07-31 05:48:49,9651,324,4.99,8768,1
2005-07-29 05:11:14,8366,39,1.99,1082,2
2005-05-31 03:26:50,1023,227,3.99,6111,1
2005-07-28 16:11:15,8028,137,8.99,3696,1
2005-08-02 11:42:40,11196,126,9.99,3403,1
2005-07-31 14:55:46,9919,291,7.99,7889,2
2005-07-11 17:25:55,6294,463,0.99,12509,2
2005-08-21 18:03:15,14612,445,6.99,12018,1
2005-08-19 15:36:05,13216,422,1.99,11415,2
2005-07-09 19:17:46,5384,180,0.99,4896,2
2005-07-28 19:47:02,8129,345,2.99,9325,2
2005-06-19 18:46:43,2786,594,0.99,15907,2
2005-07-29 04:52:01,8352,168,1.99,4560,2
2005-08-19 07:53:58,13011,529,4.99,14251,1
2005-07-12 05:08:16,6555,188,4.99,5110,2
2005-05-26 21:31:57,306,547,0.99,14686,1
2005-05-27 15:31:55,422,150,3.99,4084,1
2005-06-20 22:58:01,3185,234,6.99,6300,2
2005-07-30 04:31:50,8984,485,6.99,13100,2
2005-07-30 05:19:20,9013,347,4.99,9386,1
2005-06-17 13:45:09,2035,158,6.99,4296,2
2005-07-08 18:54:07,4860,123,8.99,3319,1
2005-08-20 01:14:30,13482,183,2.99,4995,1
2005-07-27 19:24:16,7482,348,6.99,9413,1
2005-06-18 08:56:45,2313,379,5.99,10251,1
2005-05-31 08:04:17,1058,116,4.99,3121,1
2005-08-23 15:16:32,15828,327,5.99,8848,1
2005-07-28 04:37:59,7718,4,2.99,93,2
2005-06-16 04:52:28,1587,62,0.99,1690,1
2005-08-02 07:21:43,11074,277,3.99,7515,2
2006-02-14 15:16:03,13753,495,0.99,13355,2
2005-06-17 19:15:45,2105,57,0.99,1568,1
2005-08-18 21:21:44,12718,176,2.99,4793,1
2005-06-15 15:18:08,1382,455,1.99,12283,2
2005-08-02 04:16:37,10979,160,5.99,4360,2
2005-07-30 00:42:06,8890,470,6.99,12707,1
2005-08-23 05:08:58,15563,372,2.99,10087,1
2005-07-06 13:22:53,3772,338,2.99,9135,2
2005-05-30 22:18:35,985,564,2.99,15103,1
2005-05-25 11:35:18,78,135,5.99,3636,1
2005-08-19 04:24:10,12911,367,6.99,9936,2
2005-06-16 22:04:34,1828,68,5.99,1845,2
2005-08-17 10:17:09,11771,324,6.99,8771,1
2005-07-29 14:45:23,8643,59,4.99,1634,2
2005-08-21 23:53:35,14776,15,4.99,412,2
2005-07-27 18:27:13,7453,29,0.99,797,1
2005-05-28 07:53:38,552,106,3.99,2850,2
2005-08-18 13:42:45,12520,52,0.99,1447,2
2005-07-31 21:36:07,10126,39,0.99,1088,1
2005-06-15 03:53:13,1229,468,2.99,12616,2
2005-06-21 00:51:06,3209,307,4.99,8335,1
2005-07-28 16:20:26,8034,502,4.99,13530,2
2005-06-21 04:08:43,3262,9,4.99,235,2
2005-07-30 20:38:22,9411,536,8.99,14442,1
2005-06-15 02:08:04,1202,451,0.99,12163,1
2005-08-18 21:55:01,12730,7,2.99,202,1
2005-07-31 15:49:40,9947,138,9.99,3738,1
2005-06-18 06:33:48,2276,594,6.99,15906,1
2005-07-08 12:59:40,4729,205,4.99,5558,1
2005-08-22 23:35:41,15411,461,2.99,12465,2
2005-07-28 09:58:02,7860,241,2.99,6518,1
2005-08-20 09:32:04,13704,4,2.99,103,1
2005-08-01 22:52:45,10818,309,2.99,8405,1
2005-07-06 13:52:02,3780,99,6.99,2667,2
2005-06-18 11:15:27,2337,582,7.99,15590,1
2005-07-29 08:42:04,8479,195,0.99,5269,2
2005-06-18 05:03:08,2249,285,5.99,7710,1
2005-08-21 19:11:58,14643,119,6.99,3215,2
2005-08-22 19:41:37,15298,1,2.99,31,2
2005-07-31 05:55:38,9653,383,0.99,10381,1
2005-06-19 15:02:39,2727,129,3.99,3471,1
2005-08-19 09:31:42,13052,502,9.99,13541,1
2005-07-30 01:29:48,8910,569,2.99,15240,1
2005-08-02 15:56:51,11312,190,6.99,5166,2
2005-08-18 19:16:47,12668,14,2.99,380,1
2005-08-21 17:57:26,14609,551,4.99,14801,2
2005-08-21 02:07:22,14141,190,4.99,5172,2
2005-06-19 15:59:04,2740,92,8.99,2508,1
2005-08-23 01:29:59,15469,597,4.99,16007,1
2005-06-20 13:09:19,3052,329,5.99,8881,1
2005-06-17 02:39:20,1874,30,1.99,818,2
2005-06-16 17:18:44,1755,117,2.99,3150,1
2005-07-11 07:33:48,6114,404,1.99,10922,1
2005-08-17 01:02:06,11550,339,2.99,9175,1
2005-05-29 18:50:50,807,235,2.99,6319,2
2005-07-29 19:19:10,8757,462,2.99,12487,2
2005-05-30 05:41:22,876,339,5.99,9154,1
2005-07-10 22:57:29,5946,308,2.99,8364,1
2005-08-18 12:10:03,12474,78,8.99,2134,2
2005-06-16 07:49:47,1626,260,3.99,7014,1
2005-06-20 21:11:50,3159,388,7.99,10505,2
2005-06-21 03:00:11,3243,426,0.99,11511,1
2005-05-30 02:48:32,861,502,0.99,13512,1
2005-07-11 01:54:48,6011,527,4.99,14188,2
2005-06-16 07:33:18,1622,311,4.99,8437,1
2005-08-20 14:00:29,13833,175,6.99,4757,2
2005-07-30 15:17:31,9282,259,6.99,6995,1
2005-07-09 00:00:36,4974,152,4.99,4141,1
2005-05-30 10:50:22,911,366,6.99,9881,2
2005-08-02 07:03:24,11067,85,8.99,2320,2
2005-08-02 03:20:39,10946,56,4.99,1554,1
2005-08-23 09:23:45,15678,413,2.99,11190,1
