attore_id,film_id
11,938
30,292
42,890
109,12
140,576
131,48
173,106
23,116
197,129
91,941
56,462
47,944
140,999
93,644
90,817
53,307
192,614
81,545
26,90
62,375
163,304
121,353
94,153
172,661
167,734
101,828
134,278
106,566
140,778
169,642
130,208
15,949
99,381
132,377
94,775
155,890
59,295
124,113
120,994
142,842
168,804
156,593
146,117
123,429
144,312
63,517
39,476
23,826
68,213
61,780
92,825
3,87
151,634
145,726
166,426
41,249
116,90
23,105
157,835
18,944
132,162
97,641
144,216
37,997
62,101
115,52
146,429
27,967
42,568
117,739
76,568
72,249
119,636
147,85
139,447
153,766
82,551
130,478
92,103
156,285
150,880
11,709
42,922
144,67
117,273
25,914
65,97
55,340
73,998
27,682
121,479
86,808
155,361
117,550
121,633
6,517
74,263
125,361
170,758
42,502
198,109
153,136
10,522
64,569
60,928
181,542
21,983
103,956
134,927
71,52
101,617
8,396
24,405
65,556
125,204
188,14
133,410
89,410
197,979
88,234
159,82
19,877
106,687
22,600
151,892
109,281
109,190
124,882
48,506
13,144
44,982
158,293
68,315
37,963
149,913
146,410
71,918
32,65
95,353
93,445
2,811
136,25
146,402
11,850
64,335
114,913
102,979
130,592
125,338
59,130
25,697
116,481
151,342
101,841
66,230
138,885
142,481
19,756
46,463
157,34
104,607
12,177
120,63
119,786
26,758
155,590
107,637
117,224
147,4
129,431
69,300
128,336
62,707
16,455
79,769
186,654
107,239
142,875
163,947
191,461
136,243
188,925
35,748
79,242
176,740
59,862
176,802
100,877
197,752
135,541
14,154
9,434
192,747
200,5
199,730
5,54
16,582
121,222
127,47
164,673
37,19
196,156
59,210
27,85
60,805
124,814
151,895
154,988
154,158
80,69
49,725
28,508
158,799
103,437
118,136
134,386
172,538
180,622
149,365
94,724
81,505
96,430
76,606
180,657
60,253
126,256
189,628
167,496
48,645
24,256
23,6
117,864
185,448
188,311
55,8
100,17
101,66
33,56
102,600
63,278
99,490
90,197
146,571
42,932
68,215
71,233
183,71
169,815
161,921
117,246
18,717
117,15
81,761
198,395
101,700
136,214
134,243
41,4
39,290
180,955
40,396
93,680
47,576
82,344
189,171
195,673
70,343
42,665
135,484
200,465
46,254
107,849
55,612
169,894
92,229
109,967
103,215
175,719
50,288
171,903
113,732
64,307
74,836
9,926
26,241
77,343
117,778
198,806
157,661
54,129
72,964
128,119
85,960
179,27
158,880
46,456
19,208
90,406
160,767
185,920
9,865
168,237
3,453
108,693
98,738
169,694
175,29
188,815
182,668
88,881
149,95
174,982
179,353
92,929
139,200
57,737
50,274
149,169
40,107
117,10
94,788
66,143
196,684
142,470
162,636
60,830
6,70
174,852
26,529
134,915
15,795
101,146
103,347
80,260
129,202
86,137
190,959
61,372
57,16
157,574
177,543
20,863
181,874
172,345
200,121
179,193
27,593
107,905
188,51
38,827
59,46
153,203
91,13
88,717
131,320
149,139
118,969
130,452
139,74
85,296
97,755
104,313
114,162
160,43
180,441
34,493
54,913
139,90
13,385
53,697
170,925
151,217
19,212
184,640
164,15
14,847
44,604
165,807
184,684
49,282
192,179
118,656
120,513
153,486
124,987
18,561
44,490
150,873
187,671
179,960
8,532
97,342
106,858
8,458
26,682
28,679
183,949
46,836
31,739
10,694
102,712
111,777
20,231
5,730
43,608
184,486
111,325
1,499
163,303
133,397
197,29
150,508
86,303
58,306
90,2
64,921
23,212
54,649
100,992
138,747
43,621
83,268
11,453
127,573
20,243
19,510
164,908
171,645
175,828
143,79
161,653
196,795
105,606
127,846
6,60
165,360
21,680
41,86
125,395
179,650
137,6
131,693
133,270
26,906
17,457
94,521
122,157
32,309
104,40
40,394
175,190
75,508
9,722
23,435
120,238
150,777
85,290
18,144
97,862
21,702
25,420
152,332
119,751
62,990
24,969
58,551
119,782
70,584
119,418
58,578
54,510
55,963
100,815
158,215
47,172
73,772
51,121
13,843
192,677
151,382
162,410
12,155
90,303
65,615
133,727
50,417
165,437
150,105
143,232
29,10
33,712
21,142
84,830
116,338
4,635
50,840
44,854
18,321
158,483
150,962
139,602
99,741
100,411
197,995
157,431
89,182
53,980
148,342
166,255
48,211
2,742
196,324
111,737
51,737
182,33
179,159
104,136
86,760
94,533
35,732
151,989
197,746
9,974
106,881
159,784
197,598
184,452
198,555
57,144
58,553
84,703
46,407
123,503
196,919
49,433
125,497
46,830
115,887
167,672
110,650
151,170
56,750
13,833
166,25
127,36
22,802
30,318
117,468
170,184
150,447
99,540
149,947
134,655
165,395
102,20
49,207
49,31
182,160
138,446
149,905
199,145
51,847
87,570
60,85
83,777
65,471
74,848
73,548
159,978
165,693
65,338
181,78
61,508
7,292
144,504
170,180
144,125
115,985
11,429
26,9
60,179
118,39
161,684
56,851
145,475
136,193
18,44
17,959
60,423
85,72
22,536
90,442
119,172
148,718
22,491
128,696
170,358
78,963
1,980
189,896
27,873
13,337
144,130
89,833
187,76
116,606
80,619
41,912
184,772
197,815
76,60
1,277
15,445
190,310
117,812
36,15
26,329
24,199
3,966
145,243
33,993
140,835
139,540
15,414
139,155
105,21
48,792
21,321
50,401
176,150
92,568
30,286
119,87
31,880
157,10
93,744
22,648
154,954
95,301
150,433
111,98
171,608
198,264
127,911
100,967
68,205
23,235
109,622
102,631
155,987
80,475
127,286
76,935
117,298
10,929
174,610
27,500
93,909
90,384
25,179
60,493
9,889
85,478
65,305
148,468
152,607
178,146
54,489
36,283
185,919
7,173
146,191
96,486
134,683
63,932
181,870
13,524
13,897
188,849
170,886
66,909
5,841
31,308
82,316
163,180
76,709
126,836
169,78
82,143
61,766
4,62
157,913
8,752
80,941
83,672
14,253
44,84
48,705
136,33
151,570
178,164
191,958
8,195
61,585
179,131
91,608
158,879
115,952
15,275
10,9
84,312
84,414
42,309
200,538
145,487
170,416
51,750
109,657
37,839
16,548
157,604
51,993
94,322
47,913
164,148
119,858
188,1
149,159
78,428
27,503
38,458
99,572
194,135
23,766
124,601
70,466
185,973
46,567
181,596
63,208
113,218
27,462
180,809
132,311
52,92
111,382
84,491
187,625
127,953
110,625
160,794
108,920
184,146
25,153
124,468
149,354
111,973
161,669
56,354
15,745
79,367
82,290
194,352
72,609
49,811
157,696
53,577
181,625
156,297
16,221
21,159
73,275
76,464
63,633
63,392
102,34
60,299
50,632
31,146
8,321
137,56
9,964
1,23
19,404
38,335
25,538
167,800
190,38
94,989
137,917
79,753
19,644
134,897
44,242
87,207
43,833
145,822
165,798
74,747
95,546
92,123
52,249
139,282
85,711
51,420
1,25
29,482
141,862
73,748
125,188
60,186
150,647
131,436
43,359
100,563
48,287
13,381
43,147
156,504
20,643
145,923
16,345
150,168
188,506
131,539
171,849
60,31
108,958
96,36
95,855
116,128
107,520
83,249
79,205
120,691
29,590
106,866
35,35
193,851
142,504
102,485
80,362
102,526
54,292
70,964
38,793
19,513
145,154
23,842
185,427
102,326
90,385
55,75
63,248
7,618
101,984
168,387
111,61
103,315
190,802
57,707
171,166
164,613
149,458
154,314
43,462
135,170
55,815
155,966
177,55
97,757
122,673
150,306
193,376
198,311
112,829
94,206
142,794
144,135
105,372
150,446
29,105
2,132
51,974
103,197
75,436
152,680
120,898
17,236
158,178
62,231
52,596
11,928
108,696
67,512
135,616
156,754
158,812
171,318
74,637
119,649
87,253
113,656
128,614
3,441
47,737
125,683
143,497
90,855
20,146
137,254
147,318
161,469
189,940
50,178
158,830
58,632
137,745
31,88
103,942
125,250
147,305
113,838
127,79
164,252
147,864
83,631
195,794
43,19
142,107
158,896
64,291
141,467
12,400
180,561
81,398
175,616
132,586
34,90
105,990
93,280
43,377
3,618
151,574
59,54
44,58
176,517
45,767
98,734
152,729
53,508
11,205
141,43
79,628
125,414
79,634
76,958
192,622
15,89
3,685
28,58
175,998
57,153
141,829
67,24
103,356
85,383
101,928
35,914
129,669
26,688
1,970
33,574
32,667
104,600
175,129
160,368
14,908
27,679
77,749
73,666
26,201
113,642
99,982
146,512
14,970
72,854
95,498
81,219
160,469
49,506
183,636
77,22
102,517
6,53
71,874
132,81
41,724
60,952
167,923
104,926
142,494
101,608
187,297
120,717
136,401
160,769
86,905
58,128
115,246
20,962
45,198
6,29
101,494
176,417
20,274
127,763
119,173
33,154
187,17
124,106
44,322
81,232
100,850
66,361
45,714
58,48
11,888
151,131
42,139
5,316
129,452
31,978
192,367
154,141
11,395
198,309
59,749
22,742
31,802
89,162
94,122
168,56
92,512
136,61
33,214
157,24
17,573
79,750
64,87
22,495
183,388
14,454
38,450
198,464
156,155
121,170
105,906
22,89
73,467
21,179
108,379
97,143
99,7
21,87
44,883
187,474
149,670
102,351
81,508
100,642
170,508
59,713
89,446
46,820
177,683
84,529
21,253
151,880
80,343
104,233
133,514
124,343
117,831
110,912
162,274
181,892
110,801
107,454
162,844
190,708
150,75
86,878
107,534
182,437
157,400
77,635
153,919
130,107
179,463
184,371
144,953
187,561
178,30
111,407
147,649
70,50
125,908
185,761
102,334
153,180
162,909
81,643
167,120
90,838
29,133
178,311
107,165
62,951
23,370
152,898
125,450
169,434
155,768
156,462
80,788
192,682
160,826
42,546
195,738
12,513
23,820
21,507
196,908
85,869
63,809
92,381
175,155
96,968
58,541
118,517
99,967
81,186
178,160
134,861
127,970
135,320
52,951
86,548
147,410
86,486
87,718
176,573
191,914
175,67
30,53
184,642
122,718
164,834
106,194
165,95
105,893
123,266
84,887
61,362
177,726
73,77
105,835
71,833
4,463
19,750
76,444
66,706
105,530
21,920
135,814
158,626
193,745
106,469
195,392
103,130
142,18
77,240
87,161
23,782
118,141
111,414
156,349
30,301
140,923
67,861
158,66
81,692
79,776
116,653
169,564
13,515
67,144
172,385
158,437
53,51
133,51
80,212
9,650
195,359
51,63
126,193
159,127
48,757
116,622
81,89
54,754
29,449
110,369
41,203
193,709
39,648
143,659
138,639
58,858
89,117
54,150
37,119
160,755
7,27
5,865
196,284
25,755
161,414
6,193
58,426
66,424
156,262
101,60
137,703
178,537
80,436
152,475
70,869
94,320
197,369
196,972
95,420
102,796
198,536
161,655
115,754
57,101
136,485
80,342
13,87
72,640
140,27
91,480
198,1
107,138
99,978
7,901
150,468
57,852
4,79
74,503
195,769
12,243
67,244
115,379
87,199
183,313
52,714
3,42
130,702
80,687
196,815
102,194
95,375
114,807
40,128
185,845
1,166
168,196
95,828
38,839
131,875
53,181
105,831
83,529
20,348
123,988
175,772
149,921
143,872
103,271
74,720
18,268
76,760
138,376
7,170
31,163
140,647
149,153
36,410
8,771
9,815
39,831
119,64
133,652
159,418
2,399
143,878
50,717
13,17
104,156
111,962
106,204
7,67
177,363
19,670
13,110
169,248
113,181
21,429
110,8
180,609
59,418
93,621
159,187
196,423
91,509
185,494
79,299
65,694
158,894
189,734
58,135
92,699
155,785
146,207
76,474
48,926
24,515
166,1000
7,957
99,325
200,80
65,475
99,636
139,20
161,644
183,850
140,693
61,752
97,951
94,551
28,532
170,993
4,25
194,486
144,393
193,834
17,201
140,370
188,111
54,990
61,767
156,244
189,853
170,102
5,340
196,837
100,846
94,428
33,667
68,45
36,569
106,585
195,592
186,983
48,295
168,619
156,646
129,705
98,107
46,448
151,370
136,229
74,185
35,201
144,105
114,866
128,650
144,762
143,690
75,870
162,33
169,349
144,164
103,333
41,230
111,179
196,615
38,853
95,294
100,759
159,206
56,965
180,195
101,988
143,603
98,297
29,296
105,280
191,849
62,688
17,96
184,574
128,965
23,855
174,168
112,188
124,260
160,267
193,462
198,758
102,544
120,489
106,500
12,91
141,341
142,371
198,892
86,364
200,714
29,335
171,273
33,489
85,92
2,485
196,575
144,668
129,230
182,413
51,733
133,368
198,545
96,66
72,718
56,936
101,85
91,511
130,375
69,612
14,418
128,212
90,633
159,343
184,169
172,758
198,450
41,383
142,328
167,72
133,172
172,57
123,725
50,795
137,841
28,835
114,538
41,212
77,938
177,235
65,683
194,42
141,772
48,545
29,110
68,396
55,709
198,871
167,692
197,758
26,564
13,154
174,451
57,192
11,532
104,184
36,484
176,320
56,769
156,53
20,538
190,623
27,771
185,571
174,11
199,886
189,820
36,956
30,69
180,963
184,336
141,607
127,839
66,957
170,139
172,649
116,48
188,988
50,645
139,284
91,176
37,146
107,409
79,40
127,382
32,136
117,926
68,133
30,1
117,578
185,7
37,694
92,553
146,16
122,654
110,435
138,561
183,495
48,345
19,785
22,23
180,874
92,453
134,558
40,754
188,517
102,810
83,263
35,707
6,165
74,484
185,510
117,785
111,669
105,42
8,205
106,780
12,92
87,721
92,545
182,828
158,64
152,153
146,734
20,757
3,111
139,373
145,155
162,18
77,261
74,617
77,153
193,960
5,171
114,425
104,677
92,443
47,508
30,357
45,164
186,637
190,374
138,453
116,784
94,712
167,626
117,190
154,276
94,402
1,749
57,393
77,612
177,433
144,228
39,425
180,777
85,558
1,140
56,521
74,834
29,462
166,788
177,522
97,933
193,828
157,122
170,15
5,503
139,170
132,626
123,786
112,37
28,358
7,96
181,286
180,258
123,860
176,73
96,661
53,492
135,88
143,958
150,728
167,794
19,217
133,338
137,758
82,877
85,678
76,642
145,692
65,965
15,108
144,293
132,987
158,102
12,672
107,338
26,885
153,817
155,427
171,872
37,118
129,391
191,544
28,652
127,771
143,47
197,691
114,210
123,480
85,148
150,233
7,351
163,522
16,280
126,199
104,198
75,764
78,520
22,369
175,842
42,500
125,602
41,799
151,501
108,561
13,346
138,52
43,827
98,705
33,473
78,505
151,144
113,921
119,614
115,671
11,118
95,551
165,962
127,727
84,413
198,262
178,762
74,780
45,484
24,277
50,520
198,886
184,969
155,303
149,188
27,477
105,29
90,451
48,349
168,678
139,35
79,428
127,617
91,807
28,743
22,56
192,426
120,231
45,778
13,427
65,491
107,774
50,372
79,916
168,892
37,277
16,453
83,764
69,396
90,901
176,303
115,661
42,673
130,725
144,753
45,502
147,431
24,704
90,868
26,327
123,223
95,126
109,885
5,411
30,262
162,85
190,606
196,484
78,393
171,566
174,659
63,945
26,821
87,952
108,6
8,179
14,232
123,67
149,949
45,810
115,49
24,83
187,664
100,909
173,235
70,834
158,473
191,420
66,207
171,219
33,735
193,291
169,93
13,522
160,2
127,157
12,420
88,128
199,689
140,509
19,266
161,89
141,223
2,105
172,959
184,597
191,16
63,944
133,133
144,845
61,535
56,226
32,523
106,83
80,680
124,775
48,99
193,358
24,603
26,345
117,167
151,167
94,950
116,88
21,497
192,465
45,925
45,65
114,452
86,857
108,887
159,248
111,732
53,961
98,686
141,863
2,249
45,900
78,86
17,853
147,402
183,576
144,99
64,471
153,988
122,238
20,652
161,247
165,72
155,630
109,753
71,956
48,922
13,571
74,704
119,21
87,312
152,927
79,33
142,914
32,199
112,443
12,880
129,640
59,183
51,990
189,43
49,977
146,12
104,506
126,194
1,506
39,320
68,840
93,573
189,509
54,546
31,585
161,807
93,339
139,107
132,133
151,451
97,728
13,513
67,408
76,648
64,925
124,306
173,405
169,246
141,909
165,644
68,497
62,413
19,711
80,553
72,865
73,950
60,971
147,310
111,680
92,802
55,486
161,825
70,453
178,517
36,466
92,137
98,87
97,188
68,325
134,161
105,954
64,37
41,336
197,628
71,560
2,357
72,757
138,923
100,779
68,378
12,635
53,358
120,414
81,527
163,434
153,732
115,846
82,893
13,832
61,990
146,955
14,856
40,374
165,809
46,174
42,320
181,301
140,830
65,517
91,447
100,718
146,384
66,769
161,340
133,933
77,73
107,430
198,597
105,649
97,437
28,619
62,295
188,10
106,894
98,194
15,626
35,389
33,618
121,198
37,477
79,853
180,824
78,762
194,738
20,663
51,103
34,172
148,633
127,459
66,999
171,181
37,553
154,467
13,29
36,716
101,662
178,1000
114,90
17,800
183,941
21,398
142,540
123,43
157,326
101,189
66,283
156,467
136,262
125,877
144,291
79,788
184,985
116,492
191,834
52,999
46,991
118,49
185,138
99,512
188,773
196,524
43,56
92,505
14,187
120,894
117,783
143,386
60,754
4,798
197,123
69,529
56,893
187,127
45,330
91,493
58,417
90,529
75,645
33,965
8,47
31,637
27,19
190,173
166,674
28,827
144,184
167,63
59,984
113,748
121,297
54,184
73,561
84,574
50,476
86,923
122,22
47,385
90,663
187,25
119,570
24,832
114,188
88,785
105,750
147,405
117,432
48,150
41,544
95,312
161,401
52,388
137,390
151,658
5,392
192,166
87,830
157,291
169,372
12,16
126,317
54,285
59,572
195,962
108,567
41,194
162,415
89,529
57,134
147,145
135,269
52,812
84,540
41,779
108,721
76,781
172,215
51,5
176,401
46,319
114,254
179,924
44,434
82,911
141,380
74,663
98,725
147,139
182,677
111,679
37,989
82,306
68,971
122,158
178,273
64,860
113,84
122,957
37,467
1,605
56,383
14,536
46,540
171,466
128,312
42,907
175,978
113,890
128,671
38,223
103,206
121,161
178,733
3,341
149,782
15,924
157,303
98,81
20,269
59,946
30,732
7,806
83,281
23,856
200,149
50,897
129,602
130,326
27,334
69,722
182,301
166,361
191,638
122,76
43,533
76,95
147,987
183,32
164,469
55,197
141,740
124,997
2,550
125,429
174,352
25,86
136,806
50,672
136,256
193,937
28,597
133,463
71,26
114,13
64,88
179,976
137,433
81,267
127,710
195,658
115,391
129,348
100,714
30,321
158,32
38,547
125,324
111,603
133,868
193,953
90,212
117,738
29,646
113,292
142,710
165,737
53,285
182,990
26,644
148,772
47,770
50,591
66,829
180,811
89,212
117,197
195,677
38,618
75,579
15,342
54,988
65,516
23,636
23,935
83,655
45,187
162,32
144,90
126,58
124,539
155,220
132,410
178,930
174,879
16,177
135,553
34,846
53,725
160,242
154,602
29,273
89,103
176,758
100,919
178,708
161,120
1,635
102,828
111,847
87,679
142,759
1,832
27,904
139,636
198,303
139,181
130,549
100,979
32,197
107,879
28,625
4,924
159,208
173,592
41,596
65,371
139,706
59,650
158,869
80,207
41,305
131,881
49,729
74,117
92,662
72,665
60,297
40,933
34,182
131,713
177,763
182,362
157,217
59,853
61,423
138,258
49,423
195,298
10,587
8,859
27,359
115,714
196,576
191,858
32,585
194,719
81,827
138,627
52,474
69,466
34,336
161,353
161,188
72,773
48,570
175,729
65,852
154,399
189,533
50,248
94,275
68,706
97,446
46,889
48,101
170,764
131,921
192,618
177,764
12,631
38,501
84,281
128,693
74,415
181,868
200,945
143,680
77,993
108,378
81,215
200,346
150,697
188,146
85,875
64,832
27,34
50,732
120,642
126,21
42,687
15,985
111,555
32,112
168,807
175,977
121,284
97,177
37,572
9,191
62,393
96,572
28,287
90,100
113,403
99,84
151,482
107,136
37,10
109,393
75,667
199,640
120,641
195,869
11,854
42,861
13,162
24,3
161,924
140,373
5,817
33,881
42,535
111,731
175,424
115,428
38,516
37,785
69,111
154,396
97,930
191,827
192,578
174,298
119,900
89,976
28,908
62,981
104,259
2,226
66,928
106,241
127,749
125,100
105,994
66,960
81,458
164,884
132,562
138,970
123,105
58,199
101,702
109,243
14,415
179,109
184,966
31,793
63,225
116,420
178,397
34,43
10,477
89,488
124,742
38,160
56,307
12,213
179,811
196,541
78,674
86,893
14,688
127,388
76,850
129,249
124,726
167,17
118,35
53,58
54,764
17,606
186,648
62,272
20,54
182,391
147,563
88,940
154,27
62,129
123,530
78,549
102,744
98,120
142,10
143,404
127,141
94,475
17,154
36,453
186,95
123,589
69,202
37,900
1,1
95,522
40,326
187,354
191,185
175,439
33,252
93,874
193,352
77,245
161,526
157,321
154,698
67,242
152,846
18,386
31,700
76,650
49,709
145,109
156,705
43,598
186,208
52,515
27,273
126,860
36,493
83,49
197,769
103,609
45,115
97,370
60,239
163,833
55,776
143,821
192,117
143,576
187,768
45,797
36,171
133,588
129,101
39,73
138,879
119,592
55,827
9,514
69,452
190,426
165,204
182,346
133,7
75,372
168,438
158,188
62,211
79,230
19,144
75,446
23,449
196,303
199,432
68,255
28,816
60,334
115,607
74,626
157,535
43,239
27,854
111,194
148,768
168,336
77,963
112,869
128,407
107,172
53,122
7,225
108,741
59,943
103,822
121,966
189,748
3,393
96,8
64,616
120,746
39,700
45,508
105,795
189,82
16,155
93,777
125,428
188,102
48,428
110,292
88,193
175,9
177,684
119,171
16,758
157,616
8,158
198,406
67,496
162,659
163,785
140,820
67,726
70,823
152,968
89,473
185,818
4,858
144,702
184,967
39,689
111,744
26,390
11,485
137,832
174,830
99,475
179,65
174,496
98,990
29,436
173,313
109,955
37,925
168,652
138,157
169,289
34,438
70,53
168,886
56,781
102,124
190,562
12,945
63,893
190,54
55,307
55,27
63,167
154,588
111,162
60,376
68,834
81,260
62,988
157,573
38,353
135,364
111,403
48,312
9,697
182,720
26,715
150,63
108,648
153,536
190,472
176,461
160,484
54,970
51,395
192,592
14,919
167,319
54,301
80,807
103,318
76,348
101,263
98,765
185,437
72,331
5,146
166,61
141,752
60,658
43,276
36,915
57,258
56,474
110,961
152,615
116,647
22,349
44,784
187,222
97,553
136,993
166,580
143,687
154,440
129,805
135,65
69,88
41,252
108,966
128,912
116,844
145,409
15,31
197,522
168,305
143,316
137,304
146,427
195,885
62,428
117,710
61,537
143,141
32,651
119,381
6,892
110,27
19,752
29,862
157,874
141,673
89,406
174,780
2,518
107,445
10,236
165,473
115,703
16,717
79,269
108,702
146,966
23,549
35,817
129,166
170,7
154,111
160,579
29,519
105,377
67,870
114,619
2,3
62,406
192,541
84,616
20,589
93,699
114,305
170,537
126,468
86,929
98,634
23,981
189,788
147,341
65,951
71,317
153,444
30,77
26,904
4,832
130,981
25,226
162,500
136,20
3,17
125,949
3,185
98,183
80,262
83,412
93,916
131,432
49,716
150,542
34,950
174,705
163,45
162,786
92,712
84,996
78,689
113,322
81,453
55,930
149,72
199,216
195,534
131,494
176,441
39,703
147,688
18,612
108,9
124,190
174,442
78,387
85,85
43,344
106,365
132,899
126,419
168,826
175,591
142,554
104,309
173,49
181,381
13,528
170,868
137,610
85,957
108,1
131,120
167,554
56,87
191,293
122,470
112,450
118,572
189,560
94,270
51,408
79,840
45,117
152,217
125,238
132,930
71,399
118,695
54,858
195,144
166,944
92,338
180,732
133,210
146,871
68,357
66,226
163,166
53,268
188,989
85,421
102,205
125,557
161,269
12,457
8,936
40,463
96,58
140,599
82,978
16,269
197,63
169,992
166,86
104,583
30,838
119,454
162,1
198,858
66,553
153,47
28,96
27,830
98,824
58,638
37,122
23,491
85,14
137,564
103,585
176,252
58,602
87,706
12,37
168,433
77,40
6,509
114,339
168,208
17,794
22,146
102,802
7,633
23,254
188,338
171,397
92,470
6,256
198,379
81,710
95,424
123,3
136,542
181,456
167,25
96,134
83,135
34,119
159,907
9,552
40,11
160,275
94,457
152,318
96,452
74,804
188,566
121,658
102,958
90,586
131,206
35,10
143,175
134,132
97,947
115,615
63,73
128,485
152,476
105,283
107,571
140,729
200,49
107,348
187,73
110,545
40,233
12,107
197,249
177,458
118,311
143,660
64,345
60,771
199,159
9,200
27,996
96,832
38,24
70,953
154,169
77,969
27,150
36,245
21,426
11,969
71,532
187,51
181,907
184,745
11,348
112,796
179,24
181,507
74,543
88,839
163,394
76,68
198,482
127,366
199,953
189,899
38,876
84,46
12,216
40,799
90,374
53,576
11,988
53,947
4,909
149,178
136,620
42,505
22,294
178,109
168,889
50,420
30,64
107,467
164,984
102,329
82,453
108,517
172,529
89,342
190,278
21,887
8,523
82,17
62,445
183,520
18,84
27,889
21,733
194,415
181,816
85,591
176,746
103,912
7,217
84,589
184,35
130,37
97,466
169,6
5,288
44,420
64,3
17,127
87,654
95,74
168,255
72,325
4,56
9,873
104,70
150,672
59,689
128,949
165,948
13,588
13,600
82,503
2,754
195,813
124,858
145,494
5,811
121,517
123,577
81,332
154,421
78,767
102,624
197,6
110,120
124,785
43,89
200,419
150,206
106,763
190,874
4,379
178,34
102,418
170,705
144,540
180,506
119,567
64,694
173,688
186,579
123,576
164,957
77,458
162,968
185,631
87,157
46,51
138,553
24,126
161,58
127,48
89,564
125,710
149,146
17,734
102,852
86,216
131,94
172,493
123,730
157,183
157,802
78,261
98,66
49,407
164,169
108,894
79,32
143,239
31,368
105,116
133,894
34,929
44,878
107,369
132,756
132,538
128,326
68,607
52,407
146,372
66,676
138,125
72,237
171,447
192,763
92,889
41,69
171,625
73,245
196,473
83,247
51,461
