inventario_id,film_id,negozio_id
4336,945,1
2763,606,2
3898,851,1
518,114,2
1049,234,1
4368,952,1
291,66,1
1279,283,1
2916,641,1
2684,589,2
1056,235,1
1664,363,2
524,115,2
3225,708,2
6,1,2
499,111,2
2642,579,2
1277,282,2
3943,859,2
4523,987,2
3880,848,1
3743,818,2
1904,414,2
2982,654,1
3387,743,2
613,133,1
4542,991,2
2529,555,2
2612,573,1
4217,917,1
198,44,2
1783,387,2
1335,295,1
2190,473,2
789,172,2
2984,654,2
825,181,1
566,122,2
4379,957,1
741,162,2
2007,437,1
3827,838,2
3160,694,1
1917,417,1
539,118,1
1504,329,2
3835,840,1
4043,880,1
3727,815,1
2203,476,2
1970,429,2
21,4,2
3130,688,2
1753,381,1
1567,344,1
806,175,2
55,11,1
2141,463,1
2698,592,2
4515,986,1
2759,606,1
3050,670,1
2099,455,1
418,91,2
3618,790,1
3353,736,1
3650,797,1
658,142,2
550,119,2
264,59,1
3710,812,1
364,80,1
1595,349,2
1028,230,1
1415,309,2
2243,485,2
455,100,2
743,162,2
4381,957,1
4299,937,1
2067,448,2
466,103,1
935,207,1
4054,882,1
578,126,2
560,122,1
2335,507,2
3264,719,1
3211,706,1
1876,409,1
2051,445,2
1353,298,2
822,179,1
342,76,1
2445,534,1
1153,255,1
4062,885,1
2579,565,1
4102,893,1
1011,227,1
1179,263,1
2739,601,1
4158,902,2
4285,933,1
96,19,1
3405,746,2
713,155,2
3542,774,1
2491,546,2
969,216,1
4104,893,1
2973,651,2
4185,911,2
3065,673,2
3007,660,1
2676,587,1
2940,645,2
641,139,1
3568,780,2
1189,265,1
2758,605,2
1452,319,1
3314,729,2
3927,856,2
973,216,2
2475,542,1
2166,468,1
24,5,2
2868,628,2
2658,583,1
2784,611,1
711,155,2
1625,355,2
1162,257,2
1386,304,1
3951,862,1
818,178,1
3101,681,2
605,131,2
1234,273,2
1288,285,1
928,206,1
3600,786,2
845,185,1
3606,788,2
3412,748,1
508,113,2
2441,532,2
985,220,1
1320,292,1
2983,654,1
3223,708,1
1712,373,2
922,205,1
10,2,2
4404,963,1
3300,726,2
1461,320,1
1807,392,1
3746,819,1
4028,877,2
3020,663,1
1579,346,2
905,201,1
1797,391,1
2635,578,2
345,77,1
2972,651,2
2644,579,2
217,49,1
3805,833,2
4130,897,2
480,105,2
1258,279,1
3996,870,2
3643,795,1
1823,396,2
3110,683,1
2893,636,1
3714,812,2
697,152,1
606,132,1
2228,482,1
4067,887,1
2697,592,1
3519,771,1
3790,830,2
2824,620,1
4559,995,1
959,214,2
3565,779,2
1599,350,1
332,73,2
27,6,1
683,149,2
4219,917,1
2690,590,2
1401,307,1
4430,969,1
4016,875,1
1683,367,1
2213,479,1
2550,559,2
4097,892,2
1400,307,1
2230,482,1
2486,545,1
1856,403,2
2153,465,2
2087,452,2
4251,924,2
2309,502,1
4011,873,2
979,218,2
4120,895,2
1565,344,1
1830,397,2
4275,930,2
188,42,2
3029,665,1
3451,757,1
2008,437,2
4414,965,1
3327,732,1
1052,234,2
2415,527,1
3837,841,1
3828,838,2
3706,810,2
4051,881,2
154,32,2
170,37,1
4309,938,2
3464,759,2
4477,978,1
3253,716,1
456,100,2
1349,298,1
156,34,2
2931,644,2
592,129,2
1875,409,1
416,91,2
3368,739,1
3620,790,2
3539,774,1
3445,755,2
436,97,1
4310,939,2
3893,850,2
2597,570,2
1759,382,1
1926,418,1
1806,392,1
2380,519,2
2214,479,1
2512,552,2
3567,780,2
4268,929,1
2743,602,1
759,166,1
1925,418,1
464,102,2
3270,720,2
612,133,1
3602,787,1
3221,707,2
306,69,1
3608,789,1
2161,467,1
4075,888,1
1218,270,2
340,75,2
370,81,1
2232,483,1
3863,845,2
3691,807,1
3721,814,1
2843,624,1
2859,626,2
3261,717,2
3268,720,1
4339,945,2
1487,326,2
4320,941,1
1206,268,2
2191,473,2
1714,374,1
3813,835,1
4545,992,2
2933,644,2
313,70,1
2132,461,2
544,119,1
2744,602,1
3077,677,1
3383,743,1
1062,236,2
2336,507,2
4553,993,2
907,201,1
3471,760,2
2840,623,2
1684,367,1
1072,239,1
3879,848,1
2538,556,2
1773,385,1
7,1,2
3067,674,1
3074,676,2
4052,882,1
3452,757,1
2476,542,2
529,116,2
1726,376,2
2195,474,2
1583,347,1
4005,872,2
222,50,1
2603,571,2
749,164,1
2252,487,2
840,184,1
1376,302,2
3777,827,2
961,214,2
4325,942,1
3720,814,1
1580,346,2
1160,256,2
625,135,2
1281,284,1
357,78,2
3533,773,1
2514,552,2
2539,557,1
3482,763,2
1436,314,2
817,178,1
4521,987,1
3131,688,2
1444,316,2
4501,982,2
2960,649,2
4186,911,2
1463,320,2
4578,1000,2
506,112,2
3940,859,1
3994,870,1
1794,390,1
3950,861,2
1101,244,2
4177,908,2
1464,320,2
2121,460,1
479,105,2
4233,920,2
2200,476,1
2207,477,2
2789,611,2
2700,593,2
2006,437,1
2761,606,2
1932,420,1
494,110,1
4369,953,1
3254,716,1
1420,311,1
2663,585,2
3833,840,1
3796,831,1
3146,691,1
4117,895,1
2082,451,2
808,176,1
1897,413,1
4567,998,2
3948,861,2
227,51,1
4479,979,1
1390,305,1
2245,485,2
4508,985,1
2593,570,1
997,222,2
3920,856,1
2557,560,2
659,143,1
1634,356,2
674,147,1
1704,371,1
2621,575,1
3741,818,1
62,12,1
475,104,2
1315,291,1
2287,496,1
1246,275,1
3591,785,1
302,68,2
2971,651,1
3396,745,1
4443,971,1
2189,473,2
2437,531,2
2912,640,2
3672,804,1
1669,364,1
4116,895,1
3071,676,1
3740,818,1
3785,829,1
2532,556,1
2773,609,1
1481,324,1
1731,377,1
3454,757,2
4169,906,2
1063,236,2
2645,580,1
4322,941,2
228,51,1
4315,940,1
212,48,1
3086,678,1
1998,435,1
3645,796,1
2839,623,1
2320,504,1
1991,434,1
3278,722,2
2257,488,2
3440,754,2
2696,592,1
495,110,1
831,181,2
2398,524,2
1803,391,2
3059,672,2
3090,679,2
1070,239,1
1110,246,2
2898,637,2
756,165,2
1250,276,1
3611,789,1
916,204,1
2012,438,1
3171,696,2
1471,322,1
4496,982,1
763,166,2
767,167,1
2741,601,2
4205,914,2
3015,662,1
1658,361,2
402,89,2
3291,724,2
3042,667,2
2396,524,1
2040,444,1
669,146,1
998,222,2
3609,789,1
4223,918,2
4150,901,2
891,199,1
1290,285,1
2601,571,2
1108,245,2
1827,397,1
4444,971,1
2623,575,2
159,34,2
3576,782,2
2735,600,1
4181,911,1
2787,611,1
2948,647,1
2334,506,2
4551,993,2
3460,759,1
2266,489,2
1858,405,2
4096,892,1
1679,366,2
3281,723,1
260,58,2
4046,880,2
2093,453,2
1933,420,2
2607,572,1
2862,627,2
3364,738,2
4388,958,2
1824,396,2
1835,398,2
684,150,1
9,2,2
3345,735,1
3775,827,1
1720,375,1
4344,946,2
1380,303,1
3472,761,2
1562,342,1
552,120,1
3357,737,2
1211,269,2
2836,622,2
4400,962,1
1788,388,2
2090,453,1
4425,967,2
2620,574,2
2375,518,2
1883,410,1
553,120,1
1987,433,1
3394,745,1
312,70,1
616,134,2
1739,378,2
2774,609,1
2831,621,1
601,131,1
391,86,2
11,2,2
3055,670,2
982,219,1
3941,859,1
3881,849,1
2957,648,2
850,186,2
3736,816,2
4036,879,1
2531,555,2
1727,376,2
3621,790,2
2797,614,2
1629,356,1
3695,808,2
2793,613,1
1418,311,1
3229,709,2
3676,804,2
2262,489,1
207,46,2
2873,630,2
3505,767,2
1738,378,1
1822,396,2
1302,287,2
473,104,2
3400,745,2
2075,450,1
1006,226,1
2383,520,1
158,34,2
326,73,1
523,115,2
3988,869,2
3476,762,2
3085,678,1
42,9,1
2901,638,1
3063,673,1
2802,615,2
990,220,2
1342,295,2
4482,979,2
3369,739,1
3052,670,1
2886,633,2
2810,617,1
2079,450,2
3044,668,1
821,179,1
2885,633,2
2804,616,1
2326,505,2
4416,966,1
1015,227,2
2497,548,1
3677,804,2
3216,706,2
4065,886,1
3104,682,1
1467,321,1
1895,412,2
3547,775,2
3877,847,2
1578,346,2
4122,896,1
3128,687,2
3562,778,1
899,200,1
4041,880,1
1967,429,1
1076,239,2
3875,847,2
4533,989,1
3138,689,2
653,141,2
547,119,2
2665,585,2
2122,460,1
2493,546,2
2418,527,2
2869,629,2
3206,704,2
1492,327,1
3992,870,1
2851,625,1
1214,270,1
590,129,1
245,55,1
3599,786,2
3135,689,1
4573,999,2
4019,875,2
1700,370,1
3429,752,2
3133,688,2
71,15,1
942,209,1
2874,630,2
4095,892,1
1923,418,1
4216,916,2
4256,925,1
888,197,1
1377,302,2
666,145,2
4363,951,2
515,114,1
3634,793,1
1077,240,2
2941,646,1
2584,567,1
716,157,2
348,77,1
2327,505,2
2846,624,2
1410,309,1
629,137,2
4012,873,2
3670,803,2
2913,640,2
2783,610,2
467,103,1
4326,942,2
2570,563,1
619,135,1
4312,939,2
2985,654,2
2482,544,2
3661,800,1
1324,292,2
3399,745,2
3563,778,2
4575,1000,1
1276,282,2
2719,596,2
254,57,1
2969,650,2
427,94,1
18,4,1
1305,288,1
1338,295,1
883,194,2
2569,563,1
1716,374,2
4408,963,2
3578,783,1
3032,665,2
1789,388,2
1142,253,1
179,39,2
4014,873,2
3660,800,1
1671,365,1
1122,249,1
2467,540,1
381,84,1
4124,896,2
1488,326,2
4530,989,1
2146,464,1
1272,282,1
2361,514,1
3290,724,2
4270,929,1
2954,648,1
1212,269,2
2710,595,1
1003,225,1
3425,750,1
896,199,2
2682,589,2
4407,963,2
2899,637,2
2296,500,1
4457,973,2
1490,326,2
3316,730,1
1799,391,1
1692,369,1
3328,732,1
2896,637,1
362,79,2
3766,824,2
1543,338,2
255,57,1
3244,714,2
3263,718,2
4276,930,2
564,122,2
4069,887,1
4238,921,2
1496,327,2
2045,444,2
1608,351,2
289,65,2
4103,893,1
1645,358,2
1817,395,1
2880,631,2
4201,914,1
3200,703,2
851,187,2
1016,228,1
3237,710,2
3103,681,2
380,84,1
135,27,1
516,114,2
4520,986,2
624,135,2
4179,910,2
3470,760,2
4439,970,2
3593,785,2
1808,392,2
1366,301,1
2541,557,2
2646,580,1
667,145,2
2756,604,2
2705,594,1
3286,724,1
4510,985,1
3159,694,1
2740,601,1
2608,572,2
3637,794,1
2384,520,1
3176,697,2
1722,376,1
2056,446,2
3807,833,2
2046,444,2
2547,559,1
3964,864,1
3366,738,2
3492,765,1
1407,308,1
536,117,2
919,204,1
2198,476,1
1080,241,1
1979,432,1
764,167,1
