attore_id,film_id
161,927
74,484
74,263
36,380
123,446
80,262
51,153
103,360
34,846
76,781
45,463
153,756
11,928
115,52
39,703
170,180
92,568
87,706
72,865
88,4
145,822
84,460
95,690
186,579
173,921
12,400
3,336
117,167
26,147
163,996
9,514
194,161
93,124
134,896
53,492
172,302
48,267
29,172
135,35
26,93
145,661
14,948
15,236
14,612
199,953
29,449
85,960
146,514
57,340
150,647
83,121
96,134
132,904
147,145
113,84
86,163
10,964
6,29
106,675
14,255
196,939
71,918
114,188
101,146
29,105
112,231
176,573
112,312
100,992
73,627
126,256
176,746
122,491
37,277
164,367
13,427
198,499
45,537
56,893
26,529
21,6
111,744
155,407
39,71
193,103
146,12
77,749
122,620
68,435
34,836
140,731
168,305
104,892
111,737
188,338
143,386
46,38
187,474
110,360
189,492
1,605
168,32
25,153
139,602
79,853
161,807
135,553
49,542
101,774
28,574
111,973
15,502
179,291
151,895
99,7
67,408
184,985
164,252
83,247
95,627
190,253
198,406
13,522
84,19
47,273
28,816
186,637
101,511
155,513
125,623
147,333
149,921
161,414
133,933
66,928
145,243
191,819
164,801
183,520
14,890
127,791
141,862
93,621
82,838
37,253
38,241
157,713
119,172
60,830
177,433
86,548
72,450
164,884
49,725
147,688
81,178
88,620
176,872
187,127
134,936
102,205
173,405
54,764
157,183
68,654
92,443
178,483
33,735
139,74
158,894
137,564
62,981
144,668
1,1
126,545
21,920
191,638
142,139
139,529
4,23
166,867
139,233
104,40
145,457
41,100
187,98
28,625
51,63
29,590
159,876
15,275
191,914
136,686
172,423
41,912
99,322
27,637
84,46
26,327
153,203
50,437
123,576
192,16
1,277
43,917
163,166
70,453
166,944
182,639
32,523
153,919
87,250
119,521
157,321
198,329
21,702
174,352
52,249
142,199
3,971
154,489
196,795
154,421
81,332
75,498
198,1
158,968
65,517
29,723
192,708
189,882
89,162
189,43
148,772
53,576
118,384
4,858
85,630
170,27
180,809
23,105
102,744
158,990
93,120
192,592
106,687
144,540
130,416
85,290
99,512
173,550
168,115
79,916
188,989
78,689
24,463
121,154
167,120
98,81
175,190
27,273
173,49
119,802
170,868
184,969
194,531
4,832
171,849
76,68
32,197
79,33
165,607
120,513
40,11
94,153
190,623
104,926
66,909
140,258
31,299
96,58
137,6
62,295
181,387
124,775
109,967
48,757
161,469
172,529
101,978
97,437
43,605
179,566
157,535
16,583
91,807
79,242
113,403
99,636
55,8
181,301
188,14
105,558
176,521
195,738
47,944
113,322
126,468
42,333
37,997
30,838
149,631
178,194
191,296
40,737
28,835
82,527
54,489
141,740
143,613
7,27
110,120
200,958
114,13
188,289
163,719
2,550
45,66
199,84
10,1
178,197
6,892
134,558
52,584
179,131
150,777
140,27
117,738
1,970
177,52
11,485
14,241
13,588
175,828
179,415
41,721
160,794
123,786
133,410
47,787
12,728
10,716
169,954
40,869
50,274
113,116
186,482
108,9
64,925
193,44
188,529
143,906
39,736
43,147
34,502
112,772
159,248
83,58
129,89
8,115
55,815
170,299
133,368
169,6
86,929
118,311
131,120
191,827
32,669
11,969
19,182
34,950
81,304
198,311
166,255
42,673
171,466
150,386
7,910
121,353
12,420
107,162
62,375
97,947
82,497
50,632
24,83
177,683
174,705
86,893
165,437
181,604
131,693
147,402
197,29
146,945
140,587
33,694
108,702
40,933
130,702
124,322
184,169
95,52
79,840
155,459
6,994
10,9
182,864
198,555
33,473
75,170
75,920
169,847
116,336
82,33
12,213
69,236
185,265
67,981
192,622
161,714
174,879
72,956
179,650
139,691
3,539
140,77
184,640
17,236
83,369
47,790
18,612
127,48
41,86
70,869
105,12
7,901
22,802
30,69
166,1000
52,596
109,955
81,194
136,781
85,14
21,88
155,849
126,288
108,6
23,997
143,361
59,88
72,743
90,100
138,376
42,648
182,819
157,10
169,998
47,67
104,136
107,796
27,880
44,604
55,612
43,410
136,474
109,753
2,226
124,997
167,496
7,225
100,815
151,463
61,237
11,567
80,475
46,478
105,372
171,701
199,541
6,164
185,138
190,411
179,463
3,40
48,295
74,804
164,673
200,80
2,321
43,377
195,885
128,899
184,492
88,76
150,306
109,786
187,625
79,262
116,420
182,346
91,335
87,421
110,513
120,746
149,53
107,172
59,129
45,484
89,182
27,500
130,764
17,201
139,155
54,858
118,399
10,980
17,500
180,732
25,606
82,480
123,266
129,166
56,521
125,602
13,515
100,850
58,800
57,605
106,189
173,379
149,365
98,734
133,51
188,662
61,235
9,889
85,85
114,237
119,454
90,330
196,833
13,998
63,517
14,258
99,672
150,468
85,478
67,725
58,755
181,74
10,782
117,778
11,429
70,290
143,316
117,423
26,103
177,39
33,574
54,649
167,554
129,705
21,734
141,395
28,652
46,766
195,769
184,146
112,37
199,216
174,853
77,245
123,223
16,548
178,30
114,254
58,254
151,527
1,361
51,737
45,714
56,728
87,952
195,298
2,555
187,417
124,64
3,480
110,8
83,873
49,250
149,95
171,872
127,157
126,85
53,386
143,485
107,849
109,885
4,616
135,541
189,533
116,90
178,160
112,34
45,18
13,154
1,980
183,983
3,341
197,628
96,572
121,884
161,825
99,490
167,63
12,34
136,401
141,207
91,480
138,627
8,895
191,993
44,94
59,54
185,694
58,235
33,135
181,542
126,58
3,453
151,451
68,665
56,474
184,661
64,345
65,398
81,59
76,958
21,497
191,551
139,489
132,133
5,146
120,144
30,357
77,343
101,491
191,378
149,193
112,606
55,620
2,958
58,199
69,612
49,391
150,433
180,506
54,636
158,178
184,650
149,188
183,71
11,850
48,559
198,262
48,545
95,301
193,291
74,185
37,785
8,771
29,335
116,939
130,592
49,729
143,79
100,877
97,177
101,787
18,460
198,303
167,692
129,597
141,607
179,27
106,559
72,331
111,98
37,966
154,440
57,717
136,243
55,930
161,924
98,782
165,375
194,88
171,49
45,975
119,171
107,973
63,893
95,375
159,549
170,15
2,481
89,47
3,618
8,179
92,229
136,420
14,370
191,971
128,312
102,124
120,659
102,34
49,433
49,579
73,667
182,720
168,336
87,570
165,360
195,677
80,979
37,694
137,433
25,538
141,787
163,304
121,885
49,980
72,665
29,944
188,925
196,919
28,43
184,336
4,398
25,213
150,508
9,552
146,16
62,6
126,347
19,510
84,975
15,553
167,794
164,832
94,320
180,824
129,230
180,811
188,322
184,500
25,411
187,297
165,737
121,170
113,656
137,745
65,97
62,54
78,520
75,667
41,159
134,624
112,869
152,927
18,484
38,876
87,207
145,692
146,218
14,764
179,85
163,283
46,296
84,281
158,121
142,735
83,52
35,732
44,952
106,345
143,687
60,297
40,494
129,101
184,745
138,970
45,895
47,385
37,204
146,177
73,823
101,980
22,111
3,966
129,834
114,90
88,717
64,307
70,53
82,188
121,966
200,116
65,158
131,494
123,892
47,924
159,343
105,864
127,819
73,946
158,637
25,871
140,742
31,164
167,672
119,693
146,969
62,42
34,929
113,700
70,654
40,163
7,805
139,636
48,134
44,854
15,635
16,967
147,864
171,318
95,35
124,987
43,833
132,82
38,501
35,35
57,16
176,150
91,13
58,698
146,410
62,465
174,61
42,309
79,367
100,513
23,826
12,716
138,157
149,72
57,767
19,473
127,119
81,453
12,635
79,141
187,976
85,421
18,144
115,615
50,732
13,966
122,300
7,637
70,227
74,503
68,215
17,124
131,432
198,541
103,356
192,711
155,630
9,510
40,938
28,107
20,54
132,930
23,367
20,140
178,930
111,608
15,414
8,321
41,305
91,859
31,978
48,345
38,335
182,362
169,289
198,806
174,830
162,7
28,908
44,875
73,565
23,414
169,571
70,856
20,717
122,673
131,881
5,730
13,597
64,694
139,90
89,117
187,110
22,648
196,560
173,933
79,727
188,506
55,320
172,567
188,51
20,366
156,646
26,564
32,103
188,396
78,428
197,979
97,826
67,477
60,262
16,758
145,293
25,564
72,623
27,359
42,907
193,960
114,210
11,597
32,65
167,626
155,1000
19,490
92,381
46,463
116,36
39,73
93,573
142,494
14,908
129,910
91,48
150,75
143,404
129,418
90,212
136,993
92,991
9,200
26,688
178,517
180,609
147,4
60,177
37,508
115,428
171,903
49,927
182,940
44,937
131,921
45,219
143,792
32,112
86,520
179,924
48,926
162,659
19,673
115,714
68,213
177,401
119,143
67,870
155,383
20,492
144,785
19,208
151,144
113,719
156,462
187,435
85,2
121,220
60,186
173,496
156,504
114,757
149,992
128,238
6,519
120,489
23,935
14,847
21,983
162,415
117,797
75,372
123,105
102,194
86,752
25,245
38,274
81,578
36,283
77,969
197,249
127,911
59,210
129,249
59,46
126,469
9,873
187,222
139,181
195,592
50,829
81,186
156,467
106,83
86,196
45,900
44,902
13,718
166,146
36,390
32,980
160,950
19,644
197,522
33,667
134,655
141,840
150,953
95,329
153,47
66,725
50,520
113,732
38,448
44,176
137,224
152,476
108,495
111,179
109,174
90,880
100,718
99,796
29,482
83,110
130,453
195,403
99,475
6,692
60,253
54,184
137,758
90,529
194,738
184,35
187,779
104,59
50,178
11,938
158,437
160,883
66,999
21,142
162,500
114,861
191,410
90,433
117,15
109,393
158,880
102,20
191,84
154,988
86,878
79,428
53,465
142,710
97,553
81,260
140,702
120,238
28,14
120,911
191,834
196,524
86,857
102,326
31,802
15,745
123,730
63,781
158,215
183,113
78,260
65,615
106,126
125,429
41,230
154,299
30,77
150,697
54,754
30,732
108,350
103,271
181,609
181,836
54,970
200,346
164,681
104,198
122,489
188,606
133,588
177,764
24,277
187,914
83,165
149,139
28,502
83,932
169,326
170,758
123,494
102,446
61,518
102,600
151,482
148,226
72,964
84,479
70,964
33,252
105,333
7,217
137,96
115,985
33,775
41,657
65,496
124,260
164,610
47,233
40,394
84,764
106,866
104,156
94,713
168,92
190,705
76,935
36,493
41,150
52,92
132,698
145,120
52,20
134,161
172,215
133,952
196,576
56,936
108,966
75,870
74,747
109,281
167,294
176,238
139,282
17,874
81,692
84,491
150,889
37,122
86,137
135,65
145,748
45,778
155,220
126,34
57,437
39,456
105,239
107,520
172,959
11,888
78,963
11,348
5,503
31,793
174,618
23,6
7,463
70,953
52,376
38,176
117,578
131,713
5,817
163,522
193,109
12,92
88,87
168,519
108,733
62,100
145,402
192,485
114,807
133,390
20,165
154,396
97,256
86,636
179,960
103,285
10,522
90,676
162,1
121,633
65,471
162,968
164,347
149,949
81,465
172,487
56,892
176,441
140,599
117,10
119,49
102,606
30,1
181,403
179,468
87,606
122,227
92,618
163,833
101,700
78,530
159,82
36,427
73,467
126,317
163,394
13,816
200,462
197,6
4,635
32,606
140,373
22,418
125,568
145,487
123,589
28,532
173,529
88,785
156,262
62,198
153,766
24,405
168,807
155,590
190,562
199,604
102,526
93,678
62,393
141,772
177,522
96,320
41,212
185,919
76,464
121,479
48,792
181,921
19,752
118,517
97,933
45,115
127,839
25,404
139,706
115,994
142,248
147,443
32,427
27,967
42,568
11,281
101,60
1,140
108,137
42,500
3,42
21,530
67,24
74,780
104,999
94,512
142,608
138,639
61,519
113,353
125,450
38,853
179,588
17,313
127,641
17,800
87,161
149,458
71,385
200,537
39,290
25,226
13,17
92,825
92,545
80,342
176,89
112,700
69,374
82,839
139,746
102,624
103,912
118,641
147,139
143,660
59,749
66,769
11,283
4,924
183,850
68,347
3,685
177,363
72,773
34,182
85,875
143,830
56,795
152,821
56,457
48,428
143,232
166,55
66,608
112,443
109,657
36,81
171,608
56,383
5,732
157,353
50,897
180,441
174,622
42,922
133,397
124,814
130,37
80,175
9,974
13,528
158,473
56,298
107,220
148,792
65,735
129,431
182,590
175,9
103,735
66,283
172,744
155,303
195,781
165,659
44,896
79,634
26,21
119,858
53,961
54,510
155,67
197,916
131,539
104,394
191,692
111,489
53,256
139,284
41,194
103,609
60,679
35,389
143,706
190,374
72,237
85,461
170,322
19,144
27,415
26,715
78,261
88,170
173,162
66,553
178,146
164,23
149,362
94,322
2,458
188,815
30,321
188,223
117,197
50,621
90,542
12,945
85,869
163,881
100,779
62,688
168,433
192,475
105,158
165,962
43,827
71,233
58,549
134,690
133,342
76,760
158,896
2,369
2,145
67,496
20,1
42,738
101,85
157,835
18,462
80,941
66,376
100,967
106,780
65,938
125,98
184,452
157,913
32,815
88,668
37,572
134,278
117,459
104,677
161,353
128,212
120,898
89,254
12,37
29,928
42,527
181,507
68,331
150,892
47,25
44,273
71,532
173,688
197,691
2,314
107,209
126,193
39,293
40,177
50,795
23,804
150,270
90,817
86,631
117,246
123,577
54,84
112,829
161,89
175,29
181,5
66,960
130,9
191,16
101,758
172,833
78,599
161,340
42,24
74,848
23,125
34,125
30,945
47,576
106,858
67,512
2,518
135,364
6,70
108,507
190,708
83,120
35,738
79,40
128,326
45,187
198,309
104,600
173,757
62,101
141,188
22,89
81,4
45,810
64,87
40,233
111,382
68,315
55,827
13,897
184,959
111,962
149,761
153,476
36,245
114,162
54,292
82,877
90,901
2,47
55,75
110,292
112,817
187,17
115,245
196,837
107,338
122,363
148,633
46,836
41,544
182,714
143,560
130,431
73,36
138,125
51,974
111,162
92,662
110,62
83,263
152,891
23,226
161,920
13,524
137,703
80,212
88,193
180,847
32,136
121,517
83,631
12,177
130,478
8,458
31,700
159,561
23,42
4,691
123,67
167,191
7,691
58,242
49,31
169,815
161,526
186,552
90,384
134,250
173,106
111,777
144,67
16,779
116,128
116,88
90,586
142,875
178,397
26,682
140,647
196,587
54,600
50,420
87,830
52,664
136,33
60,239
100,714
185,437
188,111
115,686
14,418
84,413
50,288
148,27
78,265
49,977
156,754
188,770
132,410
110,343
125,949
95,498
200,419
46,456
47,670
101,189
125,338
82,750
189,788
141,467
185,730
53,1
114,913
44,88
159,20
181,40
13,832
108,379
49,506
32,84
41,596
9,926
179,193
194,719
127,953
13,600
121,771
141,673
41,724
95,245
61,433
65,46
18,536
78,301
95,522
105,831
36,600
82,870
183,941
63,278
117,273
5,687
73,148
39,587
3,441
8,523
89,697
156,155
129,367
71,956
144,184
170,102
74,415
94,457
196,169
130,525
9,30
168,196
85,812
181,744
153,180
65,371
135,357
44,883
11,532
59,689
117,783
125,361
59,418
146,33
156,448
23,212
87,721
55,776
39,431
63,134
57,258
123,725
98,87
100,944
125,428
82,978
142,842
101,494
4,355
162,279
112,173
58,426
85,383
21,253
170,993
25,583
76,604
111,894
186,994
53,285
87,679
169,246
35,589
15,280
51,112
157,616
26,225
148,718
3,111
155,997
6,165
16,455
13,45
117,395
6,256
117,812
193,851
190,310
92,453
15,89
103,585
175,778
193,834
71,560
150,23
127,771
178,983
48,101
144,99
94,521
150,94
109,463
94,551
5,316
115,277
148,149
138,553
84,887
36,410
16,87
192,214
53,307
164,448
63,633
37,529
111,919
44,878
138,583
193,141
30,286
69,306
156,705
66,143
198,758
8,554
157,291
40,223
21,733
41,383
16,503
40,396
62,337
193,689
21,680
68,396
170,537
101,66
181,874
149,153
24,242
16,582
42,713
75,436
56,868
14,454
7,770
106,241
163,434
196,276
140,608
59,853
65,571
177,235
37,119
164,851
62,990
177,827
95,207
166,788
13,337
146,384
5,411
135,269
107,409
48,705
191,293
103,221
125,584
113,258
21,179
152,968
65,491
80,888
143,958
82,306
128,299
5,865
140,778
118,695
64,980
123,480
119,649
34,853
142,10
39,683
102,810
153,938
42,546
80,619
25,311
25,204
150,206
152,248
70,834
141,909
159,978
169,248
158,824
125,367
104,516
134,386
128,462
133,133
106,654
175,483
58,243
146,720
50,840
187,379
135,628
166,38
58,635
184,787
61,832
76,234
130,809
197,746
44,998
62,719
110,525
86,482
44,420
102,431
95,294
67,57
146,922
75,508
177,649
48,506
157,210
65,556
110,27
129,56
94,533
26,635
195,560
134,413
5,19
171,892
65,658
127,749
55,197
4,490
24,603
125,62
198,796
126,199
5,535
194,86
168,892
107,369
171,761
19,404
53,508
50,401
106,365
111,194
28,58
73,51
27,503
28,287
195,129
192,367
96,832
147,131
118,141
7,633
52,474
155,757
183,914
196,635
150,854
12,672
182,845
125,908
82,503
70,584
59,650
84,529
89,976
3,87
198,186
173,592
9,434
80,622
53,268
133,351
164,148
22,495
45,767
63,167
127,411
128,614
99,572
88,908
193,745
97,951
127,79
25,179
12,91
20,538
156,297
121,141
170,139
85,216
113,35
49,407
56,781
49,195
56,226
24,126
91,176
123,503
184,597
137,917
133,210
165,395
135,455
168,56
25,697
176,802
90,663
142,712
42,798
172,538
51,5
173,313
52,714
67,601
9,650
98,985
15,594
124,785
89,864
75,446
172,667
58,417
158,626
116,742
19,756
93,473
107,112
108,721
40,835
154,282
79,230
28,551
38,223
53,573
182,668
107,574
187,29
78,393
68,133
63,809
118,39
162,18
57,447
64,852
14,759
92,103
198,817
4,463
183,390
158,830
99,381
105,835
128,168
150,728
127,617
176,252
181,152
81,729
192,578
85,761
131,479
187,538
23,853
92,547
163,891
36,387
181,78
54,658
103,956
105,893
57,891
109,700
52,96
193,164
28,879
124,106
198,843
121,161
154,27
118,136
47,734
184,574
190,693
95,828
53,447
128,119
84,574
111,643
42,932
7,173
90,406
128,696
28,597
78,86
100,991
41,203
184,486
63,763
147,708
76,122
73,772
175,362
68,607
6,451
3,17
137,446
53,358
117,710
107,62
165,253
68,971
117,468
194,98
69,111
153,847
128,665
90,197
82,247
127,286
75,143
93,699
35,817
21,798
196,122
54,546
40,868
179,811
95,312
23,833
182,990
131,147
8,47
40,1
144,599
46,407
36,931
87,312
5,286
83,339
50,552
107,467
61,649
119,381
143,603
181,911
2,31
129,684
173,857
97,755
151,382
66,793
158,799
40,723
152,846
25,755
102,605
152,318
67,256
28,259
120,691
190,606
78,767
102,521
34,788
110,987
81,508
7,170
23,649
124,601
26,201
7,758
162,786
93,768
63,249
146,871
193,352
13,162
157,604
72,325
66,55
65,694
62,951
1,509
92,94
3,827
110,961
171,296
190,806
163,30
81,564
116,956
17,154
6,902
12,107
16,717
121,198
63,225
149,339
158,967
179,732
138,885
125,204
85,591
150,880
124,343
156,379
108,741
107,781
46,889
36,590
198,997
114,538
32,401
71,638
86,519
170,705
125,395
70,414
38,24
24,585
92,728
92,123
114,866
54,524
198,450
97,358
58,858
138,989
175,591
161,90
74,626
112,565
137,841
2,399
198,886
184,966
92,512
183,32
14,417
99,726
32,199
155,966
6,605
115,607
40,887
118,35
189,896
65,516
104,313
197,258
84,843
65,951
143,690
29,226
11,709
145,664
93,445
20,146
80,207
136,808
154,467
127,727
142,501
124,113
107,454
129,938
115,49
28,994
48,150
150,168
105,29
169,93
77,612
84,616
68,840
33,754
70,50
182,828
98,705
136,256
158,177
64,124
120,717
118,957
134,132
199,145
127,47
96,209
71,359
180,657
128,949
70,823
169,634
31,880
108,744
199,886
51,121
191,801
193,709
56,87
127,354
108,1
175,129
96,54
181,991
193,80
46,51
93,71
112,322
59,72
98,710
16,177
22,731
140,135
157,406
157,24
67,576
41,784
194,232
166,361
153,480
51,395
83,217
114,305
87,718
136,542
109,732
93,453
160,43
136,20
22,9
156,198
100,846
81,643
141,67
151,370
113,748
140,923
198,745
110,156
173,74
90,771
58,477
108,892
135,320
24,194
120,414
187,76
45,330
98,120
154,141
64,3
101,617
28,96
195,141
84,589
148,133
52,878
3,996
149,905
22,912
95,619
181,868
128,345
122,957
10,694
176,417
137,832
5,172
133,7
136,414
88,940
133,452
37,925
106,108
12,540
107,165
179,24
51,733
52,812
79,628
157,326
17,606
49,151
136,933
159,344
181,420
106,894
154,314
107,133
165,947
80,280
22,600
38,839
179,976
42,867
144,123
89,342
32,651
155,987
13,729
39,831
39,598
138,747
117,831
174,982
105,42
120,424
23,856
45,797
76,765
189,548
57,101
11,364
93,856
123,593
18,268
124,742
189,266
144,130
151,989
128,650
114,841
161,655
147,310
146,314
74,117
115,887
24,832
148,468
64,597
100,250
186,654
165,807
181,816
39,696
58,48
47,484
51,895
89,529
145,527
38,705
181,870
37,12
64,471
146,731
32,928
72,296
83,340
47,913
116,481
27,34
73,562
197,758
71,874
176,320
35,615
49,811
72,249
125,188
174,610
87,199
106,505
165,779
102,485
48,312
176,461
50,591
19,2
11,896
181,83
169,372
188,10
121,186
129,602
187,548
125,664
199,784
92,436
161,43
26,90
4,712
73,936
15,783
90,391
167,923
91,493
79,769
56,236
73,45
33,214
98,721
47,508
11,854
43,621
169,301
16,267
198,125
67,861
182,160
35,612
59,946
179,817
178,34
30,64
4,909
107,859
127,710
188,412
158,64
148,768
23,981
144,762
176,946
125,683
36,499
73,548
95,923
129,826
165,644
5,841
137,410
173,753
43,462
196,484
107,277
137,263
60,754
63,932
169,778
14,284
129,669
70,92
182,679
153,136
86,249
7,957
171,219
37,989
39,689
60,928
146,955
180,628
149,118
5,571
72,969
63,73
85,522
113,525
180,729
45,925
136,485
165,832
38,547
31,431
20,784
18,717
184,642
74,836
141,341
156,844
34,668
138,879
75,445
58,460
147,410
82,344
103,333
168,208
108,208
177,726
118,852
119,939
54,150
42,505
140,835
132,806
37,588
93,916
132,897
175,67
120,63
142,504
180,777
174,11
116,653
64,832
83,529
151,880
110,126
132,377
126,370
74,44
116,622
22,23
160,275
197,418
102,852
51,678
196,575
195,813
192,117
29,273
61,508
103,318
193,119
68,45
92,889
10,480
178,708
13,29
35,52
109,48
167,25
24,515
175,890
108,887
29,547
65,338
122,22
68,497
127,366
168,886
60,986
152,607
18,883
15,795
105,795
143,47
122,307
95,903
152,964
103,206
176,401
135,719
48,349
52,675
50,476
147,649
197,164
47,351
167,856
196,156
92,564
76,187
9,964
26,764
33,56
81,267
58,602
140,509
143,680
60,31
44,944
76,60
161,58
122,157
198,588
10,366
187,51
17,873
109,694
197,123
31,380
19,785
111,414
91,25
95,551
15,968
181,311
92,929
105,530
46,540
178,164
58,856
177,751
175,729
66,957
5,811
75,492
67,972
34,172
177,86
139,170
153,988
29,488
23,820
5,383
172,493
195,494
167,628
38,353
160,484
93,777
174,780
93,427
5,369
170,358
38,583
29,436
87,48
5,288
52,424
109,77
41,4
128,774
159,223
80,553
145,494
92,686
27,986
178,587
130,375
53,9
29,444
158,869
198,379
196,815
167,72
117,707
15,985
188,311
181,596
24,829
198,597
187,354
90,385
170,416
115,952
192,179
122,238
10,191
107,392
51,420
68,205
179,931
28,743
89,970
183,40
79,267
161,850
171,779
200,121
96,486
198,109
132,586
43,19
85,558
31,88
164,324
43,89
103,118
94,206
77,40
46,830
16,121
169,992
73,998
115,506
128,407
116,492
157,967
77,442
68,839
76,251
75,645
47,172
139,229
49,400
111,603
89,410
25,420
136,649
104,984
46,768
154,169
53,727
14,919
174,852
137,688
132,538
24,704
145,629
35,707
58,632
59,694
150,551
132,562
15,445
194,9
67,945
139,373
67,726
97,342
165,693
144,260
52,517
50,924
159,680
41,894
9,74
122,998
39,320
151,539
108,648
154,170
123,246
144,504
64,335
197,598
2,132
110,912
53,577
57,213
126,836
197,724
145,641
124,858
191,185
86,364
187,923
105,606
37,19
89,406
157,802
20,531
61,423
123,151
74,956
86,760
120,894
194,215
37,146
36,956
102,329
191,461
172,758
138,214
116,844
119,173
111,325
174,298
168,387
150,105
23,491
101,289
51,993
23,673
68,255
160,469
149,178
8,158
111,407
53,126
6,112
55,485
38,160
66,361
141,768
50,717
42,687
142,107
158,32
85,678
107,534
144,18
27,172
83,281
62,231
8,255
118,572
160,579
36,381
166,622
146,191
155,361
132,81
155,387
139,862
77,694
120,231
89,564
95,22
171,560
129,520
127,613
71,574
145,713
37,10
101,263
94,60
13,456
133,652
143,872
52,689
74,663
45,680
121,449
27,889
146,278
72,757
115,955
4,79
86,432
105,954
65,347
54,129
13,144
144,753
128,759
56,462
78,674
23,766
162,28
159,127
186,187
128,82
89,266
112,654
139,892
156,775
64,506
67,915
176,162
75,34
84,312
9,865
139,261
175,596
152,674
31,146
51,750
176,303
105,377
81,268
146,402
90,303
137,489
76,648
103,822
34,720
53,980
88,881
95,126
17,959
132,156
16,155
81,613
107,571
55,27
172,639
169,564
9,722
79,750
110,545
112,188
149,146
189,853
92,207
19,266
90,520
17,515
84,729
194,938
97,757
94,402
153,64
57,134
20,977
154,208
121,222
94,989
160,368
61,535
27,540
162,909
72,286
56,354
106,881
118,151
98,824
168,619
81,761
94,428
26,34
189,560
126,194
167,882
44,598
185,845
111,474
103,692
65,106
22,483
162,409
197,63
111,699
105,906
51,891
21,507
146,512
104,583
29,519
83,249
11,205
97,370
199,640
97,862
96,430
127,36
177,458
95,47
32,585
147,254
9,815
98,212
134,145
130,49
18,172
175,772
74,720
172,661
179,769
184,967
45,978
188,517
111,731
189,171
22,536
86,391
12,155
50,303
136,818
88,128
95,424
76,66
14,495
74,321
64,88
177,543
170,886
114,619
24,781
123,245
137,610
140,185
61,780
100,919
21,686
104,739
58,175
92,505
130,57
121,666
176,827
2,540
83,672
114,827
82,985
104,70
159,789
4,62
139,20
171,273
146,197
60,534
111,78
171,566
8,936
134,243
91,181
146,966
18,386
185,7
25,688
131,383
92,90
128,516
4,25
34,779
68,380
98,738
47,973
140,665
23,116
120,830
84,414
6,193
85,957
115,846
19,877
136,288
164,545
33,737
190,802
138,61
69,466
192,155
33,972
47,36
150,962
144,127
44,322
102,631
57,714
198,395
104,945
15,817
195,794
125,175
137,530
114,961
108,561
117,785
144,291
5,202
97,641
15,886
187,73
76,474
117,178
181,522
120,255
157,400
130,930
160,769
7,414
113,726
9,811
27,150
102,837
50,372
156,244
40,128
76,866
34,90
128,965
118,735
126,263
144,90
74,28
101,250
64,646
133,338
33,306
191,775
140,730
160,17
106,639
49,423
136,842
96,244
28,263
62,428
160,954
196,473
24,653
90,868
17,573
67,242
9,903
88,819
31,308
77,566
20,269
86,808
197,531
195,520
55,963
151,367
197,364
62,211
4,714
169,673
73,275
91,849
35,10
43,239
19,428
36,915
29,79
26,544
5,665
64,557
24,256
30,292
97,930
28,973
78,811
76,870
177,12
32,567
78,552
69,88
52,879
172,609
132,899
152,217
79,32
152,153
200,474
187,906
101,662
161,644
2,3
168,927
27,771
172,385
50,327
153,627
197,129
151,170
119,592
99,27
183,862
53,697
161,669
141,821
115,740
133,727
23,235
2,249
198,924
22,291
155,20
120,641
177,563
27,85
4,56
146,117
36,731
23,855
41,799
73,950
