payment_date,staff_id,amount,customer_id,payment_id,rental_id
2005-06-20 19:33:52,2,2.99,12,309,3135
2005-07-09 13:20:25,2,3.99,12,315,5242
2005-07-30 04:34:51,2,0.99,12,319,8985
2005-07-31 04:42:46,1,5.99,12,322,9627
2005-08-23 20:28:44,1,0.99,12,330,15993
2005-06-17 06:54:42,1,2.99,13,331,1933
2005-06-20 06:26:57,1,2.99,13,333,2952
2005-07-11 07:43:08,1,8.99,13,336,6118
2005-07-12 21:30:41,1,2.99,13,339,6897
2005-07-29 01:38:53,1,2.99,13,341,8277
2005-07-29 22:37:41,2,11.99,13,342,8831
2005-07-30 21:29:41,2,0.99,13,344,9434
2005-07-31 08:58:40,1,7.99,13,346,9736
2005-06-15 13:32:15,2,4.99,14,363,1360
2005-07-09 16:10:25,2,7.99,14,367,5317
2005-07-10 03:29:48,1,7.99,14,369,5565
2005-07-28 16:45:11,1,0.99,14,371,8042
2005-07-29 11:11:33,1,3.99,14,372,8548
2005-07-30 21:36:15,2,4.99,14,374,9438
2005-07-31 03:21:16,1,2.99,14,375,9592
2005-08-18 19:16:47,1,2.99,14,380,12668
2005-08-20 11:20:12,1,4.99,14,381,13757
2005-08-23 22:25:26,1,0.99,14,384,16045
2005-06-20 22:52:18,2,0.99,15,388,3182
2005-07-10 11:02:03,1,2.99,15,391,5717
2005-07-27 05:15:37,1,4.99,15,393,7105
2005-07-29 13:36:01,2,6.99,15,395,8615
2005-07-31 17:22:35,1,2.99,15,397,9987
2005-08-17 16:20:37,1,7.99,15,402,11922
2005-08-18 14:46:26,2,2.99,15,404,12551
2005-05-30 07:10:00,2,0.99,16,420,887
2005-07-07 14:24:44,2,3.99,16,429,4263
2005-07-27 22:03:41,2,2.99,16,433,7552
2005-07-29 07:45:00,2,5.99,16,434,8452
2005-08-01 19:15:08,2,2.99,16,438,10727
2005-07-10 10:46:57,1,3.99,17,453,5714
2005-07-30 23:43:32,1,0.99,17,461,9489
2005-08-20 10:24:41,1,2.99,17,463,13732
2005-08-20 21:43:44,1,2.99,17,464,14040
2005-06-20 09:02:51,1,8.99,18,474,2990
2005-07-08 21:44:39,2,3.99,18,477,4923
2005-07-11 08:15:08,2,2.99,18,478,6128
2005-08-20 01:29:29,2,0.99,18,489,13490
2005-05-29 01:59:10,2,2.99,19,495,696
2005-06-19 10:42:59,1,2.99,19,496,2657
2005-07-06 02:24:55,2,4.99,19,499,3549
2005-08-18 07:40:52,2,2.99,19,508,12357
2005-08-21 00:33:03,1,4.99,19,511,14101
2005-06-16 02:33:53,2,0.99,20,517,1558
2005-06-17 21:16:41,2,3.99,20,518,2136
2005-07-30 07:55:14,2,4.99,20,529,9075
2005-08-21 18:03:20,2,2.99,20,539,14613
2005-08-23 01:10:42,1,2.99,20,543,15460
2005-06-18 06:13:41,1,4.99,21,548,2268
2005-07-28 22:56:11,2,6.99,21,557,8196
2005-07-30 10:45:12,2,0.99,21,559,9149
2005-08-01 19:28:47,1,0.99,21,562,10734
2005-08-19 22:43:38,1,4.99,21,570,13411
2005-08-20 10:48:43,1,4.99,21,573,13740
2005-08-20 23:24:07,2,8.99,21,574,14077
2005-08-21 12:10:41,2,2.99,21,576,14446
2006-02-14 15:16:03,1,2.99,21,578,14933
2005-05-27 07:49:43,1,4.99,22,579,370
2005-07-31 03:01:11,1,4.99,22,589,9580
2005-08-23 08:48:43,1,4.99,22,598,15658
2005-06-20 13:19:58,1,4.99,23,607,3055
2005-07-11 12:43:07,1,2.99,23,612,6213
2005-07-30 12:55:36,2,5.99,23,618,9209
2005-07-30 14:26:46,2,9.99,23,619,9255
2005-07-31 21:50:24,1,6.99,23,621,10132
2005-08-19 23:25:37,2,6.99,23,626,13429
2005-08-20 04:12:41,2,0.99,23,628,13557
2006-02-14 15:16:03,2,2.99,23,630,15532
2005-06-20 07:33:09,2,7.99,24,637,2963
2005-07-10 07:09:21,2,0.99,24,641,5648
2005-07-31 08:31:18,1,0.99,24,645,9723
2005-07-31 15:08:47,2,0.99,24,646,9925
2005-08-19 16:45:59,1,0.99,24,654,13247
2005-08-22 21:28:59,2,4.99,24,655,15357
2005-06-20 02:41:28,1,4.99,25,662,2901
2005-07-07 21:31:53,2,2.99,25,666,4404
2005-07-30 10:12:01,1,8.99,25,672,9140
2005-08-02 00:12:32,2,2.99,25,677,10860
2005-08-17 04:48:05,1,0.99,25,679,11642
2005-08-23 02:57:30,1,0.99,25,683,15512
2005-06-15 18:53:14,1,5.99,26,687,1440
2005-06-18 17:25:05,2,6.99,26,691,2421
2005-06-19 01:27:46,1,4.99,26,692,2532
2005-06-19 16:21:19,1,4.99,26,693,2745
2005-07-07 21:28:46,2,0.99,26,697,4402
2005-08-01 06:42:20,1,3.99,26,707,10386
2005-08-02 16:04:08,2,2.99,26,709,11314
2005-08-02 17:00:12,1,0.99,26,710,11338
2005-08-21 03:37:42,2,8.99,26,714,14192
2005-06-20 12:28:59,1,1.99,27,726,3038
2005-06-21 17:22:36,2,3.99,27,727,3420
2005-07-30 14:06:53,2,0.99,27,736,9244
2005-07-31 14:39:52,1,4.99,27,739,9908
2005-08-02 00:00:33,1,4.99,27,741,10852
2005-08-22 10:00:04,1,0.99,27,749,15048
2005-06-16 01:24:08,1,4.99,28,753,1543
2005-06-18 08:18:52,2,3.99,28,754,2299
2005-06-21 02:25:00,1,0.99,28,756,3231
2005-08-17 13:44:49,1,3.99,28,773,11856
2005-08-23 00:48:29,1,4.99,28,779,15445
2005-08-23 02:08:40,1,2.99,28,780,15491
2005-06-19 10:38:42,1,0.99,29,783,2655
2005-06-21 08:49:16,1,2.99,29,789,3324
2005-07-07 14:24:30,2,6.99,29,790,4262
2005-07-09 21:55:19,2,10.99,29,793,5442
2005-07-27 18:18:41,1,6.99,29,796,7451
2005-07-30 19:50:13,2,4.99,29,799,9392
2005-07-31 15:48:54,1,4.99,29,800,9946
2005-08-01 12:36:09,1,5.99,29,801,10543
2005-08-18 15:20:46,2,6.99,29,807,12569
2005-08-19 13:50:36,2,2.99,29,809,13173
2005-08-20 12:03:35,2,2.99,29,811,13777
2005-08-22 07:53:00,1,5.99,29,816,14997
2006-02-14 15:16:03,2,0.99,29,817,15577
2005-06-19 15:10:09,2,2.99,30,821,2730
2005-07-09 02:34:45,2,5.99,30,825,5028
2005-07-09 15:14:08,1,0.99,30,827,5289
2005-07-29 14:37:30,1,2.99,30,836,8641
2005-07-31 02:04:58,2,0.99,30,838,9551
2005-08-22 10:39:51,1,4.99,30,849,15063
2005-06-16 23:20:16,1,1.99,31,853,1838
2005-06-19 01:20:00,1,0.99,31,858,2530
2005-07-06 10:12:45,1,4.99,31,863,3701
2005-07-11 12:34:56,1,3.99,31,867,6208
2005-07-30 04:53:56,2,0.99,31,873,8997
2005-08-23 14:58:06,2,6.99,31,877,15816
2005-06-20 02:02:05,2,1.99,32,884,2891
2005-07-08 20:37:11,2,0.99,32,888,4899
2005-07-11 07:58:07,1,3.99,32,892,6122
2005-07-28 07:26:14,1,2.99,32,896,7793
2005-08-17 12:54:47,2,4.99,32,901,11831
2005-08-20 17:16:10,1,1.99,32,904,13931
2005-08-01 04:59:30,2,2.99,33,918,10335
2005-08-20 18:11:44,1,7.99,33,922,13958
2005-08-20 20:12:19,1,0.99,33,923,14002
2005-08-22 12:28:01,2,2.99,33,926,15115
2005-06-18 05:29:52,2,5.99,34,929,2257
2005-07-06 00:24:25,2,3.99,34,931,3508
2005-08-01 11:52:32,1,0.99,34,940,10523
2005-08-18 16:42:45,1,2.99,34,946,12599
2005-08-19 21:21:47,1,4.99,34,948,13371
2005-08-20 17:55:13,2,2.99,34,949,13949
2005-05-27 15:34:01,1,6.99,35,953,424
2005-06-16 04:09:08,1,0.99,35,954,1579
2005-06-18 03:50:18,1,4.99,35,956,2229
2005-06-18 03:52:14,1,0.99,35,957,2231
2005-07-06 05:03:59,2,2.99,35,960,3597
2005-07-07 06:14:51,2,4.99,35,961,4098
2005-07-10 23:47:08,1,0.99,35,966,5963
2005-07-27 06:54:12,1,4.99,35,971,7140
2005-07-29 22:20:21,1,6.99,35,972,8822
2005-07-31 02:59:20,1,6.99,35,975,9579
2005-08-17 21:02:19,1,4.99,35,979,12055
2005-08-20 10:31:01,1,2.99,35,980,13735
2005-08-21 00:53:09,1,0.99,35,981,14110
2005-05-27 04:53:11,1,0.99,36,984,349
2005-07-08 04:58:48,2,4.99,36,988,4560
2005-07-28 01:35:17,1,0.99,36,993,7647
2005-07-28 11:59:45,2,6.99,36,994,7919
2005-08-01 11:53:17,2,2.99,36,1000,10525
2005-08-17 04:00:01,2,4.99,36,1004,11616
2005-08-20 08:30:54,1,4.99,36,1008,13674
2005-06-16 04:44:23,1,4.99,37,1013,1583
2005-07-31 02:36:11,1,5.99,37,1021,9567
2005-08-01 12:22:41,1,2.99,37,1022,10538
2005-08-19 09:21:10,1,7.99,37,1024,13046
2005-06-15 05:55:40,2,2.99,38,1034,1250
2005-07-10 16:10:39,1,2.99,38,1045,5822
2005-07-12 19:59:25,1,5.99,38,1046,6864
2005-07-30 13:11:19,2,0.99,38,1053,9216
2005-07-31 21:08:33,2,2.99,38,1056,10111
2005-08-17 12:20:01,1,4.99,38,1060,11817
2005-08-21 16:03:01,1,4.99,38,1063,14554
2005-08-23 09:02:04,1,2.99,38,1066,15668
2005-06-17 21:14:02,2,0.99,39,1070,2135
2005-07-07 22:06:24,1,5.99,39,1074,4419
2005-07-08 11:07:59,2,8.99,39,1075,4695
2005-07-29 18:03:47,2,7.99,39,1083,8723
2005-07-29 21:29:58,1,2.99,39,1084,8805
2005-08-01 03:09:26,2,4.99,39,1090,10269
2005-08-01 15:34:46,2,0.99,39,1091,10630
2005-08-19 11:01:54,2,7.99,39,1095,13101
2005-07-12 03:15:45,1,0.99,40,1105,6502
2005-07-28 16:15:49,2,0.99,40,1107,8031
2005-07-30 06:59:55,1,8.99,40,1109,9050
2005-08-01 08:58:08,1,2.99,40,1113,10442
2005-08-18 09:11:23,2,9.99,40,1116,12396
2005-07-27 07:15:38,2,4.99,41,1131,7153
2005-07-28 15:25:55,2,6.99,41,1133,8008
2005-07-28 20:01:23,1,6.99,41,1135,8134
2005-07-31 19:27:02,1,2.99,41,1139,10064
2005-08-01 10:45:51,2,4.99,41,1141,10495
2005-08-18 00:10:20,2,2.99,41,1143,12147
2006-02-14 15:16:03,1,2.99,41,1148,15875
2005-05-28 17:46:57,1,5.99,42,1149,635
2005-06-17 15:27:33,2,2.99,42,1151,2056
2005-07-07 21:09:38,2,2.99,42,1154,4391
2005-07-10 01:15:00,2,5.99,42,1156,5517
2005-07-29 20:36:26,2,2.99,42,1166,8785
2005-07-30 01:42:09,2,3.99,42,1168,8915
2005-08-01 23:47:03,2,2.99,42,1171,10845
2005-08-18 13:05:37,2,2.99,42,1174,12499
2005-08-23 00:42:49,1,2.99,42,1176,15442
2005-05-25 20:26:42,2,4.99,43,1179,123
2005-07-06 09:25:56,2,1.99,43,1182,3683
2005-07-10 16:34:02,1,2.99,43,1186,5831
2005-07-27 14:32:32,1,4.99,43,1190,7348
2005-08-17 09:11:52,1,4.99,43,1194,11753
2006-02-14 15:16:03,1,0.0,43,1202,15745
2005-05-25 16:50:20,1,4.99,44,1204,99
2005-07-08 12:44:59,2,9.99,44,1213,4723
2005-07-10 03:01:09,1,3.99,44,1214,5551
2005-07-10 17:32:33,2,6.99,44,1216,5849
2005-07-27 21:13:47,2,6.99,44,1219,7526
2005-06-16 20:41:57,1,4.99,45,1230,1806
2005-06-19 14:55:17,2,4.99,45,1232,2722
2005-07-09 20:11:49,1,7.99,45,1237,5405
2005-08-19 20:18:39,1,3.99,45,1251,13340
2005-05-30 14:47:31,1,2.99,46,1258,938
2005-06-14 23:17:03,1,4.99,46,1259,1166
2005-06-20 07:33:38,2,8.99,46,1263,2965
2005-06-20 08:06:18,2,4.99,46,1264,2975
2005-07-06 17:03:48,2,2.99,46,1266,3855
2005-07-28 20:53:05,2,3.99,46,1270,8152
2005-07-30 06:36:57,2,8.99,46,1271,9045
2005-07-31 11:13:49,2,2.99,46,1272,9806
2005-08-01 08:30:11,2,4.99,46,1274,10428
2005-08-23 12:47:26,1,5.99,46,1289,15758
2005-07-28 21:09:28,2,4.99,47,1302,8159
2005-07-29 06:25:45,2,6.99,47,1303,8402
2005-08-02 22:09:01,2,5.99,47,1307,11477
2005-08-21 10:25:56,1,0.99,47,1310,14397
2005-08-23 15:39:18,2,2.99,47,1311,15846
2005-05-26 20:48:48,1,2.99,48,1313,297
2005-06-16 12:18:41,2,9.99,48,1315,1689
2005-07-06 12:43:11,2,4.99,48,1317,3758
2005-07-29 17:39:09,1,6.99,48,1322,8716
2005-07-30 20:18:27,1,7.99,48,1323,9402
2005-07-31 09:10:20,2,7.99,48,1324,9742
2005-05-25 16:32:19,2,1.99,49,1329,96
2005-06-14 23:16:26,1,0.99,49,1333,1164
2005-06-16 18:52:12,2,6.99,49,1336,1777
2005-07-06 05:47:47,2,0.99,49,1339,3615
2005-07-11 16:26:07,1,6.99,49,1342,6279
2005-07-12 15:14:48,2,4.99,49,1344,6759
2005-07-28 05:33:16,2,8.99,49,1346,7742
2005-07-29 11:15:36,2,10.99,49,1347,8553
2005-07-31 22:13:52,1,4.99,49,1350,10144
2005-08-21 20:02:18,1,2.99,49,1356,14676
2005-07-09 15:14:47,2,4.99,50,1367,5290
2005-07-10 21:58:30,1,6.99,50,1370,5928
2005-07-27 15:46:53,1,4.99,50,1373,7383
2005-07-29 01:11:05,1,0.99,50,1375,8261
2005-08-01 02:58:27,2,4.99,50,1383,10261
2005-07-09 15:48:06,2,5.99,51,1399,5304
2005-07-29 09:05:06,1,4.99,51,1405,8495
2005-07-29 16:44:13,1,0.99,51,1406,8693
2005-07-31 05:46:54,2,0.99,51,1408,9649
2005-08-02 15:38:03,1,2.99,51,1412,11302
2005-08-20 15:23:26,2,2.99,51,1420,13882
2005-08-22 04:31:50,1,4.99,51,1424,14903
2005-06-15 01:38:31,1,4.99,52,1426,1196
2005-06-19 23:47:24,1,2.99,52,1428,2862
2005-07-06 23:46:52,1,1.99,52,1430,3997
2005-07-09 15:58:38,1,0.99,52,1431,5308
2005-07-09 16:04:45,2,3.99,52,1432,5313
2005-08-02 07:08:07,1,0.99,52,1444,11068
2005-08-17 08:24:35,1,3.99,52,1445,11731
2005-08-19 10:39:54,2,5.99,52,1448,13090
2005-05-27 09:23:22,1,2.99,53,1455,378
2005-06-20 19:47:12,2,2.99,53,1463,3140
2005-07-06 04:37:10,2,2.99,53,1465,3591
2005-07-27 18:51:17,2,2.99,53,1468,7466
2005-08-17 20:59:56,1,5.99,53,1473,12054
2005-05-28 07:10:20,2,3.99,54,1486,545
2005-07-08 09:51:02,2,4.99,54,1491,4657
2005-08-01 10:27:42,2,5.99,54,1499,10489
2005-08-02 00:47:16,2,5.99,54,1500,10882
2005-08-18 23:35:56,2,5.99,54,1505,12775
2005-08-19 19:16:18,2,2.99,54,1508,13315
2005-08-22 17:20:17,1,10.99,54,1511,15226
2005-05-31 06:49:53,1,0.99,55,1515,1048
2005-08-02 14:49:51,2,1.99,55,1528,11287
2005-06-20 08:59:37,1,0.99,56,1542,2989
2005-07-06 10:57:56,1,7.99,56,1543,3718
2005-07-06 13:19:34,2,2.99,56,1544,3771
2005-07-08 11:41:36,2,4.99,56,1546,4702
2005-07-28 12:49:44,2,0.99,56,1550,7942
2005-08-01 17:26:24,2,0.99,56,1553,10678
2005-08-21 15:16:29,2,0.99,56,1562,14534
2005-06-20 03:31:18,2,7.99,57,1570,2910
2005-06-21 11:55:42,1,0.99,57,1571,3357
2005-07-06 11:16:43,1,4.99,57,1572,3727
2005-07-09 04:28:03,1,4.99,57,1574,5060
2005-07-10 09:40:38,1,0.99,57,1575,5694
2005-07-12 02:42:51,1,1.99,57,1578,6494
2005-07-30 08:18:46,1,0.99,57,1581,9086
2005-07-30 10:07:20,2,0.99,57,1582,9136
2005-07-30 12:59:45,1,1.99,57,1583,9211
2005-08-19 04:59:01,2,5.99,57,1587,12925
2005-08-20 17:13:48,2,9.99,57,1590,13929
2005-06-18 01:33:09,1,4.99,58,1596,2191
2005-07-07 07:53:18,2,4.99,58,1600,4131
2005-07-27 03:52:27,1,9.99,58,1602,7063
2005-07-31 18:48:08,2,2.99,58,1606,10037
2005-08-19 14:34:12,1,6.99,58,1612,13194
2005-08-21 19:49:46,1,6.99,58,1617,14665
2005-05-26 08:34:41,2,4.99,59,1620,212
2005-06-20 04:13:04,1,3.99,59,1625,2921
2005-07-07 20:46:45,1,4.99,59,1627,4384
2005-07-08 08:38:22,1,4.99,59,1628,4631
2005-07-10 16:34:00,1,4.99,59,1632,5830
2005-07-29 14:45:23,2,4.99,59,1634,8643
2005-08-19 18:08:18,2,2.99,59,1639,13282
2005-08-20 16:57:11,2,4.99,59,1641,13921
2005-05-29 03:05:49,2,1.99,60,1648,706
2005-05-30 13:24:46,2,2.99,60,1649,934
2005-06-15 21:18:16,2,4.99,60,1650,1482
2005-07-06 16:49:43,1,2.99,60,1653,3849
2005-07-27 19:56:31,1,0.99,60,1657,7494
2005-08-01 17:28:05,2,0.99,60,1660,10680
2005-08-17 22:16:49,1,1.99,60,1663,12084
2005-08-23 07:30:26,1,0.99,60,1668,15632
2005-08-23 08:28:03,1,2.99,60,1669,15649
2006-02-14 15:16:03,2,9.98,60,1670,12489
2005-05-31 22:47:45,1,0.99,61,1672,1157
2005-07-27 02:50:15,1,7.99,61,1673,7027
2005-07-28 16:11:21,2,6.99,61,1675,8029
2005-07-29 15:02:18,1,3.99,61,1677,8651
2005-08-17 21:50:25,1,9.99,61,1681,12072
2005-08-23 09:35:34,1,1.99,61,1685,15681
2005-06-20 11:13:01,2,4.99,62,1691,3021
2005-06-21 06:32:39,1,0.99,62,1693,3287
2005-08-21 16:50:34,2,1.99,62,1704,14574
2005-08-21 17:34:24,2,2.99,62,1705,14594
2005-07-10 16:34:48,2,4.99,63,1714,5832
2005-07-12 15:48:54,2,3.99,63,1715,6769
2005-07-31 01:57:04,2,3.99,63,1720,9549
2005-08-01 03:38:42,1,6.99,63,1724,10288
2005-08-18 07:12:46,2,2.99,63,1726,12342
2005-08-18 13:39:26,2,0.99,63,1727,12515
2005-07-06 23:14:16,2,0.99,64,1739,3982
2005-07-08 11:04:02,1,1.99,64,1741,4690
2005-07-09 07:07:05,1,3.99,64,1744,5114
2005-07-09 14:46:36,2,2.99,64,1745,5279
2005-07-12 01:06:35,2,0.99,64,1748,6457
2005-08-01 18:51:29,2,4.99,64,1759,10714
2005-08-18 09:43:58,1,0.99,64,1761,12409
2005-05-26 20:33:20,1,4.99,65,1767,295
2005-07-06 01:32:46,1,4.99,65,1771,3535
2005-07-10 11:39:15,1,3.99,65,1774,5735
2005-07-12 04:23:06,2,0.99,65,1775,6527
2005-07-29 06:27:01,2,5.99,65,1778,8404
2005-08-21 09:08:51,1,0.99,65,1788,14356
2005-06-15 04:34:27,1,2.99,66,1790,1236
2005-07-07 05:31:55,2,2.99,66,1799,4088
2005-08-21 04:37:56,1,6.99,66,1818,14217
2005-08-22 09:01:52,2,4.99,66,1821,15026
2005-06-17 15:57:56,1,3.99,67,1825,2064
2005-06-19 02:08:39,1,3.99,67,1826,2542
2005-07-09 19:52:44,2,2.99,67,1830,5399
2005-07-10 00:58:37,2,2.99,67,1831,5510
2005-08-17 15:15:01,1,8.99,67,1838,11894
2005-06-19 12:44:20,1,2.99,68,1849,2686
2005-07-08 21:56:00,1,3.99,68,1854,4925
2005-07-12 03:42:49,1,4.99,68,1855,6512
2005-07-31 05:33:57,2,4.99,68,1858,9642
2005-06-16 01:57:15,1,2.99,69,1869,1549
2005-07-07 14:27:51,1,0.99,69,1872,4265
2005-07-07 22:28:51,1,0.99,69,1873,4427
2005-07-10 03:38:32,2,3.99,69,1874,5569
2005-07-31 19:57:16,2,0.99,69,1881,10074
2005-08-17 19:20:48,1,2.99,69,1883,12012
2005-08-21 20:31:25,2,0.99,69,1888,14685
2005-08-23 04:25:50,1,2.99,69,1890,15547
2005-05-31 06:24:44,2,4.99,70,1892,1044
2005-07-10 21:57:14,1,5.99,70,1895,5927
2005-07-28 04:32:30,1,2.99,70,1898,7714
2005-08-17 18:56:05,1,4.99,70,1903,12003
2005-06-17 02:38:28,2,2.99,71,1912,1873
2005-07-08 07:45:17,2,4.99,71,1915,4614
2005-07-10 15:46:50,2,4.99,71,1920,5814
2005-07-11 02:08:55,2,0.99,71,1921,6020
2005-07-27 07:26:06,2,0.99,71,1923,7160
2005-07-29 11:51:53,1,1.99,71,1928,8574
2005-07-29 15:41:31,1,4.99,71,1929,8668
2005-08-21 00:44:34,1,7.99,71,1934,14105
2005-08-22 04:32:01,2,3.99,71,1937,14904
2005-07-31 05:46:03,2,4.99,72,1953,9648
2005-08-02 11:58:03,2,6.99,72,1955,11206
2005-08-17 16:21:47,1,2.99,72,1959,11923
2005-06-20 05:20:01,2,4.99,73,1973,2940
2005-07-07 18:01:39,2,2.99,73,1974,4327
2005-07-30 13:03:13,1,2.99,73,1982,9212
2005-08-20 15:34:43,1,4.99,73,1990,13886
2005-05-31 16:37:36,2,6.99,74,1994,1121
2005-06-21 20:40:28,2,7.99,74,1998,3445
2005-07-10 02:13:49,1,2.99,74,2000,5530
2005-07-10 21:30:22,2,4.99,74,2002,5917
2005-07-11 14:40:48,1,7.99,74,2003,6241
2005-08-18 08:07:45,2,3.99,74,2010,12374
2005-08-18 12:25:01,2,3.99,74,2011,12477
2005-08-23 11:56:22,2,4.99,74,2019,15739
2005-08-23 22:26:47,1,0.99,74,2020,16046
2005-06-17 23:39:50,1,7.99,75,2024,2161
2005-07-07 10:17:15,2,2.99,75,2029,4179
2005-07-08 08:57:21,1,5.99,75,2031,4639
2005-07-09 14:05:45,2,2.99,75,2032,5260
2005-07-11 03:51:27,2,0.99,75,2033,6052
2005-07-12 04:33:19,2,0.99,75,2036,6530
2005-07-27 18:27:26,1,4.99,75,2039,7454
2005-08-02 00:27:24,1,4.99,75,2050,10871
2006-02-14 15:16:03,1,0.0,75,2060,14488
2005-05-30 12:15:54,1,0.99,76,2063,926
2005-06-16 20:04:28,1,6.99,76,2065,1791
2005-07-10 03:48:20,2,0.99,76,2071,5571
2005-07-29 00:57:06,2,6.99,76,2073,8253
2005-07-29 06:28:19,2,3.99,76,2075,8405
2005-07-30 02:38:45,1,0.99,76,2076,8935
2005-07-31 20:09:32,2,0.99,76,2078,10082
2005-06-18 19:29:21,2,8.99,77,2092,2452
2005-07-11 10:21:38,2,0.99,77,2096,6168
2005-08-01 00:09:33,2,4.99,77,2102,10184
2005-08-17 21:31:46,1,6.99,77,2108,12065
2005-08-18 06:43:56,2,1.99,77,2109,12328
2005-08-20 11:17:45,2,9.99,77,2110,13752
2005-07-08 15:51:51,2,0.99,78,2119,4778
2005-07-11 20:04:43,1,4.99,78,2123,6344
2005-07-28 12:13:02,2,3.99,78,2126,7926
2005-07-28 13:34:08,1,6.99,78,2127,7957
2005-08-01 05:30:05,2,3.99,78,2130,10350
2005-08-01 23:22:45,1,7.99,78,2132,10831
2005-08-19 11:55:59,2,5.99,78,2136,13124
2005-08-22 01:08:34,1,2.99,78,2141,14810
2005-05-30 00:28:41,1,4.99,79,2144,840
2005-07-10 03:08:55,1,2.99,79,2155,5555
2005-07-31 17:22:39,1,0.99,79,2161,9989
2005-08-17 04:45:39,2,4.99,79,2163,11641
2005-06-19 05:48:26,1,2.99,80,2166,2596
2005-06-19 19:29:17,2,8.99,80,2167,2805
2005-07-06 06:05:23,2,4.99,80,2169,3623
2005-07-08 11:03:29,1,5.99,80,2172,4688
2005-07-11 12:16:03,1,5.99,80,2175,6199
2005-07-27 22:19:08,2,0.99,80,2178,7558
2005-07-30 00:26:22,1,6.99,80,2180,8884
2005-08-17 13:08:45,2,0.99,80,2185,11839
2005-08-19 20:51:40,1,4.99,80,2188,13352
2005-08-19 22:05:40,2,0.99,80,2189,13395
2005-08-23 08:27:57,1,8.99,80,2193,15648
2005-08-23 21:13:39,1,5.99,80,2194,16012
2005-06-19 14:26:09,1,1.99,81,2197,2714
