country_id,city,city_id
23,Fuzhou,175
44,Gandhinagar,176
103,Garden Grove,177
103,Garland,178
20,Gatineau,179
97,Gaziantep,180
87,Gijón,181
75,Gingoog,182
15,Goiânia,183
45,Gorontalo,184
103,Grand Prairie,185
9,Graz,186
103,Greensboro,187
60,Guadalajara,188
15,Guarujá,189
15,Águas Lindas de Goiás,190
44,Gulbarga,191
75,Hagonoy,192
23,Haining,193
105,Haiphong,194
44,Haldia,195
20,Halifax,196
44,Halisahar,197
38,Halle/Saale,198
23,Hami,199
68,Hamilton,200
105,Hanoi,201
60,Hidalgo,202
50,Higashiosaka,203
50,Hino,204
50,Hiroshima,205
107,Hodeida,206
23,Hohhot,207
44,Hoshiarpur,208
92,Hsichuh,209
23,Huai´an,210
44,Hubli-Dharwad,211
60,Huejutla de Reyes,212
60,Huixquilucan,213
74,Huánuco,214
15,Ibirité,215
29,Idfu,216
69,Ife,217
69,Ikerre,218
75,Iligan,219
69,Ilorin,220
75,Imus,221
97,Inegöl,222
59,Ipoh,223
50,Isesaki,224
80,Ivanovo,225
50,Iwaki,226
50,Iwakuni,227
50,Iwatsuki,228
50,Izumisano,229
88,Jaffna,230
44,Jaipur,231
45,Jakarta,232
53,Jalib al-Shuyukh,233
12,Jamalpur,234
80,Jaroslavl,235
76,Jastrzebie-Zdrój,236
82,Jedda,237
80,Jelets,238
44,Jhansi,239
23,Jinchang,240
23,Jining,241
23,Jinzhou,242
44,Jodhpur,243
85,Johannesburg,244
103,Joliet,245
60,José Azueta,246
15,Juazeiro do Norte,247
15,Juiz de Fora,248
23,Junan,249
60,Juárez,250
1,Kabul,251
69,Kaduna,252
50,Kakamigahara,253
80,Kaliningrad,254
76,Kalisz,255
50,Kamakura,256
44,Kamarhati,257
100,Kamjanets-Podilskyi,258
80,Kamyšin,259
50,Kanazawa,260
44,Kanchrapara,261
103,Kansas City,262
44,Karnal,263
44,Katihar,264
46,Kermanshah,265
97,Kilis,266
85,Kimberley,267
86,Kimchon,268
81,Kingstown,269
80,Kirovo-Tšepetsk,270
52,Kisumu,271
109,Kitwe,272
85,Klerksdorp,273
80,Kolpino,274
100,Konotop,275
50,Koriyama,276
23,Korla,277
80,Korolev,278
42,Kowloon and New Kowloon,279
108,Kragujevac,280
97,Kütahya,281
59,Kuching,282
44,Kumbakonam,283
50,Kurashiki,284
80,Kurgan,285
80,Kursk,286
50,Kuwana,287
60,La Paz,288
6,La Plata,289
27,La Romana,290
23,Laiwu,291
103,Lancaster,292
23,Laohekou,293
75,Lapu-Lapu,294
103,Laredo,295
91,Lausanne,296
34,Le Mans,297
23,Lengshuijiang,298
23,Leshan,299
20,Lethbridge,300
45,Lhokseumawe,301
23,Liaocheng,302
54,Liepaja,303
58,Lilongwe,304
74,Lima,305
103,Lincoln,306
9,Linz,307
80,Lipetsk,308
49,Livorno,309
80,Ljubertsy,310
28,Loja,311
102,London,312
76,Lublin,314
25,Lubumbashi,315
92,Lungtan,316
15,Luziânia,317
45,Madiun,318
57,Mahajanga,319
80,Maikop,320
90,Malmö,321
103,Manchester,322
75,Mandaluyong,323
72,Mandi Bahauddin,324
38,Mannheim,325
104,Maracaíbo,326
72,Mardan,327
15,Maringá,328
71,Masqat,329
60,Matamoros,330
50,Matsue,331
23,Meixian,332
103,Memphis,333
6,Merlo,334
60,Mexicali,335
44,Miraj,336
29,Mit Ghamr,337
50,Miyakonojo,338
13,Mogiljov,339
13,Molodetšno,340
60,Monclova,341
64,Monywa,342
80,Moscow,343
47,Mosul,344
100,Mukatševe,345
44,Munger (Monghyr),346
93,Mwanza,347
25,Mwene-Ditu,348
64,Myingyan,349
44,Mysore,350
63,Naçala-Porto,351
80,Nabereznyje Tšelny,352
62,Nador,353
44,Nagaon,354
50,Nagareyama,355
46,Najafabad,356
86,Naju,357
94,Nakhon Sawan,358
105,Nam Dinh,359
4,Namibe,360
92,Nantou,361
23,Nanyang,362
21,NDjamna,363
85,Newcastle,364
60,Nezahualcóyotl,365
105,Nha Trang,366
80,Niznekamsk,367
108,Novi Sad,368
80,Novotšerkassk,369
95,Nuku´alofa,370
40,Nuuk,371
52,Nyeri,372
104,Ocumare del Tuy,373
69,Ogbomosho,374
72,Okara,375
50,Okayama,376
50,Okinawa,377
26,Olomouc,378
89,Omdurman,379
50,Omiya,380
69,Ondo,381
50,Onomichi,382
20,Oshawa,383
97,Osmaniye,384
100,Šostka,385
50,Otsu,386
33,Oulu,387
87,Ourense (Orense),388
69,Owo,389
69,Oyo,390
75,Ozamis,391
85,Paarl,392
60,Pachuca de Soto,393
94,Pak Kret,394
44,Palghat (Palakkad),395
45,Pangkal Pinang,396
36,Papeete,397
44,Parbhani,398
44,Pathankot,399
44,Patiala,400
39,Patras,401
51,Pavlodar,402
45,Pemalang,403
103,Peoria,404
24,Pereira,405
18,Phnom Penh,406
23,Pingxiang,407
80,Pjatigorsk,408
76,Plock,409
15,Poá,410
77,Ponce,411
45,Pontianak,412
15,Poços de Caldas,413
28,Portoviejo,414
45,Probolinggo,415
44,Pudukkottai,416
44,Pune,417
44,Purnea (Purnia),418
45,Purwakarta,419
70,Pyongyang,420
29,Qalyub,421
23,Qinhuangdao,422
46,Qomsheh,423
6,Quilmes,424
44,Rae Bareli,425
44,Rajkot,426
44,Rampur,427
22,Rancagua,428
44,Ranchi,429
20,Richmond Hill,430
15,Rio Claro,431
23,Rizhao,432
103,Roanoke,433
28,Ríobamba,434
103,Rockford,435
17,Ruse,436
85,Rustenburg,437
67,´s-Hertogenbosch,438
38,Saarbrücken,439
50,Sagamihara,440
103,Saint Louis,441
79,Saint-Denis,442
62,Salé,443
71,Salala,444
60,Salamanca,445
103,Salinas,446
9,Salzburg,447
44,Sambhal,448
103,San Bernardino,449
27,San Felipe de Puerto Plata,450
60,San Felipe del Progreso,451
60,San Juan Bautista Tuxtepec,452
73,San Lorenzo,453
6,San Miguel de Tucumán,454
107,Sanaa,455
15,Santa Bárbara d´Oeste,456
6,Santa Fé,457
75,Santa Rosa,458
87,Santiago de Compostela,459
27,Santiago de los Caballeros,460
15,Santo André,461
23,Sanya,462
50,Sasebo,463
44,Satna,464
29,Sawhaj,465
80,Serpuhov,466
46,Shahr-e Kord,467
23,Shanwei,468
23,Shaoguan,469
101,Sharja,470
72,Shikarpur,472
44,Shimoga,473
50,Shimonoseki,474
44,Shivapuri,475
29,Shubra al-Khayma,476
38,Siegen,477
44,Siliguri (Shiliguri),478
100,Simferopol,479
24,Sincelejo,480
46,Sirjan,481
97,Sivas,482
2,Skikda,483
80,Smolensk,484
15,São Bernardo do Campo,485
15,São Leopoldo,486
24,Sogamoso,487
69,Sokoto,488
94,Songkhla,489
15,Sorocaba,490
85,Soshanguve,491
96,Sousse,492
5,South Hill,493
102,Southampton,494
102,Southend-on-Sea,495
102,Southport,496
85,Springs,497
17,Stara Zagora,498
103,Sterling Heights,499
102,Stockport,500
14,Sucre,501
23,Suihua,502
74,Sullana,503
97,Sultanbeyli,504
10,Sumqayit,505
100,Sumy,506
59,Sungai Petani,507
103,Sunnyvale,508
45,Surakarta,509
80,Syktyvkar,510
49,Syrakusa,511
43,Székesfehérvár,512
93,Tabora,513
46,Tabriz,514
82,Tabuk,515
3,Tafuna,516
75,Taguig,517
107,Taizz,518
75,Talavera,519
103,Tallahassee,520
50,Tama,521
44,Tambaram,522
75,Tanauan,523
6,Tandil,524
12,Tangail,525
92,Tanshui,526
75,Tanza,527
75,Tarlac,528
97,Tarsus,529
30,Tartu,530
80,Tšeboksary,531
45,Tegal,532
48,Tel Aviv-Jaffa,533
63,Tete,534
23,Tianjin,535
23,Tiefa,536
23,Tieli,537
97,Tokat,538
86,Tonghae,539
23,Tongliao,540
60,Torreón,541
92,Touliu,542
34,Toulon,543
34,Toulouse,544
32,Tórshavn,545
92,Tsaotun,546
50,Tsuyama,547
75,Tuguegarao,548
76,Tychy,549
44,Udaipur,550
49,Udine,551
50,Ueda,552
86,Uijongbu,553
44,Uluberia,554
50,Urawa,555
60,Uruapan,556
97,Usak,557
80,Usolje-Sibirskoje,558
44,Uttarpara-Kotrung,559
55,Vaduz,560
104,Valencia,561
104,Valle de la Pascua,562
60,Valle de Santiago,563
44,Valparai,564
20,Vancouver,565
44,Varanasi (Benares),566
6,Vicente López,567
44,Vijayawada,568
15,Vila Velha,569
56,Vilnius,570
105,Vinh,571
15,Vitória de Santo Antão,572
103,Warren,573
23,Weifang,574
38,Witten,575
8,Woodridge,576
76,Wroclaw,577
23,Xi´angfan,578
23,Xi´angtan,579
23,Xintai,580
23,Xinxiang,581
44,Yamuna Nagar,582
65,Yangor,583
23,Yantai,584
19,Yaoundé,585
7,Yerevan,586
23,Yinchuan,587
23,Yingkou,588
102,York,589
23,Yuncheng,590
23,Yuzhou,591
23,Zalantun,592
93,Zanzibar,593
23,Zaoyang,594
60,Zapopan,595
69,Zaria,596
80,Zeleznogorsk,597
51,Zhezqazghan,598
23,Zhoushan,599
83,Ziguinchor,600
