actor_id,last_name,first_name,film_id
93,PRESLEY,ELLEN,909
178,MONROE,LISA,109
195,SILVERSTONE,JAYNE,781
158,BASINGER,VIVIEN,483
82,JOLIE,WOODY,561
181,CARREY,MATTHEW,604
92,AKROYD,KIRSTEN,381
171,PFEIFFER,OLYMPIA,549
146,JOHANSSON,ALBERT,514
156,WOOD,FAY,518
192,SUVARI,JOHN,819
56,HARRIS,DAN,421
83,WILLIS,BEN,777
123,DENCH,JULIANNE,577
175,HACKMAN,WILLIAM,596
4,DAVIS,JENNIFER,721
95,WAHLBERG,DARYL,551
45,KILMER,REESE,484
177,MCKELLEN,GENE,956
175,HACKMAN,WILLIAM,155
152,HARRIS,BEN,674
144,WITHERSPOON,ANGELA,293
196,WALKEN,BELA,64
155,TANDY,IAN,966
160,DEPP,CHRIS,17
22,MARX,ELVIS,418
134,HOPKINS,GENE,896
125,NOLTE,ALBERT,450
5,LOLLOBRIGIDA,JOHNNY,171
60,BERRY,HENRY,133
132,HOPPER,ADAM,897
13,WOOD,UMA,816
109,DERN,SYLVESTER,885
4,DAVIS,JENNIFER,691
186,ZELLWEGER,JULIA,228
52,HUNT,CARMEN,376
77,MCCONAUGHEY,CARY,343
86,CHAPLIN,GREG,752
35,DEAN,JUDY,738
102,TORN,WALTER,205
35,DEAN,JUDY,707
129,CRAWFORD,DARYL,597
4,DAVIS,JENNIFER,56
106,DUNST,GROUCHO,457
159,BRODY,LAURA,818
118,ALLEN,CUBA,399
102,TORN,WALTER,606
179,GUINESS,ED,566
20,TRACY,LUCILLE,243
41,DEGENERES,JODIE,678
67,BAILEY,JESSICA,57
130,KEITEL,GRETA,930
64,JOHANSSON,RAY,469
13,WOOD,UMA,718
86,CHAPLIN,GREG,548
190,BAILEY,AUDREY,310
164,WILLIS,HUMPHREY,448
135,REYNOLDS,RITA,616
192,SUVARI,JOHN,179
116,STREEP,DAN,653
6,NICHOLSON,BETTE,451
57,CRUISE,JUDE,717
164,WILLIS,HUMPHREY,832
139,GOODING,EWAN,266
137,WILLIAMS,MORGAN,703
44,STALLONE,NICK,420
76,ASTAIRE,ANGELINA,234
118,ALLEN,CUBA,695
119,JACKMAN,WARREN,939
195,SILVERSTONE,JAYNE,130
17,VOIGHT,HELEN,800
198,KEITEL,MARY,758
180,SILVERSTONE,JEFF,824
85,ZELLWEGER,MINNIE,92
149,TEMPLE,RUSSELL,339
89,DENCH,CHARLIZE,212
150,NOLTE,JAYNE,306
161,HOPE,HARVEY,120
49,CRONYN,ANNE,423
72,WILLIAMS,SEAN,865
68,WINSLET,RIP,386
129,CRAWFORD,DARYL,920
14,BERGEN,VIVIEN,417
86,CHAPLIN,GREG,808
5,LOLLOBRIGIDA,JOHNNY,85
99,MOSTEL,JIM,622
178,MONROE,LISA,273
15,OLIVIER,CUBA,236
187,BALL,RENEE,127
185,BOLGER,MICHAEL,973
131,JACKMAN,JANE,798
178,MONROE,LISA,194
191,GOODING,GREGORY,827
96,WILLIS,GENE,36
169,HOFFMAN,KENNETH,78
11,CAGE,ZERO,433
5,LOLLOBRIGIDA,JOHNNY,286
141,HARRIS,CATE,909
23,KILMER,SANDRA,804
181,CARREY,MATTHEW,868
55,KILMER,FAY,930
18,TORN,DAN,321
162,KILMER,OPRAH,85
85,ZELLWEGER,MINNIE,869
190,BAILEY,AUDREY,549
184,GARLAND,HUMPHREY,580
185,BOLGER,MICHAEL,360
178,MONROE,LISA,483
147,WINSLET,FAY,708
143,DEAN,RIVER,141
199,FAWCETT,JULIA,953
116,STREEP,DAN,622
108,NOLTE,WARREN,379
180,SILVERSTONE,JEFF,195
162,KILMER,OPRAH,659
13,WOOD,UMA,154
166,DEGENERES,NICK,61
107,DEGENERES,GINA,138
173,DREYFUSS,ALAN,933
99,MOSTEL,JIM,490
134,HOPKINS,GENE,690
106,DUNST,GROUCHO,881
92,AKROYD,KIRSTEN,564
28,HOFFMAN,WOODY,551
41,DEGENERES,JODIE,596
32,HACKMAN,TIM,427
111,ZELLWEGER,CAMERON,555
187,BALL,RENEE,976
118,ALLEN,CUBA,641
26,CRAWFORD,RIP,34
187,BALL,RENEE,379
14,BERGEN,VIVIEN,495
72,WILLIAMS,SEAN,640
76,ASTAIRE,ANGELINA,604
25,BLOOM,KEVIN,245
177,MCKELLEN,GENE,751
80,CRUZ,RALPH,362
145,ALLEN,KIM,39
143,DEAN,RIVER,906
178,MONROE,LISA,30
187,BALL,RENEE,664
102,TORN,WALTER,431
5,LOLLOBRIGIDA,JOHNNY,811
183,CLOSE,RUSSELL,313
124,BENING,SCARLETT,289
60,BERRY,HENRY,783
56,HARRIS,DAN,383
91,BERRY,CHRISTOPHER,447
197,WEST,REESE,979
133,PENN,RICHARD,652
72,WILLIAMS,SEAN,286
46,GOLDBERG,PARKER,463
200,TEMPLE,THORA,958
184,GARLAND,HUMPHREY,486
157,MALDEN,GRETA,122
57,CRUISE,JUDE,317
108,NOLTE,WARREN,561
30,PECK,SANDRA,838
198,KEITEL,MARY,406
37,BOLGER,VAL,997
35,DEAN,JUDY,615
127,GARLAND,KEVIN,119
106,DUNST,GROUCHO,654
146,JOHANSSON,ALBERT,384
63,WRAY,CAMERON,208
197,WEST,REESE,258
56,HARRIS,DAN,728
57,CRUISE,JUDE,114
192,SUVARI,JOHN,711
175,HACKMAN,WILLIAM,362
27,MCQUEEN,JULIA,593
151,HESTON,GEOFFREY,451
23,KILMER,SANDRA,536
165,GARLAND,AL,833
14,BERGEN,VIVIEN,187
111,ZELLWEGER,CAMERON,98
90,GUINESS,SEAN,363
80,CRUZ,RALPH,979
61,NEESON,CHRISTIAN,703
158,BASINGER,VIVIEN,894
128,MCQUEEN,CATE,774
14,BERGEN,VIVIEN,536
57,CRUISE,JUDE,34
75,POSEY,BURT,492
173,DREYFUSS,ALAN,80
53,TEMPLE,MENA,268
185,BOLGER,MICHAEL,518
180,SILVERSTONE,JEFF,809
121,BERGMAN,LIZA,654
85,ZELLWEGER,MINNIE,875
168,WILSON,WILL,927
175,HACKMAN,WILLIAM,828
7,MOSTEL,GRACE,25
76,ASTAIRE,ANGELINA,60
14,BERGEN,VIVIEN,612
25,BLOOM,KEVIN,420
27,MCQUEEN,JULIA,996
41,DEGENERES,JODIE,60
1,GUINESS,PENELOPE,277
25,BLOOM,KEVIN,153
48,DAY-LEWIS,FRANCES,599
77,MCCONAUGHEY,CARY,963
62,NEESON,JAYNE,413
97,HAWKE,MEG,930
97,HAWKE,MEG,656
132,HOPPER,ADAM,586
31,SOBIESKI,SISSY,368
129,CRAWFORD,DARYL,452
138,DEE,LUCILLE,61
161,HOPE,HARVEY,653
198,KEITEL,MARY,303
50,HOPKINS,NATALIE,632
194,ALLEN,MERYL,67
96,WILLIS,GENE,778
196,WALKEN,BELA,635
91,BERRY,CHRISTOPHER,511
140,HURT,WHOOPI,665
112,BACALL,RUSSELL,856
62,NEESON,JAYNE,406
75,POSEY,BURT,667
139,GOODING,EWAN,20
41,DEGENERES,JODIE,305
154,GIBSON,MERYL,440
116,STREEP,DAN,105
19,FAWCETT,BOB,877
185,BOLGER,MICHAEL,919
73,PENN,GARY,748
187,BALL,RENEE,417
166,DEGENERES,NICK,306
12,BERRY,KARL,400
116,STREEP,DAN,492
63,WRAY,CAMERON,945
45,KILMER,REESE,463
84,PITT,JAMES,312
130,KEITEL,GRETA,869
136,MANSFIELD,ED,686
28,HOFFMAN,WOODY,508
42,MIRANDA,TOM,333
59,TAUTOU,DUSTIN,295
133,PENN,RICHARD,882
38,MCKELLEN,TOM,619
98,BRIDGES,CHRIS,725
85,ZELLWEGER,MINNIE,297
189,BIRCH,CUBA,560
152,HARRIS,BEN,318
123,DENCH,JULIANNE,223
90,GUINESS,SEAN,374
53,TEMPLE,MENA,126
192,SUVARI,JOHN,622
96,WILLIS,GENE,832
55,KILMER,FAY,197
67,BAILEY,JESSICA,861
86,CHAPLIN,GREG,391
44,STALLONE,NICK,434
186,ZELLWEGER,JULIA,983
110,DAVIS,SUSAN,961
167,BULLOCK,LAURENCE,72
97,HAWKE,MEG,197
116,STREEP,DAN,784
97,HAWKE,MEG,370
14,BERGEN,VIVIEN,970
48,DAY-LEWIS,FRANCES,757
130,KEITEL,GRETA,981
177,MCKELLEN,GENE,726
177,MCKELLEN,GENE,55
74,KEITEL,MILLA,484
35,DEAN,JUDY,589
49,CRONYN,ANNE,400
85,ZELLWEGER,MINNIE,446
15,OLIVIER,CUBA,89
123,DENCH,JULIANNE,479
27,MCQUEEN,JULIA,359
137,WILLIAMS,MORGAN,917
105,CROWE,SIDNEY,239
30,PECK,SANDRA,797
66,TANDY,MARY,283
86,CHAPLIN,GREG,303
16,COSTNER,FRED,280
108,NOLTE,WARREN,673
143,DEAN,RIVER,878
115,BALE,HARRISON,952
52,HUNT,CARMEN,951
33,PECK,MILLA,694
194,ALLEN,MERYL,42
148,DEE,EMILY,149
94,TORN,KENNETH,60
26,CRAWFORD,RIP,93
146,JOHANSSON,ALBERT,372
10,GABLE,CHRISTIAN,522
98,BRIDGES,CHRIS,734
102,TORN,WALTER,979
25,BLOOM,KEVIN,538
70,MCCONAUGHEY,MICHELLE,304
84,PITT,JAMES,540
60,BERRY,HENRY,679
79,HOFFMAN,MAE,473
13,WOOD,UMA,998
102,TORN,WALTER,351
93,PRESLEY,ELLEN,339
117,TRACY,RENEE,224
170,HOPPER,MENA,184
188,DUKAKIS,ROCK,311
142,RYDER,JADA,504
197,WEST,REESE,746
125,NOLTE,ALBERT,361
123,DENCH,JULIANNE,429
198,KEITEL,MARY,464
34,OLIVIER,AUDREY,971
12,BERRY,KARL,208
192,SUVARI,JOHN,677
119,JACKMAN,WARREN,693
143,DEAN,RIVER,687
50,HOPKINS,NATALIE,591
110,DAVIS,SUSAN,8
16,COSTNER,FRED,221
134,HOPKINS,GENE,132
5,LOLLOBRIGIDA,JOHNNY,146
84,PITT,JAMES,479
3,CHASE,ED,971
22,MARX,ELVIS,23
161,HOPE,HARVEY,749
158,BASINGER,VIVIEN,869
157,MALDEN,GRETA,321
91,BERRY,CHRISTOPHER,807
5,LOLLOBRIGIDA,JOHNNY,340
126,TOMEI,FRANCES,193
76,ASTAIRE,ANGELINA,760
145,ALLEN,KIM,748
73,PENN,GARY,51
72,WILLIAMS,SEAN,938
6,NICHOLSON,BETTE,165
156,WOOD,FAY,198
119,JACKMAN,WARREN,173
82,JOLIE,WOODY,911
134,HOPKINS,GENE,243
111,ZELLWEGER,CAMERON,732
66,TANDY,MARY,960
22,MARX,ELVIS,731
5,LOLLOBRIGIDA,JOHNNY,383
27,MCQUEEN,JULIA,967
161,HOPE,HARVEY,880
156,WOOD,FAY,263
142,RYDER,JADA,10
24,STREEP,CAMERON,199
144,WITHERSPOON,ANGELA,668
137,WILLIAMS,MORGAN,688
74,KEITEL,MILLA,626
64,JOHANSSON,RAY,506
174,BENING,MICHAEL,451
17,VOIGHT,HELEN,457
152,HARRIS,BEN,607
68,WINSLET,RIP,315
122,NOLTE,SALMA,158
31,SOBIESKI,SISSY,739
130,KEITEL,GRETA,592
123,DENCH,JULIANNE,148
181,CARREY,MATTHEW,546
150,NOLTE,JAYNE,433
35,DEAN,JUDY,732
126,TOMEI,FRANCES,347
88,PESCI,KENNETH,76
108,NOLTE,WARREN,137
136,MANSFIELD,ED,262
3,CHASE,ED,17
152,HARRIS,BEN,332
128,MCQUEEN,CATE,516
165,GARLAND,AL,607
59,TAUTOU,DUSTIN,702
22,MARX,ELVIS,9
150,NOLTE,JAYNE,854
50,HOPKINS,NATALIE,924
152,HARRIS,BEN,611
28,HOFFMAN,WOODY,619
90,GUINESS,SEAN,529
138,DEE,LUCILLE,157
113,HOPKINS,MORGAN,921
31,SOBIESKI,SISSY,308
54,PINKETT,PENELOPE,292
106,DUNST,GROUCHO,675
108,NOLTE,WARREN,648
16,COSTNER,FRED,345
24,STREEP,CAMERON,83
157,MALDEN,GRETA,326
196,WALKEN,BELA,284
111,ZELLWEGER,CAMERON,474
105,CROWE,SIDNEY,315
103,LEIGH,MATTHEW,118
184,GARLAND,HUMPHREY,787
189,BIRCH,CUBA,512
147,WINSLET,FAY,310
62,NEESON,JAYNE,688
6,NICHOLSON,BETTE,517
80,CRUZ,RALPH,175
12,BERRY,KARL,91
103,LEIGH,MATTHEW,942
32,HACKMAN,TIM,431
195,SILVERSTONE,JAYNE,144
102,TORN,WALTER,544
161,HOPE,HARVEY,188
26,CRAWFORD,RIP,564
125,NOLTE,ALBERT,414
199,FAWCETT,JULIA,784
150,NOLTE,JAYNE,75
102,TORN,WALTER,194
160,DEPP,CHRIS,767
16,COSTNER,FRED,717
69,PALTROW,KENNETH,612
77,MCCONAUGHEY,CARY,566
39,BRODY,GOLDIE,696
28,HOFFMAN,WOODY,790
176,CHASE,JON,827
190,BAILEY,AUDREY,623
91,BERRY,CHRISTOPHER,829
20,TRACY,LUCILLE,531
94,TORN,KENNETH,788
125,NOLTE,ALBERT,338
105,CROWE,SIDNEY,158
113,HOPKINS,MORGAN,748
38,MCKELLEN,TOM,876
182,AKROYD,DEBBIE,413
138,DEE,LUCILLE,446
97,HAWKE,MEG,561
174,BENING,MICHAEL,610
41,DEGENERES,JODIE,383
168,WILSON,WILL,336
49,CRONYN,ANNE,348
176,CHASE,JON,573
50,HOPKINS,NATALIE,327
110,DAVIS,SUSAN,62
46,GOLDBERG,PARKER,731
121,BERGMAN,LIZA,338
59,TAUTOU,DUSTIN,749
179,GUINESS,ED,193
9,SWANK,JOE,964
113,HOPKINS,MORGAN,656
92,AKROYD,KIRSTEN,568
124,BENING,SCARLETT,106
23,KILMER,SANDRA,826
191,GOODING,GREGORY,858
28,HOFFMAN,WOODY,835
30,PECK,SANDRA,321
9,SWANK,JOE,903
140,HURT,WHOOPI,742
28,HOFFMAN,WOODY,574
23,KILMER,SANDRA,782
126,TOMEI,FRANCES,317
40,CAGE,JOHNNY,128
145,ALLEN,KIM,726
111,ZELLWEGER,CAMERON,669
45,KILMER,REESE,508
105,CROWE,SIDNEY,21
76,ASTAIRE,ANGELINA,765
159,BRODY,LAURA,343
92,AKROYD,KIRSTEN,543
44,STALLONE,NICK,273
83,WILLIS,BEN,686
90,GUINESS,SEAN,385
44,STALLONE,NICK,875
181,CARREY,MATTHEW,911
136,MANSFIELD,ED,620
55,KILMER,FAY,486
166,DEGENERES,NICK,867
181,CARREY,MATTHEW,874
84,PITT,JAMES,843
130,KEITEL,GRETA,416
6,NICHOLSON,BETTE,509
80,CRUZ,RALPH,553
44,STALLONE,NICK,952
74,KEITEL,MILLA,503
103,LEIGH,MATTHEW,285
140,HURT,WHOOPI,647
28,HOFFMAN,WOODY,743
50,HOPKINS,NATALIE,178
38,MCKELLEN,TOM,458
150,NOLTE,JAYNE,629
188,DUKAKIS,ROCK,289
155,TANDY,IAN,220
58,AKROYD,CHRISTIAN,460
84,PITT,JAMES,589
3,CHASE,ED,539
137,WILLIAMS,MORGAN,96
170,HOPPER,MENA,886
66,TANDY,MARY,424
113,HOPKINS,MORGAN,838
65,HUDSON,ANGELA,46
150,NOLTE,JAYNE,206
77,MCCONAUGHEY,CARY,538
52,HUNT,CARMEN,474
155,TANDY,IAN,757
40,CAGE,JOHNNY,938
97,HAWKE,MEG,728
34,OLIVIER,AUDREY,493
143,DEAN,RIVER,485
82,JOLIE,WOODY,503
64,JOHANSSON,RAY,860
170,HOPPER,MENA,33
19,FAWCETT,BOB,771
126,TOMEI,FRANCES,256
188,DUKAKIS,ROCK,412
72,WILLIAMS,SEAN,956
165,GARLAND,AL,659
50,HOPKINS,NATALIE,957
104,CRONYN,PENELOPE,999
147,WINSLET,FAY,957
143,DEAN,RIVER,680
58,AKROYD,CHRISTIAN,243
119,JACKMAN,WARREN,802
86,CHAPLIN,GREG,760
