film_id,attore_id,nome,cognome,titolo,descrizione,data_rilascio,lingua,lingua_originale_id,durata_noleggio,tariffa_noleggio,durata,costo_sostituzione,voto
908,88,KENNETH,PESCI,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,English,,3,4.99,110,11.99,G
908,125,ALBERT,NOLTE,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,English,,3,4.99,110,11.99,G
908,28,WOODY,HOFFMAN,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,English,,3,4.99,110,11.99,G
908,196,BELA,WALKEN,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,English,,3,4.99,110,11.99,G
540,139,EWAN,GOODING,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,English,,7,2.99,97,10.99,PG-13
540,27,JULIA,MCQUEEN,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,English,,7,2.99,97,10.99,PG-13
643,111,CAMERON,ZELLWEGER,ORIENT CLOSER,A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert,2006,English,,3,2.99,118,22.99,R
643,81,SCARLETT,DAMON,ORIENT CLOSER,A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert,2006,English,,3,2.99,118,22.99,R
650,110,SUSAN,DAVIS,PACIFIC AMISTAD,A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse,2006,English,,3,0.99,144,27.99,G
650,76,ANGELINA,ASTAIRE,PACIFIC AMISTAD,A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse,2006,English,,3,0.99,144,27.99,G
883,160,CHRIS,DEPP,TEQUILA PAST,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,2006,English,,6,4.99,53,17.99,PG
562,190,AUDREY,BAILEY,MASKED BUBBLE,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,2006,English,,6,0.99,151,12.99,PG-13
562,73,GARY,PENN,MASKED BUBBLE,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,2006,English,,6,0.99,151,12.99,PG-13
429,11,ZERO,CAGE,HONEY TIES,A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank,2006,English,,3,0.99,84,29.99,R
996,163,CHRISTOPHER,WEST,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,English,,6,0.99,183,9.99,G
996,84,JAMES,PITT,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,English,,6,0.99,183,9.99,G
996,3,ED,CHASE,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,English,,6,0.99,183,9.99,G
966,13,UMA,WOOD,WEDDING APOLLO,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,English,,3,0.99,70,14.99,PG
966,37,VAL,BOLGER,WEDDING APOLLO,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,English,,3,0.99,70,14.99,PG
226,56,DAN,HARRIS,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,English,,4,4.99,56,20.99,G
226,25,KEVIN,BLOOM,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,English,,4,4.99,56,20.99,G
226,148,EMILY,DEE,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,English,,4,4.99,56,20.99,G
619,80,RALPH,CRUZ,NEIGHBORS CHARADE,A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park,2006,English,,3,0.99,161,20.99,R
57,172,GROUCHO,WILLIAMS,BASIC EASY,A Stunning Epistle of a Man And a Husband who must Reach a Mad Scientist in A Jet Boat,2006,English,,4,2.99,90,18.99,PG-13
57,139,EWAN,GOODING,BASIC EASY,A Stunning Epistle of a Man And a Husband who must Reach a Mad Scientist in A Jet Boat,2006,English,,4,2.99,90,18.99,PG-13
779,165,AL,GARLAND,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,4.99,54,23.99,R
779,41,JODIE,DEGENERES,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,4.99,54,23.99,R
779,171,OLYMPIA,PFEIFFER,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,4.99,54,23.99,R
779,16,FRED,COSTNER,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,4.99,54,23.99,R
754,2,NICK,WAHLBERG,RUSHMORE MERMAID,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,2006,English,,6,2.99,150,17.99,PG-13
754,60,HENRY,BERRY,RUSHMORE MERMAID,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,2006,English,,6,2.99,150,17.99,PG-13
754,54,PENELOPE,PINKETT,RUSHMORE MERMAID,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,2006,English,,6,2.99,150,17.99,PG-13
892,6,BETTE,NICHOLSON,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,English,,3,4.99,104,18.99,R
892,168,WILL,WILSON,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,English,,3,4.99,104,18.99,R
892,150,JAYNE,NOLTE,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,English,,3,4.99,104,18.99,R
892,151,GEOFFREY,HESTON,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,English,,3,4.99,104,18.99,R
361,155,IAN,TANDY,GLEAMING JAWBREAKER,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies,2006,English,,5,2.99,89,25.99,NC-17
361,1,PENELOPE,GUINESS,GLEAMING JAWBREAKER,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies,2006,English,,5,2.99,89,25.99,NC-17
480,82,WOODY,JOLIE,JEEPERS WEDDING,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia,2006,English,,3,2.99,84,29.99,R
480,123,JULIANNE,DENCH,JEEPERS WEDDING,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia,2006,English,,3,2.99,84,29.99,R
698,58,CHRISTIAN,AKROYD,PRINCESS GIANT,A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank,2006,English,,3,2.99,71,29.99,NC-17
108,106,GROUCHO,DUNST,BUTCH PANTHER,A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans,2006,English,,6,0.99,67,19.99,PG-13
108,15,CUBA,OLIVIER,BUTCH PANTHER,A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans,2006,English,,6,0.99,67,19.99,PG-13
538,46,PARKER,GOLDBERG,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,English,,7,0.99,162,19.99,PG-13
538,114,MORGAN,MCDORMAND,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,English,,7,0.99,162,19.99,PG-13
538,132,ADAM,HOPPER,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,English,,7,0.99,162,19.99,PG-13
538,187,RENEE,BALL,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,English,,7,0.99,162,19.99,PG-13
959,7,GRACE,MOSTEL,WARLOCK WEREWOLF,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,2006,English,,6,2.99,83,10.99,G
959,17,HELEN,VOIGHT,WARLOCK WEREWOLF,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,2006,English,,6,2.99,83,10.99,G
815,9,JOE,SWANK,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,2006,English,,4,2.99,74,14.99,PG-13
815,188,ROCK,DUKAKIS,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,2006,English,,4,2.99,74,14.99,PG-13
671,68,RIP,WINSLET,PERDITION FARGO,A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin,2006,English,,7,4.99,99,27.99,NC-17
921,64,RAY,JOHANSSON,UNCUT SUICIDES,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,2006,English,,7,2.99,172,29.99,PG-13
921,131,JANE,JACKMAN,UNCUT SUICIDES,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,2006,English,,7,2.99,172,29.99,PG-13
750,82,WOODY,JOLIE,RUN PACIFIC,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,2006,English,,3,0.99,145,25.99,R
750,79,MAE,HOFFMAN,RUN PACIFIC,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,2006,English,,3,0.99,145,25.99,R
481,2,NICK,WAHLBERG,JEKYLL FROGMEN,A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank,2006,English,,4,2.99,58,22.99,PG
431,157,GRETA,MALDEN,HOOSIERS BIRDCAGE,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station,2006,English,,3,2.99,176,12.99,G
431,95,DARYL,WAHLBERG,HOOSIERS BIRDCAGE,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station,2006,English,,3,2.99,176,12.99,G
337,13,UMA,WOOD,FRIDA SLIPPER,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft,2006,English,,6,2.99,73,11.99,R
337,85,MINNIE,ZELLWEGER,FRIDA SLIPPER,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft,2006,English,,6,2.99,73,11.99,R
309,32,TIM,HACKMAN,FEUD FROGMEN,A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies,2006,English,,6,0.99,98,29.99,R
309,104,PENELOPE,CRONYN,FEUD FROGMEN,A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies,2006,English,,6,0.99,98,29.99,R
309,198,MARY,KEITEL,FEUD FROGMEN,A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies,2006,English,,6,0.99,98,29.99,R
410,162,OPRAH,KILMER,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,English,,7,2.99,48,19.99,PG
410,137,MORGAN,WILLIAMS,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,English,,7,2.99,48,19.99,PG
410,36,BURT,DUKAKIS,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,English,,7,2.99,48,19.99,PG
410,133,RICHARD,PENN,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,English,,7,2.99,48,19.99,PG
410,89,CHARLIZE,DENCH,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,English,,7,2.99,48,19.99,PG
479,121,LIZA,BERGMAN,JEDI BENEATH,A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria,2006,English,,7,0.99,128,12.99,PG
738,195,JAYNE,SILVERSTONE,ROCKETEER MOTHER,A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank,2006,English,,3,0.99,178,27.99,PG-13
738,194,MERYL,ALLEN,ROCKETEER MOTHER,A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank,2006,English,,3,0.99,178,27.99,PG-13
738,98,CHRIS,BRIDGES,ROCKETEER MOTHER,A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank,2006,English,,3,0.99,178,27.99,PG-13
267,16,FRED,COSTNER,EAGLES PANKY,A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert,2006,English,,4,4.99,140,14.99,NC-17
895,45,REESE,KILMER,TOMORROW HUSTLER,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,2006,English,,3,2.99,142,21.99,R
895,85,MINNIE,ZELLWEGER,TOMORROW HUSTLER,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,2006,English,,3,2.99,142,21.99,R
14,28,WOODY,HOFFMAN,ALICE FANTASIA,A Emotional Drama of a A Shark And a Database Administrator who must Vanquish a Pioneer in Soviet Georgia,2006,English,,6,0.99,94,23.99,NC-17
14,137,MORGAN,WILLIAMS,ALICE FANTASIA,A Emotional Drama of a A Shark And a Database Administrator who must Vanquish a Pioneer in Soviet Georgia,2006,English,,6,0.99,94,23.99,NC-17
927,152,BEN,HARRIS,UPRISING UPTOWN,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,2006,English,,6,2.99,174,16.99,NC-17
927,134,GENE,HOPKINS,UPRISING UPTOWN,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,2006,English,,6,2.99,174,16.99,NC-17
172,29,ALEC,WAYNE,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,English,,7,4.99,112,12.99,NC-17
172,5,JOHNNY,LOLLOBRIGIDA,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,English,,7,4.99,112,12.99,NC-17
172,119,WARREN,JACKMAN,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,English,,7,4.99,112,12.99,NC-17
172,34,AUDREY,OLIVIER,CONEHEADS SMOOCHY,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,English,,7,4.99,112,12.99,NC-17
770,131,JANE,JACKMAN,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,English,,5,2.99,147,13.99,G
770,17,HELEN,VOIGHT,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,English,,5,2.99,147,13.99,G
770,188,ROCK,DUKAKIS,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,English,,5,2.99,147,13.99,G
912,41,JODIE,DEGENERES,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,English,,3,2.99,52,9.99,PG
912,110,SUSAN,DAVIS,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,English,,3,2.99,52,9.99,PG
912,22,ELVIS,MARX,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,English,,3,2.99,52,9.99,PG
182,34,AUDREY,OLIVIER,CONTROL ANTHEM,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,2006,English,,7,4.99,185,9.99,G
