film_id,inventory_id,store_id
225,1003,1
225,1004,1
225,1005,1
226,1007,1
227,1012,1
228,1017,1
228,1018,1
229,1023,1
230,1027,1
231,1030,1
231,1032,1
232,1037,1
232,1038,1
232,1039,1
233,1042,1
233,1043,1
233,1044,1
234,1048,1
234,1051,1
235,1055,1
237,1066,1
239,1069,1
239,1071,1
241,1081,1
241,1082,1
241,1083,1
242,1084,1
242,1085,1
243,1089,1
243,1090,1
244,1095,1
244,1096,1
245,1103,1
247,1112,1
247,1113,1
247,1114,1
249,1121,1
249,1122,1
251,1131,1
252,1137,1
252,1138,1
253,1143,1
253,1144,1
253,1145,1
254,1148,1
254,1149,1
255,1153,1
255,1154,1
255,1156,1
259,1170,1
261,1176,1
263,1179,1
263,1181,1
265,1188,1
265,1189,1
265,1191,1
266,1193,1
266,1195,1
267,1200,1
267,1201,1
267,1203,1
269,1208,1
270,1215,1
270,1216,1
271,1221,1
271,1222,1
273,1231,1
273,1232,1
274,1237,1
274,1238,1
275,1244,1
275,1245,1
275,1246,1
276,1249,1
276,1252,1
277,1253,1
277,1254,1
278,1257,1
279,1258,1
280,1261,1
280,1263,1
281,1266,1
281,1267,1
282,1273,1
283,1279,1
283,1280,1
284,1281,1
284,1282,1
284,1283,1
285,1289,1
285,1290,1
287,1300,1
288,1304,1
289,1310,1
289,1311,1
290,1313,1
290,1314,1
291,1318,1
293,1326,1
294,1330,1
295,1336,1
295,1337,1
295,1338,1
296,1345,1
296,1346,1
298,1349,1
299,1355,1
299,1356,1
300,1358,1
300,1359,1
301,1366,1
301,1367,1
302,1372,1
302,1373,1
303,1378,1
303,1380,1
303,1381,1
304,1385,1
304,1386,1
304,1387,1
305,1391,1
305,1392,1
305,1393,1
306,1397,1
306,1398,1
307,1402,1
308,1406,1
308,1407,1
309,1410,1
309,1411,1
310,1416,1
310,1417,1
314,1434,1
317,1445,1
317,1446,1
317,1447,1
317,1448,1
319,1453,1
320,1460,1
320,1461,1
321,1466,1
321,1467,1
321,1469,1
322,1470,1
322,1473,1
324,1480,1
324,1482,1
326,1485,1
327,1491,1
327,1492,1
327,1493,1
329,1502,1
329,1503,1
330,1508,1
330,1510,1
331,1514,1
331,1516,1
333,1523,1
334,1526,1
334,1527,1
340,1549,1
340,1550,1
341,1552,1
341,1554,1
342,1559,1
342,1561,1
342,1562,1
344,1567,1
345,1570,1
345,1571,1
345,1572,1
346,1575,1
346,1576,1
347,1581,1
347,1582,1
347,1584,1
349,1589,1
349,1590,1
349,1591,1
349,1592,1
350,1599,1
351,1604,1
351,1605,1
351,1606,1
353,1615,1
354,1621,1
354,1622,1
356,1628,1
358,1640,1
358,1641,1
358,1642,1
360,1649,1
360,1650,1
361,1651,1
361,1652,1
361,1653,1
361,1654,1
363,1661,1
364,1667,1
364,1668,1
365,1671,1
366,1675,1
367,1681,1
367,1683,1
367,1684,1
368,1689,1
369,1692,1
369,1693,1
370,1699,1
371,1703,1
371,1704,1
371,1705,1
372,1706,1
372,1707,1
374,1713,1
374,1714,1
374,1715,1
375,1720,1
377,1730,1
378,1735,1
378,1737,1
380,1747,1
380,1748,1
381,1752,1
382,1757,1
382,1758,1
382,1760,1
383,1765,1
383,1766,1
385,1773,1
385,1774,1
387,1778,1
387,1779,1
387,1780,1
388,1784,1
388,1785,1
389,1790,1
389,1791,1
390,1794,1
390,1795,1
390,1796,1
391,1798,1
391,1799,1
392,1806,1
393,1810,1
393,1811,1
394,1814,1
394,1815,1
395,1816,1
395,1818,1
397,1826,1
397,1827,1
397,1828,1
401,1841,1
401,1842,1
402,1843,1
402,1844,1
403,1850,1
403,1851,1
403,1852,1
406,1859,1
407,1865,1
407,1866,1
408,1867,1
408,1870,1
409,1875,1
409,1876,1
409,1877,1
410,1881,1
412,1888,1
412,1889,1
412,1890,1
413,1896,1
413,1897,1
413,1898,1
414,1899,1
414,1900,1
415,1905,1
416,1911,1
417,1917,1
417,1918,1
417,1919,1
417,1920,1
418,1923,1
418,1924,1
418,1925,1
418,1926,1
420,1932,1
424,1946,1
427,1956,1
427,1957,1
427,1958,1
427,1959,1
428,1961,1
428,1962,1
428,1963,1
429,1966,1
432,1979,1
432,1980,1
433,1984,1
433,1985,1
434,1990,1
434,1991,1
434,1993,1
435,1998,1
436,2000,1
436,2002,1
437,2007,1
439,2018,1
441,2028,1
442,2030,1
443,2033,1
443,2034,1
444,2040,1
444,2041,1
445,2049,1
446,2053,1
446,2054,1
447,2059,1
447,2060,1
448,2065,1
450,2073,1
450,2074,1
450,2075,1
451,2081,1
453,2089,1
453,2091,1
454,2094,1
454,2095,1
455,2096,1
455,2098,1
455,2099,1
456,2100,1
456,2101,1
457,2106,1
458,2112,1
458,2113,1
460,2121,1
460,2122,1
461,2129,1
462,2134,1
462,2135,1
463,2141,1
464,2144,1
464,2146,1
464,2147,1
465,2152,1
466,2156,1
466,2157,1
467,2158,1
467,2159,1
467,2161,1
468,2165,1
468,2166,1
468,2168,1
471,2179,1
471,2180,1
473,2188,1
478,2208,1
478,2209,1
479,2213,1
479,2214,1
480,2218,1
480,2219,1
481,2222,1
481,2223,1
481,2224,1
482,2229,1
482,2230,1
483,2232,1
483,2233,1
486,2246,1
486,2247,1
486,2248,1
486,2249,1
488,2255,1
489,2260,1
489,2262,1
489,2263,1
490,2268,1
490,2269,1
491,2270,1
491,2271,1
492,2277,1
494,2281,1
494,2282,1
494,2284,1
496,2287,1
496,2288,1
498,2292,1
499,2294,1
499,2295,1
500,2296,1
501,2304,1
501,2305,1
501,2306,1
502,2310,1
502,2312,1
503,2316,1
503,2317,1
504,2319,1
504,2320,1
504,2322,1
506,2329,1
510,2344,1
510,2345,1
510,2346,1
511,2347,1
514,2361,1
518,2373,1
518,2374,1
520,2383,1
521,2385,1
521,2386,1
523,2395,1
525,2402,1
525,2405,1
527,2414,1
528,2420,1
528,2421,1
529,2423,1
529,2424,1
529,2426,1
530,2428,1
530,2429,1
531,2430,1
531,2431,1
531,2432,1
533,2442,1
533,2444,1
534,2445,1
535,2450,1
535,2452,1
535,2453,1
536,2454,1
536,2455,1
539,2466,1
540,2467,1
540,2468,1
540,2469,1
542,2472,1
542,2475,1
543,2478,1
543,2479,1
544,2480,1
544,2481,1
545,2484,1
548,2496,1
549,2499,1
550,2504,1
551,2506,1
551,2507,1
554,2518,1
554,2520,1
554,2521,1
555,2526,1
555,2527,1
556,2533,1
556,2534,1
557,2539,1
559,2546,1
559,2549,1
560,2554,1
560,2555,1
560,2556,1
561,2559,1
561,2561,1
561,2562,1
562,2566,1
563,2569,1
563,2570,1
565,2579,1
566,2581,1
567,2583,1
567,2584,1
568,2587,1
568,2588,1
569,2591,1
569,2592,1
570,2593,1
570,2594,1
571,2598,1
572,2604,1
572,2607,1
573,2612,1
573,2613,1
573,2614,1
574,2617,1
575,2621,1
575,2622,1
577,2630,1
577,2631,1
577,2632,1
578,2634,1
579,2638,1
579,2639,1
579,2641,1
580,2645,1
580,2646,1
580,2648,1
581,2652,1
581,2653,1
583,2656,1
583,2657,1
584,2661,1
586,2667,1
586,2668,1
586,2669,1
587,2675,1
587,2676,1
587,2677,1
590,2686,1
590,2687,1
592,2696,1
592,2697,1
594,2704,1
594,2705,1
595,2707,1
595,2708,1
595,2709,1
595,2710,1
598,2727,1
599,2729,1
600,2734,1
600,2735,1
601,2740,1
602,2744,1
603,2748,1
603,2751,1
606,2759,1
606,2760,1
608,2765,1
608,2766,1
609,2771,1
609,2773,1
609,2774,1
610,2780,1
611,2787,1
613,2792,1
614,2795,1
614,2796,1
616,2805,1
617,2810,1
617,2812,1
619,2817,1
619,2818,1
621,2829,1
621,2830,1
623,2838,1
623,2839,1
624,2843,1
624,2845,1
625,2850,1
625,2851,1
625,2852,1
628,2866,1
631,2877,1
631,2878,1
632,2882,1
632,2883,1
636,2894,1
637,2896,1
637,2897,1
638,2901,1
638,2902,1
638,2903,1
643,2924,1
644,2928,1
645,2935,1
645,2936,1
645,2937,1
646,2941,1
648,2952,1
648,2955,1
649,2958,1
649,2959,1
650,2964,1
651,2970,1
651,2971,1
652,2976,1
652,2978,1
653,2981,1
654,2983,1
655,2986,1
657,2994,1
657,2995,1
657,2996,1
657,2997,1
660,3006,1
660,3007,1
661,3013,1
662,3014,1
663,3019,1
663,3020,1
664,3023,1
664,3024,1
665,3030,1
665,3031,1
666,3035,1
666,3036,1
666,3037,1
667,3041,1
668,3044,1
668,3045,1
670,3050,1
672,3057,1
673,3063,1
674,3067,1
674,3068,1
677,3078,1
678,3085,1
678,3086,1
678,3087,1
679,3088,1
680,3093,1
681,3098,1
681,3099,1
682,3106,1
683,3108,1
683,3109,1
686,3119,1
686,3120,1
686,3121,1
686,3122,1
687,3124,1
689,3134,1
689,3135,1
689,3136,1
689,3137,1
690,3140,1
693,3154,1
694,3160,1
694,3161,1
695,3165,1
695,3166,1
697,3173,1
697,3174,1
698,3180,1
698,3181,1
698,3182,1
698,3183,1
699,3187,1
702,3193,1
702,3194,1
702,3195,1
704,3203,1
705,3207,1
705,3209,1
705,3210,1
706,3212,1
707,3218,1
708,3223,1
708,3224,1
709,3227,1
709,3228,1
710,3233,1
715,3248,1
715,3249,1
716,3254,1
717,3258,1
717,3259,1
719,3264,1
719,3265,1
720,3266,1
720,3267,1
722,3276,1
723,3281,1
724,3286,1
725,3293,1
727,3301,1
727,3302,1
728,3306,1
728,3308,1
730,3317,1
730,3318,1
732,3328,1
732,3329,1
733,3330,1
733,3331,1
733,3332,1
733,3333,1
734,3337,1
735,3344,1
735,3345,1
736,3350,1
736,3352,1
736,3353,1
737,3355,1
738,3362,1
738,3363,1
739,3368,1
739,3369,1
741,3376,1
741,3377,1
741,3378,1
741,3379,1
743,3383,1
744,3388,1
744,3389,1
745,3394,1
745,3395,1
745,3396,1
747,3406,1
747,3407,1
748,3411,1
748,3414,1
749,3419,1
749,3420,1
750,3424,1
750,3425,1
753,3432,1
753,3433,1
753,3434,1
755,3441,1
755,3443,1
755,3444,1
757,3452,1
757,3453,1
759,3459,1
760,3465,1
760,3466,1
763,3479,1
763,3480,1
763,3481,1
764,3484,1
764,3485,1
764,3486,1
764,3487,1
765,3494,1
765,3495,1
766,3496,1
766,3497,1
766,3498,1
767,3499,1
768,3508,1
768,3509,1
771,3518,1
771,3519,1
772,3527,1
772,3528,1
773,3531,1
774,3540,1
774,3542,1
775,3545,1
776,3548,1
776,3549,1
778,3560,1
782,3573,1
783,3579,1
783,3580,1
784,3582,1
784,3583,1
785,3588,1
785,3589,1
785,3591,1
786,3594,1
786,3596,1
787,3602,1
787,3603,1
788,3604,1
788,3605,1
789,3608,1
789,3609,1
790,3617,1
791,3623,1
791,3624,1
793,3632,1
793,3635,1
794,3637,1
795,3640,1
795,3641,1
795,3642,1
795,3643,1
796,3644,1
796,3645,1
797,3649,1
798,3655,1
799,3659,1
800,3660,1
800,3661,1
803,3669,1
804,3672,1
804,3673,1
804,3675,1
805,3680,1
806,3684,1
806,3686,1
807,3689,1
807,3690,1
807,3691,1
810,3701,1
810,3702,1
811,3707,1
812,3710,1
814,3721,1
814,3722,1
815,3727,1
815,3728,1
816,3730,1
816,3732,1
816,3733,1
817,3738,1
818,3739,1
818,3740,1
818,3741,1
819,3744,1
819,3745,1
819,3746,1
820,3749,1
823,3759,1
823,3761,1
825,3770,1
825,3772,1
827,3775,1
827,3776,1
829,3785,1
831,3794,1
831,3795,1
831,3796,1
832,3797,1
832,3798,1
832,3799,1
833,3801,1
833,3802,1
833,3803,1
835,3811,1
835,3814,1
836,3819,1
836,3821,1
838,3826,1
840,3834,1
840,3835,1
842,3844,1
842,3845,1
845,3859,1
845,3860,1
845,3861,1
846,3866,1
846,3868,1
846,3869,1
848,3878,1
848,3879,1
849,3882,1
849,3883,1
849,3884,1
850,3889,1
850,3890,1
851,3897,1
851,3898,1
852,3903,1
852,3904,1
852,3905,1
853,3911,1
855,3916,1
856,3920,1
856,3921,1
856,3922,1
856,3923,1
857,3929,1
857,3930,1
859,3939,1
859,3940,1
861,3945,1
861,3946,1
863,3957,1
863,3958,1
863,3959,1
864,3964,1
864,3966,1
865,3969,1
865,3970,1
865,3971,1
865,3972,1
867,3977,1
867,3980,1
868,3983,1
869,3984,1
869,3985,1
869,3986,1
869,3987,1
870,3991,1
870,3992,1
870,3994,1
871,4000,1
873,4008,1
873,4010,1
875,4015,1
875,4016,1
876,4023,1
877,4026,1
879,4033,1
880,4040,1
880,4041,1
880,4042,1
880,4043,1
882,4053,1
882,4054,1
882,4055,1
885,4061,1
885,4062,1
886,4063,1
886,4064,1
887,4069,1
888,4073,1
888,4074,1
888,4075,1
888,4076,1
889,4077,1
889,4079,1
890,4080,1
890,4081,1
890,4082,1
891,4087,1
891,4088,1
891,4089,1
892,4095,1
892,4096,1
893,4104,1
895,4114,1
895,4115,1
895,4116,1
895,4117,1
896,4121,1
896,4122,1
897,4125,1
897,4128,1
898,4134,1
898,4135,1
899,4138,1
899,4139,1
899,4140,1
900,4141,1
900,4142,1
901,4146,1
901,4147,1
901,4148,1
902,4152,1
902,4154,1
902,4155,1
904,4161,1
905,4163,1
905,4165,1
907,4171,1
907,4172,1
907,4174,1
911,4181,1
911,4182,1
911,4183,1
912,4189,1
912,4191,1
915,4210,1
916,4213,1
916,4214,1
917,4217,1
919,4226,1
919,4227,1
919,4229,1
920,4230,1
920,4231,1
922,4240,1
922,4241,1
924,4250,1
925,4254,1
925,4255,1
927,4261,1
927,4264,1
928,4265,1
928,4266,1
928,4267,1
929,4271,1
930,4273,1
930,4274,1
932,4281,1
932,4282,1
933,4285,1
933,4286,1
933,4287,1
936,4293,1
937,4299,1
937,4300,1
938,4304,1
938,4305,1
938,4306,1
940,4314,1
941,4317,1
941,4318,1
942,4324,1
944,4328,1
944,4329,1
945,4333,1
945,4334,1
945,4335,1
945,4336,1
947,4345,1
948,4347,1
948,4348,1
951,4359,1
951,4361,1
952,4366,1
953,4369,1
953,4370,1
953,4371,1
953,4372,1
956,4375,1
956,4377,1
956,4378,1
957,4379,1
957,4380,1
957,4381,1
958,4385,1
958,4386,1
961,4395,1
961,4396,1
961,4397,1
962,4401,1
962,4402,1
962,4403,1
963,4404,1
965,4414,1
965,4415,1
966,4417,1
967,4423,1
967,4424,1
968,4427,1
968,4428,1
968,4429,1
969,4430,1
969,4433,1
970,4434,1
970,4436,1
971,4441,1
971,4443,1
971,4444,1
972,4445,1
972,4447,1
973,4451,1
973,4452,1
973,4453,1
973,4454,1
974,4460,1
975,4461,1
975,4462,1
976,4466,1
978,4475,1
979,4478,1
979,4479,1
979,4481,1
980,4485,1
980,4486,1
982,4496,1
982,4497,1
982,4498,1
983,4503,1
983,4504,1
983,4505,1
984,4507,1
985,4509,1
985,4511,1
986,4515,1
986,4516,1
987,4521,1
987,4522,1
988,4526,1
988,4527,1
989,4530,1
989,4531,1
989,4532,1
991,4539,1
993,4549,1
993,4550,1
994,4554,1
994,4555,1
994,4556,1
995,4558,1
995,4560,1
996,4564,1
999,4569,1
999,4570,1
1000,4575,1
1000,4576,1
1000,4577,1
1,6,2
1,8,2
3,14,2
3,15,2
5,23,2
5,24,2
5,25,2
6,29,2
6,30,2
7,35,2
8,37,2
8,38,2
8,40,2
10,50,2
11,59,2
12,65,2
13,70,2
15,74,2
15,75,2
15,76,2
16,80,2
17,84,2
18,92,2
19,97,2
21,104,2
21,105,2
21,106,2
21,107,2
22,113,2
22,114,2
23,118,2
23,119,2
25,128,2
25,129,2
26,134,2
31,150,2
31,151,2
31,153,2
32,155,2
34,156,2
34,158,2
34,159,2
35,165,2
35,166,2
37,172,2
39,178,2
39,180,2
40,182,2
40,183,2
40,184,2
42,185,2
42,187,2
42,188,2
43,193,2
43,194,2
43,195,2
44,199,2
44,200,2
46,207,2
46,209,2
47,210,2
48,214,2
49,219,2
49,221,2
50,226,2
51,229,2
51,230,2
52,233,2
54,240,2
55,247,2
56,252,2
57,258,2
58,261,2
58,262,2
59,267,2
59,268,2
61,277,2
62,278,2
64,284,2
64,285,2
64,286,2
65,287,2
65,288,2
65,290,2
67,297,2
67,299,2
68,302,2
68,303,2
69,308,2
69,309,2
69,311,2
70,314,2
70,315,2
71,316,2
71,318,2
72,324,2
73,331,2
74,337,2
75,339,2
75,340,2
77,349,2
78,354,2
78,357,2
79,361,2
79,362,2
79,363,2
83,377,2
85,385,2
86,391,2
86,393,2
86,394,2
88,396,2
88,398,2
89,402,2
89,404,2
90,408,2
90,410,2
91,415,2
91,416,2
91,417,2
91,418,2
92,422,2
93,423,2
93,424,2
93,425,2
95,431,2
97,441,2
99,448,2
99,449,2
99,450,2
100,455,2
100,456,2
101,461,2
102,464,2
103,470,2
103,471,2
104,473,2
104,475,2
105,478,2
107,484,2
109,490,2
109,491,2
109,492,2
111,497,2
111,499,2
111,500,2
112,505,2
113,510,2
113,511,2
114,517,2
115,522,2
115,524,2
115,525,2
116,529,2
116,531,2
117,537,2
118,542,2
118,543,2
119,547,2
119,548,2
119,549,2
119,550,2
121,558,2
121,559,2
122,564,2
122,565,2
122,566,2
123,569,2
123,570,2
124,573,2
124,574,2
125,576,2
126,578,2
126,579,2
127,585,2
127,586,2
127,587,2
129,591,2
129,592,2
129,593,2
130,596,2
130,597,2
130,599,2
131,605,2
132,611,2
133,614,2
133,615,2
134,618,2
135,622,2
135,623,2
137,629,2
137,630,2
137,631,2
137,632,2
138,635,2
138,636,2
138,637,2
139,642,2
139,643,2
140,646,2
140,647,2
141,652,2
142,657,2
143,663,2
143,664,2
145,666,2
145,667,2
145,668,2
147,676,2
149,681,2
149,682,2
149,683,2
154,706,2
154,708,2
155,711,2
155,713,2
156,715,2
157,716,2
157,717,2
157,718,2
158,721,2
158,723,2
159,728,2
159,730,2
160,733,2
160,734,2
162,742,2
162,743,2
163,746,2
163,747,2
164,750,2
164,751,2
164,752,2
166,762,2
166,763,2
167,768,2
167,769,2
169,775,2
169,776,2
170,781,2
172,787,2
172,789,2
173,793,2
173,794,2
174,799,2
174,801,2
175,805,2
175,806,2
175,807,2
176,810,2
176,811,2
176,813,2
177,814,2
177,815,2
181,829,2
181,830,2
183,837,2
183,839,2
184,842,2
184,844,2
186,849,2
187,851,2
187,853,2
189,860,2
190,863,2
190,864,2
190,865,2
191,870,2
191,872,2
194,883,2
199,893,2
199,896,2
200,901,2
200,903,2
200,904,2
203,913,2
203,914,2
203,915,2
204,920,2
210,945,2
210,947,2
212,953,2
214,959,2
214,961,2
215,966,2
215,967,2
215,968,2
216,971,2
222,995,2
222,996,2
226,1008,2
226,1009,2
226,1010,2
227,1014,2
227,1015,2
228,1019,2
228,1020,2
228,1021,2
228,1022,2
229,1025,2
231,1034,2
231,1035,2
231,1036,2
232,1041,2
233,1047,2
234,1054,2
235,1058,2
235,1059,2
235,1060,2
236,1062,2
236,1063,2
236,1064,2
239,1075,2
240,1077,2
242,1086,2
243,1091,2
244,1099,2
244,1100,2
244,1101,2
245,1105,2
246,1109,2
246,1110,2
247,1115,2
247,1116,2
247,1117,2
247,1118,2
248,1119,2
248,1120,2
249,1123,2
249,1124,2
249,1125,2
250,1127,2
250,1128,2
250,1129,2
250,1130,2
251,1133,2
251,1135,2
252,1139,2
252,1140,2
252,1141,2
253,1146,2
253,1147,2
254,1150,2
254,1151,2
256,1159,2
256,1160,2
257,1162,2
257,1163,2
257,1164,2
258,1168,2
260,1171,2
260,1172,2
260,1173,2
260,1174,2
262,1178,2
263,1183,2
263,1184,2
264,1186,2
264,1187,2
266,1197,2
266,1198,2
269,1210,2
269,1211,2
270,1217,2
270,1218,2
270,1219,2
270,1220,2
271,1224,2
271,1225,2
273,1236,2
274,1240,2
274,1242,2
275,1247,2
275,1248,2
281,1270,2
281,1271,2
282,1276,2
282,1277,2
284,1285,2
284,1286,2
284,1287,2
285,1291,2
285,1292,2
285,1293,2
286,1298,2
286,1299,2
287,1302,2
288,1306,2
288,1307,2
288,1309,2
292,1324,2
293,1329,2
294,1332,2
294,1334,2
295,1339,2
295,1340,2
295,1342,2
297,1347,2
298,1351,2
298,1353,2
300,1360,2
300,1363,2
301,1368,2
301,1370,2
301,1371,2
302,1374,2
302,1375,2
302,1377,2
303,1382,2
304,1388,2
305,1394,2
305,1395,2
307,1403,2
307,1405,2
308,1408,2
308,1409,2
309,1412,2
309,1414,2
309,1415,2
311,1421,2
311,1423,2
311,1424,2
312,1425,2
313,1432,2
313,1433,2
314,1437,2
314,1438,2
315,1440,2
315,1442,2
316,1444,2
317,1449,2
317,1451,2
319,1455,2
319,1456,2
319,1457,2
319,1458,2
320,1462,2
320,1464,2
320,1465,2
322,1474,2
323,1476,2
323,1477,2
323,1478,2
323,1479,2
324,1483,2
324,1484,2
326,1488,2
326,1489,2
326,1490,2
327,1496,2
328,1497,2
328,1499,2
329,1504,2
329,1505,2
330,1513,2
331,1518,2
331,1520,2
331,1521,2
333,1524,2
334,1528,2
334,1529,2
334,1531,2
336,1537,2
336,1538,2
337,1541,2
337,1542,2
338,1544,2
339,1548,2
341,1555,2
341,1557,2
341,1558,2
344,1568,2
344,1569,2
345,1573,2
345,1574,2
346,1578,2
348,1585,2
348,1586,2
349,1593,2
350,1600,2
350,1602,2
350,1603,2
351,1607,2
352,1610,2
352,1611,2
352,1613,2
353,1617,2
353,1618,2
353,1619,2
354,1623,2
354,1624,2
356,1631,2
356,1632,2
356,1634,2
357,1636,2
357,1637,2
358,1643,2
358,1644,2
358,1645,2
361,1655,2
361,1657,2
361,1658,2
363,1664,2
363,1666,2
365,1672,2
366,1679,2
366,1680,2
367,1685,2
367,1686,2
367,1687,2
369,1694,2
369,1696,2
369,1697,2
370,1701,2
373,1711,2
374,1716,2
374,1717,2
374,1718,2
376,1726,2
377,1733,2
378,1739,2
378,1740,2
379,1743,2
379,1744,2
379,1746,2
380,1749,2
380,1750,2
380,1751,2
381,1755,2
381,1756,2
382,1763,2
382,1764,2
383,1768,2
384,1772,2
385,1776,2
387,1781,2
387,1782,2
387,1783,2
388,1787,2
388,1788,2
388,1789,2
389,1792,2
391,1801,2
391,1803,2
392,1808,2
392,1809,2
395,1819,2
395,1820,2
395,1821,2
396,1822,2
396,1823,2
396,1824,2
396,1825,2
397,1829,2
397,1830,2
398,1834,2
398,1835,2
398,1836,2
402,1846,2
402,1848,2
403,1853,2
405,1857,2
405,1858,2
406,1862,2
406,1863,2
406,1864,2
408,1872,2
409,1878,2
409,1879,2
409,1880,2
410,1884,2
410,1885,2
412,1893,2
412,1895,2
414,1902,2
414,1903,2
414,1904,2
415,1908,2
415,1910,2
416,1913,2
416,1915,2
416,1916,2
417,1922,2
418,1928,2
418,1929,2
418,1930,2
420,1933,2
420,1934,2
420,1935,2
421,1936,2
421,1937,2
421,1939,2
422,1941,2
424,1949,2
425,1951,2
429,1968,2
429,1969,2
429,1970,2
429,1971,2
430,1972,2
430,1973,2
430,1974,2
430,1975,2
431,1978,2
432,1982,2
432,1983,2
433,1988,2
433,1989,2
434,1994,2
434,1997,2
436,2003,2
436,2004,2
436,2005,2
437,2008,2
437,2009,2
437,2010,2
438,2016,2
439,2021,2
439,2022,2
440,2026,2
443,2035,2
443,2036,2
443,2037,2
443,2038,2
444,2044,2
444,2045,2
444,2046,2
445,2050,2
445,2051,2
445,2052,2
446,2055,2
446,2056,2
447,2061,2
447,2063,2
448,2067,2
448,2068,2
449,2069,2
449,2072,2
450,2076,2
450,2077,2
450,2078,2
450,2079,2
451,2082,2
451,2084,2
452,2085,2
452,2086,2
452,2087,2
456,2104,2
456,2105,2
457,2108,2
457,2110,2
458,2114,2
458,2116,2
459,2118,2
460,2124,2
460,2125,2
460,2126,2
461,2132,2
461,2133,2
462,2136,2
462,2137,2
462,2138,2
463,2142,2
463,2143,2
464,2148,2
464,2149,2
464,2150,2
465,2153,2
465,2154,2
465,2155,2
468,2169,2
468,2170,2
468,2171,2
468,2172,2
469,2173,2
469,2174,2
471,2184,2
472,2185,2
474,2193,2
474,2195,2
475,2196,2
475,2197,2
476,2202,2
476,2203,2
477,2206,2
478,2210,2
478,2211,2
478,2212,2
479,2215,2
479,2216,2
479,2217,2
480,2220,2
480,2221,2
481,2225,2
483,2234,2
484,2240,2
484,2242,2
485,2244,2
485,2245,2
486,2250,2
486,2251,2
