assay_tissue,src_id,assay_type,description,src_assay_id,assay_cell_type,tid,bao_format,assay_organism,chembl_id,assay_test_type,assay_tax_id,tissue_id,assay_category,relationship_type,curated_by,doc_id,confidence_score,cell_id,assay_id,assay_subcellular_fraction,assay_strain,variant_id
,1.0,B,Inhibitory activity against human reticulocyte 15-lipoxygenase (15-HLO); NI is no inhibition,,,12054.0,BAO_0000357,,CHEMBL615138,,,,,H,Autocuration,16474.0,8.0,,24.0,,,
,1.0,B,"Inhibitory concentration against 15-lipoxygenase, by inhibiting 15-HETE production by human umbilical vein endothelial cells (HUVEC) stimulated by calcium ionophore A 23187 at concentration of 10e-5 M.",,,22226.0,BAO_0000219,,CHEMBL836324,,,,,U,Autocuration,14352.0,0.0,,25.0,,,
,1.0,B,In vitro inhibitory activity of compound on rabbit reticulocyte 15-lipoxygenase,,,12054.0,BAO_0000357,Oryctolagus cuniculus,CHEMBL615139,,9986.0,,,H,Autocuration,5646.0,8.0,,26.0,,,
,1.0,B,Inhibition of rabbit reticulocyte 15-lipoxygenase by compound (30 uM),,,12054.0,BAO_0000357,Oryctolagus cuniculus,CHEMBL615140,,9986.0,,,H,Autocuration,5646.0,8.0,,27.0,,,
,1.0,B,Inhibitory activity against 15-lipoxygenase in rat polymorphonuclear leukocytes,,,12426.0,BAO_0000219,,CHEMBL615141,,,,,H,Autocuration,10997.0,8.0,,28.0,,,
,1.0,B,Inhibitory activity against 15-lipoxygenase was determined obtained from soya bean,,,12054.0,BAO_0000357,soya bean,CHEMBL615142,,3847.0,,,H,Autocuration,6309.0,8.0,,29.0,,,
,1.0,B,Inhibitory activity against soybean 15-lipoxygenase was evaluated,,,12054.0,BAO_0000357,Glycine max,CHEMBL615143,,3847.0,,,H,Autocuration,167.0,8.0,,30.0,,,
,1.0,B,Inhibitory activity against soybean 15-lipoxygenase was evaluated at 100 uM,,,12054.0,BAO_0000357,Glycine max,CHEMBL615144,,3847.0,,,H,Autocuration,167.0,8.0,,31.0,,,
,1.0,B,The compound was tested for the in vitro inhibition of 15-lipoxygenase of soybean at a concentration of 10 uM,,,12054.0,BAO_0000357,Glycine max,CHEMBL872867,,3847.0,,,H,Autocuration,11087.0,8.0,,32.0,,,
,1.0,B,The compound was tested for the in vitro inhibition of 15-lipoxygenase of soybean at a concentration of 100 uM,,,12054.0,BAO_0000357,Glycine max,CHEMBL615145,,3847.0,,,H,Autocuration,11087.0,8.0,,33.0,,,
,1.0,B,Compound was tested in vitro for inhibition of 15-lipoxygenase soybean,,,12054.0,BAO_0000357,Glycine max,CHEMBL615146,,3847.0,,,H,Autocuration,13622.0,8.0,,34.0,,,
,1.0,B,Compound at 100 uM was tested in vitro for inhibition of 15-lipoxygenase soybean,,,12054.0,BAO_0000357,Glycine max,CHEMBL615147,,3847.0,,,H,Autocuration,13622.0,8.0,,35.0,,,
,1.0,A,Inhibition of cytochrome P450 progesterone 16-alpha hydroxylase,,,22226.0,BAO_0000019,Rattus norvegicus,CHEMBL615148,,10116.0,,,U,Autocuration,11347.0,0.0,,36.0,,,
,1.0,B,Binding affinity against bacterial 16S rRNA using mass spectrometry based assay,,,22226.0,BAO_0000019,Escherichia coli,CHEMBL615149,,562.0,,,U,Autocuration,5926.0,0.0,,37.0,,,
,1.0,B,Dissociation constant with dimeric 16S rRNA RNA construct B,,,22226.0,BAO_0000019,,CHEMBL615150,,,,,U,Autocuration,4567.0,0.0,,38.0,,,
,1.0,B,Dissociation constant towards 16S rRNA construct A,,,22222.0,BAO_0000225,,CHEMBL615151,,,,,M,Intermediate,3782.0,3.0,,39.0,,,
,1.0,B,Dissociation constant towards 16S rRNA construct B,,,22222.0,BAO_0000225,,CHEMBL615152,,,,,M,Intermediate,3782.0,3.0,,40.0,,,
,1.0,B,Binding affinity of aminoglycoside to 16S ribosomal RNA A-site in Escherichia coli,,,100263.0,BAO_0000225,Escherichia coli,CHEMBL615153,,562.0,,,M,Expert,4466.0,3.0,,41.0,,,
,1.0,B,Binding affinity for the 16S ribosomal RNA A-site of Escherichia coli,,,100263.0,BAO_0000225,Escherichia coli,CHEMBL615154,,562.0,,,M,Expert,6592.0,3.0,,42.0,,,
,1.0,B,Inhibitory activity against human placenta 17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD type 2),,,13053.0,BAO_0000019,,CHEMBL615155,,,,,H,Autocuration,898.0,8.0,,43.0,,,
,1.0,B,Inhibitory constant against human placenta 17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD type 2),,,13053.0,BAO_0000019,,CHEMBL615156,,,,,H,Autocuration,898.0,8.0,,44.0,,,
,1.0,B,The compound was tested at a concentration of 1 uM for inhibitory activity against 17 beta-hydroxysteroid dehydrogenase from human placental microsomes,,,20001.0,BAO_0000019,Homo sapiens,CHEMBL615157,,9606.0,,,H,Autocuration,13163.0,8.0,,45.0,,,
,1.0,B,The compound was tested at a concentration of 1 uM for inhibitory activity against 17 beta-hydroxysteroid dehydrogenase from human placental microsomes,,,20001.0,BAO_0000019,Homo sapiens,CHEMBL615158,,9606.0,,,H,Autocuration,13163.0,8.0,,46.0,,,
,1.0,B,"Inhibition of 17-alpha-hydroxylase/17,20 lyase from rat testes microsomal preparation",,,12971.0,BAO_0000019,Rattus norvegicus,CHEMBL615159,,10116.0,,,D,Expert,10691.0,9.0,,47.0,,,
,1.0,B,"Inhibition of 17-alpha-hydroxylase/17,20 lyase from rat testes microsomal preparation",,,12971.0,BAO_0000019,Rattus norvegicus,CHEMBL615172,,10116.0,,,D,Expert,10691.0,9.0,,48.0,,,
,1.0,B,"Percent inhibition of 17-alpha-hydroxylase/17,20 lyase of rat testes microsomes at 100 uM",,,12971.0,BAO_0000019,Rattus norvegicus,CHEMBL615173,,10116.0,,,D,Expert,10691.0,9.0,,49.0,,,
,1.0,B,"Percent inhibition of Steroid 17-alpha-hydroxylase/17,20 lyase of rat testes microsomes at 100 uM",,,12971.0,BAO_0000019,Rattus norvegicus,CHEMBL615174,,10116.0,,,D,Expert,10691.0,9.0,,50.0,,,
,1.0,B,Inhibitory activity against human placenta 17-beta-hydroxysteroid dehydrogenase type 2 (17-beta-HSD type 2),,,13053.0,BAO_0000019,,CHEMBL884518,,,,,H,Autocuration,898.0,8.0,,51.0,,,
,1.0,B,Compound was tested for the inhibition of 17-beta-hydroxysteroid dehydrogenase type 1(17-beta-HSD type 1),,,11512.0,BAO_0000357,,CHEMBL615175,,,,,H,Autocuration,912.0,8.0,,52.0,,,
,1.0,B,Compound was tested for the inhibition of 17-beta-hydroxysteroid dehydrogenase type 1(17-beta-HSD type 1) at 1 uM concentration,,,11512.0,BAO_0000357,,CHEMBL615176,,,,,H,Autocuration,912.0,8.0,,53.0,,,
,1.0,B,Compound was tested for the inhibition of 17-beta-hydroxysteroid dehydrogenase type 1(17-beta-HSD type 1) at 10 uM concentration,,,11512.0,BAO_0000357,,CHEMBL615177,,,,,H,Autocuration,912.0,8.0,,54.0,,,
,1.0,B,Selectivity ratio of binding affinity towards mu to delta receptors of rat brain membranes,,,104740.0,BAO_0000249,Rattus norvegicus,CHEMBL615178,,10116.0,,,D,Autocuration,15103.0,5.0,,55.0,Membranes,,
,1.0,F,Cytotoxicity against ovarian cancer cell line (1A-9) of humans was determined,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615179,,9606.0,,,N,Intermediate,5116.0,1.0,506.0,56.0,,,
,1.0,F,Functional antagonism by electrical assays in Xenopus oocytes expressing 1A/2A NMDA receptor subtype,,Oocytes,104835.0,BAO_0000219,Rattus norvegicus,CHEMBL615180,,10116.0,,,D,Autocuration,14578.0,7.0,,57.0,,,
,1.0,F,Functional antagonism by electrical assays in Xenopus oocytes expressing the 1A/2B NMDA receptor,,Oocytes,104821.0,BAO_0000219,Rattus norvegicus,CHEMBL615181,,10116.0,,,D,Autocuration,14578.0,7.0,,58.0,,,
,1.0,F,Functional antagonism by electrical assays in Xenopus oocytes expressing the 1A/2C NMDA receptor,,Oocytes,104848.0,BAO_0000219,Rattus norvegicus,CHEMBL615182,,10116.0,,,D,Autocuration,14578.0,7.0,,59.0,,,
,1.0,F,In vitro effective concentration required to reduce the number of human ovarian cancer (1A9) after 3-day incubation,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615183,,9606.0,,,N,Expert,4787.0,1.0,506.0,60.0,,,
,1.0,F,In vitro effective concentration required to reduce the number of human ovarian cancer cells (1A9) after 3-day incubation,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615184,,9606.0,,,N,Intermediate,4787.0,1.0,506.0,61.0,,,
,1.0,F,Cytotoxic activity against human ovarian cancer (1A9) cell line,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615185,,9606.0,,,N,Intermediate,3547.0,1.0,506.0,62.0,,,
,1.0,F,Cytotoxic activity against human ovarian cancer (1A9) cell line; ND=Not determined,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615186,,9606.0,,,N,Intermediate,3547.0,1.0,506.0,63.0,,,
,1.0,F,Effective dose of compound against replication of 1A9 cell line was evaluated,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615187,,9606.0,,,N,Intermediate,6726.0,1.0,506.0,64.0,,,
,1.0,F,In vitro cytotoxic activity was determined against ovarian cancer (1A9) cell line,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL885343,,9606.0,,,N,Expert,3455.0,1.0,506.0,65.0,,,
,1.0,F,In vitro cytotoxicity evaluated against human ovarian cancer (1A9 cell line),,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615188,,9606.0,,,N,Intermediate,5726.0,1.0,506.0,66.0,,,
,1.0,F,In vitro cytotoxicity evaluated against human ovarian cancer (1A9 cell line); NA is not active,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615189,,9606.0,,,N,Intermediate,5726.0,1.0,506.0,67.0,,,
,1.0,F,In vitro percent inhibition evaluated against human ovarian cancer (1A9 cell line) at >20 ug/mL,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615190,,9606.0,,,N,Intermediate,5726.0,1.0,506.0,68.0,,,
,1.0,F,Inhibitory activity against Taxol resistant 1A9 cell lines,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615191,,9606.0,,,N,Intermediate,3395.0,1.0,506.0,69.0,,,
,1.0,F,Cytotoxicity against human ovarian cancer (1A9) cell lines.,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615192,,9606.0,,,N,Expert,3415.0,1.0,506.0,70.0,,,
,1.0,F,Percentage inhibition of human ovarian cancer (1A9) cell lines.,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL827083,,9606.0,,,N,Expert,3415.0,1.0,506.0,71.0,,,
,1.0,F,Effective dose required for inhibitory activity against 1A9 human tumor cell line.,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615193,,9606.0,,,N,Expert,17099.0,1.0,506.0,72.0,,,
,1.0,F,Percent inhibition against 1A9 human tumor cell line at 0.10 ug/mL,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615194,,9606.0,,,N,Intermediate,17099.0,1.0,506.0,73.0,,,
,1.0,F,Percent inhibition against 1A9 human tumor cell line at <0.00008 ug/mL,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615195,,9606.0,,,N,Intermediate,17099.0,1.0,506.0,74.0,,,
,1.0,F,Percent inhibition against 1A9 human tumor cell line at >10 ug/mL,,1A9,80002.0,BAO_0000219,Homo sapiens,CHEMBL615196,,9606.0,,,N,Intermediate,17099.0,1.0,506.0,75.0,,,
,1.0,F,Inhibitory concentration against Jurkat cells,,Jurkat,81072.0,BAO_0000219,Homo sapiens,CHEMBL615197,,9606.0,,,N,Intermediate,17721.0,1.0,503.0,76.0,,,
,1.0,F,In vitro anticancer activity against 2 NCI SCLC cell lines; inactive,,,22226.0,BAO_0000019,,CHEMBL615198,,,,,U,Intermediate,1229.0,0.0,,77.0,,,
,1.0,A,Inhibition of cytochrome P450 progesterone 2-alpha-hydroxylase,,,100121.0,BAO_0000357,Rattus norvegicus,CHEMBL615199,,10116.0,,,D,Expert,11347.0,9.0,,78.0,,,
,1.0,B,"In vitro inhibition of human 2,3-oxidosqualene cyclase.",,,11231.0,BAO_0000357,,CHEMBL615200,,,,,H,Expert,17117.0,8.0,,79.0,,,
,1.0,B,"In vitro inhibition of human 2,3-oxidosqualene cyclase.",,,11231.0,BAO_0000357,,CHEMBL615201,,,,,H,Expert,17117.0,8.0,,80.0,,,
,1.0,B,"In vitro inhibition of human 2,3-oxidosqualene cyclase at 100 nM.",,,11231.0,BAO_0000357,,CHEMBL615202,,,,,H,Expert,17117.0,8.0,,81.0,,,
,1.0,B,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene cyclase in Candida albicans microsomes",,,11231.0,BAO_0000251,Candida albicans,CHEMBL615203,,5476.0,,,H,Autocuration,11375.0,8.0,,82.0,Microsomes,,
,1.0,B,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in Candida albicans microsomes",,,11231.0,BAO_0000251,Candida albicans,CHEMBL615204,,5476.0,,,H,Autocuration,11375.0,8.0,,83.0,Microsomes,,
,1.0,B,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene cyclase in Saccharomyces cerevisiae microsomes",,,11231.0,BAO_0000251,Saccharomyces cerevisiae,CHEMBL615205,,4932.0,,,H,Autocuration,11375.0,8.0,,84.0,Microsomes,,
,1.0,B,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in Saccharomyces cerevisiae microsomes",,,11231.0,BAO_0000251,Saccharomyces cerevisiae,CHEMBL615206,,4932.0,,,H,Autocuration,11375.0,8.0,,85.0,Microsomes,,
Liver,1.0,B,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in pig liver microsomes",,,12083.0,BAO_0000251,Sus scrofa,CHEMBL615207,,9823.0,2107.0,,H,Autocuration,11375.0,8.0,,86.0,Microsomes,,
,1.0,B,"Concentration required to inhibit rat liver 2,3-oxidosqualene-lanosterol cyclase",,,11231.0,BAO_0000019,Rattus norvegicus,CHEMBL827084,,10116.0,,,H,Autocuration,791.0,8.0,,87.0,,,
,1.0,B,"Concentration required to inhibit rat liver 2,3-oxidosqualene-lanosterol cyclase (OSC)",,,11231.0,BAO_0000019,Rattus norvegicus,CHEMBL615208,,10116.0,,,H,Autocuration,791.0,8.0,,88.0,,,
,1.0,B,"Evaluated for its activity to inhibit rat liver 2,3-oxidosqualene-lanosterol cyclase, activity expressed as Ki",,,11231.0,BAO_0000019,Rattus norvegicus,CHEMBL615209,,10116.0,,,H,Autocuration,791.0,8.0,,89.0,,,
Liver,1.0,B,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene cyclase in rat liver microsomes",,,12083.0,BAO_0000251,Rattus norvegicus,CHEMBL615210,,10116.0,2107.0,,D,Autocuration,11375.0,9.0,,90.0,Microsomes,,
Liver,1.0,B,"Compound was evaluated for the inhibition of microsomal 2,3-oxidosqualene-lanosterol cyclase in rat liver microsomes",,,12083.0,BAO_0000251,Rattus norvegicus,CHEMBL615211,,10116.0,2107.0,,D,Autocuration,11375.0,9.0,,91.0,Microsomes,,
Liver,1.0,B,"Compound was evaluated for inhibitory activity against 2,3-oxidosqualene-lanosterol cyclase in rat liver microsomes",,,12083.0,BAO_0000251,Rattus norvegicus,CHEMBL615212,,10116.0,2107.0,,D,Autocuration,153.0,9.0,,92.0,Microsomes,,
,1.0,B,Molar concentration needed to give 50% prevention of 2-5A (Adenosine dependent endoribonuclease),,,11377.0,BAO_0000357,,CHEMBL615213,,,,,H,Expert,8269.0,8.0,,93.0,,,
,1.0,B,Molar concentration required to displace 50% of the radiolabeled probe from 2-5A (Adenosine dependent endoribonuclease) in endonuclease-nitrocellulose complex,,,11377.0,BAO_0000357,,CHEMBL615273,,,,,H,Expert,8269.0,8.0,,94.0,,,
,1.0,F,In vitro cytotoxic concentration required to inhibit hepatitisB virus (HBV) replication in 2.2.15 cell line,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615274,,9606.0,,,N,Expert,17653.0,1.0,726.0,95.0,,,
,1.0,F,50% Effective concentration of compound required for inhibiting intracellular viral replicative intermediate DNA in HBV-transfected 2.2.15 cell line.,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615275,,9606.0,,,N,Intermediate,14277.0,1.0,726.0,96.0,,,
,1.0,F,Antiviral activity against Hepatitis B virus in 2.2.15 cell line,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615276,,9606.0,,,N,Intermediate,1717.0,1.0,726.0,97.0,,,
,1.0,F,In vitro effective concentration against hepatitis B virus was determined in 2.2.15 cells,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615277,,9606.0,,,N,Intermediate,14091.0,1.0,726.0,98.0,,,
,1.0,F,In vitro effective concentration against hepatitis B virus was determined in 2.2.15 cells; Not determined,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615326,,9606.0,,,N,Intermediate,14091.0,1.0,726.0,99.0,,,
,1.0,F,In vitro effective concentration required to inhibit hepatitisB virus (HBV) replication in 2.2.15 cell line,,,50606.0,BAO_0000218,Hepatitis B virus,CHEMBL883130,,10407.0,,,N,Expert,17653.0,1.0,,100.0,,,
,1.0,F,Ability to inhibit the episomal HBV-DNA in 2.2.15 cells.,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL884519,,9606.0,,,N,Intermediate,13105.0,1.0,726.0,101.0,,,
,1.0,F,Concentration required to inhibit 50% of 2.2.15 cell line,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615327,,9606.0,,,N,Intermediate,1717.0,1.0,726.0,102.0,,,
,1.0,A,Anti viral activity against 2.2.15 cells (concentration required to reduce the log phase cell growth by 50%).,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615328,,9606.0,,,N,Intermediate,13105.0,1.0,726.0,103.0,,,
,1.0,F,Cytotoxic activity of compound against uninfected 2.2.15 cells.,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615329,,9606.0,,,N,Intermediate,13600.0,1.0,,104.0,,,
,1.0,F,Anti hepatitis-B virus activity was evaluated in 2.2.15 cells.,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615330,,9606.0,,,N,Intermediate,13467.0,1.0,,105.0,,,
,1.0,F,"Inhibition of the replication of HBV in 2.2.15 cells, by DNA hybridization assay",,2.2.15,50606.0,BAO_0000218,Hepatitis B virus,CHEMBL615331,,10407.0,,,N,Expert,17477.0,1.0,,106.0,,,
,1.0,F,In vitro anti-HBV activity in 2.2.15 cells,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615332,,9606.0,,,N,Intermediate,1593.0,1.0,,107.0,,,
,1.0,F,In vitro anti-HBV activity in 2.2.15 cells; Not determined,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615333,,9606.0,,,N,Intermediate,1593.0,1.0,,108.0,,,
,1.0,F,The compound was tested in vitro for the anti-HBV activity against 2.2.15 cells,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615334,,9606.0,,,N,Intermediate,15089.0,1.0,,109.0,,,
,1.0,F,The compound was tested in vitro for the anti-HBV activity in 2.2.15 cells,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615335,,9606.0,,,N,Intermediate,15089.0,1.0,,110.0,,,
,1.0,F,Cytotoxicity in 2.2.15 cells,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615336,,9606.0,,,N,Intermediate,1593.0,1.0,,111.0,,,
,1.0,F,Cytotoxicity in 2.2.15 cells; Not determined,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615337,,9606.0,,,N,Intermediate,1593.0,1.0,,112.0,,,
,1.0,F,Inhibitory activity of compound against hepatitis B virus (HBV) in growing cultures of 2.2.15 cells,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615338,,9606.0,,,N,Intermediate,13600.0,1.0,,113.0,,,
,1.0,F,The growth inhibition activity for the compound was evaluated in 2.2.15 cells.,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615339,,9606.0,,,N,Intermediate,13467.0,1.0,,114.0,,,
,1.0,F,Selectivity index was determined from the ratio of IC50 to the EC50 values evaluated in 2.2.15 cells.,,2.2.15,50587.0,BAO_0000218,Homo sapiens,CHEMBL615340,,9606.0,,,N,Intermediate,13467.0,1.0,,115.0,,,
,1.0,F,Antiviral activity against HBV was determined in 2.215 cell line,,HepG2,81020.0,BAO_0000219,Homo sapiens,CHEMBL615341,,9606.0,,,N,Intermediate,14764.0,1.0,726.0,116.0,,,
,1.0,B,Inhibition of 20-HETE synthesis in human renal microsomes,,,22226.0,BAO_0000251,Homo sapiens,CHEMBL615342,,9606.0,,,U,Autocuration,6531.0,0.0,,117.0,Microsomes,,
,1.0,B,Inhibitory activity against 20-HETE production from arachidonic acid using human renal microsome 20-HETE synthase.,,,22226.0,BAO_0000019,,CHEMBL615343,,,,,U,Autocuration,17322.0,0.0,,118.0,,,
,1.0,F,Inhibitory concentration against 2008 (ovarian) cells,,2008,80612.0,BAO_0000219,Homo sapiens,CHEMBL615344,,9606.0,,,N,Intermediate,17072.0,1.0,388.0,119.0,,,
,1.0,F,50% Growth inhibitory concentration( GI 50 ) by using 2008 human ovarian carcinoma cell lines.,,2008,80612.0,BAO_0000219,Homo sapiens,CHEMBL615345,,9606.0,,,N,Intermediate,16936.0,1.0,388.0,120.0,,,
,1.0,F,Compound was tested for 50% growth inhibitory concentration by using human ovarian carcinoma cell lines (2008),,2008,80612.0,BAO_0000219,Homo sapiens,CHEMBL615346,,9606.0,,,N,Intermediate,16936.0,1.0,388.0,121.0,,,
,1.0,F,Direct cytotoxicity against the selected tumor cell line 2008 was determined especially on ovarian adenocarcinoma derived cells,,2008,80612.0,BAO_0000219,Homo sapiens,CHEMBL615347,,9606.0,,,N,Intermediate,17146.0,1.0,388.0,122.0,,,
,1.0,F,Direct cytotoxicity against the selected tumor cell line 2008 was determined especially on ovarian adenocarcinoma derived cells; not detected,,2008,80612.0,BAO_0000219,Homo sapiens,CHEMBL615348,,9606.0,,,N,Intermediate,17146.0,1.0,388.0,123.0,,,
,1.0,F,In vitro inhibition of 2008/R ovarian cancer cell line,,2008/R,80613.0,BAO_0000219,Homo sapiens,CHEMBL827085,,9606.0,,,N,Intermediate,10797.0,1.0,561.0,124.0,,,
