payment_date,rental_date,return_date,amount,payment_id,inventory_id,rstaff_id,pstaff_id,rental_id,customer_id
2005-07-28 05:21:42,2005-07-28 05:21:42,2005-08-03 09:46:42,2.99,267,80,2,1,7738,10
2005-07-28 15:10:55,2005-07-28 15:10:55,2005-08-05 18:23:55,6.99,268,2570,1,2,8001,10
2005-08-01 17:09:59,2005-08-01 17:09:59,2005-08-09 21:36:59,8.99,271,4430,1,2,10671,10
2005-08-02 14:55:00,2005-08-02 14:55:00,2005-08-11 13:57:00,2.99,272,2869,1,2,11289,10
2005-07-08 22:43:05,2005-07-08 22:43:05,2005-07-15 18:17:05,4.99,284,2732,2,1,4943,11
2005-07-11 09:09:59,2005-07-11 09:09:59,2005-07-20 11:42:59,6.99,286,3374,2,2,6146,11
2005-08-01 22:41:16,2005-08-01 22:41:16,2005-08-07 00:50:16,4.99,294,3762,1,1,10812,11
2005-08-17 19:32:44,2005-08-17 19:32:44,2005-08-23 13:36:44,5.99,297,593,2,2,12015,11
2005-08-20 12:17:27,2005-08-20 12:17:27,2005-08-25 12:20:27,4.99,299,1385,1,1,13790,11
2005-06-20 19:33:52,2005-06-20 19:33:52,2005-06-29 18:20:52,2.99,309,1122,1,2,3135,12
2005-07-27 11:50:47,2005-07-27 11:50:47,2005-07-30 11:19:47,0.99,318,1424,2,2,7279,12
2005-07-31 07:45:33,2005-07-31 07:45:33,2005-08-08 08:56:33,5.99,323,3264,1,2,9708,12
2005-06-18 02:24:01,2005-06-18 02:24:01,2005-06-22 04:13:01,4.99,332,2441,2,1,2209,13
2005-07-06 21:39:24,2005-07-06 21:39:24,2005-07-11 16:10:24,2.99,335,294,1,2,3946,13
2005-07-31 06:12:08,2005-07-31 06:12:08,2005-08-04 02:19:08,0.99,345,360,2,1,9664,13
2005-07-31 08:58:40,2005-07-31 08:58:40,2005-08-09 08:34:40,7.99,346,2072,2,1,9736,13
2005-07-31 17:48:51,2005-07-31 17:48:51,2005-08-02 14:23:51,4.99,347,1603,1,1,10003,13
2005-08-21 05:44:07,2005-08-21 05:44:07,2005-08-29 08:53:07,9.99,355,2660,1,1,14252,13
2005-08-21 15:44:23,2005-08-21 15:44:23,2005-08-29 20:09:23,7.99,356,2459,2,2,14545,13
2005-05-28 22:04:30,2005-05-28 22:04:30,2005-06-03 01:21:30,2.99,361,1027,2,1,671,14
2005-07-10 03:29:48,2005-07-10 03:29:48,2005-07-17 04:43:48,7.99,369,3368,1,1,5565,14
2005-07-28 16:23:01,2005-07-28 16:23:01,2005-08-05 10:52:01,6.99,370,1503,1,1,8035,14
2005-07-29 22:46:08,2005-07-29 22:46:08,2005-08-02 19:53:08,4.99,373,3265,2,2,8836,14
2005-08-01 05:23:00,2005-08-01 05:23:00,2005-08-04 01:12:00,2.99,376,2076,2,1,10348,14
2005-08-02 22:18:24,2005-08-02 22:18:24,2005-08-04 21:22:24,4.99,378,4161,2,1,11480,14
2005-06-18 21:26:56,2005-06-18 21:26:56,2005-06-22 23:42:56,2.99,386,268,1,1,2486,15
2005-07-10 11:02:03,2005-07-10 11:02:03,2005-07-13 13:00:03,2.99,391,529,1,1,5717,15
2005-07-27 05:15:37,2005-07-27 05:15:37,2005-07-28 05:49:37,4.99,393,864,2,1,7105,15
2005-08-02 15:48:08,2005-08-02 15:48:08,2005-08-06 20:33:08,2.99,400,1490,2,2,11307,15
2005-08-20 02:00:33,2005-08-20 02:00:33,2005-08-28 21:03:33,5.99,408,453,1,2,13503,15
2005-08-20 03:41:41,2005-08-20 03:41:41,2005-08-24 23:14:41,4.99,409,1363,1,1,13541,15
2005-08-23 17:12:31,2005-08-23 17:12:31,2005-08-30 17:22:31,4.99,415,1652,1,1,15897,15
2006-02-14 15:16:03,2006-02-14 15:16:03,,0.0,417,3715,2,2,13968,15
2005-05-27 03:07:10,2005-05-27 03:07:10,2005-06-05 00:15:10,3.99,418,1411,2,1,335,16
2005-05-28 13:33:23,2005-05-28 13:33:23,2005-05-30 17:10:23,2.99,419,1810,2,1,593,16
2005-06-21 11:16:42,2005-06-21 11:16:42,2005-06-27 13:50:42,0.99,426,2945,2,2,3348,16
2005-07-06 02:23:39,2005-07-06 02:23:39,2005-07-08 07:53:39,0.99,427,4498,2,1,3548,16
2005-07-07 12:11:22,2005-07-07 12:11:22,2005-07-11 11:05:22,2.99,428,2800,1,2,4219,16
2005-07-11 06:40:31,2005-07-11 06:40:31,2005-07-14 10:59:31,4.99,431,3485,2,1,6100,16
2005-07-27 19:39:38,2005-07-27 19:39:38,2005-07-30 23:10:38,0.99,432,3732,2,2,7489,16
2005-08-01 17:53:02,2005-08-01 17:53:02,2005-08-05 19:16:02,2.99,437,3191,2,2,10687,16
2005-08-02 15:50:44,2005-08-02 15:50:44,2005-08-05 11:38:44,0.99,439,699,2,2,11308,16
2005-08-17 22:53:00,2005-08-17 22:53:00,2005-08-23 19:49:00,2.99,440,4551,1,2,12104,16
2005-08-18 07:41:43,2005-08-18 07:41:43,2005-08-20 03:46:43,4.99,441,504,1,1,12358,16
2005-08-18 15:39:46,2005-08-18 15:39:46,2005-08-25 18:05:46,7.99,442,4134,2,1,12577,16
2005-08-19 22:01:42,2005-08-19 22:01:42,2005-08-24 22:20:42,4.99,444,4220,2,1,13391,16
2005-06-19 12:29:08,2005-06-19 12:29:08,2005-06-28 08:50:08,8.99,451,1225,2,1,2684,17
2005-07-28 23:37:33,2005-07-28 23:37:33,2005-07-31 00:32:33,2.99,457,3816,2,1,8213,17
2005-07-30 08:30:56,2005-07-30 08:30:56,2005-08-06 08:09:56,8.99,458,1877,2,2,9092,17
2005-07-30 10:11:52,2005-07-30 10:11:52,2005-07-31 07:05:52,2.99,459,2550,2,1,9138,17
2005-08-21 08:42:26,2005-08-21 08:42:26,2005-08-23 09:18:26,2.99,466,109,2,1,14346,17
2005-08-23 12:41:38,2005-08-23 12:41:38,2005-09-01 14:06:38,5.99,467,2112,1,2,15752,17
2005-05-25 06:44:53,2005-05-25 06:44:53,2005-05-28 11:28:53,2.99,468,1983,2,1,50,18
2005-06-15 19:30:18,2005-06-15 19:30:18,2005-06-19 19:22:18,5.99,471,3560,2,2,1451,18
2005-07-08 10:15:38,2005-07-08 10:15:38,2005-07-16 05:06:38,3.99,475,1922,1,2,4672,18
2005-07-08 12:46:30,2005-07-08 12:46:30,2005-07-14 12:39:30,3.99,476,3375,1,2,4724,18
2005-07-28 19:27:37,2005-07-28 19:27:37,2005-07-29 19:48:37,2.99,480,2141,2,2,8122,18
2005-07-30 09:13:21,2005-07-30 09:13:21,2005-08-05 06:00:21,4.99,483,893,2,2,9114,18
2005-08-02 20:22:45,2005-08-02 20:22:45,2005-08-04 18:30:45,4.99,487,2897,1,2,11439,18
2005-08-18 06:51:39,2005-08-18 06:51:39,2005-08-21 01:44:39,0.99,488,4370,2,2,12333,18
2005-05-29 01:59:10,2005-05-29 01:59:10,2005-06-01 02:45:10,2.99,495,2076,1,2,696,19
2005-06-21 17:38:02,2005-06-21 17:38:02,2005-06-23 19:47:02,2.99,498,3612,1,2,3423,19
2005-08-17 14:10:22,2005-08-17 14:10:22,2005-08-24 18:39:22,5.99,506,3453,1,1,11869,19
2005-06-16 02:33:53,2005-06-16 02:33:53,2005-06-19 20:50:53,0.99,517,4350,2,2,1558,20
2005-06-18 11:46:26,2005-06-18 11:46:26,2005-06-22 11:37:26,4.99,519,4554,2,2,2343,20
2005-06-21 11:21:38,2005-06-21 11:21:38,2005-06-28 15:37:38,4.99,520,3221,2,1,3350,20
2005-07-07 21:39:45,2005-07-07 21:39:45,2005-07-11 23:40:45,2.99,522,267,1,1,4407,20
2005-07-11 15:53:00,2005-07-11 15:53:00,2005-07-17 18:09:00,6.99,525,2152,2,2,6267,20
2005-07-27 09:31:44,2005-07-27 09:31:44,2005-07-29 10:48:44,4.99,526,2646,1,2,7217,20
2005-07-28 19:45:19,2005-07-28 19:45:19,2005-07-31 22:07:19,2.99,528,4265,2,2,8127,20
2005-08-01 03:33:19,2005-08-01 03:33:19,2005-08-09 07:58:19,4.99,531,2879,1,2,10284,20
2005-08-21 18:03:20,2005-08-21 18:03:20,2005-08-26 19:46:20,2.99,539,3841,1,2,14613,20
2005-08-22 14:37:22,2005-08-22 14:37:22,2005-08-27 17:40:22,1.99,541,1445,1,1,15161,20
2005-08-23 01:10:42,2005-08-23 01:10:42,2005-08-28 20:49:42,2.99,543,2907,2,1,15460,20
2005-06-18 04:08:50,2005-06-18 04:08:50,2005-06-27 07:58:50,7.99,547,3463,1,2,2235,21
2005-06-21 01:04:35,2005-06-21 01:04:35,2005-06-30 00:10:35,10.99,551,4178,2,1,3212,21
2005-07-10 13:27:40,2005-07-10 13:27:40,2005-07-17 08:24:40,3.99,553,3635,1,1,5772,21
2005-07-26 23:28:13,2005-07-26 23:28:13,2005-07-30 02:22:13,1.99,555,2436,2,2,6943,21
2005-07-28 14:56:54,2005-07-28 14:56:54,2005-07-30 09:56:54,0.99,556,2431,2,1,7994,21
2005-08-17 17:53:09,2005-08-17 17:53:09,2005-08-24 14:41:09,0.99,564,1779,1,2,11970,21
2005-08-20 23:24:07,2005-08-20 23:24:07,2005-08-29 02:53:07,8.99,574,3184,1,2,14077,21
2005-08-22 03:20:26,2005-08-22 03:20:26,2005-08-23 05:25:26,4.99,577,455,2,1,14869,21
2006-02-14 15:16:03,2006-02-14 15:16:03,,2.99,578,1186,2,1,14933,21
2005-08-21 16:24:43,2005-08-21 16:24:43,2005-08-26 16:58:43,6.99,595,3250,1,1,14564,22
2005-08-23 08:48:43,2005-08-23 08:48:43,2005-08-25 05:38:43,4.99,598,3565,1,1,15658,22
2006-02-14 15:16:03,2006-02-14 15:16:03,,4.99,600,3949,1,1,12222,22
2005-05-31 12:03:44,2005-05-31 12:03:44,2005-06-02 15:54:44,0.99,603,3329,2,2,1090,23
2005-06-20 13:19:58,2005-06-20 13:19:58,2005-06-27 14:54:58,4.99,607,1510,1,1,3055,23
2005-07-06 13:53:41,2005-07-06 13:53:41,2005-07-15 10:03:41,2.99,610,3894,1,2,3781,23
2005-07-11 12:43:07,2005-07-11 12:43:07,2005-07-16 07:23:07,2.99,612,485,2,1,6213,23
2005-07-11 14:20:18,2005-07-11 14:20:18,2005-07-14 18:34:18,2.99,613,3749,1,1,6238,23
2005-07-29 17:41:14,2005-07-29 17:41:14,2005-08-01 18:22:14,0.99,617,137,2,2,8718,23
2005-07-30 12:55:36,2005-07-30 12:55:36,2005-08-03 11:31:36,5.99,618,3940,2,2,9209,23
2005-08-16 23:04:53,2005-08-16 23:04:53,2005-08-19 20:57:53,2.99,623,2147,2,2,11501,23
2005-08-19 18:31:50,2005-08-19 18:31:50,2005-08-25 15:49:50,2.99,624,4174,2,2,13290,23
2005-06-17 20:16:12,2005-06-17 20:16:12,2005-06-18 17:03:12,4.99,635,2373,2,2,2116,24
2005-06-20 07:33:09,2005-06-20 07:33:09,2005-06-28 09:23:09,7.99,637,1444,1,2,2963,24
2005-07-07 20:29:08,2005-07-07 20:29:08,2005-07-12 19:17:08,2.99,639,1244,2,2,4378,24
2005-08-17 00:57:36,2005-08-17 00:57:36,2005-08-18 23:16:36,2.99,649,2522,1,2,11546,24
2005-08-19 07:34:53,2005-08-19 07:34:53,2005-08-26 03:57:53,1.99,652,661,1,1,12999,24
2005-08-19 16:45:59,2005-08-19 16:45:59,2005-08-25 15:25:59,0.99,654,1271,1,1,13247,24
2005-08-17 04:48:05,2005-08-17 04:48:05,2005-08-18 01:53:05,0.99,679,3790,2,1,11642,25
2005-08-23 02:57:30,2005-08-23 02:57:30,2005-08-25 01:47:30,0.99,683,4336,2,1,15512,25
2005-08-23 20:00:30,2005-08-23 20:00:30,2005-08-30 00:25:30,5.99,684,4428,1,1,15972,25
2005-05-29 16:59:44,2005-05-29 16:59:44,2005-06-03 16:22:44,2.99,685,2697,2,1,796,26
2005-06-15 18:53:14,2005-06-15 18:53:14,2005-06-24 15:28:14,5.99,687,2921,1,1,1440,26
2005-06-16 14:01:02,2005-06-16 14:01:02,2005-06-25 19:29:02,4.99,688,2935,1,2,1706,26
2005-07-07 14:42:04,2005-07-07 14:42:04,2005-07-13 20:23:04,4.99,695,787,1,1,4274,26
2005-07-27 13:55:18,2005-07-27 13:55:18,2005-08-01 19:52:18,0.99,704,663,1,2,7328,26
2005-08-21 03:24:29,2005-08-21 03:24:29,2005-08-22 07:25:29,4.99,713,1888,2,2,14183,26
2005-08-21 17:51:06,2005-08-21 17:51:06,2005-08-28 15:36:06,1.99,715,94,1,2,14603,26
2005-08-23 11:16:29,2005-08-23 11:16:29,2005-09-01 13:24:29,7.99,718,2809,2,1,15722,26
2005-06-15 10:11:42,2005-06-15 10:11:42,2005-06-16 15:00:42,4.99,720,2045,1,1,1310,27
2005-06-15 21:17:17,2005-06-15 21:17:17,2005-06-23 22:01:17,4.99,721,2598,1,2,1480,27
2005-06-16 13:05:09,2005-06-16 13:05:09,2005-06-17 09:53:09,2.99,722,4507,2,2,1699,27
2005-07-10 03:01:19,2005-07-10 03:01:19,2005-07-13 06:53:19,0.99,730,2879,2,1,5552,27
2005-07-10 11:45:48,2005-07-10 11:45:48,2005-07-13 16:40:48,4.99,731,1172,1,1,5736,27
2005-07-12 11:13:21,2005-07-12 11:13:21,2005-07-17 09:10:21,4.99,734,172,2,2,6658,27
2005-07-30 14:06:53,2005-07-30 14:06:53,2005-08-03 19:46:53,0.99,736,3640,1,2,9244,27
2005-08-17 19:52:43,2005-08-17 19:52:43,2005-08-23 21:49:43,5.99,745,3977,1,2,12021,27
2005-08-18 13:57:50,2005-08-18 13:57:50,2005-08-22 09:46:50,2.99,747,2771,2,1,12531,27
2005-05-30 04:19:55,2005-05-30 04:19:55,2005-05-31 02:28:55,2.99,751,3604,1,1,868,28
2005-06-15 04:58:07,2005-06-15 04:58:07,2005-06-17 23:56:07,2.99,752,3841,1,2,1240,28
2005-06-16 01:24:08,2005-06-16 01:24:08,2005-06-18 06:24:08,4.99,753,1188,2,1,1543,28
2005-07-06 16:38:14,2005-07-06 16:38:14,2005-07-09 14:59:14,0.99,757,4495,2,1,3845,28
2005-08-21 15:34:23,2005-08-21 15:34:23,2005-08-27 11:51:23,2.99,778,2362,2,2,14540,28
2005-08-23 02:08:40,2005-08-23 02:08:40,2005-08-23 20:23:40,2.99,780,2059,2,1,15491,28
2005-05-26 06:52:33,2005-05-26 06:52:33,2005-05-30 04:08:33,1.99,782,1337,2,2,194,29
2005-06-19 19:18:09,2005-06-19 19:18:09,2005-06-20 20:11:09,2.99,787,4572,2,2,2801,29
2005-06-21 08:49:16,2005-06-21 08:49:16,2005-06-22 12:31:16,2.99,789,2830,1,1,3324,29
2005-07-27 10:12:36,2005-07-27 10:12:36,2005-07-31 08:40:36,3.99,795,1904,2,2,7237,29
2005-07-30 19:50:13,2005-07-30 19:50:13,2005-08-03 22:38:13,4.99,799,2797,2,2,9392,29
2005-08-02 07:29:10,2005-08-02 07:29:10,2005-08-07 01:59:10,4.99,803,3185,2,1,11079,29
2005-08-18 12:48:22,2005-08-18 12:48:22,2005-08-19 16:19:22,4.99,805,3323,1,1,12488,29
2005-08-18 13:20:13,2005-08-18 13:20:13,2005-08-22 12:55:13,2.99,806,1059,1,1,12508,29
2005-08-18 15:20:46,2005-08-18 15:20:46,2005-08-24 12:38:46,6.99,807,1009,2,2,12569,29
2005-08-19 23:36:25,2005-08-19 23:36:25,2005-08-23 18:38:25,0.99,810,2499,1,1,13436,29
2005-06-17 04:25:12,2005-06-17 04:25:12,2005-06-26 08:44:12,2.99,819,680,1,2,1895,30
2005-07-09 06:44:30,2005-07-09 06:44:30,2005-07-17 04:24:30,9.99,826,4229,1,1,5108,30
2005-07-09 15:14:08,2005-07-09 15:14:08,2005-07-12 12:51:08,0.99,827,4336,2,1,5289,30
2005-08-20 08:50:39,2005-08-20 08:50:39,2005-08-21 09:05:39,4.99,846,287,2,1,13682,30
2005-08-22 10:39:51,2005-08-22 10:39:51,2005-08-25 16:03:51,4.99,849,1159,2,1,15063,30
2005-08-23 04:17:56,2005-08-23 04:17:56,2005-09-01 00:43:56,4.99,850,1918,2,1,15544,30
2005-06-18 03:57:36,2005-06-18 03:57:36,2005-06-21 09:42:36,0.99,854,3063,2,1,2233,31
2005-06-20 18:05:15,2005-06-20 18:05:15,2005-06-26 17:28:15,2.99,860,2184,1,2,3117,31
2005-07-27 18:49:42,2005-07-27 18:49:42,2005-07-28 20:45:42,2.99,872,845,2,2,7464,31
2005-08-23 09:37:34,2005-08-23 09:37:34,2005-08-31 06:01:34,6.99,876,3293,1,2,15682,31
2005-05-29 17:52:30,2005-05-29 17:52:30,2005-05-30 14:35:30,4.99,879,1602,2,2,803,32
2005-06-17 03:53:18,2005-06-17 03:53:18,2005-06-25 07:37:18,6.99,881,3591,2,2,1887,32
2005-07-07 22:48:34,2005-07-07 22:48:34,2005-07-09 18:55:34,2.99,886,1801,1,1,4434,32
2005-07-11 07:58:07,2005-07-11 07:58:07,2005-07-16 09:52:07,3.99,892,2212,1,1,6122,32
2005-07-12 00:49:05,2005-07-12 00:49:05,2005-07-13 01:54:05,2.99,893,2413,2,2,6450,32
2005-07-27 23:23:36,2005-07-27 23:23:36,2005-08-04 00:16:36,5.99,895,1569,1,1,7589,32
2005-07-29 05:52:26,2005-07-29 05:52:26,2005-08-04 08:12:26,5.99,897,581,2,2,8390,32
2005-08-17 12:54:47,2005-08-17 12:54:47,2005-08-21 11:21:47,4.99,901,4562,1,2,11831,32
2005-08-20 23:18:54,2005-08-20 23:18:54,2005-08-26 21:59:54,0.99,905,3793,2,1,14075,32
2005-08-21 16:32:32,2005-08-21 16:32:32,2005-08-30 12:03:32,5.99,906,955,2,2,14570,32
2005-06-15 09:46:33,2005-06-15 09:46:33,2005-06-24 08:56:33,10.99,908,1484,2,1,1301,33
2005-07-10 11:14:48,2005-07-10 11:14:48,2005-07-11 15:46:48,4.99,912,605,2,1,5723,33
2005-08-21 18:29:13,2005-08-21 18:29:13,2005-08-26 20:48:13,0.99,924,901,2,1,14623,33
2005-08-22 12:28:01,2005-08-22 12:28:01,2005-08-26 16:12:01,2.99,926,1739,1,2,15115,33
2005-07-06 00:24:25,2005-07-06 00:24:25,2005-07-10 05:38:25,3.99,931,2381,2,2,3508,34
2005-07-27 02:15:01,2005-07-27 02:15:01,2005-07-28 07:46:01,2.99,936,376,2,2,7015,34
2005-07-30 11:17:33,2005-07-30 11:17:33,2005-08-06 15:16:33,3.99,939,183,2,1,9160,34
2005-08-01 14:58:14,2005-08-01 14:58:14,2005-08-02 13:38:14,4.99,941,2639,1,1,10615,34
2005-08-21 20:32:08,2005-08-21 20:32:08,2005-08-26 18:07:08,5.99,950,814,1,1,14686,34
2005-08-21 20:54:32,2005-08-21 20:54:32,2005-08-30 16:46:32,7.99,951,3034,1,2,14701,34
2005-06-20 17:53:30,2005-06-20 17:53:30,2005-06-26 16:03:30,4.99,959,3725,1,2,3112,35
2005-07-09 16:34:07,2005-07-09 16:34:07,2005-07-13 21:37:07,0.99,964,1302,1,2,5323,35
2005-07-11 09:13:08,2005-07-11 09:13:08,2005-07-17 03:48:08,5.99,967,910,1,1,6147,35
2005-07-12 05:56:38,2005-07-12 05:56:38,2005-07-16 10:41:38,4.99,970,3121,1,1,6572,35
2005-07-27 06:54:12,2005-07-27 06:54:12,2005-08-03 10:36:12,4.99,971,2028,2,1,7140,35
2005-07-30 06:07:42,2005-07-30 06:07:42,2005-08-05 01:18:42,2.99,974,3416,1,2,9033,35
2005-07-31 02:59:20,2005-07-31 02:59:20,2005-08-06 03:52:20,6.99,975,3547,2,1,9579,35
2005-05-27 04:53:11,2005-05-27 04:53:11,2005-05-28 06:33:11,0.99,984,2920,2,1,349,36
