payment_date,rental_id,inventory_id,payment_id,rental_date,amount,customer_id,rstaff_id,pstaff_id,return_date
2005-05-27 00:09:24,320,1090,33,2005-05-27 00:09:24,4.99,2,2,1,2005-05-28 04:30:24
2005-06-17 20:54:58,2128,352,34,2005-06-17 20:54:58,2.99,2,2,1,2005-06-24 00:41:58
2005-07-10 06:31:24,5636,4116,35,2005-07-10 06:31:24,2.99,2,1,1,2005-07-13 02:36:24
2005-07-10 12:38:56,5755,2760,36,2005-07-10 12:38:56,6.99,2,1,1,2005-07-19 17:02:56
2005-07-27 14:30:42,7346,741,37,2005-07-27 14:30:42,4.99,2,1,2,2005-08-02 16:48:42
2005-07-27 15:23:02,7376,488,38,2005-07-27 15:23:02,5.99,2,2,1,2005-08-04 10:35:02
2005-07-27 18:40:20,7459,2053,39,2005-07-27 18:40:20,5.99,2,2,2,2005-08-02 21:07:20
2005-07-29 00:12:59,8230,1937,40,2005-07-29 00:12:59,5.99,2,2,2,2005-08-06 19:52:59
2005-07-29 12:56:59,8598,626,41,2005-07-29 12:56:59,2.99,2,2,1,2005-08-01 08:39:59
2005-07-29 17:14:29,8705,4038,42,2005-07-29 17:14:29,5.99,2,1,2,2005-08-02 16:01:29
2005-07-30 06:06:10,9031,2377,43,2005-07-30 06:06:10,4.99,2,2,1,2005-08-04 10:45:10
2005-07-30 13:47:43,9236,4030,44,2005-07-30 13:47:43,10.99,2,1,2,2005-08-08 18:52:43
2005-07-30 14:14:11,9248,1382,45,2005-07-30 14:14:11,0.99,2,1,2,2005-08-05 11:19:11
2005-07-30 16:21:13,9296,4088,46,2005-07-30 16:21:13,6.99,2,1,2,2005-08-08 11:57:13
2005-07-30 22:39:53,9465,3084,47,2005-07-30 22:39:53,6.99,2,2,2,2005-08-06 16:43:53
2005-07-31 21:58:56,10136,3142,48,2005-07-31 21:58:56,2.99,2,1,1,2005-08-03 19:44:56
2005-08-01 09:45:26,10466,138,49,2005-08-01 09:45:26,0.99,2,1,1,2005-08-06 06:28:26
2005-08-02 02:10:56,10918,3418,50,2005-08-02 02:10:56,0.99,2,1,1,2005-08-02 21:23:56
2005-08-02 07:41:41,11087,654,51,2005-08-02 07:41:41,5.99,2,2,1,2005-08-10 10:37:41
2005-08-02 10:43:48,11177,1149,52,2005-08-02 10:43:48,6.99,2,2,1,2005-08-10 10:55:48
2005-08-02 13:44:53,11256,2060,53,2005-08-02 13:44:53,2.99,2,1,2,2005-08-04 16:39:53
2005-08-17 03:52:18,11614,805,54,2005-08-17 03:52:18,2.99,2,1,1,2005-08-20 07:04:18
2005-08-19 06:26:04,12963,1521,55,2005-08-19 06:26:04,2.99,2,2,1,2005-08-23 11:37:04
2005-08-21 13:24:32,14475,3164,56,2005-08-21 13:24:32,4.99,2,2,1,2005-08-27 08:59:32
2005-08-21 22:41:56,14743,4570,57,2005-08-21 22:41:56,5.99,2,1,2,2005-08-29 00:18:56
2005-08-22 13:53:04,15145,2179,58,2005-08-22 13:53:04,4.99,2,1,2,2005-08-31 15:51:04
2005-08-23 17:39:35,15907,2898,59,2005-08-23 17:39:35,4.99,2,1,2,2005-08-25 23:23:35
2005-05-27 17:17:09,435,3328,60,2005-05-27 17:17:09,1.99,3,2,1,2005-06-02 11:20:09
2005-05-29 22:43:55,830,3464,61,2005-05-29 22:43:55,2.99,3,1,1,2005-06-01 17:43:55
2005-06-16 01:34:05,1546,3913,62,2005-06-16 01:34:05,8.99,3,1,1,2005-06-24 04:27:05
2005-06-16 15:19:10,1726,116,63,2005-06-16 15:19:10,6.99,3,2,1,2005-06-25 11:39:10
2005-06-17 05:15:15,1911,910,64,2005-06-17 05:15:15,6.99,3,2,2,2005-06-24 11:05:15
2005-06-19 08:34:53,2628,3917,65,2005-06-19 08:34:53,2.99,3,2,1,2005-06-28 04:19:53
2005-07-07 10:23:25,4180,1704,66,2005-07-07 10:23:25,4.99,3,1,1,2005-07-10 13:18:25
2005-07-08 12:47:11,4725,2058,67,2005-07-08 12:47:11,4.99,3,2,1,2005-07-15 09:08:11
2005-07-27 04:54:42,7096,2575,68,2005-07-27 04:54:42,5.99,3,2,1,2005-08-03 01:42:42
2005-07-27 20:23:12,7503,579,69,2005-07-27 20:23:12,10.99,3,2,2,2005-08-05 18:46:12
2005-07-28 03:59:21,7703,2150,70,2005-07-28 03:59:21,7.99,3,1,2,2005-08-05 08:52:21
2005-07-28 04:46:30,7724,346,71,2005-07-28 04:46:30,6.99,3,1,2,2005-08-04 08:41:30
2005-07-28 11:46:45,7911,390,72,2005-07-28 11:46:45,4.99,3,1,1,2005-07-29 07:19:45
2005-07-28 18:17:14,8086,1182,73,2005-07-28 18:17:14,4.99,3,2,2,2005-07-30 18:22:14
2005-07-29 11:07:04,8545,3261,74,2005-07-29 11:07:04,2.99,3,2,1,2005-08-06 13:30:04
2005-07-30 13:31:20,9226,4315,75,2005-07-30 13:31:20,1.99,3,1,1,2005-08-06 16:42:20
2005-07-30 21:45:46,9443,1675,76,2005-07-30 21:45:46,3.99,3,1,2,2005-08-05 21:22:46
2005-07-31 03:27:58,9595,2829,77,2005-07-31 03:27:58,2.99,3,1,1,2005-08-03 05:58:58
2005-07-31 11:32:58,9816,4560,78,2005-07-31 11:32:58,4.99,3,2,2,2005-08-04 17:12:58
2005-08-01 14:19:48,10597,3292,79,2005-08-01 14:19:48,5.99,3,1,2,2005-08-08 20:01:48
2005-08-18 14:49:55,12556,1984,80,2005-08-18 14:49:55,4.99,3,2,2,2005-08-24 15:20:55
2005-08-19 22:18:07,13403,3241,81,2005-08-19 22:18:07,8.99,3,1,1,2005-08-27 19:23:07
2005-08-20 06:14:12,13610,2526,82,2005-08-20 06:14:12,2.99,3,2,2,2005-08-26 00:44:12
2005-08-21 20:50:48,14699,1427,83,2005-08-21 20:50:48,8.99,3,2,2,2005-08-29 18:08:48
2005-08-22 09:37:27,15038,1685,84,2005-08-22 09:37:27,0.99,3,1,2,2005-08-23 14:39:27
2005-08-23 07:10:14,15619,2468,85,2005-08-23 07:10:14,2.99,3,2,1,2005-08-26 07:21:14
2005-06-15 09:31:28,1297,1075,86,2005-06-15 09:31:28,4.99,4,1,1,2005-06-19 04:33:28
2005-06-16 08:08:40,1633,280,87,2005-06-16 08:08:40,0.99,4,1,1,2005-06-17 11:12:40
2005-06-16 14:01:27,1707,185,88,2005-06-16 14:01:27,2.99,4,1,2,2005-06-18 09:35:27
2005-06-16 15:51:52,1735,97,89,2005-06-16 15:51:52,0.99,4,1,2,2005-06-20 13:27:52
2005-06-17 14:31:12,2043,2495,90,2005-06-17 14:31:12,0.99,4,2,2,2005-06-19 11:04:12
2005-06-19 09:39:01,2642,2065,91,2005-06-19 09:39:01,5.99,4,1,1,2005-06-25 08:33:01
2005-07-28 02:10:10,7660,4385,92,2005-07-28 02:10:10,2.99,4,2,1,2005-07-30 04:29:10
2005-07-28 04:37:59,7718,3587,93,2005-07-28 04:37:59,2.99,4,2,2,2005-07-29 09:20:59
2005-07-29 18:44:57,8741,165,94,2005-07-29 18:44:57,3.99,4,2,1,2005-08-03 18:25:57
2005-07-30 08:46:09,9100,4117,95,2005-07-30 08:46:09,5.99,4,1,1,2005-08-05 10:34:09
2005-07-30 18:58:00,9371,2980,96,2005-07-30 18:58:00,5.99,4,1,1,2005-08-03 15:14:00
2005-08-02 07:09:34,11069,57,97,2005-08-02 07:09:34,0.99,4,1,2,2005-08-08 08:39:34
2005-08-02 08:20:31,11110,4311,98,2005-08-02 08:20:31,2.99,4,2,1,2005-08-04 05:06:31
2005-08-17 00:28:01,11529,3071,99,2005-08-17 00:28:01,4.99,4,2,2,2005-08-19 04:47:01
2005-08-18 00:14:03,12151,1976,100,2005-08-18 00:14:03,2.99,4,2,1,2005-08-18 23:52:03
2005-08-18 05:14:44,12294,2479,101,2005-08-18 05:14:44,8.99,4,2,2,2005-08-27 01:32:44
2005-08-19 02:19:13,12856,132,102,2005-08-19 02:19:13,1.99,4,2,2,2005-08-23 07:49:13
2005-08-20 09:32:04,13704,3373,103,2005-08-20 09:32:04,2.99,4,2,1,2005-08-23 14:29:04
2005-08-20 12:55:40,13807,3822,104,2005-08-20 12:55:40,6.99,4,2,1,2005-08-28 09:06:40
2005-08-21 04:53:37,14225,984,105,2005-08-21 04:53:37,4.99,4,2,2,2005-08-25 23:39:37
2005-08-22 13:58:23,15147,2553,106,2005-08-22 13:58:23,2.99,4,2,1,2005-08-28 14:33:23
2005-08-23 07:43:00,15635,3308,107,2005-08-23 07:43:00,1.99,4,1,2,2005-08-27 10:47:00
2005-05-29 07:25:16,731,4124,108,2005-05-29 07:25:16,0.99,5,1,1,2005-05-30 05:21:16
2005-05-31 11:15:43,1085,301,109,2005-05-31 11:15:43,6.99,5,1,1,2005-06-07 12:02:43
2005-05-31 19:46:38,1142,3998,110,2005-05-31 19:46:38,1.99,5,1,1,2005-06-05 14:03:38
2005-06-15 22:03:14,1502,3277,111,2005-06-15 22:03:14,3.99,5,2,1,2005-06-23 18:42:14
2005-06-16 08:01:02,1631,2466,112,2005-06-16 08:01:02,2.99,5,1,2,2005-06-19 09:04:02
2005-06-17 15:56:53,2063,4323,113,2005-06-17 15:56:53,4.99,5,1,2,2005-06-21 14:19:53
2005-06-19 04:20:13,2570,1105,114,2005-06-19 04:20:13,2.99,5,1,2,2005-06-25 07:00:13
2005-06-20 18:38:22,3126,1183,115,2005-06-20 18:38:22,4.99,5,1,2,2005-06-26 00:00:22
2005-07-06 09:11:58,3677,600,116,2005-07-06 09:11:58,4.99,5,2,2,2005-07-08 10:50:58
2005-07-08 20:04:43,4889,4463,117,2005-07-08 20:04:43,2.99,5,2,2,2005-07-13 17:57:43
2005-07-09 01:57:57,5016,1871,118,2005-07-09 01:57:57,4.99,5,1,1,2005-07-09 22:07:57
2005-07-09 07:13:52,5118,957,119,2005-07-09 07:13:52,5.99,5,2,2,2005-07-18 05:18:52
2005-07-09 08:51:42,5156,416,120,2005-07-09 08:51:42,1.99,5,2,2,2005-07-15 03:59:42
2005-07-10 11:09:35,5721,2348,121,2005-07-10 11:09:35,0.99,5,2,2,2005-07-17 16:41:35
2005-07-11 03:17:04,6042,2153,122,2005-07-11 03:17:04,8.99,5,1,1,2005-07-19 07:08:04
2005-07-12 11:27:35,6663,4364,123,2005-07-12 11:27:35,3.99,5,1,1,2005-07-21 16:35:35
2005-07-12 12:16:28,6685,1434,124,2005-07-12 12:16:28,4.99,5,1,2,2005-07-19 17:03:28
2005-07-27 12:37:28,7293,3333,125,2005-07-27 12:37:28,0.99,5,2,2,2005-07-30 15:12:28
2005-07-28 01:50:29,7652,92,126,2005-07-28 01:50:29,0.99,5,2,2,2005-07-30 22:23:29
2005-07-28 08:43:39,7829,111,127,2005-07-28 08:43:39,3.99,5,1,2,2005-08-04 14:33:39
2005-07-29 01:11:23,8263,28,128,2005-07-29 01:11:23,2.99,5,2,1,2005-07-31 01:53:23
2005-07-30 04:14:28,8978,711,129,2005-07-30 04:14:28,1.99,5,1,1,2005-08-06 09:08:28
2005-07-30 23:52:30,9493,1522,130,2005-07-30 23:52:30,4.99,5,1,1,2005-08-08 05:22:30
2005-07-31 14:00:53,9888,4400,131,2005-07-31 14:00:53,3.99,5,2,1,2005-08-08 18:51:53
2005-08-01 14:48:45,10609,2587,132,2005-08-01 14:48:45,4.99,5,2,2,2005-08-04 13:41:45
2005-08-01 15:27:10,10625,3022,133,2005-08-01 15:27:10,0.99,5,1,1,2005-08-02 13:16:10
2005-08-02 04:56:45,11001,3701,134,2005-08-02 04:56:45,4.99,5,1,2,2005-08-11 08:04:45
2005-08-02 10:50:06,11179,4376,135,2005-08-02 10:50:06,4.99,5,1,1,2005-08-04 05:24:06
2005-08-17 16:28:53,11930,1299,136,2005-08-17 16:28:53,3.99,5,1,2,2005-08-25 10:31:53
2005-08-18 00:10:04,12145,3482,137,2005-08-18 00:10:04,9.99,5,1,1,2005-08-26 00:51:04
2005-08-19 00:24:08,12797,1595,138,2005-08-19 00:24:08,2.99,5,2,1,2005-08-21 22:53:08
2005-08-19 09:45:41,13063,1192,139,2005-08-19 09:45:41,1.99,5,2,1,2005-08-24 09:11:41
2005-08-20 15:16:18,13877,3387,140,2005-08-20 15:16:18,0.99,5,1,2,2005-08-22 18:20:18
2005-08-20 22:13:59,14053,2177,141,2005-08-20 22:13:59,6.99,5,2,2,2005-08-26 20:50:59
2005-08-21 11:31:11,14430,2623,142,2005-08-21 11:31:11,6.99,5,1,1,2005-08-26 06:29:11
2005-08-21 14:02:50,14494,169,143,2005-08-21 14:02:50,2.99,5,2,2,2005-08-22 16:45:50
2005-08-22 17:37:02,15232,61,144,2005-08-22 17:37:02,0.99,5,1,2,2005-08-25 18:45:02
2006-02-14 15:16:03,13209,1574,145,2006-02-14 15:16:03,0.99,5,2,2,
2005-05-25 08:43:32,57,3938,146,2005-05-25 08:43:32,4.99,6,2,2,2005-05-29 06:42:32
2005-05-28 11:09:14,577,375,147,2005-05-28 11:09:14,2.99,6,2,1,2005-06-01 13:27:14
2005-05-30 11:25:01,916,1290,148,2005-05-30 11:25:01,0.99,6,1,2,2005-05-31 09:06:01
2005-06-16 03:41:38,1575,3317,149,2005-06-16 03:41:38,3.99,6,2,1,2005-06-22 03:01:38
2005-06-16 23:44:13,1841,2363,150,2005-06-16 23:44:13,2.99,6,1,2,2005-06-22 04:09:13
2005-06-17 09:19:45,1966,2085,151,2005-06-17 09:19:45,0.99,6,1,1,2005-06-20 11:19:45
2005-06-18 12:03:23,2345,1818,152,2005-06-18 12:03:23,0.99,6,2,1,2005-06-22 14:25:23
2005-07-06 23:14:21,3983,1261,153,2005-07-06 23:14:21,0.99,6,2,2,2005-07-12 17:55:21
2005-07-07 14:53:24,4278,3693,154,2005-07-07 14:53:24,2.99,6,2,2,2005-07-13 14:21:24
2005-07-10 03:03:35,5553,1686,155,2005-07-10 03:03:35,0.99,6,2,1,2005-07-14 07:49:35
2005-07-11 12:39:01,6211,2699,156,2005-07-11 12:39:01,5.99,6,2,2,2005-07-20 15:59:01
2005-07-11 15:01:54,6248,2686,157,2005-07-11 15:01:54,7.99,6,1,1,2005-07-19 16:58:54
2005-07-12 12:18:38,6686,3804,158,2005-07-12 12:18:38,0.99,6,2,2,2005-07-13 17:56:38
2005-07-27 05:03:44,7099,3136,159,2005-07-27 05:03:44,2.99,6,2,2,2005-07-29 00:12:44
2005-07-27 06:38:25,7136,1929,160,2005-07-27 06:38:25,2.99,6,1,2,2005-08-03 05:13:25
2005-07-28 18:47:23,8101,731,161,2005-07-28 18:47:23,0.99,6,1,1,2005-07-31 16:23:23
2005-08-01 03:13:39,10271,3692,162,2005-08-01 03:13:39,2.99,6,1,1,2005-08-07 23:40:39
2005-08-02 05:36:38,11023,3617,163,2005-08-02 05:36:38,2.99,6,1,1,2005-08-10 05:39:38
2005-08-02 18:55:15,11398,3952,164,2005-08-02 18:55:15,3.99,6,2,1,2005-08-10 19:50:15
2005-08-17 02:29:41,11591,1670,165,2005-08-17 02:29:41,6.99,6,1,1,2005-08-23 20:47:41
2005-08-17 08:12:20,11727,98,166,2005-08-17 08:12:20,0.99,6,1,1,2005-08-19 12:45:20
2005-08-17 13:39:32,11853,3888,167,2005-08-17 13:39:32,0.99,6,2,1,2005-08-23 18:44:32
2005-08-18 04:05:29,12254,2858,168,2005-08-18 04:05:29,2.99,6,1,2,2005-08-23 04:17:29
2005-08-20 00:18:25,13451,3837,169,2005-08-20 00:18:25,6.99,6,1,2,2005-08-29 01:08:25
2005-08-21 08:22:56,14329,3544,170,2005-08-21 08:22:56,7.99,6,2,1,2005-08-28 02:22:56
2005-08-21 09:49:28,14377,1325,171,2005-08-21 09:49:28,4.99,6,1,1,2005-08-29 13:34:28
2005-08-23 02:51:24,15509,1291,172,2005-08-23 02:51:24,5.99,6,2,1,2005-08-31 06:21:24
2005-08-23 06:41:32,15603,2565,173,2005-08-23 06:41:32,0.99,6,1,2,2005-08-28 08:51:32
2005-05-25 06:04:08,46,3318,174,2005-05-25 06:04:08,5.99,7,2,2,2005-06-02 08:18:08
2005-05-25 19:30:46,117,4278,175,2005-05-25 19:30:46,0.99,7,2,2,2005-05-31 23:59:46
2005-05-29 09:27:00,748,2803,176,2005-05-29 09:27:00,2.99,7,1,2,2005-06-03 04:25:00
2005-05-30 21:07:15,975,3109,177,2005-05-30 21:07:15,4.99,7,2,1,2005-06-03 01:48:15
2005-05-31 08:44:29,1063,2484,178,2005-05-31 08:44:29,5.99,7,1,1,2005-06-09 08:00:29
2005-06-16 21:06:00,1810,2368,179,2005-06-16 21:06:00,0.99,7,1,2,2005-06-21 21:24:00
2005-06-18 05:03:36,2250,4042,180,2005-06-18 05:03:36,2.99,7,2,1,2005-06-22 02:25:36
2005-06-19 14:00:26,2709,2877,181,2005-06-19 14:00:26,0.99,7,2,1,2005-06-23 14:56:26
2005-06-20 01:50:56,2888,468,182,2005-06-20 01:50:56,4.99,7,2,1,2005-06-22 05:05:56
2005-06-20 10:11:53,3007,1950,183,2005-06-20 10:11:53,0.99,7,2,1,2005-06-25 04:51:53
2005-07-06 07:09:17,3639,2812,184,2005-07-06 07:09:17,5.99,7,2,2,2005-07-15 05:12:17
2005-07-07 13:22:20,4238,3024,185,2005-07-07 13:22:20,2.99,7,2,2,2005-07-10 07:44:20
2005-07-08 16:16:04,4787,3929,186,2005-07-08 16:16:04,5.99,7,2,2,2005-07-14 18:02:04
2005-07-08 18:47:38,4856,2441,187,2005-07-08 18:47:38,4.99,7,2,1,2005-07-13 15:02:38
2005-07-09 21:52:05,5441,3913,188,2005-07-09 21:52:05,8.99,7,1,1,2005-07-17 02:54:05
2005-07-10 21:35:12,5921,3920,189,2005-07-10 21:35:12,7.99,7,1,1,2005-07-18 19:59:12
2005-07-11 10:36:28,6174,3123,190,2005-07-11 10:36:28,1.99,7,2,1,2005-07-18 16:19:28
2005-07-11 17:30:58,6295,1393,191,2005-07-11 17:30:58,2.99,7,1,1,2005-07-15 15:50:58
2005-07-12 15:17:42,6761,3645,192,2005-07-12 15:17:42,3.99,7,2,2,2005-07-18 17:59:42
2005-07-29 07:02:55,8422,3104,193,2005-07-29 07:02:55,5.99,7,1,2,2005-08-03 12:35:55
2005-07-31 04:30:03,9624,3480,194,2005-07-31 04:30:03,7.99,7,1,2,2005-08-06 09:13:03
2005-08-01 04:57:04,10330,1580,195,2005-08-01 04:57:04,6.99,7,2,2,2005-08-07 23:00:04
2005-08-01 08:19:53,10423,739,196,2005-08-01 08:19:53,5.99,7,1,1,2005-08-08 10:25:53
2005-08-01 11:39:26,10514,1512,197,2005-08-01 11:39:26,4.99,7,2,1,2005-08-03 07:53:26
2005-08-01 15:52:00,10644,4374,198,2005-08-01 15:52:00,4.99,7,1,2,2005-08-08 16:08:00
2005-08-02 04:40:54,10989,2272,199,2005-08-02 04:40:54,3.99,7,2,2,2005-08-09 03:39:54
2005-08-17 00:51:32,11542,2155,200,2005-08-17 00:51:32,7.99,7,2,2,2005-08-24 20:29:32
2005-08-18 07:57:14,12367,1822,201,2005-08-18 07:57:14,8.99,7,2,1,2005-08-27 07:07:14
2005-08-18 21:55:01,12730,75,202,2005-08-18 21:55:01,2.99,7,1,1,2005-08-22 01:23:01
2005-08-19 21:23:31,13373,4045,203,2005-08-19 21:23:31,2.99,7,1,2,2005-08-25 22:38:31
2005-08-20 01:06:04,13476,2866,204,2005-08-20 01:06:04,2.99,7,1,1,2005-08-24 23:56:04
2005-08-20 05:53:31,13594,3424,205,2005-08-20 05:53:31,0.99,7,1,1,2005-08-23 09:01:31
2005-08-21 04:49:48,14222,714,206,2005-08-21 04:49:48,5.99,7,2,1,2005-08-25 05:34:48
2005-05-30 03:43:54,866,2867,207,2005-05-30 03:43:54,6.99,8,1,2,2005-06-08 04:28:54
2005-06-15 09:59:16,1305,187,208,2005-06-15 09:59:16,2.99,8,2,2,2005-06-19 09:48:16
2005-06-17 18:21:35,2095,1907,209,2005-06-17 18:21:35,5.99,8,2,1,2005-06-23 23:49:35
2005-06-20 17:57:47,3114,2388,210,2005-06-20 17:57:47,4.99,8,2,2,2005-06-21 19:18:47
2005-07-05 23:01:21,3475,2189,211,2005-07-05 23:01:21,5.99,8,2,1,2005-07-13 23:07:21
2005-07-07 00:09:02,4003,4054,212,2005-07-07 00:09:02,0.99,8,1,1,2005-07-08 04:27:02
2005-07-07 10:02:03,4175,1979,213,2005-07-07 10:02:03,2.99,8,2,2,2005-07-10 06:09:03
2005-07-07 21:47:29,4409,3153,214,2005-07-07 21:47:29,3.99,8,2,2,2005-07-11 20:14:29
2005-07-08 02:17:12,4503,1503,215,2005-07-08 02:17:12,3.99,8,1,1,2005-07-13 08:12:12
2005-07-09 15:40:46,5300,2520,216,2005-07-09 15:40:46,2.99,8,1,1,2005-07-15 13:46:46
2005-07-09 17:13:23,5341,2522,217,2005-07-09 17:13:23,2.99,8,2,2,2005-07-14 18:11:23
2005-07-11 21:39:46,6375,1936,218,2005-07-11 21:39:46,4.99,8,2,1,2005-07-18 02:12:46
2005-07-12 10:43:53,6647,1841,219,2005-07-12 10:43:53,0.99,8,1,1,2005-07-14 05:37:53
2005-07-29 21:42:49,8809,3278,220,2005-07-29 21:42:49,1.99,8,1,1,2005-08-04 01:13:49
2005-07-31 04:54:43,9629,2773,221,2005-07-31 04:54:43,2.99,8,1,2,2005-08-02 08:36:43
2005-07-31 22:08:29,10141,8,222,2005-07-31 22:08:29,0.99,8,1,2,2005-08-06 16:59:29
2005-08-01 13:05:35,10561,2195,223,2005-08-01 13:05:35,2.99,8,2,2,2005-08-04 08:34:35
2005-08-02 13:04:12,11232,971,224,2005-08-02 13:04:12,9.99,8,1,1,2005-08-10 15:39:12
2005-08-02 14:42:45,11284,172,225,2005-08-02 14:42:45,2.99,8,2,2,2005-08-04 11:55:45
2005-08-18 17:16:01,12613,3877,226,2005-08-18 17:16:01,2.99,8,2,1,2005-08-23 18:40:01
2005-08-21 01:07:11,14114,2270,227,2005-08-21 01:07:11,0.99,8,1,1,2005-08-24 20:33:11
2005-08-22 22:09:09,15374,4275,228,2005-08-22 22:09:09,7.99,8,1,1,2005-08-31 01:10:09
2005-08-23 13:05:10,15764,2937,229,2005-08-23 13:05:10,2.99,8,1,1,2005-08-25 16:15:10
2005-08-23 14:31:19,15805,4511,230,2005-08-23 14:31:19,4.99,8,2,1,2005-08-25 19:01:19
2005-05-27 05:01:28,350,2756,231,2005-05-27 05:01:28,4.99,9,2,2,2005-06-04 05:01:28
2005-05-30 05:48:59,877,886,232,2005-05-30 05:48:59,0.99,9,1,2,2005-06-02 09:30:59
2005-05-31 10:13:34,1075,2279,233,2005-05-31 10:13:34,4.99,9,1,2,2005-06-09 08:11:34
2005-06-20 19:59:28,3142,3926,234,2005-06-20 19:59:28,7.99,9,2,2,2005-06-28 19:51:28
2005-06-21 04:08:43,3262,3773,235,2005-06-21 04:08:43,4.99,9,1,2,2005-06-28 02:55:43
2005-07-07 23:37:00,4454,1395,236,2005-07-07 23:37:00,2.99,9,1,1,2005-07-11 02:30:00
2005-07-08 13:59:38,4748,4279,237,2005-07-08 13:59:38,0.99,9,1,2,2005-07-15 16:51:38
2005-07-08 16:35:44,4796,2484,238,2005-07-08 16:35:44,1.99,9,2,1,2005-07-13 11:08:44
2005-07-10 07:45:40,5659,4265,239,2005-07-10 07:45:40,2.99,9,1,1,2005-07-15 05:20:40
2005-07-11 02:08:29,6019,3483,240,2005-07-11 02:08:29,4.99,9,2,2,2005-07-13 02:19:29
2005-07-11 10:17:29,6165,3540,241,2005-07-11 10:17:29,5.99,9,1,1,2005-07-17 07:27:29
2005-07-28 00:15:26,7616,3790,242,2005-07-28 00:15:26,0.99,9,1,2,2005-07-30 21:52:26
2005-07-28 07:51:56,7801,2052,243,2005-07-28 07:51:56,2.99,9,1,1,2005-07-30 12:18:56
2005-07-30 06:34:07,9043,4127,244,2005-07-30 06:34:07,4.99,9,1,1,2005-08-02 01:16:07
2005-08-01 09:11:25,10451,2435,245,2005-08-01 09:11:25,0.99,9,2,1,2005-08-03 12:37:25
